product_id,source_unit_id,result_unit_id,source_quantity,result_quantity
1832,1,5,0.914400,1.000000
1833,1,5,0.914400,1.000000
1834,1,5,0.914400,1.000000
1835,1,5,0.914400,1.000000
1836,1,5,0.914400,1.000000
1837,1,5,0.914400,1.000000
1838,1,5,0.914400,1.000000
1839,1,5,0.914400,1.000000
1840,1,5,0.914400,1.000000
1841,1,5,0.914400,1.000000
1842,1,5,0.914400,1.000000
1843,1,5,0.914400,1.000000
1844,1,5,0.914400,1.000000
1845,1,5,0.914400,1.000000
1846,1,5,0.914400,1.000000
1847,1,5,0.914400,1.000000
1848,1,5,0.914400,1.000000
1849,1,5,0.914400,1.000000
1850,1,5,0.914400,1.000000
1851,1,5,0.914400,1.000000
1852,1,5,0.914400,1.000000
1853,1,5,0.914400,1.000000
1854,1,5,0.914400,1.000000
1855,1,5,0.914400,1.000000
1856,1,5,0.914400,1.000000
1857,1,5,0.914400,1.000000
1858,1,5,0.914400,1.000000
1859,1,5,0.914400,1.000000
1860,1,5,0.914400,1.000000
1861,1,5,0.914400,1.000000
1862,1,5,0.914400,1.000000
1863,1,5,0.914400,1.000000
1864,1,5,0.914400,1.000000
1865,1,5,0.914400,1.000000
1866,1,5,0.914400,1.000000
1867,1,5,0.914400,1.000000
1868,1,5,0.914400,1.000000
1869,1,5,0.914400,1.000000
1870,1,5,0.914400,1.000000
1871,1,5,0.914400,1.000000
1872,1,5,0.914400,1.000000
1873,1,5,0.914400,1.000000
1874,1,5,0.914400,1.000000
1875,1,5,0.914400,1.000000
1876,1,5,0.914400,1.000000
1877,1,5,0.914400,1.000000
1878,1,5,0.914400,1.000000
1879,1,5,0.914400,1.000000
1880,1,5,0.914400,1.000000
1881,1,5,0.914400,1.000000
1882,1,5,0.914400,1.000000
1883,1,5,0.914400,1.000000
1884,1,5,0.914400,1.000000
1885,1,5,0.914400,1.000000
1886,1,5,0.914400,1.000000
1887,1,5,0.914400,1.000000
1888,1,5,0.914400,1.000000
1889,1,5,0.914400,1.000000
1890,1,5,0.914400,1.000000
1891,1,5,0.914400,1.000000
1892,1,5,0.914400,1.000000
1893,1,5,0.914400,1.000000
1894,1,5,0.914400,1.000000
1895,1,5,0.914400,1.000000
1896,1,5,0.914400,1.000000
1897,1,5,0.914400,1.000000
1898,1,5,0.914400,1.000000
1899,1,5,0.914400,1.000000
1900,1,5,0.914400,1.000000
1901,1,5,0.914400,1.000000
1902,1,5,0.914400,1.000000
1903,1,5,0.914400,1.000000
1904,1,5,0.914400,1.000000
1905,1,5,0.914400,1.000000
1906,1,5,0.914400,1.000000
1907,1,5,0.914400,1.000000
1908,1,5,0.914400,1.000000
1909,1,5,0.914400,1.000000
1910,1,5,0.914400,1.000000
1911,1,5,0.914400,1.000000
1912,1,5,0.914400,1.000000
1913,1,5,0.914400,1.000000
1914,1,5,0.914400,1.000000
1915,1,5,0.914400,1.000000
1916,1,5,0.914400,1.000000
1917,1,5,0.914400,1.000000
1918,1,5,0.914400,1.000000
1919,1,5,0.914400,1.000000
1920,1,5,0.914400,1.000000
1921,1,5,0.914400,1.000000
1922,1,5,0.914400,1.000000
1923,1,5,0.914400,1.000000
1924,1,5,0.914400,1.000000
1925,1,5,0.914400,1.000000
1926,1,5,0.914400,1.000000
1927,1,5,0.914400,1.000000
1928,1,5,0.914400,1.000000
1929,1,5,0.914400,1.000000
1930,1,5,0.914400,1.000000
1931,1,5,0.914400,1.000000
1932,1,5,0.914400,1.000000
1933,1,5,0.914400,1.000000
1934,1,5,0.914400,1.000000
1935,1,5,0.914400,1.000000
1936,1,5,0.914400,1.000000
1937,1,5,0.914400,1.000000
1938,1,5,0.914400,1.000000
1939,1,5,0.914400,1.000000
1940,1,5,0.914400,1.000000
1941,1,5,0.914400,1.000000
1942,1,5,0.914400,1.000000
1943,1,5,0.914400,1.000000
1944,1,5,0.914400,1.000000
1945,1,5,0.914400,1.000000
1946,1,5,0.914400,1.000000
1947,1,5,0.914400,1.000000
1948,1,5,0.914400,1.000000
1949,1,5,0.914400,1.000000
1950,1,5,0.914400,1.000000
1951,1,5,0.914400,1.000000
1952,1,5,0.914400,1.000000
1953,1,5,0.914400,1.000000
1954,1,5,0.914400,1.000000
1955,1,5,0.914400,1.000000
1956,1,5,0.914400,1.000000
1957,1,5,0.914400,1.000000
1958,1,5,0.914400,1.000000
1959,1,5,0.914400,1.000000
1960,1,5,0.914400,1.000000
1961,1,5,0.914400,1.000000
1962,1,5,0.914400,1.000000
1963,1,5,0.914400,1.000000
1964,1,5,0.914400,1.000000
1965,1,5,0.914400,1.000000
1966,1,5,0.914400,1.000000
1967,1,5,0.914400,1.000000
1968,1,5,0.914400,1.000000
1969,1,5,0.914400,1.000000
1970,1,5,0.914400,1.000000
1971,1,5,0.914400,1.000000
1972,1,5,0.914400,1.000000
1973,1,5,0.914400,1.000000
1974,1,5,0.914400,1.000000
1975,1,5,0.914400,1.000000
1976,1,5,0.914400,1.000000
1977,1,5,0.914400,1.000000
1978,1,5,0.914400,1.000000
1979,1,5,0.914400,1.000000
1980,1,5,0.914400,1.000000
1981,1,5,0.914400,1.000000
1982,1,5,0.914400,1.000000
1983,1,5,0.914400,1.000000
1984,1,5,0.914400,1.000000
1985,1,5,0.914400,1.000000
1986,1,5,0.914400,1.000000
1987,1,5,0.914400,1.000000
1988,1,5,0.914400,1.000000
1989,1,5,0.914400,1.000000
1990,1,5,0.914400,1.000000
1991,1,5,0.914400,1.000000
1992,1,5,0.914400,1.000000
1993,1,5,0.914400,1.000000
1994,1,5,0.914400,1.000000
1995,1,5,0.914400,1.000000
1996,1,5,0.914400,1.000000
1997,1,5,0.914400,1.000000
1998,1,5,0.914400,1.000000
1999,1,5,0.914400,1.000000
2000,1,5,0.914400,1.000000
2001,1,5,0.914400,1.000000
2002,1,5,0.914400,1.000000
2003,1,5,0.914400,1.000000
2004,1,5,0.914400,1.000000
2005,1,5,0.914400,1.000000
2006,1,5,0.914400,1.000000
2007,1,5,0.914400,1.000000
2008,1,5,0.914400,1.000000
2009,1,5,0.914400,1.000000
2010,1,5,0.914400,1.000000
2011,1,5,0.914400,1.000000
2012,1,5,0.914400,1.000000
2013,1,5,0.914400,1.000000
2014,1,5,0.914400,1.000000
2015,1,5,0.914400,1.000000
2016,1,5,0.914400,1.000000
2017,1,5,0.914400,1.000000
2018,1,5,0.914400,1.000000
2019,1,5,0.914400,1.000000
2020,1,5,0.914400,1.000000
2021,1,5,0.914400,1.000000
2022,1,5,0.914400,1.000000
2023,1,5,0.914400,1.000000
2024,1,5,0.914400,1.000000
2025,1,5,0.914400,1.000000
2026,1,5,0.914400,1.000000
2027,1,5,0.914400,1.000000
2028,1,5,0.914400,1.000000
2029,1,5,0.914400,1.000000
2030,1,5,0.914400,1.000000
2031,1,5,0.914400,1.000000
2032,1,5,0.914400,1.000000
2033,1,5,0.914400,1.000000
2034,1,5,0.914400,1.000000
2035,1,5,0.914400,1.000000
2036,1,5,0.914400,1.000000
2037,1,5,0.914400,1.000000
2038,1,5,0.914400,1.000000
2039,1,5,0.914400,1.000000
2040,1,5,0.914400,1.000000
2041,1,5,0.914400,1.000000
2042,1,5,0.914400,1.000000
2043,1,5,0.914400,1.000000
2044,1,5,0.914400,1.000000
2045,1,5,0.914400,1.000000
2046,1,5,0.914400,1.000000
2047,1,5,0.914400,1.000000
2048,1,5,0.914400,1.000000
2049,1,5,0.914400,1.000000
2050,1,5,0.914400,1.000000
2051,1,5,0.914400,1.000000
2052,1,5,0.914400,1.000000
2053,1,5,0.914400,1.000000
2054,1,5,0.914400,1.000000
2055,1,5,0.914400,1.000000
2056,1,5,0.914400,1.000000
2057,1,5,0.914400,1.000000
2058,1,5,0.914400,1.000000
2059,1,5,0.914400,1.000000
2060,1,5,0.914400,1.000000
2061,1,5,0.914400,1.000000
2062,1,5,0.914400,1.000000
2063,1,5,0.914400,1.000000
2064,1,5,0.914400,1.000000
2065,1,5,0.914400,1.000000
2066,1,5,0.914400,1.000000
2067,1,5,0.914400,1.000000
2068,1,5,0.914400,1.000000
2069,1,5,0.914400,1.000000
2070,1,5,0.914400,1.000000
2071,1,5,0.914400,1.000000
2072,1,5,0.914400,1.000000
2073,1,5,0.914400,1.000000
2074,1,5,0.914400,1.000000
2075,1,5,0.914400,1.000000
2076,1,5,0.914400,1.000000
2077,1,5,0.914400,1.000000
2078,1,5,0.914400,1.000000
2079,1,5,0.914400,1.000000
2080,1,5,0.914400,1.000000
2081,1,5,0.914400,1.000000
2082,1,5,0.914400,1.000000
2083,1,5,0.914400,1.000000
2084,1,5,0.914400,1.000000
2085,1,5,0.914400,1.000000
2086,1,5,0.914400,1.000000
2087,1,5,0.914400,1.000000
2088,1,5,0.914400,1.000000
2089,1,5,0.914400,1.000000
2090,1,5,0.914400,1.000000
2091,1,5,0.914400,1.000000
2092,1,5,0.914400,1.000000
2093,1,5,0.914400,1.000000
2094,1,5,0.914400,1.000000
2095,1,5,0.914400,1.000000
2096,1,5,0.914400,1.000000
2097,1,5,0.914400,1.000000
2098,1,5,0.914400,1.000000
2099,1,5,0.914400,1.000000
2100,1,5,0.914400,1.000000
2101,1,5,0.914400,1.000000
2102,1,5,0.914400,1.000000
2103,1,5,0.914400,1.000000
2104,1,5,0.914400,1.000000
2105,1,5,0.914400,1.000000
2106,1,5,0.914400,1.000000
2107,1,5,0.914400,1.000000
2108,1,5,0.914400,1.000000
2109,1,5,0.914400,1.000000
2110,1,5,0.914400,1.000000
2111,1,5,0.914400,1.000000
2112,1,5,0.914400,1.000000
2113,1,5,0.914400,1.000000
2114,1,5,0.914400,1.000000
2115,1,5,0.914400,1.000000
2116,1,5,0.914400,1.000000
2117,1,5,0.914400,1.000000
2118,1,5,0.914400,1.000000
2119,1,5,0.914400,1.000000
2120,1,5,0.914400,1.000000
2121,1,5,0.914400,1.000000
2122,1,5,0.914400,1.000000
2123,1,5,0.914400,1.000000
2124,1,5,0.914400,1.000000
2125,1,5,0.914400,1.000000
2126,1,5,0.914400,1.000000
2127,1,5,0.914400,1.000000
2128,1,5,0.914400,1.000000
2129,1,5,0.914400,1.000000
2130,1,5,0.914400,1.000000
2131,1,5,0.914400,1.000000
2132,1,5,0.914400,1.000000
2133,1,5,0.914400,1.000000
2134,1,5,0.914400,1.000000
2135,1,5,0.914400,1.000000
2136,1,5,0.914400,1.000000
2137,1,5,0.914400,1.000000
2138,1,5,0.914400,1.000000
2139,1,5,0.914400,1.000000
2140,1,5,0.914400,1.000000
2141,1,5,0.914400,1.000000
2142,1,5,0.914400,1.000000
2143,1,5,0.914400,1.000000
2144,1,5,0.914400,1.000000
2145,1,5,0.914400,1.000000
2146,1,5,0.914400,1.000000
2147,1,5,0.914400,1.000000
2148,1,5,0.914400,1.000000
2149,1,5,0.914400,1.000000
2150,1,5,0.914400,1.000000
2151,1,5,0.914400,1.000000
2152,1,5,0.914400,1.000000
2153,1,5,0.914400,1.000000
2154,1,5,0.914400,1.000000
2155,1,5,0.914400,1.000000
2156,1,5,0.914400,1.000000
2157,1,5,0.914400,1.000000
2158,1,5,0.914400,1.000000
2159,1,5,0.914400,1.000000
2160,1,5,0.914400,1.000000
2161,1,5,0.914400,1.000000
2162,1,5,0.914400,1.000000
2163,1,5,0.914400,1.000000
2164,1,5,0.914400,1.000000
2165,1,5,0.914400,1.000000
2166,1,5,0.914400,1.000000
2167,1,5,0.914400,1.000000
2168,1,5,0.914400,1.000000
2169,1,5,0.914400,1.000000
2170,1,5,0.914400,1.000000
2171,1,5,0.914400,1.000000
2172,1,5,0.914400,1.000000
2173,1,5,0.914400,1.000000
2174,1,5,0.914400,1.000000
2175,1,5,0.914400,1.000000
2176,1,5,0.914400,1.000000
2177,1,5,0.914400,1.000000
2178,1,5,0.914400,1.000000
2179,1,5,0.914400,1.000000
2180,1,5,0.914400,1.000000
2181,1,5,0.914400,1.000000
2182,1,5,0.914400,1.000000
2183,1,5,0.914400,1.000000
2184,1,5,0.914400,1.000000
2185,1,5,0.914400,1.000000
2186,1,5,0.914400,1.000000
2187,1,5,0.914400,1.000000
2188,1,5,0.914400,1.000000
2189,1,5,0.914400,1.000000
2190,1,5,0.914400,1.000000
2191,1,5,0.914400,1.000000
2192,1,5,0.914400,1.000000
2193,1,5,0.914400,1.000000
2194,1,5,0.914400,1.000000
2195,1,5,0.914400,1.000000
2196,1,5,0.914400,1.000000
2197,1,5,0.914400,1.000000
2198,1,5,0.914400,1.000000
2199,1,5,0.914400,1.000000
2200,1,5,0.914400,1.000000
2201,1,5,0.914400,1.000000
2202,1,5,0.914400,1.000000
2203,1,5,0.914400,1.000000
2204,1,5,0.914400,1.000000
2205,1,5,0.914400,1.000000
2206,1,5,0.914400,1.000000
2207,1,5,0.914400,1.000000
2208,1,5,0.914400,1.000000
2209,1,5,0.914400,1.000000
2210,1,5,0.914400,1.000000
2211,1,5,0.914400,1.000000
2212,1,5,0.914400,1.000000
2213,1,5,0.914400,1.000000
2214,1,5,0.914400,1.000000
2215,1,5,0.914400,1.000000
2216,1,5,0.914400,1.000000
2217,1,5,0.914400,1.000000
2218,1,5,0.914400,1.000000
2219,1,5,0.914400,1.000000
2220,1,5,0.914400,1.000000
2221,1,5,0.914400,1.000000
2222,1,5,0.914400,1.000000
2223,1,5,0.914400,1.000000
2224,1,5,0.914400,1.000000
2225,1,5,0.914400,1.000000
2226,1,5,0.914400,1.000000
2227,1,5,0.914400,1.000000
2228,1,5,0.914400,1.000000
2229,1,5,0.914400,1.000000
2230,1,5,0.914400,1.000000
2231,1,5,0.914400,1.000000
2232,1,5,0.914400,1.000000
2233,1,5,0.914400,1.000000
2234,1,5,0.914400,1.000000
2235,1,5,0.914400,1.000000
2236,1,5,0.914400,1.000000
2237,1,5,0.914400,1.000000
2238,1,5,0.914400,1.000000
2239,1,5,0.914400,1.000000
2240,1,5,0.914400,1.000000
2241,1,5,0.914400,1.000000
2242,1,5,0.914400,1.000000
2243,1,5,0.914400,1.000000
2244,1,5,0.914400,1.000000
2245,1,5,0.914400,1.000000
2246,1,5,0.914400,1.000000
2247,1,5,0.914400,1.000000
2248,1,5,0.914400,1.000000
2249,1,5,0.914400,1.000000
2250,1,5,0.914400,1.000000
2251,1,5,0.914400,1.000000
2252,1,5,0.914400,1.000000
2253,1,5,0.914400,1.000000
2254,1,5,0.914400,1.000000
2255,1,5,0.914400,1.000000
2256,1,5,0.914400,1.000000
2257,1,5,0.914400,1.000000
2258,1,5,0.914400,1.000000
2259,1,5,0.914400,1.000000
2260,1,5,0.914400,1.000000
2261,1,5,0.914400,1.000000
2262,1,5,0.914400,1.000000
2263,1,5,0.914400,1.000000
2264,1,5,0.914400,1.000000
2265,1,5,0.914400,1.000000
2266,1,5,0.914400,1.000000
2267,1,5,0.914400,1.000000
2268,1,5,0.914400,1.000000
2269,1,5,0.914400,1.000000
2270,1,5,0.914400,1.000000
2271,1,5,0.914400,1.000000
2273,1,5,0.914400,1.000000
2274,1,5,0.914400,1.000000
2275,1,5,0.914400,1.000000
2276,1,5,0.914400,1.000000
2277,1,5,0.914400,1.000000
2278,1,5,0.914400,1.000000
2279,1,5,0.914400,1.000000
2280,1,5,0.914400,1.000000
2281,1,5,0.914400,1.000000
2282,1,5,0.914400,1.000000
2283,1,5,0.914400,1.000000
2284,1,5,0.914400,1.000000
2285,1,5,0.914400,1.000000
2286,1,5,0.914400,1.000000
2287,1,5,0.914400,1.000000
2288,1,5,0.914400,1.000000
2289,1,5,0.914400,1.000000
2290,1,5,0.914400,1.000000
2291,1,5,0.914400,1.000000
2292,1,5,0.914400,1.000000
2293,1,5,0.914400,1.000000
2294,1,5,0.914400,1.000000
2295,1,5,0.914400,1.000000
2296,1,5,0.914400,1.000000
2297,1,5,0.914400,1.000000
2298,1,5,0.914400,1.000000
2299,1,5,0.914400,1.000000
2300,1,5,0.914400,1.000000
2301,1,5,0.914400,1.000000
2302,1,5,0.914400,1.000000
2303,1,5,0.914400,1.000000
2304,1,5,0.914400,1.000000
2305,1,5,0.914400,1.000000
2306,1,5,0.914400,1.000000
2307,1,5,0.914400,1.000000
2308,1,5,0.914400,1.000000
2309,1,5,0.914400,1.000000
2310,1,5,0.914400,1.000000
2311,1,5,0.914400,1.000000
2312,1,5,0.914400,1.000000
2313,1,5,0.914400,1.000000
2314,1,5,0.914400,1.000000
2315,1,5,0.914400,1.000000
2316,1,5,0.914400,1.000000
2317,1,5,0.914400,1.000000
2318,1,5,0.914400,1.000000
2319,1,5,0.914400,1.000000
2320,1,5,0.914400,1.000000
2321,1,5,0.914400,1.000000
2322,1,5,0.914400,1.000000
2323,1,5,0.914400,1.000000
2324,1,5,0.914400,1.000000
2325,1,5,0.914400,1.000000
2326,1,5,0.914400,1.000000
2327,1,5,0.914400,1.000000
2328,1,5,0.914400,1.000000
2329,1,5,0.914400,1.000000
2330,1,5,0.914400,1.000000
2331,1,5,0.914400,1.000000
2332,1,5,0.914400,1.000000
2333,1,5,0.914400,1.000000
2334,1,5,0.914400,1.000000
2335,1,5,0.914400,1.000000
2336,1,5,0.914400,1.000000
2337,1,5,0.914400,1.000000
2338,1,5,0.914400,1.000000
2339,1,5,0.914400,1.000000
2340,1,5,0.914400,1.000000
2341,1,5,0.914400,1.000000
2342,1,5,0.914400,1.000000
2343,1,5,0.914400,1.000000
2344,1,5,0.914400,1.000000
2345,1,5,0.914400,1.000000
2346,1,5,0.914400,1.000000
2347,1,5,0.914400,1.000000
2349,1,5,0.914400,1.000000
2350,1,5,0.914400,1.000000
2351,1,5,0.914400,1.000000
2352,1,5,0.914400,1.000000
2353,1,5,0.914400,1.000000
2354,1,5,0.914400,1.000000
2355,1,5,0.914400,1.000000
2356,1,5,0.914400,1.000000
2357,1,5,0.914400,1.000000
2358,1,5,0.914400,1.000000
2360,1,5,0.914400,1.000000
3687,1,5,0.914400,1.000000
3688,1,5,0.914400,1.000000
3689,1,5,0.914400,1.000000
3690,1,5,0.914400,1.000000
3691,1,5,0.914400,1.000000
3692,1,5,0.914400,1.000000
3693,1,5,0.914400,1.000000
3694,1,5,0.914400,1.000000
3695,1,5,0.914400,1.000000
3696,1,5,0.914400,1.000000
3697,1,5,0.914400,1.000000
3698,1,5,0.914400,1.000000
3699,1,5,0.914400,1.000000
3700,1,5,0.914400,1.000000
3702,1,5,0.914400,1.000000
3703,1,5,0.914400,1.000000
3704,1,5,0.914400,1.000000
3705,1,5,0.914400,1.000000
3706,1,5,0.914400,1.000000
3707,1,5,0.914400,1.000000
3708,1,5,0.914400,1.000000
3709,1,5,0.914400,1.000000
3711,1,5,0.914400,1.000000
3712,1,5,0.914400,1.000000
3713,1,5,0.914400,1.000000
3714,1,5,0.914400,1.000000
3715,1,5,0.914400,1.000000
3716,1,5,0.914400,1.000000
3717,1,5,0.914400,1.000000
3718,1,5,0.914400,1.000000
3719,1,5,0.914400,1.000000
3720,1,5,0.914400,1.000000
3721,1,5,0.914400,1.000000
3722,1,5,0.914400,1.000000
3723,1,5,0.914400,1.000000
3724,1,5,0.914400,1.000000
3725,1,5,0.914400,1.000000
3726,1,5,0.914400,1.000000
3727,1,5,0.914400,1.000000
3728,1,5,0.914400,1.000000
3729,1,5,0.914400,1.000000
3730,1,5,0.914400,1.000000
3731,1,5,0.914400,1.000000
3732,1,5,0.914400,1.000000
3733,1,5,0.914400,1.000000
3734,1,5,0.914400,1.000000
3735,1,5,0.914400,1.000000
3736,1,5,0.914400,1.000000
3737,1,5,0.914400,1.000000
3738,1,5,0.914400,1.000000
3739,1,5,0.914400,1.000000
3740,1,5,0.914400,1.000000
3741,1,5,0.914400,1.000000
3742,1,5,0.914400,1.000000
3744,1,5,0.914400,1.000000
3745,1,5,0.914400,1.000000
3746,1,5,0.914400,1.000000
3747,1,5,0.914400,1.000000
3748,1,5,0.914400,1.000000
3749,1,5,0.914400,1.000000
3750,1,5,0.914400,1.000000
3751,1,5,0.914400,1.000000
3752,1,5,0.914400,1.000000
3753,1,5,0.914400,1.000000
3754,1,5,0.914400,1.000000
3755,1,5,0.914400,1.000000
3756,1,5,0.914400,1.000000
3757,1,5,0.914400,1.000000
3758,1,5,0.914400,1.000000
3760,1,5,0.914400,1.000000
3761,1,5,0.914400,1.000000
3762,1,5,0.914400,1.000000
3763,1,5,0.914400,1.000000
3764,1,5,0.914400,1.000000
3765,1,5,0.914400,1.000000
3766,1,5,0.914400,1.000000
3767,1,5,0.914400,1.000000
3768,1,5,0.914400,1.000000
3769,1,5,0.914400,1.000000
3770,1,5,0.914400,1.000000
3771,1,5,0.914400,1.000000
3772,1,5,0.914400,1.000000
3773,1,5,0.914400,1.000000
3774,1,5,0.914400,1.000000
3775,1,5,0.914400,1.000000
3776,1,5,0.914400,1.000000
3777,1,5,0.914400,1.000000
3778,1,5,0.914400,1.000000
3779,1,5,0.914400,1.000000
3780,1,5,0.914400,1.000000
3781,1,5,0.914400,1.000000
3782,1,5,0.914400,1.000000
3783,1,5,0.914400,1.000000
3784,1,5,0.914400,1.000000
3785,1,5,0.914400,1.000000
3786,1,5,0.914400,1.000000
3787,1,5,0.914400,1.000000
3788,1,5,0.914400,1.000000
3789,1,5,0.914400,1.000000
3790,1,5,0.914400,1.000000
3791,1,5,0.914400,1.000000
3792,1,5,0.914400,1.000000
3793,1,5,0.914400,1.000000
3794,1,5,0.914400,1.000000
3795,1,5,0.914400,1.000000
3796,1,5,0.914400,1.000000
3797,1,5,0.914400,1.000000
3798,1,5,0.914400,1.000000
3799,1,5,0.914400,1.000000
3800,1,5,0.914400,1.000000
3801,1,5,0.914400,1.000000
3802,1,5,0.914400,1.000000
3803,1,5,0.914400,1.000000
3804,1,5,0.914400,1.000000
3805,1,5,0.914400,1.000000
3806,1,5,0.914400,1.000000
3807,1,5,0.914400,1.000000
3808,1,5,0.914400,1.000000
3809,1,5,0.914400,1.000000
3810,1,5,0.914400,1.000000
3812,1,5,0.914400,1.000000
3813,1,5,0.914400,1.000000
3814,1,5,0.914400,1.000000
3815,1,5,0.914400,1.000000
3816,1,5,0.914400,1.000000
3817,1,5,0.914400,1.000000
3818,1,5,0.914400,1.000000
3819,1,5,0.914400,1.000000
3820,1,5,0.914400,1.000000
3821,1,5,0.914400,1.000000
3822,1,5,0.914400,1.000000
3823,1,5,0.914400,1.000000
3824,1,5,0.914400,1.000000
3825,1,5,0.914400,1.000000
3826,1,5,0.914400,1.000000
3827,1,5,0.914400,1.000000
3828,1,5,0.914400,1.000000
3829,1,5,0.914400,1.000000
3830,1,5,0.914400,1.000000
3831,1,5,0.914400,1.000000
3832,1,5,0.914400,1.000000
3833,1,5,0.914400,1.000000
3834,1,5,0.914400,1.000000
3835,1,5,0.914400,1.000000
3836,1,5,0.914400,1.000000
3837,1,5,0.914400,1.000000
3838,1,5,0.914400,1.000000
3839,1,5,0.914400,1.000000
3840,1,5,0.914400,1.000000
3841,1,5,0.914400,1.000000
3843,1,5,0.914400,1.000000
3846,1,5,0.914400,1.000000
3847,1,5,0.914400,1.000000
3848,1,5,0.914400,1.000000
3849,1,5,0.914400,1.000000
3850,1,5,0.914400,1.000000
3851,1,5,0.914400,1.000000
3852,1,5,0.914400,1.000000
3853,1,5,0.914400,1.000000
3854,1,5,0.914400,1.000000
3855,1,5,0.914400,1.000000
3856,1,5,0.914400,1.000000
3857,1,5,0.914400,1.000000
3858,1,5,0.914400,1.000000
3859,1,5,0.914400,1.000000
3860,1,5,0.914400,1.000000
3861,1,5,0.914400,1.000000
3862,1,5,0.914400,1.000000
3863,1,5,0.914400,1.000000
3864,1,5,0.914400,1.000000
3865,1,5,0.914400,1.000000
3866,1,5,0.914400,1.000000
3867,1,5,0.914400,1.000000
3868,1,5,0.914400,1.000000
3869,1,5,0.914400,1.000000
3870,1,5,0.914400,1.000000
3871,1,5,0.914400,1.000000
3872,1,5,0.914400,1.000000
3873,1,5,0.914400,1.000000
3874,1,5,0.914400,1.000000
3875,1,5,0.914400,1.000000
3876,1,5,0.914400,1.000000
3877,1,5,0.914400,1.000000
3878,1,5,0.914400,1.000000
3879,1,5,0.914400,1.000000
3880,1,5,0.914400,1.000000
3881,1,5,0.914400,1.000000
3882,1,5,0.914400,1.000000
3883,1,5,0.914400,1.000000
3884,1,5,0.914400,1.000000
3885,1,5,0.914400,1.000000
3886,1,5,0.914400,1.000000
3887,1,5,0.914400,1.000000
3888,1,5,0.914400,1.000000
3889,1,5,0.914400,1.000000
3890,1,5,0.914400,1.000000
3891,1,5,0.914400,1.000000
3892,1,5,0.914400,1.000000
3893,1,5,0.914400,1.000000
3894,1,5,0.914400,1.000000
3895,1,5,0.914400,1.000000
3896,1,5,0.914400,1.000000
3897,1,5,0.914400,1.000000
3898,1,5,0.914400,1.000000
3899,1,5,0.914400,1.000000
3900,1,5,0.914400,1.000000
3901,1,5,0.914400,1.000000
3902,1,5,0.914400,1.000000
3903,1,5,0.914400,1.000000
3904,1,5,0.914400,1.000000
3905,1,5,0.914400,1.000000
3907,1,5,0.914400,1.000000
3908,1,5,0.914400,1.000000
3909,1,5,0.914400,1.000000
3910,1,5,0.914400,1.000000
3911,1,5,0.914400,1.000000
3912,1,5,0.914400,1.000000
3913,1,5,0.914400,1.000000
3914,1,5,0.914400,1.000000
3915,1,5,0.914400,1.000000
3916,1,5,0.914400,1.000000
3917,1,5,0.914400,1.000000
3918,1,5,0.914400,1.000000
3919,1,5,0.914400,1.000000
3920,1,5,0.914400,1.000000
3921,1,5,0.914400,1.000000
3922,1,5,0.914400,1.000000
3923,1,5,0.914400,1.000000
3924,1,5,0.914400,1.000000
3925,1,5,0.914400,1.000000
3926,1,5,0.914400,1.000000
3927,1,5,0.914400,1.000000
3928,1,5,0.914400,1.000000
3929,1,5,0.914400,1.000000
3930,1,5,0.914400,1.000000
3931,1,5,0.914400,1.000000
3932,1,5,0.914400,1.000000
3933,1,5,0.914400,1.000000
3934,1,5,0.914400,1.000000
3935,1,5,0.914400,1.000000
3936,1,5,0.914400,1.000000
3937,1,5,0.914400,1.000000
3938,1,5,0.914400,1.000000
3939,1,5,0.914400,1.000000
3940,1,5,0.914400,1.000000
3941,1,5,0.914400,1.000000
3942,1,5,0.914400,1.000000
3943,1,5,0.914400,1.000000
3944,1,5,0.914400,1.000000
3945,1,5,0.914400,1.000000
3946,1,5,0.914400,1.000000
3947,1,5,0.914400,1.000000
3948,1,5,0.914400,1.000000
3949,1,5,0.914400,1.000000
3950,1,5,0.914400,1.000000
3951,1,5,0.914400,1.000000
3952,1,5,0.914400,1.000000
3953,1,5,0.914400,1.000000
3954,1,5,0.914400,1.000000
3955,1,5,0.914400,1.000000
3956,1,5,0.914400,1.000000
3957,1,5,0.914400,1.000000
3958,1,5,0.914400,1.000000
3959,1,5,0.914400,1.000000
3960,1,5,0.914400,1.000000
3961,1,5,0.914400,1.000000
3962,1,5,0.914400,1.000000
3963,1,5,0.914400,1.000000
3964,1,5,0.914400,1.000000
3965,1,5,0.914400,1.000000
3966,1,5,0.914400,1.000000
3967,1,5,0.914400,1.000000
3968,1,5,0.914400,1.000000
3969,1,5,0.914400,1.000000
3970,1,5,0.914400,1.000000
3971,1,5,0.914400,1.000000
3972,1,5,0.914400,1.000000
3973,1,5,0.914400,1.000000
3974,1,5,0.914400,1.000000
3975,1,5,0.914400,1.000000
3976,1,5,0.914400,1.000000
3977,1,5,0.914400,1.000000
3978,1,5,0.914400,1.000000
3979,1,5,0.914400,1.000000
3980,1,5,0.914400,1.000000
3981,1,5,0.914400,1.000000
3982,1,5,0.914400,1.000000
3983,1,5,0.914400,1.000000
3986,1,5,0.914400,1.000000
3989,1,5,0.914400,1.000000
3992,1,5,0.914400,1.000000
3996,1,5,0.914400,1.000000
3997,1,5,0.914400,1.000000
3998,1,5,0.914400,1.000000
3999,1,5,0.914400,1.000000
