product_id,quantity_in_stock
2334,2.0000000000
2334,2.0000000000
2334,2.0000000000
2334,298.0000000000
2334,691.0000000000
2334,692.0000000000
2334,88.0000000000
2334,77.0000000000
2334,13.0000000000
2334,115.0000000000
2334,2.0000000000
2334,13.0000000000
2334,5.0000000000
2334,12.5000000000
2334,12.5000000000
2334,11.0000000000
2334,11.0000000000
2334,11.0000000000
2334,32.0000000000
2334,18.0000000000
2334,1.0000000000
2334,1.0000000000
2334,26.0000000000
2334,12.0000000000
2334,2.5000000000
2334,3.0000000000
2335,15.0000000000
2335,14.0000000000
2335,11.0000000000
2335,2.0000000000
2335,12.0000000000
2335,3.0000000000
2335,8.5000000000
2335,8.5000000000
2335,8.5000000000
2335,15.0000000000
2335,7.0000000000
2335,12.0000000000
2335,2.0000000000
2335,2.5000000000
2336,5.0000000000
2336,15.0000000000
2336,2.5000000000
2337,92.0000000000
2337,304.0000000000
2337,1029.0000000000
2337,242.0000000000
2337,184.0000000000
2337,13.0000000000
2337,102.0000000000
2337,2.0000000000
2337,13.0000000000
2337,5.0000000000
2337,12.5000000000
2337,12.5000000000
2337,11.0000000000
2337,11.0000000000
2337,11.0000000000
2337,50.0000000000
2337,11.0000000000
2337,12.0000000000
2337,3.0000000000
2337,4.0000000000
2337,5.0000000000
2337,26.0000000000
2337,16.0000000000
2337,13.0000000000
2337,42.0000000000
2337,13.0000000000
2337,2.5000000000
2337,6.0000000000
2337,6.0000000000
2337,2.0000000000
2337,13.0000000000
2337,13.0000000000
2340,2.0000000000
2340,1.0000000000
2340,1.0000000000
2340,2.0000000000
2340,2.0000000000
2340,15.0000000000
2340,8.5000000000
2340,3.0000000000
2340,3.0000000000
2340,8.0000000000
2340,2.0000000000
2340,18.0000000000
2340,2.0000000000
2340,3.0000000000
2340,2.0000000000
2343,12.0000000000
2344,48.0000000000
2345,45.0000000000
2347,1024.1280000000
2348,950.9760000000
2348,986.6000000000
2348,1024.1000000000
2348,967.4000000000
2348,950.9000000000
2348,950.9800000000
2349,950.9800000000
2349,950.9800000000
2350,914.4000000000
2351,1000.0000000000
2351,1000.0000000000
2351,457.2000000000
2352,512.1000000000
2353,512.1000000000
2356,914.4000000000
2356,764.4000000000
2356,2893.2000000000
2358,457.2000000000
2358,457.2000000000
2358,457.2000000000
2359,48.0000000000
2359,48.0000000000
2374,1000.0000000000
2374,500.0000000000
2378,1000.0000000000
2388,4200.0000000000
2388,7800.0000000000
2388,500.0000000000
2398,12000.0000000000
2404,60000.0000000000
2404,60000.0000000000
2406,12000.0000000000
2407,14400.0000000000
2410,24000.0000000000
2410,12000.0000000000
2413,4800.0000000000
2414,4800.0000000000
2416,4800.0000000000
2418,506.0000000000
2424,102.0000000000
2425,4800.0000000000
2426,12000.0000000000
2426,104.0000000000
2435,4800.0000000000
2436,3600.0000000000
2437,601.0000000000
2440,256.0000000000
2441,103.0000000000
2442,6000.0000000000
2448,10000.0000000000
2448,3000.0000000000
2448,5000.0000000000
2448,10000.0000000000
2448,5000.0000000000
2453,2000.0000000000
2453,3000.0000000000
2473,3000.0000000000
2480,5000.0000000000
2480,2000.0000000000
2481,4000.0000000000
2482,3000.0000000000
2483,1105.0000000000
2489,7500.0000000000
2490,2100.0000000000
2490,50000.0000000000
2491,5000.0000000000
2492,50000.0000000000
2494,50000.0000000000
2494,50000.0000000000
2494,10000.0000000000
2494,1000.0000000000
2494,500.0000000000
2495,5000.0000000000
2495,41000.0000000000
2495,20000.0000000000
2495,12000.0000000000
2495,75000.0000000000
2496,2000.0000000000
2500,11000.0000000000
2500,1000.0000000000
2501,5000.0000000000
2501,24000.0000000000
2501,5000.0000000000
2501,7000.0000000000
2501,13000.0000000000
2505,5500.0000000000
2505,2000.0000000000
2507,11500.0000000000
2507,3000.0000000000
2507,1000.0000000000
2508,30000.0000000000
2508,6000.0000000000
2508,2500.0000000000
2508,8000.0000000000
2508,8000.0000000000
2512,65000.0000000000
2512,20000.0000000000
2512,5000.0000000000
2512,3500.0000000000
2512,13000.0000000000
2517,5000.0000000000
2518,8000.0000000000
2522,1000.0000000000
2525,8000.0000000000
2525,2000.0000000000
2525,10000.0000000000
2525,1000.0000000000
2525,15000.0000000000
2525,30000.0000000000
2525,35000.0000000000
2526,25000.0000000000
2526,70000.0000000000
2526,29000.0000000000
2526,8500.0000000000
2526,20000.0000000000
2527,1500.0000000000
2527,1500.0000000000
2530,5000.0000000000
2534,37000.0000000000
2535,33500.0000000000
2535,8000.0000000000
2536,10000.0000000000
2539,500.0000000000
2539,5000.0000000000
2539,10000.0000000000
2539,20000.0000000000
2541,50000.0000000000
2542,70000.0000000000
2542,350.0000000000
2543,60000.0000000000
2544,9000.0000000000
2545,5000.0000000000
2545,6000.0000000000
2545,5000.0000000000
2545,1500.0000000000
2545,12000.0000000000
2545,8000.0000000000
2556,45000.0000000000
2557,5000.0000000000
2562,5000.0000000000
2562,10000.0000000000
2562,5000.0000000000
2562,10000.0000000000
2562,5000.0000000000
2569,5000.0000000000
2569,2000.0000000000
2570,3000.0000000000
2597,5000.0000000000
2597,19536.0000000000
2610,3000.0000000000
2610,1020.0000000000
2610,12.0000000000
2610,6.0000000000
2611,40000.0000000000
2611,10000.0000000000
2612,48000.0000000000
2615,51000.0000000000
2615,20000.0000000000
2626,1720.0000000000
2626,30.0000000000
2628,2000.0000000000
2629,2500.0000000000
2637,15000.0000000000
2637,6000.0000000000
2638,100.0000000000
2638,14900.0000000000
2638,15000.0000000000
2639,3000.0000000000
2649,3000.0000000000
2649,5000.0000000000
2655,11750.0000000000
2656,15250.0000000000
2661,5000.0000000000
2669,5000.0000000000
2669,1000.0000000000
2670,1000.0000000000
2672,2000.0000000000
2673,9000.0000000000
2676,12.0000000000
2676,24.0000000000
2676,41.0000000000
2676,8.0000000000
2676,3.0000000000
2676,7.0000000000
2676,10.0000000000
2676,2.0000000000
2676,4.0000000000
2676,4.0000000000
2676,13.0000000000
2676,12.0000000000
2679,12.0000000000
2681,24.0000000000
2681,2.0000000000
2682,7.0000000000
2682,3.0000000000
2682,12.0000000000
2683,1.0000000000
2683,5.0000000000
2683,12.0000000000
2684,2.0000000000
2685,10.0000000000
2685,12.0000000000
2686,12.0000000000
2686,7.0000000000
2686,4.0000000000
2686,1.0000000000
2687,12.0000000000
2687,2.0000000000
2688,2.0000000000
2689,6.0000000000
2689,4.0000000000
2689,12.0000000000
2690,2.0000000000
2691,12.0000000000
2692,2.0000000000
2692,2.0000000000
2693,12.0000000000
2695,12.0000000000
2696,5.0000000000
2696,1.0000000000
2700,24.0000000000
2700,24.0000000000
2701,11.0000000000
2702,5.0000000000
2703,2.0000000000
2705,1.0000000000
2705,12.0000000000
2706,1.0000000000
2706,12.0000000000
2709,12.0000000000
2710,1.0000000000
2710,12.0000000000
2712,2.0000000000
2712,12.0000000000
2715,2.0000000000
2716,5.0000000000
2717,2.0000000000
2717,3.0000000000
2717,2.0000000000
2717,1.0000000000
2717,2.0000000000
2717,12.0000000000
2717,12.0000000000
2718,2.0000000000
2718,2.0000000000
2718,60.0000000000
2720,12.0000000000
2722,4.0000000000
2722,3.0000000000
2722,2.0000000000
2722,5.0000000000
2722,12.0000000000
2723,24.0000000000
2725,5.0000000000
2727,32.0000000000
2728,2.0000000000
2728,2.0000000000
2728,6.0000000000
2728,4.0000000000
2728,24.0000000000
2728,36.0000000000
2728,12.0000000000
2729,1.0000000000
2729,12.0000000000
2731,5.0000000000
2731,4.0000000000
2731,5.0000000000
2731,6.0000000000
2731,4.0000000000
2731,3.0000000000
2731,24.0000000000
2732,12.0000000000
2732,3.0000000000
2732,3.0000000000
2734,12.0000000000
2735,1.0000000000
2735,2.0000000000
2736,1.0000000000
2740,5.0000000000
2741,2.0000000000
2741,3.0000000000
2741,12.0000000000
2741,12.0000000000
2742,5.0000000000
2743,2.0000000000
2743,2.0000000000
2743,2.0000000000
2743,24.0000000000
2743,24.0000000000
2743,12.0000000000
2743,12.0000000000
2744,12.0000000000
2746,12.0000000000
2746,2.0000000000
2746,5.0000000000
2747,8.0000000000
2747,7.0000000000
2747,2.0000000000
2747,6.0000000000
2747,12.0000000000
2747,12.0000000000
2748,12.0000000000
2748,2.0000000000
2748,5.0000000000
2749,1.0000000000
2749,2.0000000000
2749,30.0000000000
2749,12.0000000000
2750,4.0000000000
2751,12.0000000000
2752,12.0000000000
2753,12.0000000000
2753,4.0000000000
2753,2.0000000000
2753,1.0000000000
2753,24.0000000000
2753,5.0000000000
2753,7.0000000000
2753,28.0000000000
2753,12.0000000000
2753,12.0000000000
2754,12.0000000000
2754,3.0000000000
2754,12.0000000000
2754,1.0000000000
2754,2.0000000000
2755,12.0000000000
2756,3.0000000000
2757,1.0000000000
2757,12.0000000000
2757,12.0000000000
2758,30.0000000000
2758,1.0000000000
2759,12.0000000000
2761,1.0000000000
2762,3.0000000000
2762,7.0000000000
2762,24.0000000000
2763,12.0000000000
2764,12.0000000000
2765,12.0000000000
2765,2.0000000000
2766,12.0000000000
2767,12.0000000000
2768,12.0000000000
2768,2.0000000000
2769,3.0000000000
2769,2.0000000000
2769,4.0000000000
2769,5.0000000000
2769,12.0000000000
2771,1.0000000000
2771,12.0000000000
2772,5.0000000000
2772,3.0000000000
2772,4.0000000000
2773,12.0000000000
2774,5.0000000000
2775,2.0000000000
2775,4.0000000000
2775,12.0000000000
2776,15.0000000000
2776,3.0000000000
2780,3.0000000000
2780,12.0000000000
2784,5.0000000000
2784,12.0000000000
2784,12.0000000000
2784,12.0000000000
2786,12.0000000000
2789,2.0000000000
2789,12.0000000000
2792,3.0000000000
2793,12.0000000000
2794,1.0000000000
2794,3.0000000000
2795,12.0000000000
2796,7.0000000000
2797,2.0000000000
2798,8.0000000000
2798,2.0000000000
2798,12.0000000000
2799,5.0000000000
2800,12.0000000000
2801,5.0000000000
2803,1.0000000000
2803,1.0000000000
2804,3.0000000000
2806,5.0000000000
2811,3.0000000000
2811,4.0000000000
2811,3.0000000000
2811,12.0000000000
2811,12.0000000000
2813,12.0000000000
2813,10.0000000000
2814,12.0000000000
2816,12.0000000000
2818,12.0000000000
2818,3.0000000000
2820,2.0000000000
2823,2.0000000000
2823,2.0000000000
2828,5.0000000000
2828,12.0000000000
2829,2.0000000000
2830,4.0000000000
2831,2.0000000000
2831,2.0000000000
2831,12.0000000000
2831,12.0000000000
2832,5.0000000000
2833,3.0000000000
2833,5.0000000000
2834,12.0000000000
2838,1.0000000000
2839,4.0000000000
2839,12.0000000000
2840,2.0000000000
2841,2.0000000000
2841,12.0000000000
2843,3.0000000000
2843,5.0000000000
2843,12.0000000000
2844,3.0000000000
2844,1.0000000000
2847,3.0000000000
2847,3.0000000000
2847,2.0000000000
2847,4.0000000000
2847,12.0000000000
2847,12.0000000000
2849,12.0000000000
2850,1.0000000000
2854,12.0000000000
2855,12.0000000000
2855,1.0000000000
2855,12.0000000000
2856,2.0000000000
2857,3.0000000000
2857,2.0000000000
2857,2.0000000000
2857,5.0000000000
2857,12.0000000000
2859,12.0000000000
2861,3.0000000000
2870,3.0000000000
2871,5.0000000000
2871,1.0000000000
2871,6.0000000000
2871,3.0000000000
2871,24.0000000000
2871,12.0000000000
2875,3.0000000000
2875,15.0000000000
2877,12.0000000000
2878,1.0000000000
2878,2.0000000000
2880,5.0000000000
2882,24.0000000000
2888,12.0000000000
2890,12.0000000000
2890,4.0000000000
2891,3.0000000000
2891,12.0000000000
2891,12.0000000000
2892,6.0000000000
2893,1.0000000000
2894,1.0000000000
2899,12.0000000000
2900,3.0000000000
2901,24.0000000000
2902,5.0000000000
2904,12.0000000000
2905,12.0000000000
2907,12.0000000000
2907,5.0000000000
2908,5.0000000000
2909,12.0000000000
2910,12.0000000000
2913,10.0000000000
2914,5.0000000000
2918,90.0000000000
2919,1.0000000000
2920,12.0000000000
2921,5.0000000000
2922,12.0000000000
2923,2.0000000000
2923,1.0000000000
2924,12.0000000000
2925,24.0000000000
2925,3.0000000000
2926,12.0000000000
2929,12.0000000000
2929,7.0000000000
2929,1.0000000000
2932,1.0000000000
2932,2.0000000000
2932,12.0000000000
2933,12.0000000000
2934,3.0000000000
2934,2.0000000000
2935,3.0000000000
2936,3.0000000000
2937,3.0000000000
2939,12.0000000000
2940,1.0000000000
2941,12.0000000000
2942,1.0000000000
2942,7.0000000000
2942,12.0000000000
2943,12.0000000000
2944,3.0000000000
2945,2.0000000000
2945,2.0000000000
2947,12.0000000000
2951,36.0000000000
2954,2.0000000000
2955,5.0000000000
2956,2.0000000000
2956,1.0000000000
2958,2.0000000000
2958,2.0000000000
2959,12.0000000000
2960,3.0000000000
2967,24.0000000000
2967,24.0000000000
2968,1.0000000000
2968,5.0000000000
2970,3.0000000000
2971,1.0000000000
2972,6.0000000000
2974,2.0000000000
2975,2.0000000000
2976,3.0000000000
2976,12.0000000000
2977,2.0000000000
2977,3.0000000000
2977,2.0000000000
2989,4.0000000000
2992,2.0000000000
2992,3.0000000000
3001,8.0000000000
3001,7.0000000000
3004,1.0000000000
3006,5.0000000000
3011,5.0000000000
3012,5.0000000000
3014,3.0000000000
3022,5.0000000000
3035,1.0000000000
3045,5.0000000000
3049,12.0000000000
3049,7.0000000000
3052,5.0000000000
3079,12.0000000000
3082,9.0000000000
3082,3.0000000000
3084,12.0000000000
3084,2.0000000000
3084,2.0000000000
3084,7.0000000000
3084,5.0000000000
3086,3.0000000000
3099,2.0000000000
3103,30.0000000000
3108,2.0000000000
3112,12.0000000000
3119,2.0000000000
3119,20.0000000000
3120,10.0000000000
3122,12.0000000000
3123,12.0000000000
3123,8.0000000000
3123,12.0000000000
3140,1.0000000000
3141,2.0000000000
3143,8.0000000000
3159,12.0000000000
3163,6.0000000000
3166,26.0000000000
3167,2.0000000000
3168,3.0000000000
3169,3.0000000000
3170,12.0000000000
3173,4.0000000000
3175,5.0000000000
3175,12.0000000000
3185,1.0000000000
3185,12.0000000000
3193,2.0000000000
3193,5.0000000000
3201,5.0000000000
3209,8.0000000000
3209,5.0000000000
3218,3.0000000000
3228,5.0000000000
3228,36.0000000000
3239,2.0000000000
3248,2.0000000000
3259,3.0000000000
3272,4.0000000000
3272,30.0000000000
3273,32.0000000000
3273,36.0000000000
3275,12.0000000000
3282,10.0000000000
3301,4.0000000000
3301,2.0000000000
3302,2.0000000000
3305,3.0000000000
3305,2.0000000000
3306,30.0000000000
3306,30.0000000000
3306,5.0000000000
3306,10.0000000000
3310,94.0000000000
3310,29.0000000000
3310,9.0000000000
3310,1.0000000000
3311,90.0000000000
3311,20.0000000000
3311,108.0000000000
3312,5.0000000000
3312,5.0000000000
3312,2.0000000000
3313,10.0000000000
3316,3.0000000000
3316,4.0000000000
3316,9.0000000000
3316,1.0000000000
3318,50.0000000000
3318,100.0000000000
3318,100.0000000000
3318,100.0000000000
3318,200.0000000000
3318,200.0000000000
3318,50.0000000000
3318,50.0000000000
3318,50.0000000000
3318,100.0000000000
3318,35.0000000000
3318,50.0000000000
3318,50.0000000000
3318,50.0000000000
3318,100.0000000000
3318,100.0000000000
3318,100.0000000000
3320,5.0000000000
3320,20.0000000000
3320,20.0000000000
3320,3.0000000000
3322,15.0000000000
3323,5.0000000000
3323,5.0000000000
3324,3.0000000000
3324,5.0000000000
3324,5.0000000000
3324,10.0000000000
3324,3.0000000000
3324,4.0000000000
3329,6.0000000000
3329,6.0000000000
3337,2.0000000000
3339,2.0000000000
3339,2.0000000000
3340,15.0000000000
3341,20.0000000000
3341,45.0000000000
3342,10.0000000000
3342,5.0000000000
3342,10.0000000000
3342,8.0000000000
3342,3.0000000000
3347,5.0000000000
3347,5.0000000000
3347,50.0000000000
3347,20.0000000000
3348,3.0000000000
3348,3.0000000000
3351,4.0000000000
3351,16.0000000000
3351,50.0000000000
3351,2.0000000000
3351,30.0000000000
3351,60.0000000000
3351,10.0000000000
3351,3.0000000000
3351,13.0000000000
3351,17.0000000000
3351,20.0000000000
3351,70.0000000000
3351,20.0000000000
3351,5.0000000000
3351,13.0000000000
3351,10.0000000000
3354,10.0000000000
3354,2.0000000000
3355,2.0000000000
3355,4.0000000000
3357,15.0000000000
3360,3.0000000000
3361,6.0000000000
3362,2.0000000000
3362,3.0000000000
3362,6.0000000000
3363,20.0000000000
3363,32.0000000000
3368,10.0000000000
3368,10.0000000000
3368,4.0000000000
3369,28.0000000000
3369,4.0000000000
3369,2.0000000000
3369,4.0000000000
3372,5.0000000000
3377,2.0000000000
3377,1.0000000000
3377,3.0000000000
3377,2.0000000000
3377,5.0000000000
3378,21.0000000000
3378,100.0000000000
3378,75.0000000000
3384,25.0000000000
3384,20.0000000000
3390,10.0000000000
3390,5.0000000000
3390,5.0000000000
3390,10.0000000000
3391,8.0000000000
3392,5.0000000000
3392,10.0000000000
3395,55.0000000000
3395,30.0000000000
3395,2.0000000000
3397,2.0000000000
3397,5.0000000000
3397,4.0000000000
3397,2.0000000000
3397,2.0000000000
3397,2.0000000000
3397,4.0000000000
3405,10.0000000000
3406,2.0000000000
3407,6.0000000000
3407,3.0000000000
3408,5.0000000000
3413,80.0000000000
3417,6.0000000000
3417,168.0000000000
3417,100.0000000000
3420,10.0000000000
3420,3.0000000000
3420,6.0000000000
3420,5.0000000000
3420,10.0000000000
3423,5.0000000000
3423,25.0000000000
3423,54.0000000000
3423,15.0000000000
3424,30.0000000000
3424,155.0000000000
3425,5.0000000000
3425,2.0000000000
3425,5.0000000000
3426,10.0000000000
3426,65.0000000000
3426,110.0000000000
3427,15.0000000000
3427,10.0000000000
3433,2.0000000000
3433,8.0000000000
3438,10.0000000000
3440,42.0000000000
3441,30.0000000000
3444,5.0000000000
3444,5.0000000000
3444,5.0000000000
3445,2.0000000000
3447,27.0000000000
3447,12.0000000000
3450,90.0000000000
3450,10.0000000000
3450,10.0000000000
3450,5.0000000000
3450,10.0000000000
3451,2.0000000000
3453,1.0000000000
3454,2.0000000000
3455,20.0000000000
3455,7.0000000000
3457,5.0000000000
3459,7.0000000000
3459,5.0000000000
3459,5.0000000000
3460,2.0000000000
3461,30.0000000000
3461,20.0000000000
3470,3.0000000000
3470,4.0000000000
3471,41.0000000000
3474,100.0000000000
3474,1.0000000000
3474,35.0000000000
3475,5.0000000000
3475,15.0000000000
3475,10.0000000000
3478,3.0000000000
3478,20.0000000000
3478,20.0000000000
3482,3.0000000000
3485,15.0000000000
3488,6.0000000000
3488,5.0000000000
3490,5.0000000000
3491,20.0000000000
3491,65.0000000000
3491,75.0000000000
3491,100.0000000000
3503,45.0000000000
3503,13.0000000000
3504,2.0000000000
3506,80.0000000000
3507,10.0000000000
3507,5.0000000000
3510,15.0000000000
3510,5.0000000000
3510,10.0000000000
3510,5.0000000000
3510,20.0000000000
3510,30.0000000000
3511,5.0000000000
3511,15.0000000000
3511,10.0000000000
3514,6.0000000000
3514,15.0000000000
3514,10.0000000000
3515,15.0000000000
3515,7.0000000000
3515,5.0000000000
3515,4.0000000000
3515,7.0000000000
3517,45.0000000000
3517,5.0000000000
3518,39.0000000000
3520,5.0000000000
3520,125.0000000000
3520,96.0000000000
3522,6.0000000000
3523,25.0000000000
3523,6.0000000000
3523,3.0000000000
3523,20.0000000000
3525,2.0000000000
3531,6.0000000000
3531,4.0000000000
3531,4.0000000000
3531,5.0000000000
3531,15.0000000000
3531,10.0000000000
3531,20.0000000000
3531,5.0000000000
3531,5.0000000000
3531,60.0000000000
3531,45.0000000000
3531,10.0000000000
3531,5.0000000000
3531,4.0000000000
3531,15.0000000000
3532,5.0000000000
3532,2.0000000000
3532,10.0000000000
3532,2.0000000000
3532,8.0000000000
3536,115.0000000000
3536,80.0000000000
3536,14.0000000000
3536,49.0000000000
3536,200.0000000000
3536,2.0000000000
3538,65.0000000000
3538,25.0000000000
3538,10.0000000000
3538,10.0000000000
3538,37.0000000000
3538,125.0000000000
3539,5.0000000000
3539,16.0000000000
3540,16.0000000000
3542,15.0000000000
3542,50.0000000000
3542,8.0000000000
3543,16.0000000000
3543,2.0000000000
3543,25.0000000000
3543,2.0000000000
3543,4.0000000000
3547,6.0000000000
3547,5.0000000000
3547,2.0000000000
3551,100.0000000000
3553,2.0000000000
3553,4.0000000000
3558,14.0000000000
3558,1.0000000000
3566,5.0000000000
3567,5.0000000000
3568,55.0000000000
3570,20.0000000000
3570,30.0000000000
3570,200.0000000000
3572,100.0000000000
3572,55.0000000000
3572,15.0000000000
3572,30.0000000000
3572,55.0000000000
3572,3.0000000000
3572,20.0000000000
3573,6.0000000000
3574,5.0000000000
3574,5.0000000000
3574,11.0000000000
3575,12.0000000000
3575,5.0000000000
3575,10.0000000000
3576,5.0000000000
3576,2.0000000000
3576,5.0000000000
3576,8.0000000000
3576,2.0000000000
3577,3.0000000000
3577,5.0000000000
3577,5.0000000000
3577,10.0000000000
3577,5.0000000000
3577,4.0000000000
3577,1.0000000000
3577,20.0000000000
3579,2.0000000000
3579,2.0000000000
3579,6.0000000000
3579,3.0000000000
3580,40.0000000000
3581,45.0000000000
3581,15.0000000000
3583,25.0000000000
3583,10.0000000000
3584,2.0000000000
3584,5.0000000000
3585,30.0000000000
3585,30.0000000000
3585,100.0000000000
3586,15.0000000000
3586,26.0000000000
3588,40.0000000000
3588,63.0000000000
3588,5.0000000000
3589,25.0000000000
3589,25.0000000000
3597,2.0000000000
3597,8.0000000000
3597,5.0000000000
3597,5.0000000000
3599,2.0000000000
3599,4.0000000000
3607,8.0000000000
3609,2.0000000000
3609,5.0000000000
3609,2.0000000000
3610,20.0000000000
3611,13.0000000000
3615,3.0000000000
3615,4.0000000000
3615,2.0000000000
3617,5.0000000000
3618,10.0000000000
3618,31.0000000000
3618,2.0000000000
3618,10.0000000000
3620,10.0000000000
3620,15.0000000000
3620,2.0000000000
3621,5.0000000000
3623,87.0000000000
3623,10.0000000000
3629,7.0000000000
3630,100.0000000000
3630,10.0000000000
3630,20.0000000000
3631,3.0000000000
3632,4.0000000000
3632,2.0000000000
3632,10.0000000000
3632,20.0000000000
3632,5.0000000000
3634,8.0000000000
3634,3.0000000000
3635,1.0000000000
3635,2.0000000000
3635,4.0000000000
3636,5.0000000000
3636,3.0000000000
3636,43.0000000000
3636,7.0000000000
3636,3.0000000000
3637,68.0000000000
3638,15.0000000000
3638,10.0000000000
3639,50.0000000000
3643,5.0000000000
3644,20.0000000000
3645,100.0000000000
3645,35.0000000000
3645,100.0000000000
3645,5.0000000000
3645,5.0000000000
3645,10.0000000000
3645,35.0000000000
3645,10.0000000000
3645,200.0000000000
3645,40.0000000000
3646,2.0000000000
3646,105.0000000000
3646,4.0000000000
3646,9.0000000000
3646,10.0000000000
3646,10.0000000000
3646,10.0000000000
3646,20.0000000000
3646,2.0000000000
3646,5.0000000000
3646,5.0000000000
3646,2.0000000000
3646,9.0000000000
3646,2.0000000000
3646,50.0000000000
3647,50.0000000000
3648,100.0000000000
3648,68.0000000000
3649,7.0000000000
3651,75.0000000000
3651,252.0000000000
3651,52.0000000000
3651,5.0000000000
3651,6.0000000000
3652,10.0000000000
3652,10.0000000000
3653,25.0000000000
3655,60.0000000000
3655,5.0000000000
3655,5.0000000000
3655,5.0000000000
3655,6.0000000000
3655,46.0000000000
3655,50.0000000000
3655,100.0000000000
3655,4.0000000000
3656,19.0000000000
3656,6.0000000000
3656,3.0000000000
3656,10.0000000000
3656,10.0000000000
3656,10.0000000000
3656,55.0000000000
3656,50.0000000000
3656,25.0000000000
3657,20.0000000000
3657,4.0000000000
3657,10.0000000000
3657,20.0000000000
3657,10.0000000000
3657,30.0000000000
3657,7.0000000000
3657,55.0000000000
3657,7.0000000000
3657,6.0000000000
3657,5.0000000000
3659,15.0000000000
3659,10.0000000000
3659,15.0000000000
3659,10.0000000000
3659,7.0000000000
3659,5.0000000000
3659,16.0000000000
3661,16.0000000000
3661,20.0000000000
3661,90.0000000000
3666,50.0000000000
3666,82.0000000000
3668,49.0000000000
3668,1.0000000000
3668,30.0000000000
3668,2.0000000000
3668,25.0000000000
3668,2.0000000000
3668,15.0000000000
3668,2.0000000000
3668,2.0000000000
3668,6.0000000000
3668,3.0000000000
3668,7.0000000000
3668,4.0000000000
3668,5.0000000000
3674,5.0000000000
3674,5.0000000000
3676,130.0000000000
3676,7.0000000000
3676,40.0000000000
3677,3.0000000000
3677,4.0000000000
3677,5.0000000000
3678,20.0000000000
3678,3.0000000000
3678,45.0000000000
3678,4.0000000000
3678,6.0000000000
3680,50.0000000000
3680,5.0000000000
3680,20.0000000000
3681,70.0000000000
3681,10.0000000000
3681,15.0000000000
3681,100.0000000000
3681,30.0000000000
3681,101.0000000000
3682,4.0000000000
3682,3.0000000000
3682,5.0000000000
3682,5.0000000000
3682,3.4800000000
3683,5.0000000000
3684,40.0000000000
3702,548.6400000000
3702,640.0800000000
3704,1257.3000000000
3704,754.3800000000
3709,5000.0000000000
3709,1200.0000000000
3709,2300.0000000000
3709,50000.0000000000
3709,20000.0000000000
3710,1828.8000000000
3710,171.2000000000
3710,8000.0000000000
3710,5000.0000000000
3710,5000.0000000000
3713,914.4000000000
3717,914.4000000000
3717,548.6400000000
3717,4114.8000000000
3719,1371.6000000000
3720,548.6400000000
3724,91.4400000000
3725,914.4000000000
3726,548.6400000000
3727,1828.8000000000
3728,27249.1000000000
3728,182.9000000000
3728,292.6000000000
3728,7304.2000000000
3728,1627.6000000000
3728,3365.0000000000
3728,2743.2000000000
3729,905.3000000000
3729,914.4000000000
3729,182.8800000000
3729,13716.0000000000
3730,4572.0000000000
3730,2743.2000000000
3730,1097.2800000000
3730,320.0000000000
3730,137.2000000000
3731,17373.6000000000
3731,4572.0000000000
3731,914.4000000000
3731,3970.3000000000
3731,6858.0000000000
3731,10972.8000000000
3731,8869.6800000000
3731,36576.0000000000
3731,25283.1000000000
3731,12920.4000000000
3732,182.9000000000
3732,6217.9000000000
3732,182.8800000000
3732,10058.4000000000
3740,457.2000000000
3740,2926.0800000000
3740,3657.6000000000
3742,2194.6000000000
3742,1463.0000000000
3742,914.4000000000
3743,3200.4000000000
3743,457.2000000000
3743,914.4000000000
3743,2743.2000000000
3743,548.6400000000
3743,2194.6000000000
3743,548.6000000000
3746,5486.4000000000
3747,3657.6000000000
3751,1005.8400000000
3751,37.0000000000
3753,1106.4000000000
3753,598.9000000000
3753,855.0200000000
3753,579.0000000000
3753,209.0000000000
3753,228.6000000000
3756,548.6400000000
3756,457.2000000000
3757,91.4000000000
3757,548.6800000000
3757,64.0000000000
3757,360.0000000000
3757,27.4400000000
3758,457.2000000000
3759,914.4000000000
3759,2697.4000000000
3759,45.8000000000
3759,406.9000000000
3759,786.4000000000
3759,1142.0000000000
3759,178.3000000000
3761,182.8800000000
3774,182.8800000000
3775,256.0000000000
3775,566.9600000000
3793,118.9000000000
3793,338.3000000000
3795,1005.8400000000
3795,91.4400000000
3795,91.4400000000
3795,2743.2000000000
3796,9144.0000000000
3796,457.2000000000
3796,457.2000000000
3796,914.4000000000
3796,60.0000000000
3796,1371.6000000000
3796,4663.4400000000
3796,2743.2000000000
3796,914.4000000000
3800,2743.2000000000
3801,4572.0000000000
3801,182.9000000000
3801,548.6200000000
3802,1188.7200000000
3802,228.6000000000
3802,2971.8000000000
3802,4114.8000000000
3802,22860.0000000000
3802,22860.0000000000
3802,868.7000000000
3802,960.1000000000
3802,6858.0000000000
3802,868.6800000000
3805,1828.8000000000
3805,182.8800000000
3811,36.5760000000
3811,2011.6800000000
3811,183.0000000000
3812,4572.0000000000
3812,3657.6000000000
3812,137.1600000000
3812,4206.2400000000
3812,457.2000000000
3817,91.4000000000
3817,91.4400000000
3817,731.5600000000
3817,365.7600000000
3817,914.4000000000
3817,4572.0000000000
3817,91.4000000000
3817,1371.6000000000
3820,914.4000000000
3820,110.0000000000
3824,1828.8000000000
3824,914.4000000000
3825,1371.6000000000
3825,457.2000000000
3825,7278.6000000000
