product_id,request_id,quantity_req_stockout,assign_product_stockout_id,exported_req_quantity
5348,858,10.000000,25608,10.000000
5352,668,200.000000,22130,200.000000
5357,678,410.000000,22132,410.000000
5357,858,5.000000,25609,5.000000
5359,893,2.000000,25986,2.000000
5361,731,506.000000,23314,506.000000
5361,732,10.000000,23315,10.000000
5364,91,100.000000,6548,100.000000
5364,914,15.000000,26382,15.000000
5364,1227,50.000000,32796,50.000000
5365,169,30.000000,9329,30.000000
5365,1357,12.000000,35765,12.000000
5365,1382,5.000000,36744,5.000000
5366,169,30.000000,9328,30.000000
5370,917,3.000000,26385,3.000000
5380,333,30.000000,14321,30.000000
5383,393,30.000000,17613,30.000000
5386,406,20.000000,17650,20.000000
5388,1232,20.000000,34577,20.000000
5390,13,73.000000,21620,73.000000
5390,285,100.000000,12495,100.000000
5390,333,30.000000,14319,30.000000
5391,14,20.000000,21628,16.000000
5391,14,20.000000,21629,4.000000
5391,111,20.000000,10155,20.000000
5391,1845,50.000000,47203,50.000000
5393,393,20.000000,17625,20.000000
5393,469,20.000000,17981,20.000000
5395,1240,215.000000,32887,46.000000
5395,1240,215.000000,32888,169.000000
5396,242,10.000000,15664,10.000000
5398,150,4128.000000,9226,4128.000000
5398,393,20.000000,17630,20.000000
5398,605,15.000000,20747,15.000000
5398,747,37.000000,23522,37.000000
5399,150,4128.000000,9227,4128.000000
5399,393,20.000000,17624,20.000000
5399,1232,20.000000,34571,20.000000
5400,393,20.000000,17641,20.000000
5401,393,20.000000,17634,20.000000
5401,1154,20.000000,30780,20.000000
5402,349,30.000000,15635,30.000000
5403,393,20.000000,17626,20.000000
5403,726,45.000000,23230,45.000000
5403,1635,130.000000,42719,130.000000
5414,346,60.000000,14345,60.000000
5414,1971,10.000000,50405,10.000000
5414,1985,35.000000,50945,35.000000
5419,1689,75.000000,43849,75.000000
5419,1734,50.000000,44846,50.000000
5419,242,10.000000,15666,10.000000
5419,393,200.000000,17615,200.000000
5419,920,130.000000,26491,130.000000
5419,948,245.000000,27112,245.000000
5419,1104,80.000000,30218,80.000000
5419,1139,30.000000,30767,30.000000
5419,1190,210.000000,31789,210.000000
5419,1253,110.000000,33286,110.000000
5419,1268,60.000000,33707,60.000000
5419,1304,100.000000,34523,100.000000
5419,1389,100.000000,40235,100.000000
5419,1499,94.000000,39987,94.000000
5419,1517,30.000000,40434,30.000000
5419,1629,100.000000,42566,100.000000
5419,1654,60.000000,43190,60.000000
5420,1232,20.000000,34593,20.000000
5421,89,84.000000,10225,84.000000
5421,96,450.000000,9174,450.000000
5421,102,15.000000,6501,15.000000
5421,141,23.000000,8636,23.000000
5421,333,50.000000,14322,50.000000
5423,242,10.000000,15663,10.000000
5423,1445,20.000000,38852,20.000000
5426,1167,1068.000000,31999,1068.000000
5426,1641,11013.000000,42919,11382.000000
5427,406,20.000000,17654,20.000000
5428,1232,20.000000,34572,20.000000
5430,1076,30.000000,29623,30.000000
5430,1323,10.000000,35246,10.000000
5430,1878,25.000000,48805,25.000000
5431,1878,25.000000,48804,25.000000
5431,1076,30.000000,29622,30.000000
5431,1323,10.000000,35245,10.000000
5432,852,20.000000,25873,20.000000
5433,1428,3.000000,39236,3.000000
5443,63,820.000000,5706,820.000000
5443,73,50.000000,7320,50.000000
5443,1246,490.000000,32944,490.000000
5444,1232,20.000000,34587,20.000000
5449,1232,20.000000,34580,20.000000
5457,346,45.000000,14346,45.000000
5457,349,30.000000,15636,30.000000
5457,747,35.000000,23520,35.000000
5458,13,73.000000,21622,73.000000
5458,96,175.000000,9187,175.000000
5458,119,20.000000,7382,20.000000
5458,259,50.000000,12912,50.000000
5458,285,100.000000,12496,100.000000
5458,336,50.000000,13786,50.000000
5458,585,50.000000,21078,50.000000
5460,242,10.000000,15665,10.000000
5460,349,20.000000,15630,20.000000
5460,393,20.000000,17635,20.000000
5460,1911,20.000000,49690,20.000000
5461,150,4128.000000,9225,4128.000000
5461,275,100.000000,12253,100.000000
5461,349,50.000000,15632,50.000000
5461,618,50.000000,21040,50.000000
5461,1182,16.000000,31683,16.000000
5461,1304,50.000000,34524,50.000000
5461,1643,20.000000,42918,20.000000
5463,31,85.000000,17338,85.000000
5463,42,40.000000,7422,40.000000
5463,242,20.000000,15670,20.000000
5468,1232,20.000000,34579,20.000000
5471,1232,20.000000,34586,20.000000
5472,393,20.000000,17627,20.000000
5472,659,50.000000,22011,50.000000
5472,726,45.000000,23231,45.000000
5489,393,20.000000,17636,20.000000
5489,1154,44.000000,30779,44.000000
5500,1182,16.000000,31682,16.000000
5507,1356,20.000000,39238,20.000000
5507,1710,30.000000,44405,30.000000
5507,1911,20.000000,49695,20.000000
5511,393,30.000000,17616,30.000000
5511,453,65.000000,17771,65.000000
5511,1445,20.000000,38861,20.000000
5511,1457,50.000000,39148,50.000000
5511,1580,80.000000,42172,80.000000
5512,349,30.000000,15628,30.000000
5512,1445,20.000000,38853,20.000000
5512,1580,200.000000,42171,200.000000
5514,169,30.000000,9319,30.000000
5515,333,30.000000,14323,30.000000
5515,1176,314.000000,31573,314.000000
5516,60,50.000000,6555,50.000000
5516,209,20.000000,10999,20.000000
5516,242,10.000000,15667,10.000000
5516,298,30.000000,14249,30.000000
5516,472,75.000000,17958,75.000000
5516,691,50.000000,22764,50.000000
5516,1389,100.000000,40236,100.000000
5516,1445,50.000000,38851,50.000000
5517,691,50.000000,22765,50.000000
5518,242,10.000000,15668,10.000000
5518,472,150.000000,17955,150.000000
5527,772,100.000000,23926,100.000000
5530,298,20.000000,14245,20.000000
5532,349,20.000000,15624,20.000000
5546,1232,20.000000,34578,20.000000
5547,393,20.000000,17640,20.000000
5547,406,20.000000,17655,20.000000
5548,13,73.000000,21618,73.000000
5548,285,100.000000,12492,100.000000
5548,298,20.000000,14248,20.000000
5548,1397,10.000000,38912,10.000000
5553,13,73.000000,21621,73.000000
5553,285,100.000000,12493,100.000000
5553,406,20.000000,17652,20.000000
5553,585,10.000000,21076,10.000000
5554,298,20.000000,14244,20.000000
5554,393,30.000000,17614,30.000000
5555,111,20.000000,10156,20.000000
5555,298,20.000000,14246,20.000000
5555,406,20.000000,17646,20.000000
5557,333,30.000000,14320,30.000000
5558,469,30.000000,17980,30.000000
5561,393,20.000000,17629,20.000000
5563,1232,20.000000,34574,20.000000
5564,102,20.000000,6500,20.000000
5564,150,1404.000000,9228,1404.000000
5564,1232,20.000000,34570,20.000000
5565,150,2724.000000,9229,2724.000000
5566,393,20.000000,17642,20.000000
5570,13,73.000000,21619,73.000000
5570,285,100.000000,12494,100.000000
5571,900,20.000000,26038,20.000000
5581,696,10.000000,23054,10.000000
5582,349,20.000000,15629,20.000000
5582,406,20.000000,17651,20.000000
5583,406,20.000000,17653,20.000000
5583,585,10.000000,21075,10.000000
5589,349,20.000000,15623,20.000000
5594,111,20.000000,10154,20.000000
5594,412,50.000000,15970,50.000000
5671,1666,1000.000000,43209,1000.000000
5678,1666,709.000000,43208,709.000000
5732,1662,500.000000,43294,500.000000
5732,1790,2000.000000,46550,2000.000000
5732,1893,750.000000,49146,750.000000
5732,102,1000.000000,6503,1000.000000
5732,147,400.000000,9191,400.000000
5732,954,200.000000,28503,200.000000
5732,1072,3221.000000,30538,3221.000000
5732,1170,290.000000,31728,290.000000
5732,1381,100.000000,36887,100.000000
5732,1485,1500.000000,39796,526.000000
5732,1485,1500.000000,39797,974.000000
5733,13,300.000000,21609,300.000000
5733,102,400.000000,6504,400.000000
5733,200,400.000000,10152,400.000000
5733,954,100.000000,28502,100.000000
5733,1072,1135.000000,29649,1135.000000
5733,1406,1144.920000,37406,383.920000
5733,1406,1144.920000,37407,761.000000
5733,1790,300.000000,46552,300.000000
5733,1806,150.000000,46653,150.000000
5733,1893,350.000000,49147,350.000000
5737,1662,60.000000,43310,60.000000
5737,540,10.000000,21026,0.000000
5737,540,10.000000,21027,0.000000
5737,540,10.000000,21552,10.000000
5737,1620,7.000000,43041,7.000000
5753,1878,30.000000,48802,30.000000
5754,1878,18.000000,48803,18.000000
5767,459,10.000000,17691,10.000000
5768,540,1.000000,21031,1.000000
5771,93,2.000000,6526,2.000000
5771,723,2.000000,24219,2.000000
5771,770,2.000000,23981,2.000000
5771,811,2.000000,24855,2.000000
5771,833,1.000000,25115,1.000000
5771,887,5.000000,25966,3.090000
5771,887,5.000000,25967,1.910000
5771,1170,2.000000,31739,2.000000
5771,1790,2.000000,46590,2.000000
5771,1923,1.000000,49303,1.000000
5772,1790,4.000000,46591,4.000000
5772,1893,5.000000,49120,5.000000
5772,1923,1.000000,49304,1.000000
5772,93,2.000000,6519,2.000000
5772,723,3.000000,24214,3.000000
5772,770,2.000000,23982,2.000000
5772,811,1.000000,24857,1.000000
5772,833,1.000000,25116,1.000000
5772,887,5.000000,25968,5.000000
5772,1170,2.000000,31740,2.000000
5773,93,2.000000,6530,2.000000
5774,93,2.000000,6525,2.000000
5775,93,2.000000,6529,2.000000
5776,93,2.000000,6528,1.000000
5776,93,2.000000,17333,1.000000
5776,262,6.000000,12156,6.000000
5776,1662,2.000000,43300,2.000000
5777,93,2.000000,6520,2.000000
5777,771,10.000000,24207,10.000000
5778,93,2.000000,6524,2.000000
5780,123,2.000000,8011,2.000000
5781,93,2.000000,6516,2.000000
5784,469,1.000000,17977,1.000000
5796,2004,2.000000,51365,2.000000
5822,1147,150.000000,31145,100.000000
5822,1147,150.000000,31146,50.000000
5829,1147,14.000000,31131,12.000000
5829,1147,14.000000,31132,2.000000
5834,2017,2.000000,51465,2.000000
5838,1662,2.000000,43297,2.000000
5839,93,2.000000,6521,2.000000
5862,789,250.000000,24313,250.000000
5863,150,4128.000000,9241,4128.000000
5896,285,70.000000,12498,70.000000
5903,285,70.000000,12499,70.000000
5907,150,4128.000000,9240,4128.000000
5923,1625,2976.000000,42448,2976.000000
5924,393,5.000000,17628,5.000000
5924,773,8000.000000,23928,6690.000000
5924,773,8000.000000,23929,1310.000000
5924,922,4500.000000,26865,4500.000000
5928,1573,6.000000,42174,6.000000
5929,1573,6.000000,42175,6.000000
5932,285,70.000000,12497,70.000000
5933,150,4128.000000,9239,4128.000000
5937,85,6.000000,21591,6.000000
5937,995,870.000000,27758,870.000000
5938,85,70.000000,21590,70.000000
5946,81,1.000000,6552,1.000000
5946,135,1.000000,10168,1.000000
5946,960,1.000000,27228,1.000000
5948,226,6.000000,11363,6.000000
5948,246,2.000000,12758,2.000000
5948,257,4.000000,12744,4.000000
5948,258,3.000000,12745,3.000000
5948,819,10.000000,25233,10.000000
5948,1389,10.000000,40248,10.000000
5948,1790,20.000000,46583,20.000000
5948,1893,7.000000,49127,7.000000
5954,434,255.000000,17304,255.000000
5955,321,10.000000,13777,10.000000
5955,1552,48.000000,42211,48.000000
5957,1552,18.000000,42215,18.000000
5958,10,150.000000,17334,150.000000
5958,233,72.000000,12575,72.000000
5958,336,160.000000,13785,160.000000
5969,1941,900.000000,49959,900.000000
6018,13,4.000000,21607,4.000000
6047,1822,12.000000,46619,12.000000
6050,1822,15.000000,46620,15.000000
6067,13,2.000000,21608,2.000000
6075,13,2.000000,21606,2.000000
6131,1662,6.000000,43290,6.000000
6131,1906,750.000000,48965,750.000000
6133,1906,450.000000,48967,450.000000
6134,1906,200.000000,48968,200.000000
6148,1905,50.000000,48774,50.000000
6148,1232,10.000000,34596,10.000000
6149,1906,150.000000,48969,150.000000
6150,1906,80.000000,48966,80.000000
6150,1916,70.000000,49169,70.000000
6152,457,1000.000000,17663,1000.000000
6185,21,142.000000,5715,142.000000
6185,224,42.000000,17320,42.000000
6185,369,70.000000,17321,70.000000
6185,879,140.000000,25938,140.000000
6185,880,137.000000,25937,137.000000
6185,897,19.000000,26461,19.000000
6185,1140,106.000000,30768,106.000000
6189,1360,1.000000,35764,1.000000
6189,1790,3.000000,46594,3.000000
6189,1923,1.000000,49305,1.000000
6189,1972,1.000000,50404,1.000000
6190,226,2.000000,11357,2.000000
6190,378,1.000000,15318,1.000000
6190,852,2.000000,25868,2.000000
6190,1175,1.000000,31422,1.000000
6191,19,2.000000,9172,2.000000
6192,1389,5.000000,40273,5.000000
6192,1731,1.000000,45442,1.000000
6195,29,50.000000,21603,50.000000
6195,65,700.000000,5772,700.000000
6195,100,100.000000,6777,100.000000
6195,280,700.000000,12256,700.000000
6195,312,500.000000,17313,500.000000
6195,338,1000.000000,14232,1200.000000
6195,587,500.000000,20662,500.000000
6195,615,500.000000,21359,500.000000
6195,746,40.000000,23796,40.000000
6195,945,10.000000,27436,10.000000
6195,1389,10.000000,40238,10.000000
6196,20,600.000000,5781,600.000000
6196,338,1500.000000,14233,1600.000000
6196,487,600.000000,18435,600.000000
6196,575,1000.000000,20147,1000.000000
6196,690,15.000000,22927,15.000000
6196,807,6.000000,24634,6.000000
6196,872,19.000000,25728,19.000000
6196,916,2.000000,26595,2.000000
6196,1389,10.000000,40239,10.000000
6197,111,2.000000,10157,2.000000
6197,144,6.000000,8483,6.000000
6197,490,100.000000,18434,100.000000
6197,1389,10.000000,40240,10.000000
6198,1866,2000.000000,47659,1000.000000
6198,1866,2000.000000,47660,1000.000000
6199,1790,1700.000000,46561,1700.000000
6199,1893,700.000000,49157,700.000000
6199,147,2400.000000,9189,2400.000000
6199,233,153.000000,12576,153.000000
6199,649,5000.000000,21532,5000.000000
6199,1170,140.000000,31750,140.000000
6200,219,102.000000,16993,102.000000
6203,443,10.000000,17776,10.000000
6203,1894,10.000000,48868,10.000000
6204,627,200.000000,21478,200.000000
6205,627,30.000000,21502,30.000000
6205,1894,11.000000,48869,10.000000
6205,1894,11.000000,48870,1.000000
6206,1894,20.000000,48871,20.000000
6206,299,20.000000,12761,20.000000
6206,443,20.000000,17791,20.000000
6207,926,5.000000,27148,5.000000
6207,1772,5.000000,45449,5.000000
6207,1894,10.000000,48872,10.000000
6209,267,1.000000,12519,1.000000
6210,443,50.000000,17793,50.000000
6210,1772,44.000000,45461,24.000000
6210,1772,44.000000,45462,20.000000
6210,1894,50.000000,48873,50.000000
6213,1894,90.000000,48874,30.000000
6213,1894,90.000000,48875,30.000000
6213,1894,90.000000,48876,30.000000
6217,1772,500.000000,45464,500.000000
6217,1894,500.000000,48941,500.000000
6217,299,200.000000,12782,200.000000
6217,627,600.000000,21496,300.000000
6217,627,600.000000,21497,300.000000
6218,1014,20.000000,28571,20.000000
6218,1772,20.000000,45468,20.000000
6226,1894,25.000000,48877,5.000000
6226,1894,25.000000,48878,20.000000
6235,1772,300.000000,45450,300.000000
6235,1894,20.000000,48879,20.000000
6235,627,225.000000,21512,200.000000
6235,627,225.000000,21513,25.000000
6237,1894,20.000000,48880,20.000000
6245,299,200.000000,12784,200.000000
6245,1607,300.000000,42328,300.000000
6248,299,400.000000,12765,200.000000
6248,299,400.000000,12774,200.000000
6248,627,600.000000,21487,300.000000
6248,627,600.000000,21488,300.000000
6248,1607,200.000000,42327,200.000000
6248,1894,500.000000,48940,500.000000
6254,1894,1000.000000,48901,500.000000
6254,1894,1000.000000,48902,500.000000
6255,1894,300.000000,48900,300.000000
6256,1894,300.000000,48898,100.000000
6256,1894,300.000000,48899,200.000000
6256,1212,200.000000,32805,200.000000
6257,299,200.000000,12778,200.000000
6257,627,300.000000,21489,300.000000
6258,299,800.000000,12766,200.000000
6258,299,800.000000,12775,200.000000
6258,299,800.000000,12776,200.000000
6258,299,800.000000,12777,200.000000
6258,627,300.000000,21479,300.000000
6258,926,300.000000,27145,300.000000
6258,1014,500.000000,28561,500.000000
6258,1607,400.000000,42330,400.000000
6258,1894,400.000000,48897,400.000000
6259,299,800.000000,12764,200.000000
6259,299,800.000000,12771,200.000000
6259,299,800.000000,12772,200.000000
6259,299,800.000000,12773,200.000000
6259,627,600.000000,21485,300.000000
6259,627,600.000000,21486,300.000000
6259,926,500.000000,27143,500.000000
6259,1014,500.000000,28562,500.000000
6261,1894,1.000000,48896,1.000000
6274,1894,3.000000,48895,3.000000
6275,926,2.000000,27147,2.000000
6290,1894,62.000000,48893,50.000000
6290,1894,62.000000,48894,12.000000
6296,1772,500.000000,45463,500.000000
6296,299,600.000000,12767,200.000000
6296,299,600.000000,12768,200.000000
6296,299,600.000000,12769,200.000000
6296,627,600.000000,21482,300.000000
6296,627,600.000000,21483,300.000000
6297,1894,200.000000,48892,200.000000
6300,1894,4.000000,48890,2.000000
6300,1894,4.000000,48891,2.000000
6305,443,5.000000,17784,5.000000
6306,1894,30.000000,48889,30.000000
6322,1894,10.000000,48888,10.000000
6323,299,10.000000,12789,10.000000
6324,299,10.000000,12788,10.000000
6331,1894,5.000000,48887,5.000000
6343,1894,10.000000,48886,10.000000
6344,627,20.000000,21499,20.000000
6345,627,20.000000,21500,20.000000
6347,627,20.000000,21506,20.000000
6352,1894,6.000000,48885,6.000000
6356,1894,400.000000,48884,400.000000
6368,299,400.000000,12786,200.000000
6368,299,400.000000,12787,200.000000
6369,299,400.000000,12762,200.000000
6369,299,400.000000,12770,200.000000
6369,627,300.000000,21491,300.000000
6369,1772,300.000000,45465,300.000000
6371,1894,200.000000,48883,200.000000
6384,299,200.000000,12763,200.000000
6384,627,300.000000,21493,300.000000
6385,627,300.000000,21494,300.000000
6385,1607,300.000000,42329,300.000000
6386,627,20.000000,21501,20.000000
6387,1894,40.000000,48881,40.000000
6406,1014,20.000000,28573,20.000000
6407,926,11.000000,27121,11.000000
6407,1014,1.000000,28569,1.000000
6407,1894,10.000000,48882,10.000000
6408,627,300.000000,21492,300.000000
6421,767,1.000000,23924,1.000000
6421,1894,2.000000,48903,2.000000
6422,1894,5.000000,48904,5.000000
6423,443,10.000000,17792,10.000000
6424,1894,500.000000,48905,500.000000
6432,926,8.000000,27149,8.000000
6436,1894,5.000000,48915,5.000000
6441,299,200.000000,12781,200.000000
6441,627,300.000000,21498,300.000000
6441,926,300.000000,27144,300.000000
6442,1894,20.000000,48906,20.000000
6444,443,60.000000,17789,30.000000
6444,443,60.000000,17790,30.000000
6444,627,50.000000,21504,50.000000
6459,926,10.000000,27142,10.000000
6460,926,20.000000,27141,20.000000
6461,1894,100.000000,48930,30.000000
6461,1894,100.000000,48931,30.000000
6461,1894,100.000000,48932,40.000000
6464,1894,8.000000,48933,8.000000
6472,1894,1.000000,48921,1.000000
6472,926,2.000000,27151,2.000000
6474,1014,10.000000,28570,10.000000
6475,627,300.000000,21495,300.000000
6480,1894,1.000000,48934,1.000000
6488,627,10.000000,21508,10.000000
6494,1894,10.000000,48935,10.000000
6497,627,20.000000,21505,20.000000
6498,1607,20.000000,42334,20.000000
6516,926,3.000000,27150,3.000000
6521,1894,12.000000,48936,12.000000
6524,926,20.000000,27120,20.000000
6526,1014,500.000000,28565,500.000000
6532,299,200.000000,12785,200.000000
6532,627,600.000000,21480,300.000000
6532,627,600.000000,21481,300.000000
6533,627,10.000000,21515,10.000000
6535,1894,1.000000,48937,1.000000
6540,1894,10.000000,48938,10.000000
6540,1607,10.000000,42333,10.000000
6548,443,30.000000,17788,30.000000
6548,1607,50.000000,42332,50.000000
6550,926,5.000000,27125,5.000000
6550,1894,2.000000,48939,2.000000
6580,1978,305.000000,50767,305.000000
6580,13,73.000000,21614,73.000000
6580,117,200.000000,7428,200.000000
6580,226,911.000000,11354,911.000000
6580,246,105.000000,12751,105.000000
6580,249,410.000000,12752,410.000000
6580,252,50.000000,11952,50.000000
6580,256,800.000000,12909,800.000000
6580,285,100.000000,12488,100.000000
6580,373,101.000000,17660,101.000000
6580,464,15.000000,17736,15.000000
6580,519,20.000000,19000,20.000000
6580,603,480.000000,20745,480.000000
6580,634,420.000000,21457,420.000000
6580,999,500.000000,28235,500.000000
6580,1188,3000.000000,32798,3000.000000
6580,1424,5000.000000,38090,5000.000000
6581,298,20.000000,14242,20.000000
6581,775,30.000000,24263,30.000000
6582,1397,200.000000,38911,200.000000
6582,1878,50.000000,48806,50.000000
6584,1850,80.000000,48364,80.000000
6584,393,50.000000,17618,50.000000
6584,1535,100.000000,40693,100.000000
6584,1563,20.000000,42057,20.000000
6586,242,50.000000,15669,50.000000
6587,150,333.000000,9238,333.000000
6587,186,140.000000,9158,140.000000
6587,1167,96.000000,32003,96.000000
6587,1250,50.000000,33081,50.000000
6587,1453,50.000000,38591,50.000000
6587,1479,1320.000000,39992,1320.000000
6587,1523,1442.000000,40911,1442.000000
6587,1608,4522.000000,42351,4522.000000
6587,1647,870.000000,42978,870.000000
6587,1801,4525.000000,45837,3911.800000
6587,1801,4525.000000,45838,613.200000
6587,1899,90.000000,48995,90.000000
6587,1901,90.000000,48986,90.000000
6587,1903,216.000000,48985,216.000000
6587,1904,82.000000,48978,82.000000
6587,2016,4192.000000,51463,4192.000000
6588,1690,340.000000,43584,340.000000
6589,1025,400.000000,28823,400.000000
6590,150,12384.000000,9237,12384.000000
6590,653,500.000000,22544,500.000000
6590,953,9600.000000,27117,9600.000000
6590,1167,1068.000000,32004,1068.000000
6590,1479,32600.000000,39989,32600.000000
6590,1517,5000.000000,40433,5000.000000
6590,1521,16463.000000,40598,16500.000000
6590,1523,53055.000000,40905,53055.000000
6590,1647,11261.000000,42977,11261.000000
6590,1801,57050.000000,45836,57050.000000
6590,1903,6430.000000,48981,6430.000000
6590,1943,1005.000000,49755,1005.000000
6590,2002,9055.000000,51329,9100.000000
6590,2016,145040.000000,51460,66263.500000
6591,1899,5820.000000,48992,5820.000000
6591,1901,2230.000000,48987,2230.000000
6591,1904,1005.000000,48974,1005.000000
6591,2016,9850.000000,51461,5820.000000
6591,2016,9850.000000,51462,4030.000000
6592,1706,20.000000,44461,20.000000
6592,696,20.000000,23063,20.000000
6594,13,2500.000000,21610,2500.000000
6594,150,3406.000000,9242,3406.000000
6594,285,100.000000,12501,100.000000
6594,1167,1068.000000,32002,1068.000000
6594,1479,16300.000000,39991,16300.000000
6594,1523,17600.000000,40910,17600.000000
6594,1647,11033.000000,42979,11033.000000
6594,1899,2910.000000,48993,2910.000000
6594,1901,1115.000000,48988,1115.000000
6594,1903,3215.000000,48982,3215.000000
6594,1904,1005.000000,48975,1005.000000
6594,2016,69060.000000,51464,69060.000000
6595,653,50.000000,22541,50.000000
6595,696,30.000000,23047,30.000000
6597,590,3.000000,20536,3.000000
6597,723,50.000000,24228,50.000000
6597,1389,20.000000,40254,20.000000
6597,1790,150.000000,46565,150.000000
6597,1893,50.000000,49151,50.000000
6598,1790,150.000000,46564,150.000000
6598,1893,50.000000,49152,28.820000
6598,1893,50.000000,49153,21.180000
6598,590,2.000000,20535,2.000000
6598,723,50.000000,24226,50.000000
6598,1389,20.000000,40253,20.000000
6599,590,13.500000,20538,13.500000
6599,723,50.000000,24227,16.930000
6599,723,50.000000,25236,33.070000
6599,1170,12.000000,31746,12.000000
6599,1662,50.000000,43307,50.000000
6599,1790,300.000000,46563,300.000000
6599,1893,200.000000,49154,86.900000
6599,1893,200.000000,49192,113.100000
6600,1662,50.000000,43306,50.000000
6600,1790,300.000000,46562,300.000000
6600,1893,150.000000,49155,38.710000
6600,1893,150.000000,49156,111.290000
6600,590,8.500000,20537,8.500000
6600,723,50.000000,24225,50.000000
6600,1170,12.000000,31745,12.000000
6603,418,50.000000,18022,50.000000
6603,1925,10.000000,49396,10.000000
6604,1925,10.000000,49397,10.000000
6604,418,50.000000,18023,50.000000
6605,1109,0.500000,30027,0.500000
6606,86,5.000000,7317,5.000000
6606,1109,3.000000,30028,3.000000
6608,11,500.000000,5779,500.000000
6608,130,300.000000,8222,300.000000
6608,138,200.000000,9253,200.000000
6608,254,100.000000,12198,100.000000
6608,279,300.000000,12259,300.000000
6608,359,800.000000,16606,800.000000
6608,384,1000.000000,16226,1000.000000
6608,490,800.000000,18432,500.000000
6608,490,800.000000,18433,300.000000
6608,722,900.000000,23983,900.000000
6608,836,500.000000,25283,500.000000
6608,966,500.000000,27425,500.000000
6608,973,100.000000,27452,100.000000
6608,1064,600.000000,29619,600.000000
6608,1064,600.000000,29620,120.000000
6608,1203,900.000000,32188,900.000000
6608,1269,200.000000,33705,200.000000
6608,1318,900.000000,34973,900.000000
6608,1389,300.000000,40280,300.000000
6608,1398,200.000000,36876,200.000000
6608,1498,1800.000000,39993,1500.000000
6608,1498,1800.000000,39994,300.000000
6608,1530,100.000000,41016,100.000000
6608,1555,500.000000,41782,500.000000
6608,1701,900.000000,44725,300.000000
6608,1701,900.000000,44726,600.000000
6608,1911,100.000000,49691,80.000000
6608,1911,100.000000,49880,20.000000
6608,1913,400.000000,49171,400.000000
6611,1886,200.000000,48744,200.000000
6611,1323,100.000000,35242,100.000000
6612,80,149.000000,6498,149.000000
6612,849,2380.000000,25515,2380.000000
6612,1323,100.000000,35243,100.000000
6612,1547,580.000000,40902,580.000000
6612,1575,124.000000,41696,124.000000
6612,1886,200.000000,48743,200.000000
6614,267,35.000000,12517,35.000000
6615,1064,45.700000,29617,45.720000
6615,1634,45.720000,42724,45.720000
6623,263,45.700000,12170,45.700000
6623,800,45.700000,24446,45.720000
6623,1233,45.700000,32878,45.720000
6626,800,45.700000,24445,45.720000
6626,1233,45.700000,32880,45.720000
6627,1233,45.700000,32877,45.720000
6628,658,45.720000,22348,45.720000
6628,1064,45.700000,29618,45.720000
6629,97,45.700000,15975,45.700000
6629,1064,45.700000,29616,45.720000
6629,1233,45.700000,32879,45.720000
6629,1634,45.700000,42723,45.700000
6629,1776,45.700000,46500,45.720000
6630,928,3.000000,26838,3.000000
6630,1011,38.100000,28580,38.100000
6630,1064,45.700000,31023,45.700000
6632,658,45.720000,22346,45.720000
6632,1064,45.700000,29621,45.720000
6632,1341,45.700000,35648,45.700000
6634,130,45.700000,8228,45.700000
6634,928,3.000000,26839,3.000000
6635,966,45.700000,27429,45.700000
6639,130,200.000000,8226,200.000000
6639,611,150.000000,21093,150.000000
6639,855,7.000000,26032,7.000000
6640,243,200.000000,11346,200.000000
6640,800,200.000000,24451,200.000000
6640,1341,200.000000,35650,200.000000
6641,1318,200.000000,34970,200.000000
6643,11,300.000000,5777,300.000000
6643,37,150.000000,21089,150.000000
6643,130,300.000000,8224,300.000000
6643,554,400.000000,20164,400.000000
6643,611,200.000000,21090,200.000000
6643,905,200.000000,26356,200.000000
6643,1011,150.000000,28581,150.000000
6643,1064,200.000000,29614,200.000000
6643,1101,400.000000,30017,350.000000
6643,1101,400.000000,30018,50.000000
6643,1341,400.000000,35645,299.580000
6643,1341,400.000000,35646,9.000000
6643,1341,400.000000,35647,91.420000
6643,1386,400.000000,38089,400.000000
6643,1634,200.580000,42722,200.580000
6643,1701,150.000000,44724,150.000000
6643,1776,150.000000,46499,150.000000
6643,1913,150.000000,49174,149.420000
6643,1913,150.000000,49175,0.580000
6644,386,191.000000,17328,160.000000
6644,386,191.000000,17329,31.000000
6644,742,40.000000,23526,40.000000
6644,864,40.000000,25945,40.000000
6644,1018,20.000000,28753,20.000000
6644,1442,40.000000,39231,40.000000
6645,386,175.000000,17326,75.000000
6645,386,175.000000,17327,100.000000
6645,742,20.000000,23525,20.000000
6645,1442,40.000000,39233,40.000000
6646,1201,20.000000,32284,20.000000
6647,1554,20.000000,42179,20.000000
6670,252,0.500000,11961,0.500000
6674,252,0.500000,11962,0.500000
6684,394,1.000000,15979,1.000000
6684,407,1.000000,16002,1.000000
6684,748,2.000000,23791,2.000000
6684,1162,1.000000,31309,1.000000
6684,1288,1.000000,34691,1.000000
6684,1387,10.000000,38406,10.000000
6684,1688,4.000000,43989,4.000000
6684,1736,5.000000,45316,5.000000
6684,1919,3.000000,49615,3.000000
6686,1982,1.500000,50926,1.500000
6689,407,0.500000,16004,0.500000
6691,451,1.000000,17852,1.000000
6691,591,2.000000,20742,2.000000
6691,718,1.000000,23333,1.000000
6691,797,0.500000,24343,0.500000
6691,1046,20.000000,29191,20.000000
6691,1047,2.000000,29192,2.000000
6691,1049,2.500000,29413,2.500000
