product_id,outsourcing_order_id,quantity_stock_out,is_exported,outsourcing_detail_id,assign_product_stockout_id,quantity_exported_outsourcing
82,341,3.965000,1,1708,11351.0,3.965000
82,344,9.150000,1,1713,11483.0,9.150000
82,346,11.895000,1,1717,11486.0,11.895000
82,348,10.902000,1,1721,11484.0,10.902000
82,350,10.080000,1,1725,11976.0,10.080000
82,352,4.076400,1,1729,11975.0,4.076400
82,358,4.000000,1,1737,11999.0,4.000000
82,358,3.500000,0,1758,12000.0,3.500000
82,366,244.000000,1,1781,12543.0,59.400000
82,366,244.000000,1,1781,12544.0,54.800000
82,366,244.000000,1,1781,12545.0,7.440000
82,366,244.000000,1,1781,12546.0,35.270000
82,366,244.000000,1,1781,12547.0,7.000000
82,366,244.000000,1,1781,12548.0,64.000000
82,366,244.000000,1,1781,12549.0,3.250000
82,366,244.000000,1,1781,12550.0,12.840000
82,366,134.400000,0,1783,12551.0,55.660000
82,366,134.400000,0,1783,12552.0,45.700000
82,366,134.400000,0,1783,12553.0,33.040000
82,368,10.500000,1,1792,12327.0,10.500000
82,460,94.800000,1,2114,16759.0,94.800000
82,460,262.000000,0,2116,16760.0,194.920000
82,499,141.120000,1,2303,18331.0,141.120000
82,503,142.200000,1,2342,18407.0,142.200000
82,503,427.000000,0,2344,18408.0,427.000000
82,508,8.000000,1,2354,18681.0,8.000000
82,514,1.020000,1,2364,18751.0,1.020000
82,537,3.500000,1,2480,19241.0,3.500000
82,558,28.790000,1,2566,20145.0,28.790000
82,581,2.000000,1,2631,21002.0,2.000000
82,581,2.000000,1,2632,21003.0,2.000000
82,592,4.000000,1,2699,22105.0,4.000000
82,597,8.000000,1,2733,22385.0,1.420000
82,597,8.000000,1,2733,22386.0,2.900000
82,597,8.000000,1,2733,22387.0,3.680000
82,622,4.000000,1,2834,23470.0,4.000000
82,631,6.000000,1,2886,24017.0,1.040000
82,631,6.000000,1,2886,24018.0,2.490000
82,631,6.000000,1,2886,24019.0,0.350000
82,631,6.000000,1,2886,24020.0,0.920000
82,631,6.000000,1,2886,24021.0,1.200000
82,644,158.600000,1,2933,24434.0,158.600000
82,644,295.970000,1,2935,24435.0,295.970000
82,683,3.500000,1,3086,25907.0,3.500000
82,685,9.000000,1,3121,25972.0,9.000000
82,1341,3.500000,1,5922,48767.0,3.500000
82,1356,3.500000,1,5965,49408.0,3.500000
82,1405,3.500000,0,6159,,
82,717,7.000000,1,3240,26787.0,7.000000
82,719,111.020000,1,3244,26952.0,111.020000
82,730,4.500000,1,3269,27329.0,4.500000
82,738,151.200000,1,3365,27443.0,151.200000
82,738,79.300000,1,3367,27444.0,79.300000
82,749,4.500000,1,3415,27478.0,4.500000
82,798,665.820000,1,3606,29540.0,665.820000
82,798,672.220000,1,3607,29541.0,672.220000
82,844,14.000000,1,3764,31172.0,14.000000
82,885,484.680000,1,3905,32573.0,79.700000
82,885,484.680000,1,3905,32574.0,404.980000
82,885,655.780000,1,3906,32575.0,412.550000
82,885,655.780000,1,3906,32576.0,243.230000
82,912,2.480000,1,3994,33247.0,2.480000
82,938,4.000000,1,4091,34247.0,4.000000
82,938,11.000000,1,4092,34248.0,11.000000
82,956,12.500000,1,4177,35070.0,12.500000
82,976,4.000000,1,4236,,
82,976,10.000000,1,4244,,
82,982,4.000000,1,4264,35621.0,4.000000
82,982,10.000000,1,4272,35622.0,10.000000
82,1032,3.500000,1,4597,37466.0,3.500000
82,1067,22.000000,1,4732,38541.0,22.000000
82,1073,9.000000,1,4752,38542.0,9.000000
82,1073,15.000000,1,4753,38543.0,15.000000
82,1101,4.000000,1,4846,39810.0,4.000000
82,1109,3.500000,1,4868,40440.0,3.500000
82,1114,3.500000,1,4884,40599.0,3.500000
82,1117,4.000000,1,4907,40690.0,4.000000
82,1141,7.000000,1,5035,41759.0,7.000000
82,1148,3.500000,1,5054,42415.0,3.500000
82,1168,2.040000,1,5180,43277.0,2.040000
82,1231,4.380000,1,5446,44806.0,4.380000
82,1232,2.000000,1,5472,44754.0,2.000000
82,1232,27.500000,1,5474,44755.0,27.500000
82,1242,31.000000,1,5500,45228.0,31.000000
82,1279,3.500000,1,5650,46405.0,3.500000
82,1289,7.000000,1,5683,46542.0,7.000000
82,1302,20.000000,1,5716,46865.0,20.000000
84,1233,46.720000,1,5461,44804.0,46.720000
84,499,24.820000,1,2304,18332.0,24.820000
96,3,8.000000,0,8,229.0,8.000000
96,61,8.763000,1,408,1090.0,8.763000
96,83,9.000000,1,697,1608.0,6.800000
96,83,9.000000,1,697,1609.0,0.700000
96,83,9.000000,1,697,1610.0,1.500000
96,85,4.830000,1,651,1897.0,4.830000
96,164,21.411000,1,967,4250.0,21.411000
96,167,12.920000,1,973,4249.0,12.920000
96,176,3.792000,1,990,4251.0,2.389000
96,176,3.792000,1,990,4253.0,1.403000
96,324,1.460000,1,1673,10623.0,1.460000
96,353,6.819800,1,1731,12072.0,6.819800
96,354,14.274000,1,1733,,
96,397,15.860000,1,1892,14234.0,15.860000
96,398,6.740500,1,1894,14235.0,6.740000
96,495,5.520000,1,2280,18462.0,5.520000
96,676,12.420000,1,3056,25594.0,12.420000
96,856,5.170000,1,3811,31380.0,5.170000
96,926,4.500000,1,4047,33905.0,2.580000
96,926,4.500000,1,4047,33906.0,1.920000
96,948,7.940000,1,4111,35190.0,7.940000
96,1043,6.000000,1,4635,,
96,1047,6.000000,1,4669,37951.0,6.000000
96,1064,10.010000,1,4713,,
96,1065,5.690000,1,4716,38441.0,5.690000
96,1081,10.010000,1,4784,39259.0,10.010000
96,1219,9.000000,1,5374,44282.0,9.000000
96,1235,14.210000,1,5466,44809.0,14.210000
96,1323,5.270000,1,5799,,
96,1324,10.540000,1,5801,48059.0,10.540000
96,1403,12.420000,1,6143,51380.0,13.060000
102,1375,6.500000,1,6080,50400.0,6.500000
102,15,13.662000,1,76,288.0,13.662000
102,25,4.000000,1,120,253.0,4.000000
102,46,7.000000,1,270,812.0,7.000000
102,47,5.250000,1,272,814.0,5.250000
102,59,144.969000,1,394,859.0,144.969000
102,82,12.600000,1,637,1546.0,12.600000
102,110,27.600000,1,760,1916.0,27.600000
102,111,20.700000,1,762,1917.0,20.700000
102,114,10.350000,1,768,1918.0,10.350000
102,156,1.380000,1,941,3748.0,1.380000
102,210,16.800000,1,1102,5262.0,16.800000
102,296,8.000000,1,1534,8807.0,8.000000
102,307,63.440000,1,1618,9715.0,63.440000
102,307,42.000000,0,1620,9716.0,42.000000
102,307,77.520000,0,1622,9717.0,77.520000
102,325,4.000000,1,1674,10948.0,4.000000
102,358,3.500000,1,1757,12050.0,3.500000
102,363,3.066000,1,1773,12163.0,3.066000
102,413,17.450000,1,1968,14217.0,20.000000
102,420,5.270000,1,1978,15275.0,5.270000
102,430,5.040000,1,2016,15251.0,5.040000
102,446,4.000000,1,2074,15379.0,4.000000
102,458,6.200000,1,2111,16036.0,6.200000
102,508,8.000000,1,2353,18679.0,8.000000
102,599,7.300000,1,2736,22363.0,7.300000
102,599,56.850000,0,2738,22364.0,7.950000
102,599,56.850000,0,2738,22365.0,48.900000
102,654,4.000000,1,2963,24971.0,4.000000
102,681,31.720000,1,3065,25681.0,31.720000
102,723,27.750000,1,3252,26956.0,27.750000
102,738,72.450000,1,3370,27446.0,72.450000
102,738,45.220000,1,3372,27447.0,45.220000
102,738,29.400000,1,3374,27448.0,29.400000
102,794,4.960000,1,3595,29419.0,4.960000
102,795,14.000000,1,3598,29390.0,14.000000
102,812,3.100000,1,3652,30030.0,3.720000
102,832,3.720000,1,3731,30630.0,3.720000
102,836,8.000000,1,3738,30412.0,8.000000
102,956,4.000000,1,4183,35076.0,4.000000
102,975,19.280000,1,4231,36670.0,19.280000
102,1009,27.000000,1,4440,36758.0,27.000000
102,1015,6.270000,1,4464,36768.0,6.270000
102,1067,20.000000,1,4733,38548.0,20.000000
102,1077,4.000000,1,4767,38991.0,4.000000
102,1116,8.280000,1,4903,40703.0,9.940000
102,1132,17.640000,1,4971,41778.0,17.640000
102,1132,20.700000,1,4973,41779.0,20.700000
102,1132,12.920000,1,4975,41780.0,12.920000
102,1322,8.440000,1,5798,48058.0,8.440000
107,832,3.720000,1,3730,30629.0,3.720000
107,1109,3.500000,1,4867,40435.0,3.500000
107,1135,5.520000,1,5009,41263.0,5.520000
107,1321,5.520000,1,5797,48060.0,5.520000
107,112,27.600000,1,764,2954.0,27.600000
107,116,44.850000,1,772,2953.0,44.850000
107,376,5.865000,1,1817,13259.0,5.865000
107,519,14.670000,1,2378,19076.0,16.000000
107,524,14.670000,1,2387,19077.0,16.000000
107,626,1.020000,1,2835,23804.0,1.020000
107,654,4.000000,1,2968,24980.0,4.000000
114,1009,22.000000,1,4443,36761.0,22.000000
115,39,21.597000,1,201,1264.0,21.595000
115,128,1.725000,1,794,2816.0,1.725000
115,232,11.000000,1,1172,5729.0,11.000000
115,296,3.000000,1,1532,8801.0,3.000000
115,556,5.000000,1,2561,19970.0,5.000000
122,374,9.516000,0,1813,,
122,375,20.062900,1,1815,13266.0,20.062900
122,955,26.960000,1,4173,35302.0,30.000000
122,1102,2.630000,1,4849,40094.0,3.160000
127,960,14.670000,1,4194,35296.0,14.670000
127,1069,10.420000,1,4727,38757.0,10.420000
127,265,5.061000,1,1405,8264.0,5.061000
127,287,6.900000,1,1460,8736.0,6.900000
127,520,21.410000,1,2380,19079.0,21.410000
131,5,5.500000,1,11,230.0,5.500000
131,109,27.600000,1,758,2956.0,27.600000
131,216,8.075000,1,1126,5760.0,8.075000
131,285,69.000000,1,1456,8735.0,69.000000
131,306,14.000000,1,1604,9695.0,14.000000
131,347,3.965000,1,1719,11488.0,3.965000
131,461,1.530000,0,2179,,
131,495,5.520000,1,2282,18463.0,5.520000
131,579,5.170000,1,2625,21113.0,5.500000
131,654,4.000000,1,2962,24967.0,4.000000
131,660,5.520000,1,2982,25184.0,5.520000
131,691,5.870000,1,3115,26042.0,5.870000
131,693,5.450000,1,3118,26177.0,5.450000
131,1341,3.500000,1,5924,48773.0,3.500000
131,813,45.540000,1,3654,29973.0,45.540000
131,866,5.520000,1,3843,31722.0,5.520000
131,1109,3.500000,1,4869,40441.0,3.500000
131,1135,5.520000,1,5005,41261.0,5.520000
131,1242,11.000000,1,5497,45215.0,11.000000
137,990,8.060000,1,4333,36666.0,8.060000
137,1000,8.060000,1,4411,36667.0,8.060000
137,1001,8.060000,1,4413,36668.0,8.060000
137,83,9.000000,1,698,1621.0,9.000000
137,165,15.860000,1,969,4254.0,15.860000
137,166,15.860000,1,971,4255.0,15.860000
137,170,2.482000,1,978,4252.0,2.482000
137,221,6.740500,1,1138,5754.0,6.740500
137,492,19.030000,1,2255,17891.0,19.030000
137,1341,7.500000,1,5921,48765.0,7.500000
137,1362,11.420000,1,6015,49978.0,12.440000
144,1271,5.380000,1,5631,46416.0,5.380000
144,219,12.432000,1,1132,5756.0,12.432000
144,368,3.500000,1,1794,12331.0,3.500000
144,468,5.710000,1,2146,16758.0,6.000000
147,172,3.792000,1,982,4230.0,3.792000
147,796,3.960000,1,3604,29451.0,3.960000
147,860,14.670000,1,3827,31569.0,14.670000
149,147,4.704000,1,892,3551.0,4.704000
152,152,4.830000,1,932,3751.0,4.830000
152,496,5.490000,1,2284,18461.0,5.490000
156,59,11.454000,1,396,860.0,11.454000
156,102,2.070000,1,737,1886.0,2.070000
156,596,5.520000,1,2724,22518.0,5.520000
156,971,10.010000,1,4217,35300.0,10.010000
156,971,6.440000,1,4218,35301.0,6.440000
156,1106,3.000000,1,4861,40181.0,3.000000
156,1123,4.140000,1,4931,40806.0,4.970000
158,361,2.920000,1,1769,12164.0,2.920000
159,241,3.000000,1,1251,6475.0,3.000000
159,683,3.500000,1,3085,25905.0,3.500000
159,721,5.510000,1,3248,26954.0,5.510000
163,1345,1.020000,1,5934,49076.0,1.020000
163,455,4.740000,1,2095,16031.0,4.740000
163,455,4.500000,1,2096,16032.0,4.500000
168,456,4.500000,1,2097,16033.0,4.500000
168,456,4.980000,1,2099,16034.0,4.980000
171,23,5.658000,0,84,,
171,98,4.740000,1,730,2955.0,4.740000
171,211,5.520000,1,1104,5263.0,5.520000
171,294,5.038800,1,1482,8838.0,6.000000
171,802,2.000000,1,3617,29982.0,2.000000
171,802,9.000000,1,3619,29983.0,9.000000
171,806,4.270000,1,3634,29974.0,5.120000
171,827,24.090000,1,3718,30622.0,24.090000
171,830,14.210000,1,3727,30623.0,14.210000
171,831,2.370000,1,3729,30624.0,2.370000
171,844,2.000000,1,3769,31178.0,2.000000
171,938,6.000000,1,4090,34245.0,6.000000
171,991,16.560000,1,4335,36669.0,18.000000
171,1103,5.520000,1,4853,40093.0,5.520000
171,1106,6.000000,1,4862,40182.0,6.000000
171,1227,3.500000,1,5418,44680.0,3.500000
171,1245,5.520000,1,5545,45433.0,5.520000
177,872,2.990000,1,3871,31724.0,2.990000
177,1101,3.500000,1,4847,39811.0,3.500000
177,1101,7.000000,1,4848,39812.0,7.000000
177,187,5.491000,1,1010,4877.0,5.491000
177,1360,57.000000,1,5981,,
181,327,3.000000,0,1682,,
187,45,4.233600,1,267,887.0,4.233600
187,368,10.500000,1,1791,12326.0,10.500000
187,387,4.000000,1,1836,13564.0,4.000000
187,859,4.090000,1,3824,31377.0,4.090000
187,1106,4.000000,1,4859,40178.0,4.000000
187,1106,6.000000,1,4860,40179.0,6.000000
187,1186,1.460000,1,5251,43581.0,1.460000
194,760,18.730000,1,3444,27952.0,20.000000
194,1302,5.000000,1,5715,46864.0,5.000000
194,12,5.520000,1,68,1099.0,5.520000
194,564,6.780000,1,2581,20539.0,6.780000
199,292,6.048000,1,1475,8837.0,7.000000
201,488,5.380000,1,2240,17892.0,5.380000
201,869,4.000000,1,3862,31667.0,4.000000
201,1232,3.500000,1,5473,44758.0,3.500000
204,221,6.757500,1,1136,5753.0,6.757500
204,275,2.190000,1,1433,8480.0,2.190000
204,431,1.460000,1,2018,15260.0,1.460000
204,490,1.010000,0,2249,,
204,693,2.040000,1,3119,26178.0,2.040000
208,188,9.690000,1,1014,4892.0,9.690000
208,190,5.491000,1,1018,4893.0,5.491000
208,241,3.000000,1,1252,6478.0,3.000000
212,970,7.730000,1,4213,35297.0,7.730000
212,1009,17.000000,1,4442,36760.0,17.000000
225,802,5.000000,1,3618,29985.0,5.000000
225,83,12.000000,1,700,1622.0,12.000000
225,241,3.000000,1,1256,6486.0,3.000000
225,241,3.000000,0,1257,6487.0,3.000000
225,274,14.000000,1,1430,8179.0,14.000000
228,68,139.000000,1,499,1253.0,139.000000
228,83,17.000000,1,695,1603.0,17.000000
228,168,25.840000,1,975,4248.0,25.840000
228,268,13.440000,1,1413,8476.0,13.440000
228,562,3.720000,1,2574,20296.0,3.720000
228,651,1.860000,1,2951,24629.0,1.860000
228,685,9.000000,1,3120,25969.0,9.000000
228,712,12.920000,1,3172,26614.0,12.920000
231,13,5.520000,1,72,316.0,5.520000
231,68,4.000000,1,490,1244.0,4.000000
231,80,3.000000,1,627,1529.0,3.000000
231,80,4.000000,0,628,1530.0,4.000000
231,174,3.172000,1,986,4229.0,3.172000
231,214,2.500000,1,1119,4899.0,2.500000
235,1,0.069000,0,5,,
235,6,5.500000,1,12,227.0,5.500000
235,8,10.971000,0,237,,
235,20,4.500000,0,36,,
235,60,7.747000,1,406,1082.0,7.747000
235,72,3.450000,1,543,1984.0,3.450000
235,161,10.705500,1,961,4244.0,10.705500
235,185,1.830000,1,1007,4894.0,1.830000
235,235,5.490000,1,1185,6209.0,5.490000
235,258,13.800000,1,1351,8265.0,13.800000
235,279,10.370000,1,1439,8632.0,10.370000
235,286,24.150000,1,1458,8739.0,24.150000
235,446,4.000000,1,2077,15385.0,4.000000
235,479,5.180000,1,2213,17865.0,5.180000
235,592,4.000000,1,2698,22104.0,4.000000
235,618,5.180000,1,2794,23282.0,5.180000
235,724,5.520000,1,3254,26957.0,5.520000
235,1032,3.500000,1,4599,37471.0,3.500000
235,1061,5.520000,1,4707,38438.0,5.520000
235,1109,3.500000,1,4870,40442.0,3.500000
235,1135,5.520000,1,5007,41262.0,5.520000
235,1246,8.850000,1,5547,45434.0,8.850000
235,1258,46.920000,1,5582,45862.0,46.920000
245,517,14.670000,0,2372,,
249,145,4.704000,1,888,3549.0,4.704000
249,162,10.705500,1,963,4225.0,10.705500
249,241,12.000000,1,1264,6494.0,12.000000
249,244,20.160000,1,1272,7121.0,20.160000
249,296,3.000000,1,1535,8810.0,3.000000
249,322,3.000000,1,1671,12074.0,3.000000
249,363,2.044000,1,1772,12162.0,2.044000
249,365,43.550000,1,1779,12795.0,45.000000
249,418,55.000000,1,1975,14228.0,55.000000
249,420,2.480000,1,1977,15274.0,2.480000
249,458,6.400000,1,2110,16035.0,6.400000
249,484,3.410000,1,2220,17862.0,3.410000
249,525,14.670000,1,2392,19074.0,16.000000
249,559,4.010000,1,2567,20143.0,4.010000
249,559,8.150000,0,2569,20144.0,8.150000
249,592,4.000000,1,2697,22103.0,4.000000
249,619,5.040000,1,2796,23280.0,5.040000
249,649,41.000000,1,2949,24623.0,41.000000
249,662,11.000000,1,2987,25249.0,11.000000
249,695,19.820000,1,3132,26180.0,19.820000
249,728,14.270000,1,3266,27016.0,14.270000
249,827,131.040000,1,3720,30625.0,131.040000
249,836,15.000000,1,3736,30406.0,15.000000
249,855,22.850000,1,3809,31379.0,27.000000
249,861,43.610000,1,3829,31567.0,43.610000
249,1110,14.300000,1,4879,40543.0,14.300000
249,1242,6.000000,1,5502,45230.0,6.000000
249,1356,8.000000,1,5964,49407.0,8.000000
249,1367,12.100000,1,6039,50367.0,12.100000
257,958,30.000000,1,4187,35550.0,27.400000
258,68,12.000000,1,500,1252.0,12.000000
259,86,10.000000,1,669,1871.0,10.000000
259,217,5.712000,1,1128,5759.0,5.712000
259,482,5.710000,1,2217,17864.0,5.710000
259,591,8.000000,1,2678,21658.0,8.000000
270,59,4.233600,1,398,861.0,4.233600
270,139,1.008000,1,878,2678.0,1.008000
270,141,6.460000,1,881,3550.0,6.460000
270,189,5.491000,1,1016,4876.0,5.491000
270,306,4.000000,1,1607,9699.0,4.000000
270,652,15.460000,1,2953,25013.0,15.460000
270,749,4.500000,1,3414,27475.0,4.500000
270,926,6.000000,1,4055,33921.0,6.000000
273,151,5.376000,1,930,3750.0,5.376000
273,171,4.704000,1,980,4242.0,4.704000
273,1396,8.200000,1,6125,51120.0,8.200000
277,257,10.080000,1,1347,8263.0,10.080000
277,597,5.000000,1,2732,22384.0,5.000000
277,620,6.720000,1,2798,23281.0,6.720000
282,345,3.965000,1,1715,11487.0,3.965000
282,399,4.704000,1,1896,14216.0,4.700000
282,432,13.440000,1,2020,15252.0,15.000000
282,1009,27.000000,1,4441,36759.0,27.000000
282,1097,4.000000,1,4837,39791.0,4.000000
282,1115,1.470000,1,4901,40704.0,1.470000
284,920,21.000000,1,4026,33741.0,21.000000
284,82,2.133000,0,639,,
284,173,8.723000,1,984,4226.0,8.723000
284,443,1.310000,1,2069,16048.0,1.310000
284,443,7.390000,0,2071,16049.0,7.390000
287,7,5.500000,0,13,231.0,5.500000
308,80,6.000000,0,632,,
308,80,34.000000,0,633,,
308,159,24.000000,1,958,3600.0,24.000000
308,368,16.000000,1,1795,12332.0,16.000000
308,368,97.000000,0,1796,12333.0,97.000000
308,675,9.000000,1,3052,25581.0,9.000000
308,1161,3.000000,1,5153,42709.0,3.000000
308,1161,5.000000,1,5154,42710.0,5.000000
308,1249,7.500000,1,5554,45416.0,7.500000
308,1249,42.000000,1,5555,45417.0,42.000000
310,218,10.080000,1,1130,5757.0,9.100000
310,218,10.080000,1,1130,5758.0,0.980000
310,253,9.408000,1,1323,8254.0,7.820001
310,253,9.408000,1,1323,8255.0,1.587998
310,434,29.570000,0,2023,15253.0,28.910000
316,159,4.000000,1,956,3597.0,4.000000
316,159,,0,957,3598.0,17.000000
316,191,136.200000,1,1039,3784.0,136.200000
316,249,110.000000,1,1310,7143.0,110.000000
316,400,327.200000,1,1897,14230.0,327.200000
316,535,270.000000,0,2476,18993.0,90.400000
316,581,4.000000,1,2633,21004.0,4.000000
316,581,5.000000,1,2634,21005.0,5.000000
316,641,15.000000,1,2917,24360.0,15.000000
316,641,92.000000,0,2918,24361.0,92.000000
316,662,4.000000,1,2985,25241.0,4.000000
316,662,8.000000,0,2986,25242.0,8.000000
316,717,4.000000,1,3214,26734.0,4.000000
316,717,11.000000,0,3215,26735.0,11.000000
316,774,7.000000,1,3520,28241.0,7.000000
316,774,36.000000,0,3521,28242.0,36.000000
316,823,7.000000,1,3677,,
316,823,21.000000,1,3678,,
316,826,7.000000,1,3706,30198.0,7.000000
316,826,21.000000,1,3707,30199.0,21.000000
316,869,3.500000,1,3863,31669.0,3.500000
316,869,11.000000,1,3864,31670.0,11.000000
316,890,151.800000,1,3925,32635.0,151.800000
316,976,4.000000,1,4234,,
316,976,20.000000,1,4235,,
316,982,4.000000,1,4262,35619.0,4.000000
316,982,20.000000,1,4263,35620.0,20.000000
316,1043,4.000000,1,4636,,
316,1043,11.000000,1,4637,,
316,1047,4.000000,1,4670,37953.0,4.000000
316,1047,11.000000,1,4671,37954.0,11.000000
316,1148,4.000000,1,5057,42426.0,4.000000
316,1148,11.000000,1,5058,42427.0,11.000000
316,1158,8.000000,1,5111,42666.0,8.000000
316,1159,8.000000,1,5115,42672.0,8.000000
316,1161,5.000000,1,5159,42715.0,5.000000
316,1161,10.000000,1,5160,42716.0,10.000000
316,1169,4.000000,1,5183,43003.0,4.000000
316,1169,11.000000,1,5184,43004.0,11.000000
316,1279,15.000000,1,5648,46401.0,15.000000
316,1279,84.000000,1,5649,46402.0,84.000000
316,1394,3.500000,1,6114,,
316,1394,15.000000,1,6115,,
316,1395,3.500000,1,6122,50921.0,3.500000
316,1395,15.000000,1,6123,50922.0,15.000000
317,1397,5.520000,1,6129,51330.0,5.520000
317,10,5.500000,1,25,226.0,5.500000
317,59,4.347000,1,400,862.0,4.347000
317,228,119.000000,1,1162,6210.0,119.000000
317,293,5.024400,1,1480,8839.0,5.024400
317,342,32.430000,1,1710,11482.0,32.430000
317,369,48.300000,1,1802,12796.0,50.000000
317,553,24.150000,1,2547,19969.0,24.150000
317,575,131.100000,1,2616,21100.0,135.000000
317,582,9.320000,1,2637,21445.0,9.320000
317,657,25.530000,1,2975,25117.0,26.000000
317,688,10.350000,1,3109,26039.0,10.350000
317,741,5.870000,1,3379,27684.0,5.870000
317,819,12.420000,1,3673,30157.0,12.420000
317,841,9.660000,1,3750,31223.0,10.000000
317,854,9.660000,1,3807,31378.0,9.660000
317,871,37.260000,1,3869,31723.0,37.260000
317,873,5.870000,1,3873,31817.0,1.510000
317,873,5.870000,1,3873,31818.0,1.190000
317,873,5.870000,1,3873,31819.0,3.170000
317,889,5.520000,1,3917,32598.0,6.000000
317,891,5.520000,1,3932,32800.0,6.620000
317,1008,5.870000,1,4437,37869.0,6.000000
317,1071,5.870000,1,4741,38756.0,5.870000
317,1080,5.520000,1,4782,39258.0,5.520000
317,1163,5.520000,1,5167,42923.0,6.000000
317,1179,5.870000,1,5241,43431.0,7.010000
317,1183,5.870000,1,5247,43579.0,5.870000
317,1216,13.800000,1,5366,44273.0,13.800000
317,1307,24.150000,1,5730,47574.0,24.150000
318,1161,3.000000,1,5149,42705.0,3.000000
318,1161,5.000000,1,5150,42706.0,5.000000
318,1265,7.500000,1,5611,45807.0,7.500000
318,1265,42.000000,1,5612,45808.0,42.000000
318,1332,3.000000,1,5831,48127.0,3.000000
325,844,7.000000,1,3768,31170.0,7.000000
325,846,9.000000,1,3777,31171.0,9.000000
325,214,2.000000,1,1120,4902.0,2.000000
325,274,6.000000,1,1427,8173.0,6.000000
325,403,26.000000,1,1932,13865.0,26.000000
325,471,12.000000,1,2153,16513.0,12.000000
325,485,17.000000,1,2223,17676.0,17.000000
325,654,22.000000,1,2966,24978.0,22.000000
325,675,15.000000,1,3047,25576.0,15.000000
326,505,9.300000,1,2346,18459.0,9.300000
326,519,4.960000,1,2376,19078.0,5.000000
326,696,5.740000,1,3133,26181.0,6.000000
326,877,2.540000,1,3880,31816.0,3.000000
341,890,3.500000,1,3926,32636.0,3.500000
341,890,11.000000,1,3927,32637.0,11.000000
341,997,9.000000,1,4404,36175.0,9.000000
341,1148,4.000000,1,5059,42428.0,4.000000
341,1148,11.000000,1,5060,42429.0,11.000000
341,556,4.000000,1,2562,19973.0,4.000000
341,556,11.000000,0,2563,19974.0,11.000000
341,702,14.000000,1,3148,26374.0,14.000000
342,571,5.180000,1,2602,21097.0,5.500000
342,714,5.520000,1,3182,26788.0,6.000000
342,911,5.520000,1,3993,33246.0,6.000000
348,997,9.000000,1,4402,36173.0,9.000000
348,1161,3.000000,1,5155,42711.0,3.000000
348,1161,5.000000,1,5156,42712.0,5.000000
348,1242,3.500000,1,5498,45223.0,3.500000
348,1242,18.000000,1,5499,45224.0,18.000000
348,1249,7.500000,1,5556,45421.0,7.500000
348,1249,42.000000,1,5557,45422.0,42.000000
348,1356,3.500000,1,5966,49409.0,3.500000
348,1356,13.000000,1,5967,49410.0,13.000000
349,1366,5.520000,0,6037,,
349,1257,5.520000,1,5580,45861.0,5.520000
367,1169,23.700000,1,5198,43026.0,23.700000
367,241,21.000000,1,1250,6469.0,21.000000
371,68,6.000000,1,487,1261.0,6.000000
371,68,35.900000,0,488,1262.0,35.900000
371,706,20.000000,1,3159,26488.0,20.000000
371,717,2.000000,1,3239,26786.0,2.000000
371,956,3.500000,1,4181,35074.0,3.500000
371,956,11.000000,1,4182,35075.0,11.000000
371,1139,8.000000,1,5019,41127.0,9.000000
371,1139,25.000000,1,5020,41128.0,27.000000
371,1161,3.000000,1,5146,42701.0,3.000000
371,1161,5.000000,1,5147,42702.0,5.000000
371,1265,3.500000,1,5602,45793.0,3.500000
371,1265,10.000000,1,5603,45794.0,10.000000
373,744,5.870000,1,3385,27683.0,5.870000
373,1038,5.520000,1,4607,37923.0,6.000000
373,1144,12.420000,1,5046,42251.0,13.000000
373,1290,5.520000,1,5685,47094.0,5.520000
373,82,8.970000,1,641,1547.0,8.970000
383,298,5.712000,1,1544,8821.0,5.712000
395,1348,14.000000,1,5946,49065.0,14.000000
400,127,4.830000,1,792,2780.0,4.830000
400,735,5.520000,1,3361,27450.0,6.000000
400,762,5.520000,1,3448,28159.0,6.000000
400,1226,5.870000,1,5396,44714.0,6.000000
401,984,9.000000,1,4329,,
401,992,9.000000,1,4356,35750.0,9.000000
401,1161,3.000000,1,5144,42689.0,3.000000
401,1161,5.000000,1,5145,42690.0,5.000000
401,1190,14.000000,1,5299,43935.0,14.000000
401,1190,4.000000,1,5300,43936.0,4.000000
401,1265,7.500000,1,5615,45817.0,7.500000
401,1265,42.000000,1,5616,45818.0,42.000000
401,662,11.000000,1,2990,25252.0,11.000000
401,675,9.000000,1,3050,25579.0,9.000000
401,685,3.500000,1,3123,25979.0,3.500000
401,685,12.000000,0,3124,25980.0,12.000000
405,133,13.000000,1,824,2649.0,13.000000
405,662,11.000000,1,2991,25253.0,11.000000
405,675,17.000000,1,3051,25580.0,17.000000
405,706,33.000000,1,3156,26481.0,33.000000
405,730,3.500000,1,3270,27337.0,3.500000
405,730,16.000000,0,3271,27338.0,16.000000
405,795,29.000000,1,3596,29382.0,29.000000
405,795,4.500000,0,3597,29383.0,4.500000
405,836,5.000000,1,3741,30417.0,5.000000
405,1067,4.000000,1,4737,38553.0,4.000000
405,1067,11.000000,1,4738,38554.0,11.000000
405,1161,3.000000,1,5157,42713.0,3.000000
405,1161,5.000000,1,5158,42714.0,5.000000
405,1265,7.500000,1,5613,45815.0,7.500000
405,1265,42.000000,1,5614,45816.0,42.000000
406,745,11.040000,1,3387,27682.0,11.040000
406,765,5.520000,1,3483,28265.0,5.520000
