product_id,created_at,updated_at,deleted_at,product_unit_id,need_quantity,ordered_quantity,need_order_quantity,in_stock,need_for_outsourcing,is_calculated,outsourcing_stock_out,temporary_quantity
954,2022-06-25 23:34:28+00:00,2022-12-06 03:13:56+00:00,,8454,0E-10,0E-10,-371.7000000000,371.7000000000,0E-10,1,0E-10,371.7000000000
955,2022-06-25 23:34:36+00:00,2022-12-06 03:13:56+00:00,,8455,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
958,2022-06-25 23:40:37+00:00,2022-12-06 03:11:30+00:00,,958,0E-10,0E-10,-593.0000000000,593.0000000000,0E-10,1,0E-10,593.0000000000
959,2022-06-25 23:40:30+00:00,2022-12-06 01:05:22+00:00,,8740,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
960,2022-06-25 23:40:33+00:00,2022-12-06 01:05:24+00:00,,8741,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
961,2022-06-25 23:40:44+00:00,2022-12-06 03:11:31+00:00,,961,0E-10,0E-10,-693.0000000000,693.0000000000,0E-10,1,0E-10,693.0000000000
962,2022-06-25 23:40:40+00:00,2022-12-06 01:05:27+00:00,,8742,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
963,2022-06-25 22:35:31+00:00,2022-12-06 03:11:31+00:00,,963,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
964,2022-06-25 22:35:27+00:00,2022-12-06 02:23:10+00:00,,18253,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
965,2022-06-26 01:59:22+00:00,2022-12-06 05:17:42+00:00,,965,0E-10,0E-10,-1020.5000000000,1020.5000000000,0E-10,1,0E-10,1020.5000000000
966,2022-06-26 06:51:09+00:00,2022-12-06 05:05:49+00:00,,9908,0E-10,0E-10,-144.6500000000,344.6500000000,8.9896000000,1,8.9936000000,344.6500000000
967,2022-06-26 01:59:26+00:00,2022-12-06 05:17:42+00:00,,967,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
968,2022-06-26 01:59:29+00:00,2022-12-06 05:17:43+00:00,,968,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
969,2022-06-25 23:40:58+00:00,2022-12-06 04:20:45+00:00,,16869,0E-10,0E-10,-546.9300000000,546.9300000000,0E-10,1,0E-10,546.9300000000
970,2022-06-25 22:35:35+00:00,2022-12-06 02:22:13+00:00,,18231,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
971,2022-06-25 23:40:47+00:00,2022-12-06 01:05:34+00:00,,8743,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
972,2022-06-25 23:40:51+00:00,2022-12-06 01:05:36+00:00,,8744,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
973,2022-06-25 23:40:54+00:00,2022-12-06 01:05:42+00:00,,8745,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
974,2022-06-26 00:35:43+00:00,2022-12-06 01:32:45+00:00,,11062,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
975,2022-06-25 23:41:01+00:00,2022-12-06 01:05:44+00:00,,8746,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
976,2022-06-26 01:59:33+00:00,2022-12-06 05:17:43+00:00,,976,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
977,2022-06-26 00:39:20+00:00,2022-12-06 03:47:12+00:00,,10311,0E-10,0E-10,-195.8100000000,195.8100000000,4.8441000000,1,5.7196000000,195.8100000000
978,2022-06-26 00:22:14+00:00,2022-12-06 01:25:38+00:00,,10374,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
979,2022-06-26 00:20:59+00:00,2022-12-06 01:24:23+00:00,,10355,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
980,2022-06-26 00:22:58+00:00,2022-12-06 01:26:08+00:00,,10388,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
981,2022-06-26 00:35:47+00:00,2022-12-06 03:11:32+00:00,,981,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
982,2022-06-25 22:35:38+00:00,2022-12-06 01:00:40+00:00,,982,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
983,2022-06-25 23:41:05+00:00,2022-12-06 01:05:50+00:00,,8749,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
984,2022-06-25 23:41:09+00:00,2022-12-06 01:05:56+00:00,,8750,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
985,2022-06-25 22:35:41+00:00,2022-12-06 02:22:10+00:00,,18230,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
986,2022-06-25 23:35:07+00:00,2022-12-06 03:13:57+00:00,,8458,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
987,2022-06-26 00:22:42+00:00,2022-12-06 03:26:40+00:00,,8459,0E-10,0E-10,-3.2500000000,3.2500000000,0E-10,1,0E-10,3.2500000000
990,2022-06-26 00:20:51+00:00,2022-12-06 01:24:12+00:00,,10350,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
991,2022-06-25 23:08:53+00:00,2022-12-06 03:11:33+00:00,,991,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
992,2022-06-25 23:41:16+00:00,2022-12-06 03:11:33+00:00,,992,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
993,2022-06-25 23:41:12+00:00,2022-12-06 01:05:58+00:00,,8751,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
994,2022-06-25 23:41:23+00:00,2022-12-06 03:11:34+00:00,,994,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
995,2022-06-25 23:41:19+00:00,2022-12-06 01:06:00+00:00,,8752,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
997,2022-06-26 00:22:38+00:00,2022-12-06 01:25:55+00:00,,10383,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
999,2022-06-25 23:37:49+00:00,2022-12-06 03:14:05+00:00,,8467,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1003,2022-06-26 01:59:37+00:00,2022-12-06 05:17:44+00:00,,1003,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1004,2022-06-26 01:59:40+00:00,2022-12-06 05:17:44+00:00,,1004,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1005,2022-06-26 00:27:20+00:00,2022-12-06 03:14:06+00:00,,8471,0E-10,0E-10,-301.7400000000,301.7400000000,1.4880000000,1,1.4900000000,301.7400000000
1008,2022-06-26 00:37:24+00:00,2022-12-06 03:47:12+00:00,,10310,0E-10,0E-10,-75.3400000000,75.3400000000,0E-10,1,0E-10,75.3400000000
1009,2022-06-26 00:22:55+00:00,2022-12-06 01:26:05+00:00,,10387,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1010,2022-06-26 00:22:21+00:00,2022-12-06 01:25:40+00:00,,10376,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1011,2022-06-26 00:20:55+00:00,2022-12-06 01:24:18+00:00,,10354,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1014,2022-06-25 23:37:13+00:00,2022-12-06 03:14:07+00:00,,8476,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1017,2022-06-25 23:35:44+00:00,2022-12-06 03:14:07+00:00,,8479,0E-10,0E-10,-367.6000000000,367.6000000000,0E-10,1,0E-10,367.6000000000
1019,2022-06-25 23:41:34+00:00,2022-12-06 03:11:35+00:00,,1019,0E-10,0E-10,-188.0000000000,188.0000000000,0E-10,1,0E-10,188.0000000000
1020,2022-06-25 22:35:44+00:00,2022-12-06 02:22:07+00:00,,18229,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1021,2022-06-25 23:41:27+00:00,2022-12-06 01:06:02+00:00,,8755,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1022,2022-06-25 23:41:30+00:00,2022-12-06 01:06:09+00:00,,8756,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1023,2022-06-25 23:36:04+00:00,2022-12-06 03:14:08+00:00,,8481,0E-10,0E-10,-341.2000000000,341.2000000000,0E-10,1,0E-10,341.2000000000
1029,2022-06-25 23:41:42+00:00,2022-12-06 03:11:35+00:00,,1029,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1030,2022-06-26 00:37:56+00:00,2022-12-06 05:12:16+00:00,,10309,0E-10,0E-10,-61.3765000000,61.3765000000,1.7290000000,1,1.7340000000,61.3765000000
1031,2022-06-26 00:22:52+00:00,2022-12-06 01:26:02+00:00,,10386,0E-10,0E-10,-9.2440000000,9.2440000000,0E-10,1,0E-10,9.2440000000
1032,2022-06-25 22:35:47+00:00,2022-12-06 01:00:40+00:00,,1032,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1033,2022-06-26 00:22:17+00:00,2022-12-06 05:12:16+00:00,,10375,0E-10,0E-10,-39.3880000000,39.3900000000,5.7120000000,1,5.7100000000,39.3880000000
1034,2022-06-25 23:41:38+00:00,2022-12-06 01:06:16+00:00,,8758,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1035,2022-06-26 00:37:52+00:00,2022-12-06 04:05:11+00:00,,10353,0E-10,0E-10,-1.5080000000,1.5080000000,0E-10,1,0E-10,1.5080000000
1036,2022-06-25 22:35:50+00:00,2022-12-06 02:22:04+00:00,,18228,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1037,2022-06-26 01:59:44+00:00,2022-12-06 05:17:45+00:00,,1037,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1038,2022-06-25 23:36:15+00:00,2022-12-06 03:14:08+00:00,,8487,0E-10,0E-10,-539.4000000000,539.4000000000,0E-10,1,0E-10,539.4000000000
1041,2022-06-25 23:41:49+00:00,2022-12-06 03:11:36+00:00,,1041,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1042,2022-06-26 01:23:53+00:00,2022-12-06 04:18:41+00:00,,10308,0E-10,0E-10,-103.9250000000,103.9250000000,0E-10,1,0E-10,103.9250000000
1043,2022-06-26 01:18:56+00:00,2022-12-06 04:18:41+00:00,,16565,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1044,2022-06-25 23:41:45+00:00,2022-12-06 01:06:22+00:00,,8761,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1045,2022-06-26 01:23:50+00:00,2022-12-06 01:45:39+00:00,,16627,0E-10,0E-10,-12.5000000000,12.5000000000,0E-10,1,0E-10,12.5000000000
1046,2022-06-25 23:37:42+00:00,2022-12-06 03:14:09+00:00,,8490,0E-10,0E-10,-198.9600000000,198.9600000000,0E-10,1,0E-10,198.9600000000
1049,2022-06-25 23:41:59+00:00,2022-12-06 03:11:36+00:00,,1049,0E-10,0E-10,-249.4290000000,249.4290000000,0E-10,1,0E-10,249.4290000000
1050,2022-06-26 01:24:39+00:00,2022-12-06 07:53:48+00:00,,10300,0E-10,0E-10,-768.8400000000,768.8400000000,1.5000000000,1,1.5000000000,768.8400000000
1051,2022-06-26 01:59:48+00:00,2022-12-06 05:17:45+00:00,,1051,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1052,2022-06-26 00:22:45+00:00,2022-12-06 01:25:58+00:00,,10384,0E-10,0E-10,-160.8000000000,160.8000000000,0E-10,1,0E-10,160.8000000000
1053,2022-06-25 22:35:53+00:00,2022-12-06 02:23:09+00:00,,18252,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1054,2022-06-26 00:22:00+00:00,2022-12-06 01:25:33+00:00,,10370,0E-10,0E-10,-67.6778000000,67.6778000000,0E-10,1,0E-10,67.6778000000
1055,2022-06-25 23:41:52+00:00,2022-12-06 01:06:29+00:00,,8763,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1056,2022-06-26 00:21:56+00:00,2022-12-06 01:25:30+00:00,,10367,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1057,2022-06-26 00:55:21+00:00,2022-12-06 04:11:15+00:00,,10352,0E-10,0E-10,-38.3000000000,38.3000000000,0E-10,1,0E-10,38.3000000000
1058,2022-06-25 23:41:56+00:00,2022-12-06 01:06:32+00:00,,8766,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1059,2022-06-26 00:56:07+00:00,2022-12-06 04:28:30+00:00,,17579,0E-10,0E-10,-26.5363000000,26.5363000000,11.7300000000,1,11.8700000000,26.5363000000
1060,2022-06-26 00:22:48+00:00,2022-12-06 01:26:01+00:00,,10385,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1061,2022-06-26 01:24:35+00:00,2022-12-06 07:53:48+00:00,,8518,0E-10,1.5000000000,-196.4039000000,269.0305000000,74.1266000000,1,0E-10,196.4039000000
1062,2022-06-26 01:24:32+00:00,2022-12-06 01:45:28+00:00,,16574,18.0600000000,1.0000000000,-2.1200000000,19.1800000000,0E-10,1,0E-10,2.1200000000
1063,2022-06-25 23:37:16+00:00,2022-12-06 02:23:23+00:00,,18262,0E-10,0E-10,-5.4200000000,5.4200000000,0E-10,1,0E-10,5.4200000000
1064,2022-06-25 23:37:22+00:00,2022-12-06 01:00:05+00:00,,8525,0E-10,0E-10,0E-10,0E-10,0E-10,0,0E-10,
1065,2022-06-25 23:37:19+00:00,2022-12-06 07:53:47+00:00,,17580,104.9000000000,66.0000000000,-84.9800000000,123.8800000000,1.4600000000,1,1.5000000000,84.9800000000
1066,2022-06-26 00:56:18+00:00,2022-12-06 04:11:24+00:00,,8523,0E-10,6.5000000000,-14.7900000000,8.2900000000,0E-10,1,0E-10,14.7900000000
1067,2022-06-25 22:35:57+00:00,2022-12-06 01:00:41+00:00,,1067,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1068,2022-06-25 23:42:10+00:00,2022-12-06 04:32:52+00:00,,8493,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1069,2022-06-26 01:12:34+00:00,2022-12-06 04:32:50+00:00,,8494,0E-10,0E-10,-48.9000000000,48.9000000000,0E-10,1,0E-10,48.9000000000
1081,2022-06-26 06:31:15+00:00,2022-12-06 05:50:56+00:00,,8411,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1083,2022-06-25 23:37:29+00:00,2022-12-06 02:23:56+00:00,,18284,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1084,2022-06-26 01:12:27+00:00,2022-12-06 01:42:17+00:00,,16217,0E-10,0E-10,-11.0000000000,11.0000000000,0E-10,1,0E-10,11.0000000000
1085,2022-06-25 23:37:26+00:00,2022-12-06 02:23:25+00:00,,18263,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1086,2022-06-25 23:37:59+00:00,2022-12-06 01:55:13+00:00,,17581,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1087,2022-06-25 23:42:03+00:00,2022-12-06 01:00:05+00:00,,8768,0E-10,0E-10,0E-10,0E-10,0E-10,0,0E-10,
1088,2022-06-25 23:38:02+00:00,2022-12-06 01:03:40+00:00,,8542,0E-10,0E-10,-33.8000000000,33.8000000000,0E-10,1,0E-10,33.8000000000
1089,2022-06-25 23:38:05+00:00,2022-12-06 01:03:42+00:00,,8543,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1090,2022-06-25 23:38:08+00:00,2022-12-06 01:03:45+00:00,,8544,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1091,2022-06-25 23:38:12+00:00,2022-12-06 01:03:51+00:00,,8545,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1092,2022-06-25 23:38:15+00:00,2022-12-06 01:03:57+00:00,,8546,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1093,2022-06-25 23:38:19+00:00,2022-12-06 01:04:03+00:00,,8547,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1094,2022-06-25 23:38:22+00:00,2022-12-06 01:04:10+00:00,,8548,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1095,2022-06-25 23:38:26+00:00,2022-12-06 01:55:15+00:00,,17582,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1096,2022-06-25 23:42:17+00:00,2022-12-06 04:37:47+00:00,,1096,0E-10,0E-10,-82.9446000000,181.2000000000,98.2554000000,1,0E-10,82.9446000000
1097,2022-06-25 23:42:13+00:00,2022-12-06 04:37:46+00:00,,17958,3.2900000000,0E-10,98.2554000000,0E-10,94.9654000000,1,0E-10,-98.2554000000
1098,2022-06-25 23:12:02+00:00,2022-12-06 04:27:23+00:00,,17267,0E-10,0E-10,-44.2047440000,160.1200000000,115.9152560000,1,0E-10,44.2047440000
1099,2022-06-25 23:42:24+00:00,2022-12-06 04:52:05+00:00,,19160,0E-10,0E-10,-1711.8000000000,1711.8000000000,0E-10,1,0E-10,1711.8000000000
1100,2022-06-25 23:42:20+00:00,2022-12-06 01:06:39+00:00,,8770,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1101,2022-06-25 23:28:18+00:00,2022-12-06 04:52:05+00:00,,19161,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1102,2022-06-25 23:28:14+00:00,2022-12-06 03:15:41+00:00,,8771,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1103,2022-06-25 23:42:32+00:00,2022-12-06 04:52:06+00:00,,19162,0E-10,0E-10,-431.1000000000,431.1000000000,0E-10,1,0E-10,431.1000000000
1104,2022-06-25 23:42:28+00:00,2022-12-06 01:06:46+00:00,,8772,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1105,2022-06-25 23:42:40+00:00,2022-12-06 04:52:07+00:00,,19163,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1106,2022-06-25 23:42:35+00:00,2022-12-06 01:06:53+00:00,,8773,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1107,2022-06-25 23:42:47+00:00,2022-12-06 04:52:07+00:00,,19164,0E-10,0E-10,-686.2000000000,686.2000000000,0E-10,1,0E-10,686.2000000000
1108,2022-06-25 23:42:43+00:00,2022-12-06 01:06:59+00:00,,8774,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1109,2022-06-25 23:42:54+00:00,2022-12-06 04:52:04+00:00,,19159,0E-10,0E-10,-944.3400000000,945.5200000000,1.1800000000,1,0E-10,944.3400000000
1110,2022-06-25 23:42:50+00:00,2022-12-06 03:16:17+00:00,,8775,1.1800000000,0E-10,1.1800000000,0E-10,0E-10,1,0E-10,-1.1800000000
1111,2022-06-25 23:43:01+00:00,2022-12-06 03:11:38+00:00,,1111,0E-10,0E-10,-164.4266000000,816.3000000000,651.8734000000,1,0E-10,164.4266000000
1112,2022-06-25 23:42:58+00:00,2022-12-06 02:01:21+00:00,,17894,551.2800000000,0E-10,551.2800000000,0E-10,0E-10,1,0E-10,-551.2800000000
1113,2022-06-25 23:43:09+00:00,2022-12-06 04:52:08+00:00,,19165,61.3200000000,3.6400000000,-39.7900000000,159.9500000000,62.4800000000,1,0E-10,39.7900000000
1114,2022-06-25 23:43:05+00:00,2022-12-06 01:07:06+00:00,,8777,62.6500000000,0E-10,62.4800000000,0.1700000000,0E-10,1,0E-10,-62.4800000000
1115,2022-06-25 23:43:17+00:00,2022-12-06 04:52:08+00:00,,19166,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1116,2022-06-25 23:43:13+00:00,2022-12-06 01:07:13+00:00,,8778,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1117,2022-06-25 23:43:24+00:00,2022-12-06 04:52:09+00:00,,19167,0E-10,0E-10,-386.7516860000,969.9100000000,583.1583140000,1,0E-10,386.7516860000
1118,2022-06-25 23:43:20+00:00,2022-12-06 03:16:53+00:00,,8779,451.8300000000,0E-10,509.9054000000,0E-10,58.0754000000,1,0E-10,-509.9054000000
1119,2022-06-25 23:43:31+00:00,2022-12-06 04:52:09+00:00,,19168,102.2200000000,0E-10,-751.3828200000,917.6000000000,63.9971800000,1,0E-10,751.3828200000
1120,2022-06-25 23:43:27+00:00,2022-12-06 03:17:29+00:00,,8780,0E-10,0E-10,44.5315000000,0E-10,44.5315000000,1,0E-10,-44.5315000000
1121,2022-06-25 23:43:38+00:00,2022-12-06 04:52:10+00:00,,19169,0E-10,0E-10,-205.1800000000,207.0900000000,1.9100000000,1,0E-10,205.1800000000
1122,2022-06-25 23:43:35+00:00,2022-12-06 01:07:21+00:00,,8781,1.9100000000,0E-10,1.9100000000,0E-10,0E-10,1,0E-10,-1.9100000000
1123,2022-06-25 23:43:46+00:00,2022-12-06 04:52:10+00:00,,19170,0E-10,0E-10,-370.7000000000,370.7000000000,0E-10,1,0E-10,370.7000000000
1124,2022-06-25 23:43:42+00:00,2022-12-06 01:07:28+00:00,,8782,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1125,2022-06-26 01:59:51+00:00,2022-12-06 05:17:46+00:00,,1125,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1126,2022-06-26 01:59:55+00:00,2022-12-06 05:17:46+00:00,,1126,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1127,2022-06-25 23:43:53+00:00,2022-12-06 04:04:31+00:00,,11034,0E-10,274.3200000000,-87.4800000000,199.6700000000,386.5100000000,1,0E-10,87.4800000000
1128,2022-06-25 23:43:49+00:00,2022-12-06 03:18:03+00:00,,8783,386.1700000000,0E-10,386.5100000000,0E-10,43.2760000000,1,42.9360000000,-386.5100000000
1129,2022-06-26 01:59:59+00:00,2022-12-06 05:17:47+00:00,,1129,0E-10,0E-10,-674.0000000000,674.0000000000,0E-10,1,0E-10,674.0000000000
1130,2022-06-26 00:34:31+00:00,2022-12-06 04:04:33+00:00,,11041,65.4000000000,0E-10,-867.3600000000,932.7600000000,0E-10,1,0E-10,867.3600000000
1131,2022-06-26 02:00:02+00:00,2022-12-06 05:17:47+00:00,,1131,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1132,2022-06-25 23:43:57+00:00,2022-12-06 01:07:35+00:00,,8784,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1133,2022-06-26 00:34:28+00:00,2022-12-06 01:32:05+00:00,,11024,102.5900000000,0E-10,-172.3480000000,274.9380000000,0E-10,1,0E-10,172.3480000000
1134,2022-06-25 23:44:04+00:00,2022-12-06 03:11:39+00:00,,1134,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1135,2022-06-25 23:44:00+00:00,2022-12-06 01:07:37+00:00,,8786,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1136,2022-06-26 02:00:06+00:00,2022-12-06 05:17:48+00:00,,1136,0E-10,0E-10,-596.1000000000,596.1000000000,0E-10,1,0E-10,596.1000000000
1137,2022-06-25 23:44:11+00:00,2022-12-06 05:08:12+00:00,,1137,0E-10,0E-10,-343.7500000000,353.0700000000,9.3200000000,1,0E-10,343.7500000000
1138,2022-06-25 23:44:08+00:00,2022-12-06 03:18:37+00:00,,8787,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1139,2022-06-25 23:44:19+00:00,2022-12-06 03:11:39+00:00,,1139,0E-10,0E-10,-800.2000000000,800.2000000000,0E-10,1,0E-10,800.2000000000
1140,2022-06-25 23:44:15+00:00,2022-12-06 01:07:43+00:00,,8788,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1141,2022-06-25 23:44:22+00:00,2022-12-06 04:48:02+00:00,,8789,7.0200000000,0E-10,6.0400000000,0.9800000000,0E-10,1,0E-10,-6.0400000000
1142,2022-06-26 02:00:09+00:00,2022-12-06 04:19:11+00:00,,16676,0E-10,0E-10,-171.4700000000,306.8000000000,135.3300000000,1,0E-10,171.4700000000
1143,2022-06-25 23:44:29+00:00,2022-12-06 03:19:20+00:00,,1143,0E-10,0E-10,-296.4000000000,296.4000000000,0E-10,1,0E-10,296.4000000000
1144,2022-06-25 23:44:26+00:00,2022-12-06 03:19:19+00:00,,8790,25.8000000000,0E-10,-16.2862500000,46.0000000000,3.9137500000,1,0E-10,16.2862500000
1145,2022-06-25 23:44:41+00:00,2022-12-06 03:19:52+00:00,,1145,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1146,2022-06-25 23:15:09+00:00,2022-12-06 03:11:41+00:00,,1146,0E-10,0E-10,-266.2000000000,266.2000000000,0E-10,1,0E-10,266.2000000000
1147,2022-06-25 23:44:33+00:00,2022-12-06 03:19:52+00:00,,8791,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1148,2022-06-25 23:44:36+00:00,2022-12-06 01:07:50+00:00,,8792,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1149,2022-06-26 02:00:13+00:00,2022-12-06 05:17:48+00:00,,1149,0E-10,0E-10,-112.0000000000,112.0000000000,0E-10,1,0E-10,112.0000000000
1150,2022-06-26 02:00:17+00:00,2022-12-06 04:43:53+00:00,,18427,0E-10,0E-10,-803.0800000000,887.5000000000,84.4200000000,1,0E-10,803.0800000000
1151,2022-06-26 00:38:38+00:00,2022-12-06 04:04:32+00:00,,11040,354.2000000000,0E-10,-603.6232000000,1496.4542000000,538.6310000000,1,0E-10,603.6232000000
1152,2022-06-26 00:34:35+00:00,2022-12-06 04:03:59+00:00,,11025,655.4500000000,0E-10,454.5991200000,412.4300000000,436.8991200000,1,225.3200000000,-454.5991200000
1153,2022-06-26 02:00:21+00:00,2022-12-06 05:17:49+00:00,,1153,0E-10,0E-10,-77.0000000000,77.0000000000,0E-10,1,0E-10,77.0000000000
1154,2022-06-25 23:44:48+00:00,2022-12-06 04:43:52+00:00,,18425,401.3100000000,0E-10,-459.3652100000,870.7000000000,10.0247900000,1,0E-10,459.3652100000
1155,2022-06-25 23:44:44+00:00,2022-12-06 03:20:25+00:00,,8794,73.6900000000,0E-10,5.1590000000,83.0000000000,14.4690000000,1,0E-10,-5.1590000000
1156,2022-06-26 02:00:25+00:00,2022-12-06 05:17:49+00:00,,1156,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1157,2022-06-25 23:44:55+00:00,2022-12-06 05:10:51+00:00,,1157,0E-10,0E-10,-118.7800000000,118.7800000000,0E-10,1,0E-10,118.7800000000
1158,2022-06-25 22:36:00+00:00,2022-12-06 05:10:51+00:00,,1158,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1159,2022-06-25 23:44:51+00:00,2022-12-06 03:20:56+00:00,,8795,0E-10,0E-10,0E-10,0E-10,0E-10,1,0E-10,0E-10
1160,2022-06-25 23:28:46+00:00,2022-12-06 03:21:28+00:00,,1160,0E-10,0E-10,-745.4312500000,753.5000000000,8.0687500000,1,0E-10,745.4312500000
