product_id,is_outsourcing,product_code,quantity_product
1643,0,1-PD1151-TBL-00-HG,148.000000
1644,0,1-PD1283-GAR-00-HG,0.000000
1645,0,1-PD1283-GRA-00-HG,45.500000
1646,0,1-PD1283-OBS-00-HG,0.000000
1647,0,1-PD2072-DTL-00-HG,241.500000
1648,0,1-PD2072-MNR-00-HG,1036.470000
1649,1,1-PD2072-MNR-L1-HG,2.800000
1650,0,1-PD2072-PIN-00-HG,192.000000
1651,0,1-PD2072-TAU-00-HG,1185.105000
1652,0,1-PD2072-PLU-00-HG,542.600000
1653,0,1-PD3195-PAN-00-HG,117.480000
1654,0,1-PD3197-GAN-00-HG,110.990000
1655,0,1-PD3407-LGY-00-HG,0.000000
1656,0,1-PD3408-CRM-00-HG,51.032000
1657,0,1-PW6654-BLK-00-UL,0.000000
1658,0,1-PW6654-WHI-00-UL,3877.300000
1659,1,1-P654IN-WHI-00-UL,0.000000
1660,0,1-POLY00-WHI-00-AK,0.000000
1661,0,1-POLY02-WHI-00-AD,38.000000
1662,1,1-POLY02-WHI-L4-AD,0.000000
1663,1,1-POLY02-WHI-L3-AD,0.000000
1664,1,1-POLY02-WHI-L1-AD,0.000000
1665,0,1-POLY02-WHI-00-CA,0.000000
1666,1,1-POLY02-WHI-L1-CA,0.000000
1667,0,1-PH0139-ARG-00-UL,0.000000
1668,0,1-PH0139-NAV-00-UL,0.000000
1669,0,1-EA0082-CRM-00-UL,0.000000
1670,0,1-HKG920-BLK-00-HF,0.000000
1671,1,1-HKG920-BLK-L6-HF,0.000000
1672,1,1-PW1262-CRM-L1-UL,0.000000
1673,0,1-PW1262-CRM-00-UL,391.500000
1674,0,1-RPEW1R-WHI-00-ER,8.900000
1675,0,1-RPHW1R-BLK-00-HF,11.440000
1676,1,1-RPHW1R-BLK-L4-HF,19.630000
1677,1,1-RPHW1R-BLK-L2-HF,10.817000
1678,1,1-RPHW1R-BLK-V6-HF,0.000000
1679,0,1-RPHW1R-BRO-00-HF,168.980000
1680,1,1-RPHW1R-BRO-L3-HF,0.000000
1681,1,1-RPHW1R-BRO-L1-HF,0.000000
1682,1,1-RPHW1R-BRO-V7-HF,0.000000
1683,0,1-RPHW1R-BGD-00-HF,1232.330000
1684,1,1-RPHW1R-BGD-L4-HF,5.500000
1685,1,1-RPHW1R-BGD-L3-HF,0.000000
1686,1,1-RPHW1R-BGD-L2-HF,0.770000
1687,1,1-RPHW1R-BGD-L1-HF,3.100000
1688,1,1-HW1RIN-DGY-00-HF,0.000000
1689,1,1-HW1RIN-DGY-L4-HF,0.000000
1690,0,1-RPHW1R-FOR-00-HF,1620.860000
1691,1,1-RPHW1R-FOR-L6-HF,0.000000
1692,1,1-RPHW1R-FOR-L4-HF,1.920000
1693,1,1-RPHW1R-FOR-L3-HF,0.000000
1694,1,1-RPHW1R-FOR-L2-HF,4.920000
1695,1,1-RPHW1R-FOR-L1-HF,0.000000
1696,0,1-RPHW1R-GRY-00-HF,149.300000
1697,1,1-RPHW1R-GRY-L4-HF,3.570000
1698,1,1-RPHW1R-GRY-L3-HF,0.000000
1699,1,1-RPHW1R-GRY-L2-HF,2.450000
1700,1,1-RPHW1R-GRY-L1-HF,0.000000
1701,0,1-RPHW1R-IND-00-HF,435.200000
1702,1,1-RPHW1R-IND-L2-HF,0.000000
1703,0,1-RPHW1R-INF-00-HF,96.190000
1704,1,1-RPHW1R-INF-L5-HF,0.000000
1705,1,1-RPHW1R-INF-L3-HF,0.000000
1706,1,1-RPHW1R-INF-L1-HF,0.000000
1707,0,1-RPHW1R-LRY-00-HF,5.000000
1708,1,1-RPHW1R-LRY-L5-HF,0.000000
1709,1,1-RPHW1R-LRY-L3-HF,0.000000
1710,1,1-RPHW1R-LRY-L2-HF,1.330000
1711,1,1-RPHW1R-LRY-L1-HF,7.645100
1712,0,1-RPHW1R-NAV-00-HF,5.910000
1713,1,1-RPHW1R-NAV-L4-HF,0.430000
1714,1,1-RPHW1R-NAV-L3-HF,0.000000
1715,1,1-RPHW1R-NAV-L2-HF,7.830000
1716,0,1-RPHW1R-OCH-00-HF,267.930000
1717,1,1-RPHW1R-OCH-L2-HF,3.464000
1718,1,1-RPHW1R-OCH-L6-HF,0.000000
1719,1,1-RPEW1R-WHI-L3-ER,0.000000
1720,0,1-RPHW1R-OLI-00-HF,368.140000
1721,0,1-RPHW1R-PLE-00-HF,68.200000
1722,1,1-RPHW1R-PLE-L4-HF,1.440000
1723,1,1-RPHW1R-PLE-L3-HF,0.000000
1724,1,1-RPHW1R-PLE-L2-HF,0.000000
1725,1,1-RPHW1R-PLE-L1-HF,0.000000
1726,0,1-RPHW1R-RND-00-HF,0.000000
1727,1,1-RPHW1R-RND-L5-HF,0.000000
1728,1,1-RPHW1R-RND-L3-HF,1.800000
1729,1,1-RPHW1R-RND-L1-HF,0.830000
1730,0,1-RPHW1R-RED-00-HF,953.400000
1731,1,1-RPHW1R-RED-L5-HF,0.000000
1732,1,1-RPHW1R-RED-L4-HF,1.400000
1733,1,1-RPHW1R-RED-L3-HF,0.000000
1734,1,1-RPHW1R-RED-L2-HF,1.020000
1735,1,1-RPHW1R-RED-L1-HF,0.000000
1736,0,1-RPHW1R-ROL-00-HF,1379.400000
1737,1,1-RPHW1R-ROL-L6-HF,0.000000
1738,1,1-RPHW1R-ROL-L4-HF,1.300000
1739,1,1-RPHW1R-ROL-L3-HF,0.000000
1740,1,1-RPHW1R-ROL-L2-HF,0.000000
1741,1,1-RPHW1R-ROL-L1-HF,0.000000
1742,0,1-RPHW1R-WHI-00-HF,2262.322000
1743,1,1-RPHW1R-WHI-L5-HF,0.000000
1744,1,1-RPHW1R-WHI-L3-HF,7.790000
1745,1,1-RPHW1R-WHI-L2-HF,0.000000
1746,1,1-RPHW1R-WHI-L1-HF,24.628000
1755,0,1-PSASHI-WHI-00-IB,11.300000
1756,0,1-PSASHI-WHP-00-IB,0.000000
1757,0,1-MA0115-WHI-00-MT,371.800000
1758,1,1-0115IN-WHI-00-MT,0.000000
1759,0,1-RPMK2R-BLK-00-EF,138.530000
1760,0,1-RPMK2R-NAV-00-EF,108.200000
1761,0,1-RPMK2R-OCH-00-EF,109.160000
1762,0,1-RPMK2R-OLV-00-EF,110.800000
1763,0,1-RPMK2R-WHI-00-EF,69.000000
1764,0,1-RPMK1R-BLK-00-IF,2164.858400
1765,1,1-RPMK1R-BLK-L4-IF,0.000000
1766,1,1-RPMK1R-BLK-L2-IF,11.010000
1767,1,1-RPMK1R-BLK-M2-IF,0.000000
1768,0,1-RPMK1R-BGD-00-IF,1324.268000
1769,1,1-RPMK1R-BGD-L3-IF,0.000000
1770,1,1-RPMK1R-BGD-L1-IF,0.000000
1771,0,1-RPMK1R-DNA-00-IF,2311.198000
1772,0,1-RPMK1R-FOR-00-IF,2564.718000
1773,1,1-RPMK1R-FOR-L3-IF,0.000000
1774,1,1-RPMK1R-FOR-L1-IF,0.000000
1775,0,1-RPMK1R-INF-00-IF,1473.870000
1776,1,1-RPMK1R-INF-L3-IF,0.000000
1777,1,1-RPMK1R-INF-L1-IF,0.430000
1778,0,1-RPMK1R-LRY-00-IF,0.220000
1779,1,1-RPMK1R-LRY-L3-IF,0.000000
1780,1,1-RPMK1R-LRY-L1-IF,0.000000
1781,0,1-RPMK1R-NAV-00-IF,1155.505200
1782,1,1-RPMK1R-NAV-L3-IF,0.000000
1783,1,1-RPMK1R-NAV-L2-IF,4.080000
1784,1,1-RPMK1R-NAV-L1-IF,0.000000
1785,0,1-RPMK1R-OCH-00-IF,1840.754000
1786,1,1-RPMK1R-OCH-L2-IF,86.130000
1787,0,1-RPMK1R-OLI-00-IF,1493.856000
1788,1,1-RPMK1R-OLI-L4-IF,0.000000
1789,1,1-RPMK1R-OLI-L3-IF,0.000000
1790,1,1-RPMK1R-OLI-L2-IF,85.230000
1791,1,1-RPMK1R-OLI-L1-IF,0.000000
1792,0,1-RPMK1R-PLE-00-IF,1022.197200
1793,1,1-RPMK1R-PLE-L3-IF,0.000000
1794,1,1-RPMK1R-PLE-L1-IF,0.000000
1795,0,1-RPMK1R-RND-00-IF,62.960000
1796,1,1-RPMK1R-RND-L3-IF,0.000000
1797,1,1-RPMK1R-RND-L1-IF,1.350000
1798,0,1-RPMK1R-RED-00-IF,871.837200
1799,1,1-RPMK1R-RED-L3-IF,0.000000
1800,1,1-RPMK1R-RED-L1-IF,0.000000
1801,0,1-RPMK1R-ROL-00-IF,1573.590000
1802,1,1-RPMK1R-ROL-L2-IF,2.900000
1803,1,1-RPMK1R-ROL-L3-IF,0.000000
1804,1,1-RPMK1R-ROL-L1-IF,0.000000
1805,0,1-RPMK1R-SHG-00-IF,144.000000
1806,1,1-RPMK1R-SHG-L2-IF,1.480000
1807,0,1-RPMK1R-WHI-00-IF,2379.969600
1808,1,1-RPMK1R-WHI-L3-IF,0.000000
1809,1,1-RPMK1R-WHI-L1-IF,19.615100
1810,1,1-MK1RIN-WHI-00-IF,39.344200
1811,1,1-MK1RIN-WHI-L2-IF,9.660000
1812,0,1-P61132-GFN-00-UL,160.400000
1813,0,1-P61132-AGN-00-MC,0.000000
1814,0,1-P61132-BLK-00-MC,202.800000
1815,0,1-P61132-BRB-00-MC,0.000000
1816,0,1-P61132-CPR-00-MC,0.000000
1817,0,1-P61132-CRM-00-MC,0.000000
1818,0,1-P61132-DSA-00-MC,0.000000
1819,0,1-P61132-FGY-00-MC,0.000000
1820,0,1-P61132-GRY-00-MC,494.600000
1821,0,1-P61132-GFN-00-MC,0.000000
1822,0,1-P61132-LRY-00-MC,457.300000
1823,0,1-P61132-NAV-00-MC,0.000000
1824,0,1-P61132-SAN-00-MC,0.000000
1825,0,1-P61132-SHE-00-MC,74.000000
1826,0,1-P61132-SRY-00-MC,0.000000
1827,0,1-P61132-WHI-00-MC,152.000000
1828,0,1-PJ6126-BLK-00-MC,735.600000
1829,0,1-LJ6126-CRM-00-MC,0.000000
1830,0,1-LJ6126-GRY-00-MC,0.000000
1831,0,1-LJ6126-QSH-00-MC,0.000000
1832,0,1-LJ6126-SAN-00-MC,0.000000
1833,0,1-LJ6126-WHI-00-MC,0.000000
1834,0,1-LH0616-SAN-00-UL,760.120000
1835,0,1-LH0616-CSN-00-UL,163.300000
1836,0,1-LH0616-CRM-00-UL,258.800000
1837,0,1-LH0672-AQA-00-UL,196.000000
1838,0,1-LH0672-BLK-00-UL,40.170000
1839,0,1-LH0672-BLM-00-UL,0.000000
1840,0,1-LH0672-BTE-00-UL,66.000000
1841,0,1-LH0672-DPE-00-UL,78.000000
1842,0,1-LH0672-FLI-00-UL,379.880000
1843,0,1-LH0673-BLK-00-UL,0.000000
1844,0,1-LH0673-ETB-00-UL,0.000000
1845,0,1-LH0673-GAB-00-UL,156.700000
1846,0,1-LH0673-LAR-00-UL,263.700000
1847,0,1-LH0673-BEA-00-UL,0.000000
1848,0,1-LH0673-BNS-00-UL,0.000000
1849,0,1-LH0673-SBK-00-UL,0.000000
1850,0,1-LH0673-WHI-00-UL,32.300000
1851,0,1-LH0673-MIW-00-UL,222.700000
1852,0,1-LH0673-SOE-00-UL,0.000000
1853,0,1-LH0673-SRY-00-UL,0.000000
1854,0,1-LH0673-WGY-00-UL,0.000000
1855,0,1-LH0746-DCF-00-UL,0.000000
1856,0,1-LH1279-AMG-00-UL,13.650000
1857,0,1-LH1279-CRK-00-UL,23.320000
1858,0,1-LH2025-DAC-00-UL,28.000000
1859,0,1-LH2025-BSG-00-UL,339.400000
1860,0,1-LH2025-BLK-00-UL,65.800000
1861,0,1-LH2025-BBN-00-UL,38.500000
1862,0,1-LH2025-DAG-00-UL,131.700000
1863,0,1-LH2025-ETB-00-UL,62.200000
1864,0,1-LH2025-GPB-00-UL,59.400000
1865,0,1-LH2025-GST-00-UL,117.900000
1866,0,1-LH2025-PBK-00-UL,188.460000
1867,0,1-LH2025-SGY-00-UL,110.900000
1868,0,1-LH2025-SRY-00-UL,126.100000
1869,0,1-LH2025-FJO-00-UL,189.000000
1870,0,1-LH2025-ODG-00-UL,26.000000
1871,0,1-L01002-PEW-00-UL,0.000000
1872,0,1-L01002-SLA-00-UL,0.000000
1873,0,1-L01002-BLK-00-MC,0.000000
1874,0,1-L01002-PEW-00-MC,0.000000
1875,0,1-L01002-SLA-00-MC,0.000000
1876,0,1-SPACER-AGD-00-NE,80.000000
1877,0,1-SPACER-AFB-00-NE,89.000000
1878,0,1-SPACER-BRE-00-NE,0.000000
1879,0,1-SPACER-CAL-00-NE,310.000000
1880,0,1-SPACER-CRB-00-NE,86.000000
1881,0,1-SPACER-DGR-00-NE,241.970000
1882,0,1-SPACER-DRO-00-NE,377.000000
1883,0,1-SPACER-GRP-00-NE,12.800000
1884,0,1-SPACER-GRY-00-NE,731.660000
1885,0,1-SPACER-KGR-00-NE,130.000000
1886,0,1-SPACER-LNA-00-NE,81.000000
1887,0,1-SPACER-LRO-00-NE,0.000000
1888,0,1-SPACER-RED-00-NE,5.000000
1889,0,1-SPACER-ROL-00-NE,0.000000
1890,0,1-SPACER-ROR-00-NE,157.000000
1891,0,1-SPACER-SBL-00-NE,324.000000
1892,0,1-SPACER-VGO-00-NE,354.000000
1893,0,1-SPACER-YEL-00-NE,0.000000
1894,0,1-L03090-BGE-00-AK,0.000000
1895,0,1-L03090-BRE-00-AK,7.200000
1896,0,1-L03090-COL-00-AK,0.000000
1897,0,1-L03090-DLU-00-AK,0.000000
1898,0,1-L03090-DGR-00-AK,49.400000
1899,0,1-L03090-GRY-00-AK,0.000000
1900,0,1-L03090-ILG-00-AK,0.000000
1901,0,1-L03090-KGR-00-AK,0.500000
1902,0,1-L03090-LPN-00-AK,16.000000
1903,0,1-L03090-OSB-00-AK,0.000000
1904,0,1-L03090-ONG-00-AK,0.000000
1905,0,1-L03090-PCF-00-AK,0.000000
1906,0,1-L03090-PNK-00-AK,0.000000
1907,0,1-L03090-RED-00-AK,0.000000
1908,0,1-L03090-ROL-00-AK,0.000000
1909,0,1-L03090-YEL-00-AK,0.000000
1910,0,1-L30561-BLK-00-DD,95.300000
1911,0,1-L30561-GRY-00-DD,182.800000
1912,1,1-L30561-GRY-L1-DD,0.000000
1913,0,1-L30631-BLK-00-DD,27.000000
1914,0,1-L03071-CRM-00-DD,0.000000
1915,0,1-L03073-SCA-00-AK,0.000000
1916,0,1-L30821-SAN-00-DD,0.000000
1917,0,1-L03007-BLK-00-DD,237.000000
1918,0,1-L03007-WHI-00-DD,148.000000
1919,1,1-L30561-BLK-L2-DD,0.000000
1920,0,1-L03071-TAN-00-DD,0.000000
1921,0,1-L03072-BLK-00-DD,927.700000
1922,0,1-L03073-BLK-00-DD,192.960000
1923,0,1-L03073-OSB-00-DD,381.100000
1924,0,1-L03073-ROL-00-DD,252.300000
1925,0,1-L03073-SCA-00-DD,0.000000
1926,0,1-L03073-WHI-00-DD,399.490000
1927,1,1-L03073-WHI-L1-DD,1.530000
1928,0,1-L03080-BLK-00-DD,0.000000
1929,0,1-L03090-BL2-07-DD,544.815300
1932,0,1-L03090-BRO-00-DD,261.790000
1933,0,1-L03090-GRY-00-DD,188.133100
1936,0,1-LS3090-GR3-04-DD,116.400000
1937,0,1-LS3090-GR2-04-DD,544.560000
1938,0,1-LS3090-LMG-04-DD,141.000000
1939,0,1-L03090-MAR-00-DD,253.940000
1940,0,1-L03090-MIN-00-DD,391.481200
1941,0,1-L03090-NAV-07-DD,342.410000
1943,0,1-L03090-OSB-00-DD,246.640000
1944,0,1-LS3090-PCF-04-DD,0.000000
1945,0,1-L03090-PNK-00-DD,317.220000
1946,0,1-L03090-RO1-00-DD,241.900000
1947,0,1-LS3090-SBK-04-DD,85.500000
1948,0,1-L03090-STO-00-DD,347.571200
1949,0,1-L03090-TEA-00-DD,427.543000
1950,0,1-L03090-WH2-00-DD,812.603101
1951,0,1-LS3090-WHI-04-DD,300.200000
1952,0,1-L03090-NA2-00-DD,0.000000
1953,0,1-L03090-OLI-52-DD,374.100000
1954,0,1-L03090-ROL-00-DD,421.800000
1955,0,1-L03090-SBL-00-DD,260.330000
1956,0,1-L03090-BGE-07-DD,105.744201
1957,0,1-L03090-GRP-00-DD,140.230001
1958,0,1-L03090-GR1-00-AK,0.000000
1959,0,1-L03090-KGR-00-DD,309.600000
1960,0,1-L03090-RED-00-DD,305.270000
1961,0,1-L3090R-BLK-02-DD,718.040000
1962,0,1-L3090R-WHI-02-DD,550.700000
1963,0,1-L3090R-GR1-02-DD,111.705000
1964,0,1-L3090R-NAV-02-DD,618.507000
1965,0,1-L3090R-ROL-02-DD,274.460000
1966,0,1-L3090R-PCF-02-DD,168.575000
1969,0,1-L3090Y-BRO-00-DD,8.800000
1970,0,1-L3090Y-BOE-00-DD,161.000000
1971,0,1-L3090Y-DRO-00-DD,414.800000
1973,0,1-L3090Y-KGR-00-DD,128.900000
1974,0,1-L3090Y-PLE-00-DD,54.600000
1978,0,1-L03092-BLK-00-DD,37.000000
1979,1,1-L03092-BLK-L2-DD,0.000000
1980,0,1-L03092-GRY-00-DD,45.000000
1981,0,1-L03101-BLK-00-DD,654.900000
1982,1,1-L03101-BLK-L2-DD,0.000000
1983,1,1-L03101-BLK-V1-DD,0.000000
1984,0,1-L03101-BLU-00-DD,232.100000
1985,1,1-L03101-BLU-L2-DD,0.000000
1986,1,1-L03101-BLU-V1-DD,0.000000
1987,0,1-L03101-BGD-00-DD,195.500000
1988,0,1-L03101-NAV-00-DD,272.500000
1989,0,1-L03101-PU1-00-DD,189.000000
1990,0,1-L03101-PLE-00-DD,254.200000
1991,1,1-L03101-PLE-L2-DD,0.000000
1992,1,1-L03101-PLE-V1-DD,0.000000
1993,0,1-L03101-RED-00-DD,50.500000
1994,0,1-L03101-TEA-00-DD,217.000000
1995,0,1-L03101-WHI-00-DD,856.100000
1996,1,1-L03101-WHI-L1-DD,0.000000
1997,0,1-L31014-BLK-00-DD,208.200000
1998,1,1-L31014-BLK-L4-DD,0.000000
1999,1,1-L31014-BLK-L2-DD,0.000000
2000,0,1-L31014-BU2-00-DD,207.500000
2001,1,1-L31014-BU2-L4-DD,0.000000
2002,0,1-L31014-BU1-00-DD,233.000000
2003,0,1-L31014-BGD-00-DD,609.600000
2004,1,1-L31014-BGD-L2-DD,0.000000
2005,0,1-L31014-DKP-00-DD,237.000000
2006,0,1-L31014-DGR-00-DD,203.000000
2007,0,1-L31014-GRY-00-DD,254.600000
2008,1,1-L31014-GRY-L2-DD,0.000000
2009,0,1-L31014-GRN-00-DD,60.000000
2010,1,1-L31014-GRN-L2-DD,0.000000
2011,0,1-L31014-NAV-00-DD,417.510000
2012,1,1-L31014-NAV-V1-DD,0.000000
2013,1,1-L31014-NAV-L2-DD,0.000000
2014,0,1-L31014-ONG-00-DD,261.000000
2015,0,1-L31014-PLE-00-DD,131.000000
2016,0,1-L31014-RE2-00-DD,62.700000
2017,1,1-L31014-RE2-L4-DD,0.000000
2018,0,1-L31014-RED-00-DD,195.900000
2019,1,1-L31014-RED-L2-DD,0.480000
2020,1,1-L31014-RED-V1-DD,0.000000
2021,0,1-L31014-RE3-00-DD,171.000000
2022,1,1-L31014-RE3-L2-DD,0.000000
2023,0,1-L31014-ROL-00-DD,408.300000
2024,1,1-L31014-ROL-L2-DD,1.300000
2025,0,1-L31014-SBL-00-DD,219.000000
2026,0,1-L31014-STB-00-DD,208.000000
2027,0,1-L31014-WHI-00-DD,126.540000
2028,1,1-L31014-WHI-L2-DD,0.000000
2029,1,1-L31014-WHI-L1-DD,2.000000
2030,0,1-L31014-YEL-00-DD,240.000000
2031,0,1-L31105-GRY-00-DD,0.000000
2032,0,1-L03143-BLK-00-DD,0.000000
2033,0,1-L03317-BLK-00-DD,0.000000
2034,0,1-LUOIP0-BLK-00-AK,0.000000
2035,0,1-LYS127-BLK-00-YS,210.000000
2036,1,1-LYS127-BLK-L2-YS,0.000000
2037,0,1-LYS127-RED-00-YS,82.200000
2038,0,1-LYS127-WHI-00-YS,99.000000
2039,0,1-CANVA1-BGE-00-AK,4.900000
2040,0,1-CANVA1-BLK-00-AK,0.000000
2041,0,1-CANVA1-CAL-00-AK,0.000000
2042,0,1-CANVA1-DEB-00-AK,0.000000
2043,0,1-CANVA1-DBN-00-AK,2.100001
2044,0,1-CANVA1-CHA-00-AK,0.000000
2045,0,1-CANVA1-GRY-00-AK,20.700000
2046,1,1-CANVA1-GRY-V1-AK,0.000000
2047,1,1-CANVA1-GRY-L1-AK,0.700000
2048,0,1-CANVA1-LBL-00-AD,0.000000
2049,0,1-CANVA1-LBL-00-AK,0.000000
2050,0,1-CANVA1-WHI-00-AK,0.000000
2051,0,1-CANVA1-OSB-00-AK,0.000000
2052,0,1-CANVA1-OLI-00-AK,0.000000
2053,0,1-CANVA1-ONG-00-AK,0.000000
2054,0,1-CANVA1-PCF-00-AD,0.000000
2055,0,1-CANVA1-ROS-00-AK,0.000000
2056,0,1-CANVA1-RED-00-AK,0.000000
2057,0,1-CANVA1-SBL-00-AD,0.000000
2058,0,1-CANVA1-STO-00-AK,0.000000
2059,0,1-CANVA1-TWD-00-AK,2.500000
2060,0,1-CANVA1-WHE-00-AK,0.000000
2061,0,1-CANVAS-BLK-00-AK,0.000000
2062,1,1-CANVAS-BLK-V1-AK,0.000000
2063,1,1-CANVAS-BLK-L2-AK,0.000000
2064,0,1-CANVAS-DBN-00-AK,0.000000
2065,0,1-CANVAS-DGY-00-AK,0.000000
2066,0,1-CANVAS-GLD-00-AK,0.000000
2067,1,1-CANVAS-GLD-V1-AK,0.000000
2068,1,1-CANVAS-GLD-V2-AK,0.000000
2069,0,1-CANVAS-LBL-00-AK,0.000000
2070,0,1-CANVAS-BRO-00-AK,0.000000
2071,0,1-CANVAS-GRN-00-AK,0.000000
2072,0,1-CANVAS-TEA-00-AK,1.700000
2073,0,1-CANVAS-OSB-00-AK,0.000000
2074,0,1-CANVAS-ONG-00-AK,8.000000
2075,1,1-CANVAS-ONG-V2-AK,0.000000
2076,0,1-CANVAS-ROL-00-AK,3.600000
2077,0,1-CANVAS-KGR-00-AK,0.000000
2078,0,1-CANVAS-YEL-00-AK,0.000000
2079,0,1-CANVAS-PLE-00-AK,0.000000
2080,0,1-CANVAS-STO-00-AK,0.000000
2081,0,1-CANVAS-WHI-00-AK,0.000000
2082,1,1-CANVAS-WHI-V2-AK,0.000000
2083,0,1-CO6535-AGD-00-AK,0.000000
2084,1,1-CO6535-AGD-M2-AK,0.000000
2085,1,1-CO6535-AGD-M5-AK,0.000000
2086,0,1-CO6535-AFB-00-AK,0.000000
2087,0,1-CO6535-ARP-00-AK,0.000000
2088,1,1-CO6535-ARP-L2-AK,0.000000
2089,0,1-CO6535-BGE-00-AK,0.000000
2090,1,1-CO6535-BGE-CN-AK,0.000000
2091,0,1-CO6535-BLK-00-AK,105.340000
2092,1,1-CO6535-BLK-L2-AK,0.000000
2093,0,1-CO6535-BLU-00-AK,0.000000
2094,0,1-CO6535-BBY-00-AK,0.000000
2095,1,1-CO6535-BBY-L2-AK,0.000000
2096,0,1-CO6535-BLH-00-AK,0.000000
2097,0,1-CO6535-CMB-00-AK,49.960000
2098,1,1-CO6535-CMB-V1-AK,0.000000
2099,0,1-CO6535-CAO-00-AK,337.700000
2100,1,1-CO6535-CAO-L2-AK,0.000000
2101,1,1-CO6535-CAO-M2-AK,0.000000
2102,0,1-CO6535-CBY-00-AK,0.000000
2103,0,1-CO6535-CYB-00-AK,12.000000
2104,1,1-CO6535-CYB-M2-AK,0.000000
2105,0,1-CO6535-CYL-00-AK,0.600000
2106,0,1-CO6535-DBE-00-AK,0.000000
2107,0,1-CO6535-DBG-00-AK,0.000000
2108,1,1-CO6535-DBG-L1-AK,0.000000
2109,0,1-CO6535-DGA-00-AK,0.000000
2110,0,1-CO6535-DGR-00-AK,49.000000
2112,0,1-CO6535-DPY-00-AK,59.840000
2113,0,1-CO6535-ETT-00-AK,9.500000
2114,0,1-CO6535-GOD-00-AK,13.000000
2115,1,1-CO6535-GOD-V1-AK,0.000000
2116,0,1-CO6535-GRA-00-AK,37.500000
2117,0,1-CO6535-GRP-00-AK,98.740000
2118,1,1-CO6535-GRP-M2-AK,0.000000
2119,1,1-CO6535-GRP-M5-AK,0.000000
2120,0,1-CO6535-GRY-00-AK,5.000000
2121,0,1-CO6535-JAD-00-AK,9.000000
2122,0,1-CO6535-KGR-00-AK,10.220000
2123,0,1-CO6535-LNG-00-AK,0.000000
2124,0,1-CO6535-MAR-00-AK,34.000000
2125,1,1-CO6535-MAR-L2-AK,0.000000
2126,0,1-CO6535-MID-00-AK,0.000000
2127,0,1-CO6535-MIN-00-AK,18.100000
2128,0,1-CO6535-NAV-00-AK,17.170000
2129,0,1-CO6535-OLI-00-AK,63.070000
2130,1,1-CO6535-OLI-L2-AK,0.000000
2131,0,1-CO6535-ONG-00-AK,0.000000
2132,0,1-CO6535-OTB-00-AK,5.000000
2133,1,1-CO6535-OTB-L2-AK,0.000000
2134,0,1-CO6535-PCB-00-AK,0.000000
2135,0,1-CO6535-PLL-00-AK,0.000000
2136,0,1-C6535N-PLL-00-AK,0.000000
2137,0,1-CO6535-PWE-00-AK,0.000000
2138,1,1-CO6535-PWE-L1-AK,0.000000
2139,0,1-CO6535-PNK-00-AK,0.000000
2140,0,1-CO6535-RED-00-AK,329.000000
2141,0,1-CO6535-ROR-00-AK,0.000000
2142,0,1-CO6535-ROE-00-AK,13.000000
2143,1,1-CO6535-ROE-M2-AK,0.000000
2144,0,1-CO6535-SAG-00-AK,44.000000
2145,1,1-CO6535-SAG-M2-AK,5.000000
2146,0,1-CO6535-SST-00-AK,57.860000
2147,0,1-CO6535-SCA-00-AK,0.000000
2148,0,1-CO6535-SMT-00-AK,0.000000
2149,0,1-CO6535-STE-00-AK,0.000000
2150,0,1-CO6535-SLL-00-AK,97.500000
2151,0,1-CO6535-STO-00-AK,11.620000
2152,0,1-CO6535-SGR-00-AK,19.900000
2153,0,1-CO6535-SWB-00-AK,19.900000
2154,0,1-CO6535-TAN-00-AK,0.000000
2155,1,1-CO6535-TAN-CN-AK,0.000000
2156,0,1-CO6535-TKB-00-AK,0.000000
2157,0,1-CO6535-VGO-00-AK,4.500000
2158,0,1-CO6535-WHI-00-AK,15.910000
2159,0,1-CO6535-WDB-00-AK,61.530000
2160,1,1-CO6535-WDB-L2-AK,0.000000
2161,0,1-CO6535-YEL-00-AK,0.000000
2162,1,1-CO6535-YEL-M2-AK,0.000000
2163,0,1-CRYLIC-AQA-00-AK,0.000000
2164,0,1-CRYLIC-BLK-00-AK,0.000000
2165,0,1-CRYLIC-DGR-00-AK,0.000000
2166,0,1-CRYLIC-ROL-00-AK,0.000000
2167,0,1-WOOACR-BLK-00-KJ,268.740000
2168,1,1-WOOACR-BLK-V1-KJ,10.869200
2169,1,1-WOOACR-BLK-L2-KJ,21.260000
2170,0,1-WOOACR-CAL-00-KJ,0.000000
2171,1,1-WOOACR-CAL-L2-KJ,0.000000
2174,0,1-WOOACR-CDO-00-AK,0.000000
2175,0,1-WOOACR-DPE-00-AK,0.000000
2176,0,1-WOOACR-DGY-00-KJ,200.250000
2177,0,1-WOOACR-DGR-00-AK,0.000000
2178,0,1-WOOACR-DNA-00-KJ,45.000000
2179,0,1-WOOACR-KGR-00-KJ,356.500000
2180,0,1-WOOACR-LRY-00-KJ,283.000000
2181,1,1-WOOACR-LRY-V2-KJ,0.000000
2182,1,1-WOOACR-LRY-L2-KJ,0.000000
2183,0,1-WOOACR-NAV-00-KJ,219.790000
2184,1,1-WOOACR-NAV-V1-KJ,0.000000
2185,1,1-WOOACR-NAV-V2-KJ,0.000000
2186,1,1-WOOACR-NAV-L2-KJ,1.290000
2187,1,1-WOOACR-NAV-L1-KJ,0.000000
