product_id,order_id,product_code,order_status,position,total_quota,complete_order
5423,1321,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,2005.000000,0
5422,1321,8-SA0043-000-IN-MX,approval,Nhãn size,2005.000000,0
5460,1321,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,2005.000000,0
5932,1321,9-HSA093-000-00-MX,approval,Hangtag chính,2005.000000,0
5907,1321,9-HSA067-000-00-MX,approval,Hangtag UPF,2005.000000,0
5939,1321,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,2005.000000,0
8533,1321,9-SSA009-000-00-MX,approval,Sticker RDBW,2005.000000,0
5862,1321,9-HSA022-000-00-MX,approval,Hangtag SL,2005.000000,0
5897,1321,9-HSA057-000-00-MX,approval,Hangtag RC,2005.000000,0
6952,1321,4-P983UV-GRY-N0-28,approval,Viền trong nón 2.8cm,1003.000000,0
7051,1321,4-P983UV-GRY-N0-22,approval,Viền trong nón 2.2cm,1705.000000,0
4012,1321,5-DAFELT-GRY-07-TA,approval,Dây felt,1203.000000,0
1341,1322,1-R81050-STL-00-EV,approval,"Mặt, đỉnh",121.690000,0
1557,1322,1-P73Y39-GRY-00-FT,approval,Lưới phối hông,76.960000,0
1341,1322,1-R81050-STL-00-EV,approval,Két trên,57.720000,0
1484,1322,1-PH563B-CHA-00-UL,approval,Két dưới,46.420000,0
7958,1322,1-PQUANG-GRY-00-SK,approval,Phản quang phối hông,12.030000,0
7887,1322,9-MUTEVA-WHI-20-FR,approval,Két mút,28.620000,0
9459,1322,4-PH0757-GRY-DW-40,approval,Đai thành phẩm,1467.050000,0
1341,1322,1-R81050-STL-00-EV,approval,Lót mặt trong,30.060000,0
3623,1322,7-CM9363-GRY-50-PP,approval,Chỉ may chính,36.070000,0
3310,1322,7-CM0982-GRY-50-PP,approval,Chỉ may đai,4.810000,0
3713,1322,5-DA0136-BLK-20-PI,approval,Thun khóa sau,144.300000,0
2512,1322,6-NHFR20-BLK-00-NC,approval,Khóa nhựa sau nón,2405.000000,0
3753,1322,5-DA0311-BLK-20-PI,approval,Dây khóa sau nón,456.950000,0
3817,1322,5-DA1254-3MS-10-PI,approval,Tab dây khóa,120.250000,0
3751,1322,5-DA0311-BLK-10-PI,approval,Dây luồn khóa,192.400000,0
5419,1322,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,4907.000000,0
5516,1322,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,2430.000000,0
5517,1322,8-SA0139-000-EN-AR,approval,Logo ép nhiệt đuôi nón,4907.000000,0
5423,1322,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,2405.000000,0
5422,1322,8-SA0043-000-IN-MX,approval,Nhãn size,2405.000000,0
5460,1322,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,2405.000000,0
5932,1322,9-HSA093-000-00-MX,approval,Hangtag chính,2405.000000,0
5907,1322,9-HSA067-000-00-MX,approval,Hangtag UPF,2405.000000,0
5939,1322,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,2405.000000,0
8533,1322,9-SSA009-000-00-MX,approval,Sticker RDBW,2405.000000,0
5862,1322,9-HSA022-000-00-MX,approval,Hangtag SL,2405.000000,0
5897,1322,9-HSA057-000-00-MX,approval,Hangtag RC,2405.000000,0
6952,1322,4-P983UV-GRY-N0-28,approval,Viền trong nón 2.8cm,1203.000000,0
7051,1322,4-P983UV-GRY-N0-22,approval,Viền trong nón 2.2cm,2045.000000,0
4012,1322,5-DAFELT-GRY-07-TA,approval,Dây felt,1445.000000,0
1344,1323,1-R81050-TOM-00-EV,approval,"Mặt, đỉnh",76.150000,0
1557,1323,1-P73Y39-GRY-00-FT,approval,Lưới phối hông,48.160000,0
1344,1323,1-R81050-TOM-00-EV,approval,Két trên,36.120000,0
1484,1323,1-PH563B-CHA-00-UL,approval,Két dưới,29.050000,0
7958,1323,1-PQUANG-GRY-00-SK,approval,Phản quang phối hông,7.530000,0
7887,1323,9-MUTEVA-WHI-20-FR,approval,Két mút,17.910000,0
9459,1323,4-PH0757-GRY-DW-40,approval,Đai thành phẩm,918.050000,0
1344,1323,1-R81050-TOM-00-EV,approval,Lót mặt trong,18.810000,0
3471,1323,7-CM7327-BLU-50-PP,approval,Chỉ may chính,22.570000,0
3310,1323,7-CM0982-GRY-50-PP,approval,Chỉ may đai,3.010000,0
3713,1323,5-DA0136-BLK-20-PI,approval,Thun khóa sau,90.300000,0
2512,1323,6-NHFR20-BLK-00-NC,approval,Khóa nhựa sau nón,1505.000000,0
3753,1323,5-DA0311-BLK-20-PI,approval,Dây khóa sau nón,285.950000,0
3817,1323,5-DA1254-3MS-10-PI,approval,Tab dây khóa,75.250000,0
3751,1323,5-DA0311-BLK-10-PI,approval,Dây luồn khóa,120.400000,0
5419,1323,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,3071.000000,0
5516,1323,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,1521.000000,0
5517,1323,8-SA0139-000-EN-AR,approval,Logo ép nhiệt đuôi nón,3071.000000,0
5423,1323,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,1505.000000,0
5422,1323,8-SA0043-000-IN-MX,approval,Nhãn size,1505.000000,0
5460,1323,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,1505.000000,0
5932,1323,9-HSA093-000-00-MX,approval,Hangtag chính,1505.000000,0
5907,1323,9-HSA067-000-00-MX,approval,Hangtag UPF,1505.000000,0
5939,1323,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,1505.000000,0
8533,1323,9-SSA009-000-00-MX,approval,Sticker RDBW,1505.000000,0
5862,1323,9-HSA022-000-00-MX,approval,Hangtag SL,1505.000000,0
5897,1323,9-HSA057-000-00-MX,approval,Hangtag RC,1505.000000,0
6952,1323,4-P983UV-GRY-N0-28,approval,Viền trong nón 2.8cm,753.000000,0
7051,1323,4-P983UV-GRY-N0-22,approval,Viền trong nón 2.2cm,1280.000000,0
4012,1323,5-DAFELT-GRY-07-TA,approval,Dây felt,903.000000,0
6594,1323,9-MNY239-BLK-00-HO,approval,Móc treo,9025.000000,0
1332,1324,1-R81050-BLK-00-EV,approval,Mặt & đỉnh,120.300000,0
1557,1324,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,44.110000,0
1333,1324,1-R81050-BLK-L4-EV,approval,Vành trên,154.380000,0
1485,1324,1-PH563B-CHA-L3-UL,approval,Vành dưới,154.380000,0
1334,1324,1-R81050-BLK-L2-EV,approval,Band,34.090000,0
9450,1324,4-PH0757-GRY-DW-35,approval,Đai thành phẩm,1303.250000,0
7051,1324,4-P983UV-GRY-N0-22,approval,Viền trong nón #1,1403.500000,0
6952,1324,4-P983UV-GRY-N0-28,approval,Viền trong nón #2,1203.000000,0
7958,1324,1-PQUANG-GRY-00-SK,approval,Phối phản quang,14.040000,0
1332,1324,1-R81050-BLK-00-EV,approval,Lót mặt trong,24.060000,0
6196,1324,9-1501ES-WHI-15-CB,approval,Mút vành,200.500000,0
2,1324,1-LUOIMA-WHI-80-CM,approval,Lót vành trên,154.380000,0
3740,1324,5-DA0021-BLK-03-PI,approval,Dây thun tròn sau khóa,641.600000,0
2500,1324,6-NHCL44-BLK-00-NC,approval,Khóa sau nón,2005.000000,0
2507,1324,6-NHCSA3-BLK-00-NC,approval,Cá xỏ khóa,2005.000000,0
3793,1324,5-DA0514-BLK-05-PI,approval,Dây xỏ khóa sau nón,160.400000,0
2544,1324,6-NHCC14-DGA-LG-NC,approval,Khóa xỏ dây quai,2005.000000,0
2526,1324,6-NHP878-DGA-00-DF,approval,Khóa chặn dây quai,2005.000000,0
5948,1324,7-CM0BLK-BLK-50-PP,approval,Chỉ may chính,30.070000,0
3310,1324,7-CM0982-GRY-50-PP,approval,Chỉ may đai,4.010000,0
5423,1324,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,2095.000000,0
5571,1324,8-SA0193-000-IN-MX,approval,Nhãn size,2005.000000,0
5460,1324,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,2005.000000,0
5932,1324,9-HSA093-000-00-MX,approval,Hangtag chính,2005.000000,0
5907,1324,9-HSA067-000-00-MX,approval,Hangtag UPF,2005.000000,0
5939,1324,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,2005.000000,0
5897,1324,9-HSA057-000-00-MX,approval,Hangtag RC,2005.000000,0
5862,1324,9-HSA022-000-00-MX,approval,Hangtag SL,2005.000000,0
8533,1324,9-SSA009-000-00-MX,approval,Sticker RDBW,2005.000000,0
3731,1324,5-DA0185-GRI-07-PI,approval,Dây quai nón,1484.000000,0
3983,1324,5-DAFELT-BLK-07-TA,approval,Dây size felt,1203.000000,0
5948,1324,7-CM0BLK-BLK-50-PP,approval,"Chỉ may zich zắc, vắt sổ",15.000000,0
6861,1324,4-KATE00-CBY-N0-28,approval,"Vải trong đai , vành mút",702.000000,0
5419,1324,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,4368.000000,0
5516,1324,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,2100.000000,0
5517,1324,8-SA0139-000-EN-AR,approval,Logo ép nhiệt sau nón,4368.000000,0
6594,1324,9-MNY239-BLK-00-HO,approval,Móc treo,8940.000000,0
1332,1325,1-R81050-BLK-00-EV,approval,Mặt & đỉnh,105.350000,0
1557,1325,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,36.120000,0
1333,1325,1-R81050-BLK-L4-EV,approval,Vành trên,123.410000,0
1485,1325,1-PH563B-CHA-L3-UL,approval,Vành dưới,123.410000,0
1334,1325,1-R81050-BLK-L2-EV,approval,Band,30.100000,0
9450,1325,4-PH0757-GRY-DW-35,approval,Đai thành phẩm,978.250000,0
7051,1325,4-P983UV-GRY-N0-22,approval,Viền trong nón #1,1053.500000,0
6952,1325,4-P983UV-GRY-N0-28,approval,Viền trong nón #2,903.000000,0
7958,1325,1-PQUANG-GRY-00-SK,approval,Phối phản quang,10.540000,0
1332,1325,1-R81050-BLK-00-EV,approval,Lót mặt trong,21.070000,0
6196,1325,9-1501ES-WHI-15-CB,approval,Mút vành,188.130000,0
2,1325,1-LUOIMA-WHI-80-CM,approval,Lót vành trên,123.410000,0
3740,1325,5-DA0021-BLK-03-PI,approval,Dây thun tròn sau khóa,481.600000,0
2500,1325,6-NHCL44-BLK-00-NC,approval,Khóa sau nón,1505.000000,0
2507,1325,6-NHCSA3-BLK-00-NC,approval,Cá xỏ khóa,1505.000000,0
3793,1325,5-DA0514-BLK-05-PI,approval,Dây xỏ khóa sau nón,120.400000,0
2544,1325,6-NHCC14-DGA-LG-NC,approval,Khóa xỏ dây quai,1505.000000,0
2526,1325,6-NHP878-DGA-00-DF,approval,Khóa chặn dây quai,1505.000000,0
5948,1325,7-CM0BLK-BLK-50-PP,approval,Chỉ may chính,22.570000,0
3310,1325,7-CM0982-GRY-50-PP,approval,Chỉ may đai,3.010000,0
5419,1325,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,3010.000000,0
5516,1325,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,1505.000000,0
5517,1325,8-SA0139-000-EN-AR,approval,Logo ép nhiệt sau nón,3010.000000,0
5423,1325,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,1505.000000,0
5424,1325,8-SA0045-000-IN-MX,approval,Nhãn size,1505.000000,0
5460,1325,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,1505.000000,0
5932,1325,9-HSA093-000-00-MX,approval,Hangtag chính,1505.000000,0
5907,1325,9-HSA067-000-00-MX,approval,Hangtag UPF,1505.000000,0
5939,1325,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,1505.000000,0
5897,1325,9-HSA057-000-00-MX,approval,Hangtag RC,1505.000000,0
5862,1325,9-HSA022-000-00-MX,approval,Hangtag SL,1505.000000,0
8533,1325,9-SSA009-000-00-MX,approval,Sticker RDBW,1505.000000,0
3731,1325,5-DA0185-GRI-07-PI,approval,Dây quai nón,1114.000000,0
3983,1325,5-DAFELT-BLK-07-TA,approval,Dây size felt,903.000000,0
6861,1325,4-KATE00-CBY-N0-28,approval,"Vải trong đai, vành mút",527.000000,0
5948,1325,7-CM0BLK-BLK-50-PP,approval,"Chỉ may zich zắc, vắt sổ",12.000000,0
1335,1326,1-R81050-ELE-00-EV,approval,Mặt & đỉnh,48.300000,0
1557,1326,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,17.710000,0
1336,1326,1-R81050-ELE-L3-EV,approval,Vành trên,61.980000,0
1485,1326,1-PH563B-CHA-L3-UL,approval,Vành dưới,61.980000,0
1337,1326,1-R81050-ELE-L1-EV,approval,Band,13.690000,0
9450,1326,4-PH0757-GRY-DW-35,approval,Đai thành phẩm,523.250000,0
7051,1326,4-P983UV-GRY-N0-22,approval,Viền trong nón #1,563.500000,0
6952,1326,4-P983UV-GRY-N0-28,approval,Viền trong nón #2,483.000000,0
7958,1326,1-PQUANG-GRY-00-SK,approval,Phối phản quang,5.630000,0
1335,1326,1-R81050-ELE-00-EV,approval,Lót mặt trong,9.660000,0
6196,1326,9-1501ES-WHI-15-CB,approval,Mút vành,80.500000,0
2,1326,1-LUOIMA-WHI-80-CM,approval,Lót vành trên,61.980000,0
3740,1326,5-DA0021-BLK-03-PI,approval,Dây thun tròn sau khóa,257.600000,0
2500,1326,6-NHCL44-BLK-00-NC,approval,Khóa sau nón,805.000000,0
2507,1326,6-NHCSA3-BLK-00-NC,approval,Cá xỏ khóa,805.000000,0
3793,1326,5-DA0514-BLK-05-PI,approval,Dây xỏ khóa sau nón,64.400000,0
2544,1326,6-NHCC14-DGA-LG-NC,approval,Khóa xỏ dây quai,805.000000,0
2526,1326,6-NHP878-DGA-00-DF,approval,Khóa chặn dây quai,805.000000,0
3657,1326,7-CM9678-GRY-50-PP,approval,Chỉ may chính,12.070000,0
3310,1326,7-CM0982-GRY-50-PP,approval,Chỉ may đai,1.610000,0
5419,1326,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,1610.000000,0
5516,1326,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,805.000000,0
5517,1326,8-SA0139-000-EN-AR,approval,Logo ép nhiệt sau nón,1610.000000,0
5423,1326,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,805.000000,0
5571,1326,8-SA0193-000-IN-MX,approval,Nhãn size,805.000000,0
5460,1326,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,805.000000,0
5932,1326,9-HSA093-000-00-MX,approval,Hangtag chính,805.000000,0
5907,1326,9-HSA067-000-00-MX,approval,Hangtag UPF,805.000000,0
5939,1326,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,805.000000,0
5897,1326,9-HSA057-000-00-MX,approval,Hangtag RC,805.000000,0
5862,1326,9-HSA022-000-00-MX,approval,Hangtag SL,805.000000,0
8533,1326,9-SSA009-000-00-MX,approval,Sticker RDBW,805.000000,0
3731,1326,5-DA0185-GRI-07-PI,approval,Dây quai nón,596.000000,0
3989,1326,5-DAFELT-WHI-07-TA,approval,Dây size felt,483.000000,0
3657,1326,7-CM9678-GRY-50-PP,approval,"Chỉ may zich zắc, vắt sổ",6.000000,0
6861,1326,4-KATE00-CBY-N0-28,approval,"Vải trong đai ,vành mút",282.000000,0
1335,1327,1-R81050-ELE-00-EV,approval,Mặt & đỉnh,49.350000,0
1557,1327,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,16.920000,0
1336,1327,1-R81050-ELE-L3-EV,approval,Vành trên,57.810000,0
1485,1327,1-PH563B-CHA-L3-UL,approval,Vành dưới,57.810000,0
1337,1327,1-R81050-ELE-L1-EV,approval,Band,14.100000,0
9450,1327,4-PH0757-GRY-DW-35,approval,Đai thành phẩm,458.250000,0
7051,1327,4-P983UV-GRY-N0-22,approval,Viền trong nón #1,493.500000,0
6952,1327,4-P983UV-GRY-N0-28,approval,Viền trong nón #2,423.000000,0
7958,1327,1-PQUANG-GRY-00-SK,approval,Phối phản quang,4.940000,0
1335,1327,1-R81050-ELE-00-EV,approval,Lót mặt trong,9.870000,0
6196,1327,9-1501ES-WHI-15-CB,approval,Mút vành,88.130000,0
2,1327,1-LUOIMA-WHI-80-CM,approval,Lót vành trên,57.810000,0
3740,1327,5-DA0021-BLK-03-PI,approval,Dây thun tròn sau khóa,225.600000,0
2500,1327,6-NHCL44-BLK-00-NC,approval,Khóa sau nón,705.000000,0
2507,1327,6-NHCSA3-BLK-00-NC,approval,Cá xỏ khóa,705.000000,0
3793,1327,5-DA0514-BLK-05-PI,approval,Dây xỏ khóa sau nón,56.400000,0
2544,1327,6-NHCC14-DGA-LG-NC,approval,Khóa xỏ dây quai,705.000000,0
2526,1327,6-NHP878-DGA-00-DF,approval,Khóa chặn dây quai,705.000000,0
3657,1327,7-CM9678-GRY-50-PP,approval,Chỉ may chính,10.570000,0
3310,1327,7-CM0982-GRY-50-PP,approval,Chỉ may đai,1.410000,0
5419,1327,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,1410.000000,0
5516,1327,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,705.000000,0
5517,1327,8-SA0139-000-EN-AR,approval,Logo ép nhiệt sau nón,1410.000000,0
5423,1327,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,705.000000,0
5424,1327,8-SA0045-000-IN-MX,approval,Nhãn size,705.000000,0
5460,1327,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,705.000000,0
5932,1327,9-HSA093-000-00-MX,approval,Hangtag chính,705.000000,0
5907,1327,9-HSA067-000-00-MX,approval,Hangtag UPF,705.000000,0
5939,1327,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,705.000000,0
5897,1327,9-HSA057-000-00-MX,approval,Hangtag RC,705.000000,0
5862,1327,9-HSA022-000-00-MX,approval,Hangtag SL,705.000000,0
8533,1327,9-SSA009-000-00-MX,approval,Sticker RDBW,705.000000,0
3731,1327,5-DA0185-GRI-07-PI,approval,Dây quai nón,522.000000,0
6861,1327,4-KATE00-CBY-N0-28,approval,"Vải trong đai ,vành mút",247.000000,0
3989,1327,5-DAFELT-WHI-07-TA,approval,Dây size felt,423.000000,0
3657,1327,7-CM9678-GRY-50-PP,approval,"Chỉ may zich zắc, vắt sổ",6.000000,0
1341,1328,1-R81050-STL-00-EV,approval,Mặt & đỉnh,96.300000,0
1557,1328,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,35.310000,0
1342,1328,1-R81050-STL-L3-EV,approval,Vành trên,123.580000,0
1485,1328,1-PH563B-CHA-L3-UL,approval,Vành dưới,123.580000,0
1343,1328,1-R81050-STL-L1-EV,approval,Band,27.290000,0
9450,1328,4-PH0757-GRY-DW-35,approval,Đai thành phẩm,1043.250000,0
7051,1328,4-P983UV-GRY-N0-22,approval,Viền trong nón #1,1123.500000,0
6952,1328,4-P983UV-GRY-N0-28,approval,Viền trong nón #2,963.000000,0
7958,1328,1-PQUANG-GRY-00-SK,approval,Phối phản quang,11.230000,0
1341,1328,1-R81050-STL-00-EV,approval,Lót mặt trong,19.260000,0
6196,1328,9-1501ES-WHI-15-CB,approval,Mút vành,160.500000,0
2,1328,1-LUOIMA-WHI-80-CM,approval,Lót vành trên,123.580000,0
3740,1328,5-DA0021-BLK-03-PI,approval,Dây thun tròn sau khóa,513.600000,0
2500,1328,6-NHCL44-BLK-00-NC,approval,Khóa sau nón,1605.000000,0
2507,1328,6-NHCSA3-BLK-00-NC,approval,Cá xỏ khóa,1605.000000,0
3793,1328,5-DA0514-BLK-05-PI,approval,Dây xỏ khóa sau nón,128.400000,0
3731,1328,5-DA0185-GRI-07-PI,approval,Dây quai nón,1188.650000,0
2544,1328,6-NHCC14-DGA-LG-NC,approval,Khóa xỏ dây quai,1605.000000,0
2526,1328,6-NHP878-DGA-00-DF,approval,Khóa chặn dây quai,1605.000000,0
3623,1328,7-CM9363-GRY-50-PP,approval,Chỉ may chính,24.070000,0
3310,1328,7-CM0982-GRY-50-PP,approval,Chỉ may đai,3.210000,0
5419,1328,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,3210.000000,0
5516,1328,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,1605.000000,0
5517,1328,8-SA0139-000-EN-AR,approval,Logo ép nhiệt sau nón,3210.000000,0
5423,1328,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,1605.000000,0
5571,1328,8-SA0193-000-IN-MX,approval,Nhãn size,1605.000000,0
5460,1328,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,1605.000000,0
5932,1328,9-HSA093-000-00-MX,approval,Hangtag chính,1605.000000,0
5907,1328,9-HSA067-000-00-MX,approval,Hangtag UPF,1605.000000,0
5939,1328,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,1605.000000,0
5897,1328,9-HSA057-000-00-MX,approval,Hangtag RC,1605.000000,0
5862,1328,9-HSA022-000-00-MX,approval,Hangtag SL,1605.000000,0
8533,1328,9-SSA009-000-00-MX,approval,Sticker RDBW,1605.000000,0
3989,1328,5-DAFELT-WHI-07-TA,approval,Dây size felt,963.000000,0
3623,1328,7-CM9363-GRY-50-PP,approval,"Chỉ may zich zắc, vắt sổ",12.000000,0
6861,1328,4-KATE00-CBY-N0-28,approval,"Vải trong đai,vành mút",562.000000,0
1338,1329,1-R81050-GOA-00-EV,approval,Mặt & đỉnh,14.350000,0
1557,1329,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,4.920000,0
1339,1329,1-R81050-GOA-L3-EV,approval,Vành trên,16.810000,0
1485,1329,1-PH563B-CHA-L3-UL,approval,Vành dưới,16.810000,0
1340,1329,1-R81050-GOA-L1-EV,approval,Band,4.100000,0
9450,1329,4-PH0757-GRY-DW-35,approval,Đai thành phẩm,133.250000,0
7051,1329,4-P983UV-GRY-N0-22,approval,Viền trong nón #1,143.500000,0
6952,1329,4-P983UV-GRY-N0-28,approval,Viền trong nón #2,123.000000,0
7958,1329,1-PQUANG-GRY-00-SK,approval,Phối phản quang,1.440000,0
1338,1329,1-R81050-GOA-00-EV,approval,Lót mặt trong,2.870000,0
6196,1329,9-1501ES-WHI-15-CB,approval,Mút vành,25.630000,0
2,1329,1-LUOIMA-WHI-80-CM,approval,Lót vành trên,16.810000,0
3740,1329,5-DA0021-BLK-03-PI,approval,Dây thun tròn sau khóa,65.600000,0
2500,1329,6-NHCL44-BLK-00-NC,approval,Khóa sau nón,205.000000,0
2507,1329,6-NHCSA3-BLK-00-NC,approval,Cá xỏ khóa,205.000000,0
3793,1329,5-DA0514-BLK-05-PI,approval,Dây xỏ khóa sau nón,16.400000,0
3731,1329,5-DA0185-GRI-07-PI,approval,Dây quai nón,152.650000,0
2544,1329,6-NHCC14-DGA-LG-NC,approval,Khóa xỏ dây quai,205.000000,0
2526,1329,6-NHP878-DGA-00-DF,approval,Khóa chặn dây quai,205.000000,0
3398,1329,7-CM5312-GRN-50-PP,approval,Chỉ may chính,3.070000,0
3310,1329,7-CM0982-GRY-50-PP,approval,Chỉ may đai,0.410000,0
5419,1329,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,410.000000,0
5516,1329,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,205.000000,0
5517,1329,8-SA0139-000-EN-AR,approval,Logo ép nhiệt sau nón,410.000000,0
5423,1329,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,205.000000,0
5424,1329,8-SA0045-000-IN-MX,approval,Nhãn size,205.000000,0
5460,1329,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,205.000000,0
5932,1329,9-HSA093-000-00-MX,approval,Hangtag chính,205.000000,0
5907,1329,9-HSA067-000-00-MX,approval,Hangtag UPF,205.000000,0
5939,1329,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,205.000000,0
5897,1329,9-HSA057-000-00-MX,approval,Hangtag RC,205.000000,0
5862,1329,9-HSA022-000-00-MX,approval,Hangtag SL,205.000000,0
8533,1329,9-SSA009-000-00-MX,approval,Sticker RDBW,205.000000,0
3989,1329,5-DAFELT-WHI-07-TA,approval,Dây size felt,123.000000,0
3398,1329,7-CM5312-GRN-50-PP,approval,"Chỉ may zich zắc, vắt sổ",2.000000,0
6861,1329,4-KATE00-CBY-N0-28,approval,"Vải trong đai,vành mút",72.000000,0
1344,1330,1-R81050-TOM-00-EV,approval,Mặt & đỉnh,42.300000,0
1557,1330,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,15.510000,0
1345,1330,1-R81050-TOM-L3-EV,approval,Vành trên,54.280000,0
1485,1330,1-PH563B-CHA-L3-UL,approval,Vành dưới,54.280000,0
1346,1330,1-R81050-TOM-L1-EV,approval,Band,11.990000,0
9450,1330,4-PH0757-GRY-DW-35,approval,Đai thành phẩm,458.250000,0
7051,1330,4-P983UV-GRY-N0-22,approval,Viền trong nón #1,493.500000,0
6952,1330,4-P983UV-GRY-N0-28,approval,Viền trong nón #2,423.000000,0
7958,1330,1-PQUANG-GRY-00-SK,approval,Phối phản quang,4.940000,0
1344,1330,1-R81050-TOM-00-EV,approval,Lót mặt trong,8.460000,0
6196,1330,9-1501ES-WHI-15-CB,approval,Mút vành,70.500000,0
2,1330,1-LUOIMA-WHI-80-CM,approval,Lót vành trên,54.280000,0
3740,1330,5-DA0021-BLK-03-PI,approval,Dây thun tròn sau khóa,225.600000,0
2500,1330,6-NHCL44-BLK-00-NC,approval,Khóa sau nón,705.000000,0
2507,1330,6-NHCSA3-BLK-00-NC,approval,Cá xỏ khóa,705.000000,0
3793,1330,5-DA0514-BLK-05-PI,approval,Dây xỏ khóa sau nón,56.400000,0
3731,1330,5-DA0185-GRI-07-PI,approval,Dây quai nón,522.650000,0
2544,1330,6-NHCC14-DGA-LG-NC,approval,Khóa xỏ dây quai,705.000000,0
2526,1330,6-NHP878-DGA-00-DF,approval,Khóa chặn dây quai,705.000000,0
3471,1330,7-CM7327-BLU-50-PP,approval,Chỉ may chính,10.570000,0
3310,1330,7-CM0982-GRY-50-PP,approval,Chỉ may đai,1.410000,0
5419,1330,8-SA0040-000-EN-AR,approval,Silicone ép nhiệt,1410.000000,0
5516,1330,8-SA0138-000-EN-AR,approval,Logo ép nhiệt mặt nón,705.000000,0
5517,1330,8-SA0139-000-EN-AR,approval,Logo ép nhiệt sau nón,1410.000000,0
5423,1330,8-SA0044-000-EN-MX,approval,Nhãn ép nhiệt đai,705.000000,0
5571,1330,8-SA0193-000-IN-MX,approval,Nhãn size,705.000000,0
5460,1330,8-SA0081-000-IN-MX,approval,Nhãn in thành phần,705.000000,0
5932,1330,9-HSA093-000-00-MX,approval,Hangtag chính,705.000000,0
5907,1330,9-HSA067-000-00-MX,approval,Hangtag UPF,705.000000,0
5939,1330,9-HSA101-000-00-MX,approval,Hangtag kiểu nón,705.000000,0
5897,1330,9-HSA057-000-00-MX,approval,Hangtag RC,705.000000,0
5862,1330,9-HSA022-000-00-MX,approval,Hangtag SL,705.000000,0
8533,1330,9-SSA009-000-00-MX,approval,Sticker RDBW,705.000000,0
3989,1330,5-DAFELT-WHI-07-TA,approval,Dây size felt,423.000000,0
3471,1330,7-CM7327-BLU-50-PP,approval,"Chỉ may zich zắc, vắt sổ",6.000000,0
6861,1330,4-KATE00-CBY-N0-28,approval,"Vải trong đai ,vành mút",247.000000,0
1341,1331,1-R81050-STL-00-EV,approval,Mặt & đỉnh,98.350000,0
1557,1331,1-P73Y39-GRY-00-FT,approval,Lưới phối chóp,33.720000,0
1342,1331,1-R81050-STL-L3-EV,approval,Vành trên,115.210000,0
1485,1331,1-PH563B-CHA-L3-UL,approval,Vành dưới,115.210000,0
1343,1331,1-R81050-STL-L1-EV,approval,Band,28.100000,0
