product_id,order_id,production_order_id,complete_prodtion_stockout,is_exported,quantity_production_order,assign_product_stockout_id,quantity_exported_production_order
1949,480,355,0,1,8.700000,5692.0,8.700000
1949,659,425,0,1,17.500000,7567.0,17.500000
1950,545,361,0,1,8.776900,5675.0,8.776900
1950,597,385,1,1,6.300000,5796.0,6.300000
1950,465,424,0,1,25.400000,7585.0,25.400000
1950,1547,1262,1,1,8.580000,26616.0,8.580000
1950,1489,1270,1,1,40.910000,26966.0,40.910000
1950,1506,1275,1,1,17.810000,26967.0,17.810000
1950,1538,1315,1,1,8.580000,27694.0,8.580000
1950,1687,1317,1,1,16.690000,27695.0,16.690000
1950,1789,1465,1,1,20.870000,30233.0,20.870000
1950,76,15,0,1,20.864900,106.0,20.864900
1950,314,98,1,1,35.500000,1065.0,35.500000
1950,321,98,1,1,16.100000,1066.0,16.100000
1950,394,115,1,1,3.000000,,
1950,394,167,1,1,1.000000,3588.0,1.000000
1950,495,230,0,1,24.200000,2708.0,24.200000
1950,242,258,1,1,25.400000,3741.0,25.400000
1950,771,499,1,1,23.600000,8871.0,23.600000
1950,621,543,1,1,24.000000,11438.0,24.000000
1950,662,611,1,1,25.400000,12440.0,25.400000
1950,822,631,1,1,25.400000,14291.0,25.400000
1950,823,631,1,1,25.400000,14292.0,25.400000
1950,896,654,0,1,21.100000,13285.0,21.100000
1950,925,675,1,1,25.300000,14620.0,25.300000
1950,2247,2165,0,1,10.420000,45945.0,10.420000
1950,2270,2240,0,1,8.580000,47547.0,8.580000
1950,1977,1819,1,1,8.920000,38513.0,8.920000
1950,2021,1819,1,1,8.840000,38514.0,8.840000
1950,1983,1860,1,1,17.250000,39285.0,15.330000
1950,1983,1860,1,1,17.250000,39286.0,1.920000
1950,2101,1972,0,1,25.360000,41094.0,25.360000
1950,2102,1972,0,1,25.360000,41095.0,25.360000
1950,1168,1034,1,1,8.840000,22525.0,8.840000
1950,1160,1067,1,1,2.180000,24049.0,2.180000
1950,1511,1170,1,1,25.360000,25027.0,25.360000
1950,1513,1170,1,1,25.360000,25028.0,25.360000
1950,1581,1187,1,1,8.690000,25201.0,8.690000
1950,1889,1610,1,1,25.360000,33266.0,25.360000
1950,962,746,1,1,25.400000,16080.0,25.400000
1953,394,315,1,1,0.500000,4263.0,0.500000
1954,1752,1480,1,1,11.830000,30634.0,14.000000
1955,1678,1410,1,1,2.890000,29439.0,3.470000
1955,1853,1529,1,1,21.220000,31540.0,21.220000
1955,306,94,0,1,8.700000,1095.0,8.700000
1955,43,179,0,1,21.900000,2922.0,21.900000
1955,44,179,0,1,21.900000,2923.0,21.900000
1955,70,230,1,1,28.400000,9953.0,28.400000
1955,1521,1170,1,1,24.080000,25037.0,24.080000
1956,1475,1224,1,1,29.330000,25686.0,29.330000
1956,1583,1233,1,1,8.840000,26081.0,8.840000
1956,1479,1346,1,1,29.330000,28184.0,31.000000
1956,1491,1346,1,1,29.330000,28185.0,29.330000
1956,459,303,0,1,6.999999,4278.0,6.999999
1956,1119,897,1,1,21.090000,19376.0,21.090000
1956,1114,899,1,1,17.810000,19384.0,17.810000
1956,114,27,0,1,8.900000,173.0,8.900000
1956,394,115,1,1,0.500000,,
1956,394,143,1,1,3.000000,1813.0,3.000000
1956,459,255,1,1,13.400000,3416.0,13.400000
1956,460,255,1,1,1.500000,3417.0,1.500000
1956,527,265,0,1,2.659800,3708.0,2.659800
1956,528,265,0,1,6.006000,3709.0,6.006000
1956,118,267,1,1,16.700000,3704.0,16.700000
1956,2113,2000,1,1,21.450000,42230.0,21.450000
1956,1916,1695,1,1,8.840000,35168.0,8.840000
1956,1917,1695,1,1,8.840000,35169.0,8.840000
1956,1800,1716,1,1,21.090000,35314.0,23.000000
1956,1803,1716,1,1,21.090000,35315.0,23.000000
1956,1940,1723,1,1,13.040000,35689.0,13.040000
1956,1941,1723,1,1,13.040000,35690.0,13.040000
1956,1929,1763,1,1,8.580000,36769.0,8.580000
1957,304,309,1,1,19.999999,4356.0,19.999999
1957,506,344,0,1,8.600000,5167.0,8.600000
1957,762,447,0,1,8.700000,8272.0,8.700000
1957,519,1316,1,1,8.750000,27706.0,8.750000
1957,1545,1233,1,1,8.840000,26060.0,8.840000
1957,1560,1233,1,1,17.160000,26061.0,17.160000
1957,868,621,0,1,8.700000,12888.0,10.000000
1957,917,675,1,1,40.900000,14599.0,40.900000
1957,927,675,1,1,40.900000,14600.0,40.900000
1957,2513,2421,0,1,79.310000,51363.0,79.310000
1957,2024,1867,1,1,8.670000,39598.0,8.670000
1957,1113,899,1,1,21.640000,19382.0,21.640000
1957,1118,899,1,1,21.100000,19383.0,21.100000
1957,177,43,1,1,,,
1957,177,91,0,1,8.600000,737.0,8.600000
1957,304,98,1,1,56.100000,1063.0,56.100000
1957,319,98,1,1,47.300000,1064.0,47.300000
1957,394,243,1,1,0.500000,3467.0,0.500000
1957,335,270,1,1,39.400000,3691.0,39.400000
1959,140,184,1,1,8.600000,2944.0,8.600000
1960,290,283,0,1,8.800000,3614.0,8.800000
1960,1973,1734,1,1,8.840000,35961.0,8.840000
1960,1675,1262,1,1,42.590000,26632.0,42.590000
1961,704,555,1,1,108.315000,11190.0,108.315000
1961,705,555,1,1,141.515000,11191.0,141.515000
1961,191,278,1,1,22.900000,3647.0,22.900000
1961,198,278,1,1,22.900000,3648.0,22.900000
1961,199,278,1,1,22.900000,3649.0,22.900000
1961,202,279,1,1,83.415000,3637.0,83.415000
1961,205,279,1,1,83.415000,3638.0,83.415000
1962,192,278,1,1,22.900000,3660.0,22.900000
1962,714,691,1,1,74.000000,15413.0,74.000000
1962,717,691,1,1,184.400000,15414.0,17.400000
1962,717,691,1,1,184.400000,15415.0,91.400000
1962,717,691,1,1,184.400000,15416.0,75.600000
1963,715,691,1,1,119.350000,15419.0,119.350000
1963,719,691,1,1,88.400000,15420.0,52.610000
1963,719,691,1,1,88.400000,15421.0,35.700000
1963,719,691,1,1,88.400000,15439.0,0.090000
1963,721,691,1,1,456.400000,15422.0,456.400000
1963,725,691,1,1,77.350000,15423.0,77.350000
1963,726,691,1,1,127.000000,15424.0,127.000000
1963,707,555,1,1,133.215000,11196.0,133.215000
1963,195,278,1,1,22.900000,3657.0,22.900000
1963,207,279,1,1,25.315000,3643.0,25.315000
1963,208,279,1,1,66.815000,3644.0,66.815000
1963,1769,1906,0,1,70.350000,40109.0,70.350000
1964,713,691,1,1,7.700000,15436.0,7.700000
1964,722,691,1,1,329.350000,15437.0,329.350000
1964,194,278,1,1,22.900000,3652.0,22.900000
1964,196,278,1,1,22.900000,3653.0,22.900000
1964,197,278,1,1,27.100000,3654.0,27.100000
1964,204,279,1,1,50.215000,3639.0,50.215000
1964,206,279,1,1,50.215000,3640.0,50.215000
1964,501,279,1,1,66.815000,3641.0,66.815000
1964,502,279,1,1,37.168000,3642.0,37.168000
1964,706,555,1,1,141.500000,11192.0,141.500000
1964,708,555,1,1,133.215000,11193.0,133.215000
1964,709,555,1,1,66.815000,11194.0,66.815000
1964,727,555,1,1,50.200000,11195.0,50.200000
1965,724,691,1,1,560.350000,15433.0,91.400000
1965,724,691,1,1,560.350000,15434.0,91.400000
1965,724,691,1,1,560.350000,15435.0,91.400000
1965,724,691,1,1,560.350000,15443.0,91.400000
1965,724,691,1,1,560.350000,15444.0,91.400000
1965,724,691,1,1,560.350000,15445.0,91.400000
1965,724,691,1,1,560.350000,15446.0,11.950000
1965,711,844,1,1,112.990000,18451.0,112.990000
1966,716,691,1,1,161.350000,15427.0,161.350000
1966,723,691,1,1,161.350000,15428.0,161.350000
1966,710,844,1,1,82.880000,18446.0,82.880000
1966,712,844,1,1,52.880000,18447.0,52.880000
1966,209,279,1,1,44.165000,3645.0,44.165000
1970,133,184,1,1,7.800000,2934.0,7.800000
1974,292,280,0,1,17.500000,3633.0,17.500000
1974,294,283,0,1,8.800000,3615.0,8.800000
1974,394,302,1,1,0.500000,7441.0,0.500000
1974,802,493,0,1,8.600000,8712.0,8.600000
1981,333,272,0,1,12.700000,3681.0,12.700000
1981,417,274,0,1,8.700000,3671.0,8.700000
1997,333,303,0,1,12.700000,4267.0,12.700000
1997,530,373,0,1,8.700000,5599.0,8.700000
1997,428,452,0,1,11.600000,8275.0,11.600000
1997,537,499,0,1,8.600000,8872.0,8.600000
1997,2054,1950,0,1,14.980000,40783.0,16.000000
1997,2063,1973,0,1,9.150000,41625.0,9.150000
1997,1912,1627,1,1,6.160000,33386.0,3.440000
1997,1912,1627,1,1,6.160000,33387.0,2.720000
1997,2171,2183,0,1,54.590000,46419.0,54.590000
1997,1580,1262,1,1,9.510000,26627.0,9.510000
1997,1718,1505,1,1,6.450000,31181.0,2.150000
1997,1718,1505,1,1,6.450000,31182.0,3.200000
1997,1718,1505,1,1,6.450000,31183.0,1.100000
1997,1831,1512,1,1,4.390000,31396.0,4.390000
1997,1832,1512,1,1,4.390000,31397.0,4.390000
1997,1212,1020,1,1,12.250000,22021.0,12.250000
1997,2,96,0,1,3.100000,1075.0,3.100000
1997,3,96,0,1,6.100000,1076.0,6.100000
1997,4,96,0,1,3.100000,1077.0,3.100000
1997,2281,2426,0,1,9.560000,51423.0,9.560000
1997,1066,801,1,1,18.000000,17384.0,21.600000
1999,1066,801,1,1,8.100000,17385.0,9.000000
1999,1580,1262,1,1,13.180000,26628.0,14.000000
1999,1718,1505,1,1,4.980000,31184.0,5.980000
1999,1831,1512,1,1,11.560000,31398.0,11.560000
1999,1832,1512,1,1,11.560000,31399.0,5.440000
1999,1832,1512,1,1,11.560000,31400.0,6.120000
1999,2054,1950,0,1,6.690000,40784.0,8.000000
1999,2063,1973,0,1,11.760000,41626.0,13.000000
1999,333,303,0,1,2.500000,4268.0,2.500000
1999,540,333,0,1,14.509600,5145.0,16.000000
1999,530,373,0,1,3.900000,5600.0,3.900000
1999,428,452,0,1,8.800000,8276.0,8.800000
1999,2171,2183,0,1,80.850000,46420.0,82.000000
1999,1912,1627,1,1,7.900000,33390.0,3.020000
1999,1912,1627,1,1,7.900000,33391.0,3.700000
1999,1912,1627,1,1,7.900000,33392.0,0.110000
1999,1912,1627,1,1,7.900000,33393.0,0.770000
1999,1912,1627,1,1,7.900000,33394.0,0.300000
1999,2281,2426,0,1,12.560000,51424.0,14.000000
1999,1212,1020,1,1,16.190000,22022.0,16.190000
1999,1214,1020,1,1,5.800000,22023.0,5.800000
1999,1215,1020,1,1,14.150000,22024.0,15.900000
1999,2,96,0,1,4.000000,1078.0,4.000000
1999,3,96,0,1,7.800000,1079.0,7.800000
1999,4,96,0,1,4.000000,1080.0,4.000000
2011,1555,1262,1,1,13.690000,26618.0,13.690000
2011,1038,744,1,1,8.800000,16107.0,8.800000
2011,2051,1933,0,1,17.840000,40559.0,17.840000
2013,2051,1933,0,1,17.070000,40560.0,18.000000
2013,1038,744,1,1,12.300000,16108.0,14.000000
2013,1555,1262,1,1,18.980000,26619.0,20.000000
2019,1718,1505,1,1,2.930000,31185.0,3.520000
2023,1796,1505,1,1,9.200000,31192.0,9.200000
2023,632,452,0,1,9.800000,8278.0,9.800000
2024,632,452,0,1,8.700000,8279.0,8.700000
2024,1796,1505,1,1,12.750000,31193.0,14.500000
2027,536,333,0,1,3.100000,5120.0,3.100000
2027,543,333,0,1,3.100000,5121.0,3.100000
2027,5,57,0,1,3.100000,380.0,3.100000
2027,6,57,0,1,6.100000,381.0,6.100000
2027,7,57,0,1,3.100000,382.0,3.100000
2027,353,184,1,1,4.700000,2937.0,4.700000
2027,354,184,1,1,1.600000,2938.0,1.600000
2027,2282,2303,0,1,9.560000,48752.0,9.560000
2029,2282,2303,0,1,13.260000,48753.0,14.000000
2029,5,57,0,1,4.000000,383.0,4.000000
2029,6,57,0,1,7.800000,384.0,7.800000
2029,7,57,0,1,4.000000,385.0,4.000000
2029,353,184,1,1,4.400000,2939.0,4.400000
2029,354,184,1,1,1.500000,2940.0,1.500000
2029,355,184,1,1,43.600000,2941.0,39.100000
2029,355,184,1,1,43.600000,2945.0,1.200000
2029,355,184,1,1,43.600000,2946.0,2.400000
2029,355,234,0,1,6.000000,2749.0,6.000000
2029,536,333,0,1,4.000000,5122.0,4.000000
2029,543,333,0,1,4.000000,5123.0,4.000000
2039,317,97,1,1,16.100000,1073.0,16.100000
2043,317,97,1,1,25.000000,1074.0,25.000000
2043,317,203,1,1,2.899999,2810.0,2.899999
2045,426,142,1,1,11.900000,3742.0,11.900000
2045,1762,1512,1,1,12.150000,31388.0,13.000000
2047,1762,1512,1,1,2.750000,31389.0,3.300000
2050,316,97,1,1,16.500000,1071.0,16.500000
2059,315,97,1,1,44.000000,1070.0,44.000000
2072,314,97,1,1,33.100000,1069.0,33.100000
2073,316,528,1,1,28.000000,9681.0,30.000000
2074,133,184,1,1,7.000000,2935.0,7.000000
2076,316,97,1,1,27.900000,1072.0,27.900000
2091,921,675,1,1,90.500000,14614.0,90.500000
2091,922,675,1,1,9.500000,14615.0,9.500000
2091,1491,1320,1,1,18.360000,27721.0,18.360000
2091,1494,1391,1,1,11.260000,29150.0,12.000000
2091,922,689,1,1,4.000000,15307.0,4.000000
2091,926,689,1,1,11.300000,15308.0,11.300000
2091,927,689,1,1,37.300000,15309.0,37.300000
2091,979,721,1,1,16.000000,15530.0,16.000000
2091,980,721,1,1,16.000000,15531.0,16.000000
2091,1108,897,1,1,28.610000,19368.0,28.610000
2091,1115,897,1,1,224.580000,19369.0,201.380000
2091,1115,897,1,1,224.580000,19370.0,23.200000
2091,1117,897,1,1,5.810000,19371.0,5.810000
2091,1121,897,1,1,5.810000,19372.0,5.810000
2091,1109,899,1,1,8.640000,19378.0,7.650000
2091,1109,899,1,1,8.640000,21409.0,0.990000
2091,1110,1031,1,1,8.640000,22017.0,8.640000
2091,1477,1224,1,1,8.080000,25690.0,8.080000
2091,1480,1237,1,1,8.840000,26198.0,8.840000
2091,1485,1237,1,1,8.840000,26199.0,8.840000
2091,1806,1601,1,1,5.810000,33290.0,5.440000
2091,1806,1601,1,1,5.810000,33291.0,0.370000
2091,1803,1716,1,1,29.240000,35337.0,33.000000
2097,1489,1270,1,1,26.040000,26968.0,26.040000
2103,187,265,0,1,5.600000,3707.0,5.600000
2103,925,675,1,1,8.800000,14621.0,8.800000
2105,275,244,0,1,8.900000,3439.0,8.900000
2105,282,244,0,1,7.700000,3440.0,7.700000
2105,289,244,0,1,2.800000,3441.0,2.800000
2110,1799,1716,1,1,29.240000,35312.0,31.000000
2112,1805,1716,1,1,61.240000,35338.0,63.000000
2112,1808,1716,1,1,5.810000,35339.0,6.000000
2112,1810,1716,1,1,61.240000,35340.0,63.000000
2112,394,215,1,1,5.000000,2763.0,5.000000
2112,1124,978,1,1,5.810000,21385.0,6.000000
2112,1123,906,1,1,23.840000,19655.0,26.000000
2114,926,851,1,1,11.700000,18411.0,11.700000
2114,1117,878,1,1,6.030000,19129.0,7.000000
2114,1122,878,1,1,11.640000,19130.0,12.000000
2116,922,689,1,1,77.000000,15310.0,80.000000
2117,1807,1716,1,1,61.240000,35341.0,60.000000
2117,1807,1716,1,1,61.240000,35342.0,1.240000
2117,1810,1716,1,1,5.810000,35343.0,6.000000
2117,917,675,1,1,11.300000,14601.0,11.300000
2117,1495,1320,1,1,11.260000,27724.0,11.260000
2120,93,18,0,1,6.000000,76.0,6.000000
2121,572,353,0,1,6.000000,5699.0,6.000000
2122,1439,1094,1,1,5.780000,23840.0,5.780000
2124,394,215,1,1,5.000000,2764.0,5.000000
2124,924,689,1,1,6.000000,15311.0,7.000000
2124,1074,784,1,1,2.300000,16753.0,2.300000
2124,1800,1716,1,1,29.240000,35316.0,33.000000
2124,1506,1275,1,1,19.240000,27007.0,19.240000
2124,1479,1320,1,1,8.380000,27713.0,8.380000
2124,2492,2412,0,1,4.520000,51110.0,5.000000
2127,896,654,0,1,5.700000,13286.0,5.700000
2127,897,654,1,1,2.400000,13287.0,2.400000
2127,898,654,1,1,2.400000,13288.0,2.400000
2127,900,654,1,1,2.400000,13289.0,2.400000
2128,924,675,1,1,13.200000,14617.0,11.000000
2128,924,675,1,1,13.200000,14618.0,0.200000
2128,924,675,1,1,13.200000,14624.0,2.000000
2128,1478,1224,1,1,6.940000,25695.0,6.940000
2128,1488,1224,1,1,5.810000,25696.0,5.810000
2128,1493,1224,1,1,5.810000,25697.0,4.500000
2128,1493,1224,1,1,5.810000,25698.0,1.310000
2128,1487,1269,1,1,18.360000,26810.0,18.360000
2128,1476,1270,1,1,18.360000,26962.0,18.360000
2128,1489,1270,1,1,11.260000,26963.0,11.260000
2128,1492,1274,1,1,5.810000,26964.0,5.810000
2128,1482,1320,1,1,11.840000,27719.0,11.840000
2128,1484,1320,1,1,6.940000,27720.0,6.940000
2128,1801,1716,1,1,29.240000,35323.0,28.320000
2128,1801,1716,1,1,29.240000,35324.0,0.920000
2128,1804,1716,1,1,5.810000,35325.0,5.810000
2128,1805,1716,1,1,5.810000,35326.0,5.810000
2128,1809,1716,1,1,67.050000,35327.0,75.000000
2129,1806,1601,1,1,31.240000,33292.0,33.000000
2129,917,675,1,1,11.700000,14602.0,11.700000
2129,1110,899,1,1,19.980000,19380.0,19.000000
2129,1110,899,1,1,19.980000,19988.0,0.980000
2129,1491,1320,1,1,8.380000,27722.0,8.380000
2129,1475,1224,1,1,26.740000,25687.0,26.740000
2129,1481,1225,1,1,19.240000,25683.0,19.240000
2132,1675,1512,1,1,10.980000,31385.0,10.980000
2132,146,366,0,1,11.100000,5643.0,11.100000
2144,115,428,0,1,20.400000,7113.0,22.000000
2145,919,745,1,1,11.300000,16112.0,12.000000
2146,917,675,1,1,14.300000,14603.0,14.300000
2146,394,215,1,1,5.000000,2765.0,5.000000
2146,1496,1321,1,1,33.140000,27737.0,33.140000
2146,1501,1391,1,1,47.100000,29154.0,50.000000
2150,1802,1716,1,1,29.240000,35329.0,29.240000
2150,1804,1716,1,1,61.240000,35330.0,24.760000
2150,1804,1716,1,1,61.240000,35331.0,36.480000
2150,1807,1716,1,1,5.810000,35332.0,5.810000
2150,920,689,1,1,90.500000,15304.0,90.500000
2150,926,689,1,1,14.300000,15305.0,14.300000
2150,1117,878,1,1,7.400000,19131.0,7.400000
2150,1109,899,1,1,19.980000,19379.0,19.980000
2150,1123,906,1,1,5.810000,19656.0,6.970000
2150,1124,978,1,1,23.840000,21386.0,16.000000
2150,1124,978,1,1,23.840000,21387.0,7.840000
2151,1487,1269,1,1,8.380000,26811.0,8.380000
2152,923,689,1,1,37.300000,17858.0,40.000000
2153,925,675,1,1,14.100000,14622.0,14.100000
2153,1797,1543,1,1,59.390000,31760.0,59.390000
2158,1122,897,1,1,7.590000,19377.0,7.590000
2159,1495,1320,1,1,46.230000,27725.0,46.230000
2159,1478,1224,1,1,16.040000,25699.0,16.040000
2160,1495,1391,1,1,14.350000,29151.0,16.000000
2167,1712,1353,1,1,11.910000,28223.0,11.910000
2167,1713,1353,1,1,17.870000,28224.0,17.870000
2167,1714,1353,1,1,5.960000,28225.0,5.960000
2167,1747,1390,1,1,14.340000,29144.0,14.340000
2167,1694,1391,1,1,6.260000,29145.0,6.260000
2167,1753,1410,1,1,14.300000,29440.0,17.160000
2167,1844,1519,1,1,5.400000,31405.0,5.400000
2167,1142,983,1,1,10.620000,21372.0,12.000000
2167,2238,2220,0,1,9.090000,47134.0,9.090000
2167,2300,2295,0,1,11.370000,48386.0,13.000000
2167,2278,2372,0,1,11.650000,50371.0,11.650000
2167,2455,2398,0,1,4.550000,50788.0,4.550000
2167,1871,1589,1,1,23.190000,32835.0,25.000000
2167,1919,1638,1,1,7.100000,33758.0,7.100000
2167,1955,1649,1,1,4.720000,33873.0,4.720000
2167,1961,1960,1,1,12.030000,41020.0,12.030000
2167,1985,1981,1,1,17.710000,41679.0,17.710000
2167,1986,1981,1,1,17.710000,41680.0,17.710000
2167,1988,1981,1,1,5.980000,41681.0,5.980000
2167,2036,1981,0,1,11.380000,41682.0,11.380000
2167,2038,1981,0,1,11.380000,41683.0,11.380000
2167,2039,1981,0,1,5.690000,41684.0,5.690000
2167,2040,1981,0,1,5.420000,41685.0,5.420000
2167,2059,1981,1,1,9.090000,41686.0,9.090000
2167,2060,1981,1,1,9.090000,41687.0,9.090000
2167,2061,1981,1,1,9.090000,41688.0,9.090000
2167,1012,656,1,1,11.800000,14669.0,14.160000
2167,46,4,0,1,17.193100,85.0,17.193100
2167,54,21,0,1,11.800000,202.0,11.800000
2167,121,65,0,1,42.200000,894.0,35.700000
2167,121,65,0,1,42.200000,896.0,7.200000
2167,100,67,0,1,27.200000,895.0,26.506900
2167,100,67,0,1,27.200000,1081.0,0.693100
2167,320,99,1,1,91.500000,2778.0,91.500000
2167,394,121,1,1,1.000000,1915.0,1.000000
2167,394,143,1,1,0.500000,1805.0,0.500000
2167,211,272,0,1,14.700000,3676.0,14.700000
2167,230,272,0,1,4.400000,3677.0,4.400000
2167,231,272,0,1,2.900000,3678.0,2.900000
2167,493,338,0,1,12.000000,5136.0,12.000000
2168,2455,2398,0,1,1.410000,50789.0,1.690000
2168,2278,2372,0,1,5.480000,50372.0,5.500000
2168,46,29,0,1,8.090800,235.0,8.090800
2168,1961,1960,1,1,5.660000,41021.0,6.000000
2168,1985,1981,1,1,5.480000,41699.0,5.480000
2168,1986,1981,1,1,5.480000,41700.0,0.520000
2168,1986,1981,1,1,5.480000,41701.0,4.960000
2168,1988,1981,1,1,2.820000,41702.0,1.040000
2168,1988,1981,1,1,2.820000,41703.0,1.780000
2168,2036,1981,0,1,2.820000,41704.0,1.220000
2168,2036,1981,0,1,2.820000,41705.0,1.600000
2168,2038,1981,0,1,2.820000,41706.0,1.900000
2168,2038,1981,0,1,2.820000,41707.0,0.920000
2168,2039,1981,0,1,1.410000,41708.0,1.410000
2168,2040,1981,0,1,1.520000,41709.0,1.170000
2168,2040,1981,0,1,1.520000,41710.0,0.350000
2169,2059,1981,1,1,2.820000,41690.0,2.820000
2169,2060,1981,1,1,2.820000,41691.0,2.820000
2169,2061,1981,1,1,2.820000,41692.0,2.820000
2169,1142,983,1,1,2.780000,21373.0,3.340000
2169,1694,1391,1,1,1.550000,29157.0,1.860000
2169,56,327,0,1,165.000000,4355.0,165.000000
2169,2238,2220,0,1,2.820000,47135.0,3.380000
2170,56,303,0,1,101.200000,4266.0,101.200000
2171,532,305,0,1,203.000000,4279.0,203.000000
2171,1730,1867,1,1,40.000000,39585.0,40.000000
2171,1730,1973,1,1,4.100000,41622.0,4.920000
2171,2514,2412,0,1,227.980000,51112.0,227.700000
2171,2514,2412,0,1,227.980000,51113.0,0.200000
2171,2514,2412,0,1,227.980000,51114.0,0.080000
2171,1730,1719,1,1,203.100000,35357.0,203.100000
2176,2513,2421,0,1,70.250000,51364.0,70.250000
2176,112,138,0,1,70.700000,1777.0,70.700000
2183,1836,1543,1,1,9.190000,31765.0,9.190000
2183,1143,983,1,1,10.620000,21374.0,10.620000
2186,1143,983,1,1,2.780000,21375.0,3.300000
2186,1836,1543,1,1,2.840000,31766.0,3.410000
2188,600,316,1,1,9.000000,4890.0,9.000000
2192,2037,1861,0,1,11.380000,39294.0,11.380000
2195,1970,1786,1,1,8.270000,37858.0,8.270000
2195,1971,1973,1,1,46.220000,41623.0,46.220000
2195,1225,1051,1,1,5.960000,22845.0,5.960000
2195,1557,1233,1,1,15.630000,26069.0,15.630000
2195,975,684,1,1,40.400000,14544.0,40.400000
2195,976,684,1,1,24.700000,14545.0,24.700000
2195,1149,865,1,1,20.030000,18805.0,24.000000
2195,1922,1695,1,1,6.170000,35172.0,6.170000
2195,2413,2398,0,1,8.470000,50782.0,8.470000
2195,2243,2183,0,1,29.400000,46421.0,29.400000
2195,2244,2183,0,1,12.440000,46422.0,12.440000
2195,718,491,0,1,4.400000,8714.0,4.400000
2195,858,576,1,1,37.800000,11477.0,37.800000
2196,718,491,0,1,3.400000,8715.0,4.000000
2196,858,576,1,1,49.800000,11478.0,51.000000
2196,975,684,1,1,52.000000,14546.0,49.000000
2196,975,684,1,1,52.000000,14674.0,3.000000
2196,976,684,1,1,21.000000,14547.0,0.000000
2196,976,684,1,1,21.000000,14675.0,21.000000
2196,1149,865,1,1,16.240000,18806.0,17.000000
2196,1225,1051,1,1,7.720000,22846.0,9.000000
2196,1557,1233,1,1,12.840000,26070.0,14.000000
2196,1970,1786,1,1,6.800000,37859.0,8.000000
2196,1971,1973,1,1,51.920000,41624.0,53.000000
2196,1557,1424,1,1,5.000000,29596.0,5.500000
2196,2243,2183,0,1,36.170000,46423.0,36.170000
2196,2244,2183,0,1,15.020000,46424.0,0.830000
2196,2244,2183,0,1,15.020000,46425.0,14.190000
2196,1922,1695,1,1,2.400000,35173.0,2.880000
2196,2413,2398,0,1,9.770000,50783.0,11.000000
2200,1007,712,1,1,16.600000,15507.0,16.600000
2201,1007,712,1,1,21.300000,15508.0,21.300000
2204,444,392,1,1,39.655000,6798.0,42.000000
2204,656,463,0,1,12.300000,8461.0,12.300000
2204,1750,1447,1,1,10.670000,30300.0,10.670000
2205,1750,1447,1,1,7.940000,30301.0,9.000000
2205,1558,1233,1,1,8.680000,26071.0,9.000000
2205,444,392,1,1,45.732000,6799.0,47.000000
2205,656,463,0,1,13.400000,8462.0,14.500000
2210,2116,2014,1,1,8.270000,42524.0,8.270000
2210,408,562,0,1,13.499999,10618.0,13.499999
2210,408,622,0,1,5.000000,12093.0,6.000000
2210,408,219,0,1,10.400000,2788.0,10.400000
2210,1558,1233,1,1,15.860000,26072.0,15.860000
2211,1558,1233,1,1,6.520000,26073.0,7.500000
2211,408,562,0,1,12.800000,10619.0,13.000000
2211,408,622,0,1,3.000000,12094.0,3.000000
2211,2116,2014,1,1,6.800000,42525.0,8.000000
2211,408,219,0,1,14.000000,2789.0,14.000000
2213,109,28,0,1,35.400000,208.0,35.400000
2213,321,99,1,1,5.500000,1053.0,5.500000
2213,57,147,0,1,3.100000,1743.0,3.100000
2213,169,147,0,1,3.400000,1744.0,3.400000
2213,539,272,0,1,15.100000,3687.0,15.100000
2213,797,491,1,1,4.400000,8718.0,5.000000
2213,561,511,0,1,4.400000,9296.0,4.400000
2213,939,668,1,1,5.900000,14654.0,5.900000
2213,946,668,1,1,5.700000,14655.0,3.530000
2213,946,668,1,1,5.700000,14656.0,2.170000
2213,453,277,0,1,14.667800,3664.0,14.667800
2213,496,373,0,1,3.200000,5592.0,3.200000
2213,498,373,0,1,1.300000,5593.0,1.300000
2213,565,468,0,1,3.200000,8411.0,3.200000
2213,566,468,0,1,1.300000,8412.0,1.300000
2213,2456,2398,0,1,3.060000,50791.0,2.300000
2213,2456,2398,0,1,3.060000,50792.0,0.760000
2213,1695,1391,1,1,2.990000,29159.0,2.990000
2213,1844,1519,1,1,8.800000,31406.0,8.800000
2213,1508,1107,1,1,4.400000,23846.0,4.400000
2213,940,713,1,1,8.900000,15532.0,10.000000
2213,1995,1827,1,1,8.800000,38785.0,8.800000
2213,1875,1563,1,1,15.000000,31842.0,18.000000
2213,2224,2148,0,1,5.080000,45550.0,5.080000
2213,2457,2313,0,1,13.260000,49004.0,13.260000
2214,939,668,1,1,3.000000,14657.0,3.600000
2214,946,668,1,1,2.800000,14658.0,3.000000
2214,2456,2398,0,1,1.440000,50793.0,1.440000
2215,1695,1391,1,1,1.410000,29160.0,1.690000
2216,1987,1789,1,1,5.980000,37838.0,5.980000
2260,1218,1029,1,1,3.180000,22044.0,3.180000
2260,1219,1029,1,1,3.120000,22045.0,3.120000
2260,1220,1029,1,1,3.630000,22046.0,3.630000
2260,1221,1029,1,1,3.630000,22047.0,3.630000
2260,1222,1029,1,1,3.630000,22048.0,3.630000
2260,1223,1029,1,1,3.630000,22049.0,3.630000
2260,438,375,0,1,10.600000,5584.0,10.600000
2260,439,375,0,1,10.600000,5585.0,10.600000
