product_id,purchase_order_id,quantity_arrived,actual_delivery_time
5774,366,20.0000000000,2022-07-01
9340,366,1.0000000000,2022-07-01
3427,366,15.0000000000,2022-07-01
3390,366,5.0000000000,2022-07-01
5776,366,20.0000000000,2022-07-01
3444,366,5.0000000000,2022-07-01
3478,366,20.0000000000,2022-07-01
3475,366,15.0000000000,2022-07-01
3459,366,7.0000000000,2022-07-01
7583,367,5000.0000000000,2022-06-28
5224,368,818.0000000000,2022-06-23
6196,369,190.0000000000,2022-06-27
3943,370,9006.8000000000,2022-07-22
3943,370,137.2000000000,2022-07-22
1997,371,93.2000000000,2022-06-30
1997,371,33.8000000000,2022-06-30
1997,371,64.9000000000,2022-06-30
2388,372,4200.0000000000,2022-07-11
2388,372,7800.0000000000,2022-07-26
7626,373,7000.0000000000,2022-06-28
7566,373,20000.0000000000,2022-06-28
3645,374,100.0000000000,2022-06-25
3504,374,2.0000000000,2022-07-01
9357,375,1.5000000000,2022-06-23
9354,376,106.0000000000,2022-06-23
2351,377,1000.0000000000,2022-06-25
2116,377,5.0000000000,2022-07-22
2113,377,10.0000000000,2022-06-27
2110,377,9.0000000000,2022-06-27
4555,378,2000.0000000000,2022-06-30
9363,378,1000.0000000000,2022-07-05
9318,378,1000.0000000000,2022-07-07
9362,378,1000.0000000000,2022-07-10
9318,378,1000.0000000000,2022-07-15
9358,379,4572.0000000000,2022-07-22
3547,380,5.0000000000,2022-06-25
3657,380,10.0000000000,2022-06-25
3531,380,45.0000000000,2022-06-25
9351,382,900.0000000000,2022-06-24
9352,382,710.0000000000,2022-06-24
9353,382,930.0000000000,2022-06-24
2684,383,2.0000000000,2022-06-24
9343,383,3.0000000000,2022-06-24
2718,383,2.0000000000,2022-06-24
2728,383,4.0000000000,2022-06-24
2731,383,3.0000000000,2022-06-24
2820,383,2.0000000000,2022-06-24
8454,383,2.0000000000,2022-06-24
2855,383,1.0000000000,2022-06-24
2958,383,2.0000000000,2022-06-24
2803,383,1.0000000000,2022-06-24
2743,383,2.0000000000,2022-06-24
9344,383,2.0000000000,2022-06-24
2746,383,2.0000000000,2022-06-24
2975,383,2.0000000000,2022-06-24
8957,383,1.0000000000,2022-06-24
2749,383,2.0000000000,2022-06-24
9345,383,1.0000000000,2022-06-24
2829,383,2.0000000000,2022-06-24
9346,383,4.0000000000,2022-06-24
9347,383,2.0000000000,2022-06-24
2804,383,3.0000000000,2022-06-24
2940,383,1.0000000000,2022-06-24
2893,383,1.0000000000,2022-06-24
2932,383,2.0000000000,2022-06-24
2811,383,4.0000000000,2022-06-24
2878,383,2.0000000000,2022-06-24
2775,383,4.0000000000,2022-06-24
2875,383,3.0000000000,2022-06-24
4511,384,1000.0000000000,2022-06-30
9376,385,1.0000000000,2022-06-27
6275,385,2.0000000000,2022-06-27
6218,385,20.0000000000,2022-06-27
6494,385,10.0000000000,2022-06-27
6290,385,12.0000000000,2022-06-27
6521,385,12.0000000000,2022-06-27
6352,385,6.0000000000,2022-06-27
6464,385,8.0000000000,2022-06-27
9369,385,6.0000000000,2022-06-27
9370,385,20.0000000000,2022-06-27
9371,385,20.0000000000,2022-06-27
9372,385,20.0000000000,2022-06-27
9373,385,15.0000000000,2022-06-27
9374,385,3.0000000000,2022-06-27
9375,385,2.0000000000,2022-06-27
9376,385,4.0000000000,2022-06-27
9377,385,1.0000000000,2022-06-27
9226,386,507.5000000000,2022-09-19
9232,386,288.0000000000,2022-09-19
1866,386,498.3000000000,2022-09-19
1543,386,2383.8000000000,2022-09-19
1526,386,1034.2000000000,2022-09-19
8016,386,1220.7000000000,2022-10-07
8019,386,672.9000000000,2022-10-07
1316,387,3759.9000000000,2022-09-23
1318,387,468.9000000000,2022-09-23
1127,387,1884.2000000000,2022-09-23
1214,387,291.7000000000,2022-09-23
9247,387,2865.7000000000,2022-10-19
1326,387,669.9000000000,2022-11-16
1323,387,713.4000000000,2022-11-18
749,387,91.4400000000,2022-08-09
1,388,4572.0000000000,2022-07-02
8302,389,2582.0000000000,2022-09-10
9223,390,2834.6000000000,2022-10-31
9227,390,1949.5000000000,2022-10-31
572,390,2884.9000000000,2022-10-31
2442,391,6000.0000000000,2022-07-26
2407,391,14400.0000000000,2022-07-26
7827,392,15000.0000000000,2022-08-01
7965,393,2000.0000000000,2022-06-28
9382,393,1000.0000000000,2022-07-10
4327,393,5000.0000000000,2022-07-10
4284,393,4000.0000000000,2022-07-12
4127,393,4000.0000000000,2022-07-12
3577,394,5.0000000000,2022-06-27
5948,394,200.0000000000,2022-06-27
3646,394,5.0000000000,2022-06-27
9189,394,2.0000000000,2022-06-27
3576,394,5.0000000000,2022-06-30
3921,395,914.4000000000,2022-07-18
3931,395,914.4000000000,2022-07-20
3933,395,914.4000000000,2022-07-20
3934,395,914.4000000000,2022-07-22
9385,396,4.0000000000,2022-06-27
6845,397,147.0000000000,2022-07-02
9387,397,67.0000000000,2022-07-02
9443,397,28.0000000000,2022-07-04
6835,397,83.0000000000,2022-07-04
9389,397,41.0000000000,2022-07-04
6849,397,34.0000000000,2022-07-04
6802,397,20.0000000000,2022-07-04
9443,397,44.0000000000,2022-07-07
9388,397,84.0000000000,2022-07-07
6799,397,42.0000000000,2022-07-07
6815,397,126.0000000000,2022-07-07
6837,397,444.0000000000,2022-07-07
6845,397,4.0000000000,2022-07-11
9391,397,72.0000000000,2022-07-11
9392,397,6.0000000000,2022-07-11
9394,397,41.0000000000,2022-07-11
9395,397,234.0000000000,2022-07-11
9397,397,42.0000000000,2022-07-11
9398,397,42.0000000000,2022-07-11
9399,397,136.0000000000,2022-07-11
9393,397,41.0000000000,2022-07-15
9396,397,84.0000000000,2022-07-15
9400,397,150.0000000000,2022-07-15
1294,398,1362.9000000000,2022-08-09
9416,398,483.7000000000,2022-08-09
9417,398,974.4000000000,2022-08-09
9418,398,938.7000000000,2022-08-09
9419,398,916.8000000000,2022-08-09
9420,398,917.2000000000,2022-08-09
1242,398,948.9000000000,2022-08-09
1245,398,867.8000000000,2022-08-09
1240,398,1336.3000000000,2022-08-09
1285,398,1820.1000000000,2022-08-09
1260,398,1817.3000000000,2022-08-09
1306,398,2732.3000000000,2022-08-09
9416,398,436.8000000000,2022-09-23
1235,398,1744.3000000000,2022-09-23
9401,399,30.0000000000,2022-06-30
1302,400,300.9000000000,2022-07-08
1302,400,353.3000000000,2022-07-08
1302,400,277.2000000000,2022-07-08
1289,400,127.7000000000,2022-07-11
1289,400,255.9000000000,2022-07-11
1289,400,263.5000000000,2022-07-11
1289,400,121.6000000000,2022-07-11
9359,401,50.2700000000,2022-07-22
9360,401,50.2700000000,2022-07-22
382,401,100.5800000000,2022-07-22
9361,401,50.2700000000,2022-07-22
9405,402,1.0000000000,2022-06-30
3273,402,32.0000000000,2022-06-30
3123,402,12.0000000000,2022-07-10
3228,402,5.0000000000,2022-07-10
878,403,10.0000000000,2022-06-30
6629,403,45.7000000000,2022-07-06
2348,404,986.6000000000,2022-07-05
1648,405,41.1000000000,2022-06-28
1648,405,127.9000000000,2022-06-28
1648,405,185.6000000000,2022-06-28
1648,405,60.3000000000,2022-06-28
1648,405,222.1000000000,2022-06-28
1648,405,202.0000000000,2022-06-28
1648,405,100.5000000000,2022-06-28
9412,406,2.0000000000,2022-07-09
6724,407,5750.0000000000,2022-07-11
1778,408,147.0000000000,2022-08-19
1805,408,190.0000000000,2022-08-19
4702,409,2000.0000000000,2022-07-10
4555,409,4000.0000000000,2022-07-12
9422,410,100.0000000000,2022-06-28
6644,410,19.0000000000,2022-06-28
6644,410,31.0000000000,2022-07-21
9423,411,55.0000000000,2022-07-01
9428,412,5.4000000000,2022-06-30
9431,412,5.0000000000,2022-06-30
9426,412,1.0000000000,2022-06-30
9427,412,1.0000000000,2022-06-30
9429,412,2.0000000000,2022-06-30
9430,412,4.5000000000,2022-06-30
9434,413,40.0000000000,2022-06-30
2350,413,914.4000000000,2022-06-30
7879,413,20.0000000000,2022-06-30
2073,413,30.0000000000,2022-06-30
8281,413,45.7000000000,2022-06-30
4039,413,300.0000000000,2022-06-30
8301,413,3000.0000000000,2022-06-30
9433,413,30.0000000000,2022-07-16
8633,414,240.0000000000,2022-06-29
8632,414,120.0000000000,2022-06-29
2676,414,4.0000000000,2022-06-29
2685,414,10.0000000000,2022-06-29
2686,414,1.0000000000,2022-06-29
2710,414,1.0000000000,2022-08-15
2840,414,2.0000000000,2022-06-29
2813,414,10.0000000000,2022-06-29
2722,414,5.0000000000,2022-06-29
9408,414,1.0000000000,2022-06-29
2968,414,1.0000000000,2022-06-29
9407,414,5.0000000000,2022-06-29
2956,414,2.0000000000,2022-06-29
8868,414,11.0000000000,2022-06-29
2786,414,12.0000000000,2022-06-29
9406,414,1.0000000000,2022-06-29
2740,414,5.0000000000,2022-06-29
9409,414,5.0000000000,2022-06-29
2875,414,15.0000000000,2022-06-29
2746,414,5.0000000000,2022-06-29
9410,414,1.0000000000,2022-06-29
2919,414,1.0000000000,2022-06-29
2750,414,4.0000000000,2022-06-29
2753,414,24.0000000000,2022-06-29
2798,414,8.0000000000,2022-06-29
9411,414,1.0000000000,2022-06-29
2757,414,1.0000000000,2022-06-29
2955,414,5.0000000000,2022-06-29
2838,414,1.0000000000,2022-06-29
2811,414,3.0000000000,2022-06-29
2857,414,5.0000000000,2022-06-29
2806,414,5.0000000000,2022-06-29
3425,415,5.0000000000,2022-06-30
9390,415,2.0000000000,2022-07-04
7921,416,602.0000000000,2022-07-11
7920,416,787.0000000000,2022-07-14
9435,417,2.0000000000,2022-06-29
7814,418,45530.0000000000,2022-07-15
2204,419,113.4000000000,2022-08-18
2170,419,111.6000000000,2022-08-18
2358,420,457.2000000000,2022-06-30
2597,421,5000.0000000000,2022-06-30
8029,422,20000.0000000000,2022-08-01
5948,423,200.0000000000,2022-07-01
3318,423,200.0000000000,2022-08-20
3657,423,30.0000000000,2022-07-01
3655,423,5.0000000000,2022-07-01
3636,423,5.0000000000,2022-07-01
3426,423,65.0000000000,2022-07-04
3351,423,60.0000000000,2022-07-06
3652,423,10.0000000000,2022-07-06
3384,423,20.0000000000,2022-07-08
3474,423,1.0000000000,2022-07-08
3395,423,30.0000000000,2022-07-08
8675,423,1.0000000000,2022-07-11
9452,424,273.4000000000,2022-07-11
9451,425,1000.0000000000,2022-07-20
9456,426,1093.6000000000,2022-07-26
9463,428,64.0000000000,2022-08-18
9461,428,65.0000000000,2022-08-18
9462,428,22.0000000000,2022-08-18
9465,428,61.0000000000,2022-08-18
9466,428,27.0000000000,2022-08-18
9464,428,50.0000000000,2022-08-18
443,430,140.7000000000,2022-07-01
443,430,139.8000000000,2022-07-01
6185,431,3060.0000000000,2022-07-02
8304,432,50.0000000000,2022-07-01
9475,433,27.0000000000,2022-08-18
2359,434,48.0000000000,2022-07-02
2597,435,19536.0000000000,2022-07-04
3084,436,2.0000000000,2022-07-07
9495,436,2.0000000000,2022-07-07
3167,436,2.0000000000,2022-07-07
9496,436,3.0000000000,2022-07-07
6401,437,1.0000000000,2022-07-07
4441,438,2200.0000000000,2022-07-20
4441,438,2800.0000000000,2022-08-01
9386,439,50.0000000000,2022-07-04
5516,440,10000.0000000000,2022-08-15
5516,440,10000.0000000000,2022-08-22
5511,440,5000.0000000000,2022-08-18
5512,440,5000.0000000000,2022-08-18
5419,440,300000.0000000000,2022-08-22
5511,440,15000.0000000000,2022-08-31
5942,441,5000.0000000000,2022-07-04
2676,442,4.0000000000,2022-07-04
2818,442,3.0000000000,2022-07-04
2753,442,5.0000000000,2022-07-04
2768,442,2.0000000000,2022-07-04
2971,442,1.0000000000,2022-07-04
2260,443,914.4000000000,2022-07-25
2259,443,914.4000000000,2022-07-25
2260,443,632.7000000000,2022-07-25
4704,444,20000.0000000000,2022-07-19
4705,444,20000.0000000000,2022-07-19
4707,444,20000.0000000000,2022-07-19
9503,445,1.0000000000,2022-07-07
3347,446,5.0000000000,2022-07-06
5948,446,200.0000000000,2022-07-06
7807,446,5.0000000000,2022-07-06
3423,446,25.0000000000,2022-07-06
3655,446,5.0000000000,2022-07-06
3523,446,25.0000000000,2022-07-06
3531,446,10.0000000000,2022-07-06
3576,446,8.0000000000,2022-07-08
3311,446,20.0000000000,2022-07-08
3589,446,25.0000000000,2022-07-08
3397,446,2.0000000000,2022-07-11
3377,446,2.0000000000,2022-07-11
3681,446,15.0000000000,2022-07-11
6580,447,120000.0000000000,2022-07-21
5932,448,105000.0000000000,2022-07-23
5851,448,30000.0000000000,2022-07-23
5878,448,2000.0000000000,2022-07-23
5892,448,12000.0000000000,2022-07-23
5853,448,14000.0000000000,2022-07-23
5855,448,16000.0000000000,2022-07-23
5897,448,15000.0000000000,2022-07-23
5874,448,14000.0000000000,2022-07-23
5862,448,85000.0000000000,2022-07-23
5891,448,50000.0000000000,2022-07-23
5907,448,105000.0000000000,2022-07-23
5561,448,50000.0000000000,2022-07-23
5554,448,25000.0000000000,2022-07-23
5393,448,18000.0000000000,2022-07-23
5395,448,5000.0000000000,2022-07-23
5399,448,5000.0000000000,2022-07-23
5383,448,60000.0000000000,2022-07-23
5386,448,12000.0000000000,2022-07-23
5547,448,6000.0000000000,2022-07-23
5391,448,45000.0000000000,2022-07-23
5387,448,3000.0000000000,2022-07-23
5489,448,4000.0000000000,2022-07-23
5401,448,5000.0000000000,2022-07-23
5400,448,8000.0000000000,2022-07-23
5463,448,4000.0000000000,2022-07-23
5457,448,45000.0000000000,2022-07-23
5427,448,2000.0000000000,2022-07-23
5460,448,25000.0000000000,2022-07-23
8994,448,48000.0000000000,2022-07-23
5472,448,8000.0000000000,2022-07-23
7541,448,10000.0000000000,2022-07-23
8533,448,10000.0000000000,2022-07-23
7543,448,13000.0000000000,2022-07-23
5565,448,3000.0000000000,2022-07-29
5555,448,30000.0000000000,2022-07-29
5558,448,15000.0000000000,2022-07-29
5582,448,10000.0000000000,2022-07-29
5566,448,35000.0000000000,2022-07-29
5879,448,16100.0000000000,2022-07-29
5402,448,30000.0000000000,2022-07-29
5879,448,15900.0000000000,2022-07-30
6613,449,1508.5000000000,2022-07-05
2679,450,12.0000000000,2022-07-05
9525,451,2530.0000000000,2022-07-07
9521,451,1520.0000000000,2022-07-07
9522,451,145.0000000000,2022-07-07
9523,451,145.0000000000,2022-07-07
9524,451,74.0000000000,2022-07-07
9529,453,2400.0000000000,2022-07-08
9528,453,2400.0000000000,2022-07-08
7925,454,1000.0000000000,2022-07-07
8700,454,15.0000000000,2022-07-07
6187,454,6.0000000000,2022-07-07
6623,454,45.7200000000,2022-07-07
839,454,20.0000000000,2022-07-07
9037,454,18.0000000000,2022-07-07
2127,454,12.0000000000,2022-07-08
9506,455,450.0000000000,2022-07-22
9531,457,30.0000000000,2022-07-12
9532,457,70.0000000000,2022-07-12
9533,457,80.0000000000,2022-07-12
9534,457,20.0000000000,2022-07-12
9535,457,70.0000000000,2022-07-12
9536,457,70.0000000000,2022-07-12
9498,457,1000.0000000000,2022-07-25
9507,457,1000.0000000000,2022-07-25
9518,457,6050.0000000000,2022-07-26
3348,458,3.0000000000,2022-07-07
8831,458,2.0000000000,2022-07-07
3347,458,50.0000000000,2022-07-11
3377,458,5.0000000000,2022-07-11
3324,458,10.0000000000,2022-07-11
3397,458,2.0000000000,2022-07-14
7796,458,3.0000000000,2022-07-16
2453,459,3000.0000000000,2022-07-16
2448,459,10000.0000000000,2022-07-16
2562,459,10000.0000000000,2022-07-22
9530,460,1305.0000000000,2022-08-29
1537,461,93.2000000000,2022-07-06
1537,461,87.7000000000,2022-07-06
1537,461,173.6000000000,2022-07-06
1537,461,188.2000000000,2022-07-06
1537,461,186.4000000000,2022-07-06
1537,461,183.7000000000,2022-07-06
1540,461,93.2000000000,2022-07-06
1540,461,143.4000000000,2022-07-06
1540,461,178.2000000000,2022-07-06
1540,461,95.0000000000,2022-07-06
1540,461,188.2000000000,2022-07-06
1540,461,190.0000000000,2022-07-06
1540,461,188.2000000000,2022-07-06
1540,461,94.1000000000,2022-07-06
1540,461,182.7000000000,2022-07-06
9546,462,2.0000000000,2022-07-10
5341,463,1000.0000000000,2022-08-01
5345,463,1000.0000000000,2022-08-01
5361,463,1000.0000000000,2022-08-01
5360,463,1000.0000000000,2022-08-01
5363,463,1000.0000000000,2022-08-01
5362,463,1000.0000000000,2022-08-01
5342,463,1000.0000000000,2022-08-04
5346,463,1000.0000000000,2022-08-04
5351,463,1000.0000000000,2022-08-09
5352,463,615.0000000000,2022-08-10
5359,463,1000.0000000000,2022-08-10
5352,463,385.0000000000,2022-08-12
7923,464,1000.0000000000,2022-07-07
6643,464,1050.0000000000,2022-07-07
2480,465,5000.0000000000,2022-09-08
2569,465,5000.0000000000,2022-09-08
9547,466,10.0000000000,2022-07-08
9548,466,20.0000000000,2022-07-08
9552,466,2.0000000000,2022-07-08
9122,466,10.0000000000,2022-07-08
6296,466,200.0000000000,2022-07-12
6258,466,200.0000000000,2022-07-12
6248,466,200.0000000000,2022-07-12
6259,466,200.0000000000,2022-07-12
6257,466,200.0000000000,2022-07-12
6369,466,200.0000000000,2022-07-12
6384,466,200.0000000000,2022-07-12
9549,466,10.0000000000,2022-07-16
9550,466,10.0000000000,2022-07-16
3201,467,5.0000000000,2022-07-10
9539,467,1.0000000000,2022-07-10
9347,468,2.0000000000,2022-07-07
2757,468,12.0000000000,2022-07-07
2765,468,2.0000000000,2022-07-07
82,469,1983.3000000000,2022-07-08
7874,470,3000.0000000000,2022-07-14
7872,470,678.0000000000,2022-07-14
7555,471,2800.0000000000,2022-07-13
7565,471,2800.0000000000,2022-07-13
7566,471,5000.0000000000,2022-07-13
7631,471,7000.0000000000,2022-07-13
7608,471,1400.0000000000,2022-07-13
7632,471,4900.0000000000,2022-07-13
1929,472,113.4000000000,2022-08-06
1929,472,182.8000000000,2022-08-23
1929,472,365.6000000000,2022-08-06
1929,472,426.9000000000,2022-08-06
1929,472,495.4000000000,2022-08-06
1929,472,219.4000000000,2022-08-06
1955,472,313.6000000000,2022-08-12
9558,473,943.7000000000,2022-08-01
9559,473,979.3000000000,2022-08-04
9560,473,971.1000000000,2022-08-04
2638,474,100.0000000000,2022-07-13
2638,474,14900.0000000000,2022-08-13
2637,474,6000.0000000000,2022-08-13
9562,475,1570.0000000000,2022-08-16
9561,475,1231.0000000000,2022-08-19
9561,475,465.0000000000,2022-08-29
3455,476,20.0000000000,2022-07-08
3341,476,20.0000000000,2022-07-08
3347,476,20.0000000000,2022-07-11
3638,476,10.0000000000,2022-07-14
5773,476,10.0000000000,2022-07-14
5775,476,20.0000000000,2022-07-14
5776,476,20.0000000000,2022-07-14
3478,476,20.0000000000,2022-07-14
5771,476,20.0000000000,2022-07-14
5774,476,20.0000000000,2022-07-14
5778,476,20.0000000000,2022-07-14
5772,476,10.0000000000,2022-07-14
5837,476,1.0000000000,2022-07-14
3392,476,10.0000000000,2022-07-14
9446,477,150.0000000000,2022-07-22
5343,477,515.0000000000,2022-07-22
5344,477,515.0000000000,2022-07-22
5369,477,265.0000000000,2022-07-22
5370,477,265.0000000000,2022-07-22
9579,477,1.0000000000,2022-07-23
6788,478,260.0000000000,2022-07-21
9603,478,300.0000000000,2022-07-21
4513,479,10000.0000000000,2022-07-15
5088,479,1000.0000000000,2022-07-18
8013,479,1050.0000000000,2022-07-20
4974,479,1020.0000000000,2022-07-25
9604,479,1000.0000000000,2022-07-25
9593,479,1000.0000000000,2022-08-01
4759,479,1020.0000000000,2022-08-01
9602,479,1000.0000000000,2022-08-01
6626,480,45.7200000000,2022-07-12
6625,480,45.7200000000,2022-07-12
6628,480,45.7200000000,2022-07-12
2374,480,1000.0000000000,2022-07-12
2117,480,47.0000000000,2022-07-22
2127,480,20.0000000000,2022-07-12
2146,480,30.0000000000,2022-07-12
784,480,15.0000000000,2022-07-19
799,480,10.0000000000,2022-07-19
810,480,15.0000000000,2022-07-19
2103,480,15.0000000000,2022-07-22
2153,480,20.0000000000,2022-07-12
886,480,40.0000000000,2022-07-12
2144,480,40.0000000000,2022-07-22
6627,480,45.7200000000,2022-07-12
2314,480,35.0000000000,2022-07-16
9606,481,101.4000000000,2022-10-15
9607,481,96.9000000000,2022-10-15
9608,481,36.5000000000,2022-10-15
7582,482,5000.0000000000,2022-07-19
7592,482,5000.0000000000,2022-07-19
7826,483,2000.0000000000,2022-07-23
3159,484,12.0000000000,2022-07-10
5837,485,3.0000000000,2022-07-11
3579,485,2.0000000000,2022-07-11
3668,485,2.0000000000,2022-07-11
9588,485,6.0000000000,2022-07-11
9587,485,3.0000000000,2022-07-11
9567,485,3.0000000000,2022-07-14
9577,485,6.0000000000,2022-07-14
9578,485,3.0000000000,2022-07-14
9576,485,3.0000000000,2022-07-15
9565,485,3.0000000000,2022-07-15
9575,485,3.0000000000,2022-07-15
3348,485,3.0000000000,2022-07-15
9278,485,6.0000000000,2022-07-15
9589,485,3.0000000000,2022-07-15
5733,486,10000.0000000000,2022-08-08
7822,487,943.0000000000,2022-07-09
5910,487,10000.0000000000,2022-07-09
9615,488,266.1000000000,2022-09-05
9614,489,45.7000000000,2022-07-27
6612,489,10000.0000000000,2022-07-27
6611,489,10000.0000000000,2022-07-27
4504,490,10000.0000000000,2022-07-29
777,491,182.0000000000,2022-07-22
777,491,1646.8000000000,2022-08-22
6001,492,515.0000000000,2022-07-20
6002,492,515.0000000000,2022-07-20
6003,492,515.0000000000,2022-07-20
6004,492,615.0000000000,2022-07-20
6006,492,515.0000000000,2022-07-20
6007,492,500.0000000000,2022-07-20
6009,492,615.0000000000,2022-07-20
6010,492,615.0000000000,2022-07-20
6011,492,500.0000000000,2022-07-20
6012,492,515.0000000000,2022-07-20
6013,492,515.0000000000,2022-08-17
4974,492,480.0000000000,2022-07-25
5356,492,1000.0000000000,2022-08-01
5348,492,1000.0000000000,2022-08-01
4759,492,60.0000000000,2022-08-01
4759,492,420.0000000000,2022-08-09
5354,492,1000.0000000000,2022-08-09
5357,492,1380.0000000000,2022-08-10
5357,492,120.0000000000,2022-08-12
8854,493,33.0000000000,2022-07-11
9059,494,12.0000000000,2022-07-13
3168,495,3.0000000000,2022-07-12
3169,495,3.0000000000,2022-07-12
3014,495,3.0000000000,2022-07-12
3259,495,3.0000000000,2022-07-12
9643,496,2.0000000000,2022-07-12
9642,496,20.0000000000,2022-07-12
6778,496,645.0000000000,2022-07-16
6764,496,1400.0000000000,2022-07-16
6209,496,5.0000000000,2022-07-16
5942,497,500.0000000000,2022-07-11
6185,497,720.0000000000,2022-07-11
26,497,80.0000000000,2022-07-11
2717,498,1.0000000000,2022-07-13
2832,498,5.0000000000,2022-07-13
2847,498,4.0000000000,2022-07-13
2907,498,5.0000000000,2022-08-02
9636,499,50.0000000000,2022-07-21
9635,499,100.0000000000,2022-07-21
6645,499,100.0000000000,2022-07-21
3173,500,4.0000000000,2022-07-12
3209,500,5.0000000000,2022-07-12
1113,501,468.9000000000,2022-08-18
9639,502,27.4320000000,2022-07-12
9641,503,4.5720000000,2022-07-13
9640,503,6.4008000000,2022-07-13
5948,504,200.0000000000,2022-07-13
3645,504,5.0000000000,2022-07-13
3510,504,20.0000000000,2022-07-13
6188,504,5.0000000000,2022-07-14
8052,505,5000.0000000000,2022-07-22
2689,506,4.0000000000,2022-08-16
2861,506,3.0000000000,2022-07-13
2747,506,6.0000000000,2022-07-13
8631,506,1.0000000000,2022-07-13
2735,506,2.0000000000,2022-07-13
2741,506,3.0000000000,2022-07-13
2972,506,6.0000000000,2022-07-13
9059,507,2.0000000000,2022-07-14
6599,508,2040.0000000000,2022-07-26
6600,508,2000.0000000000,2022-07-26
6597,508,1530.0000000000,2022-07-26
6598,508,2500.0000000000,2022-07-26
1651,509,2868.5000000000,2022-11-14
9,510,457.2000000000,2022-08-10
12,510,457.2000000000,2022-08-10
14,510,457.2000000000,2022-08-10
15,510,457.2000000000,2022-08-10
16,510,457.2000000000,2022-08-10
638,511,969.3000000000,2022-07-26
585,511,1905.6000000000,2022-08-09
587,511,2866.6000000000,2022-08-09
609,511,5789.9000000000,2022-08-09
614,511,3832.3000000000,2022-08-09
603,511,489.2000000000,2022-08-09
656,511,6778.4000000000,2022-08-09
663,511,966.5000000000,2022-08-09
1615,511,887.9000000000,2022-08-09
1624,511,948.2000000000,2022-08-24
1634,511,1885.5000000000,2022-08-24
1632,511,938.2000000000,2022-09-10
7804,511,1881.8000000000,2022-11-10
1648,511,966.5000000000,2022-11-10
1651,511,484.6000000000,2022-11-10
6823,512,300.0000000000,2022-07-19
6789,512,200.0000000000,2022-07-20
9649,512,50.0000000000,2022-07-20
8390,512,300.0000000000,2022-07-21
9599,513,25.0000000000,2022-07-13
9601,513,7.0000000000,2022-07-13
3515,513,7.0000000000,2022-07-13
3668,513,15.0000000000,2022-07-13
9621,513,3.0000000000,2022-07-13
3645,513,5.0000000000,2022-07-13
7807,513,20.0000000000,2022-07-14
9575,513,10.0000000000,2022-07-15
9589,513,3.0000000000,2022-07-15
9624,513,9.0000000000,2022-07-15
3407,513,6.0000000000,2022-07-15
9620,513,3.0000000000,2022-07-20
8052,514,10000.0000000000,2022-07-22
5365,514,1000.0000000000,2022-07-26
5364,514,5000.0000000000,2022-07-26
5367,514,1000.0000000000,2022-07-26
5284,514,10000.0000000000,2022-07-26
807,515,50.0000000000,2022-07-16
810,515,13.0000000000,2022-07-19
8780,515,50.0000000000,2022-07-16
2150,515,155.0000000000,2022-07-16
2124,515,15.0000000000,2022-07-22
2116,515,103.0000000000,2022-07-22
6629,515,45.7200000000,2022-07-16
8062,515,50000.0000000000,2022-07-16
1902,515,30.0000000000,2022-07-16
9628,515,320.0000000000,2022-07-18
9412,516,1.0000000000,2022-07-14
3518,517,39.0000000000,2022-07-14
493,518,386.0000000000,2022-09-10
9670,519,9.1400000000,2022-07-13
9671,520,5.0000000000,2022-07-14
4413,521,32.0000000000,2022-07-13
8580,521,170.0000000000,2022-07-13
9673,522,3.0000000000,2022-07-21
9674,523,45.7000000000,2022-08-18
9675,523,45.7000000000,2022-08-18
3724,524,91.4400000000,2022-08-05
3720,524,548.6400000000,2022-08-05
6608,526,1500.0000000000,2022-08-10
8676,527,19.0000000000,2022-08-03
730,528,309.9000000000,2022-07-15
730,528,358.3000000000,2022-07-15
730,528,121.5000000000,2022-07-15
730,528,174.6000000000,2022-07-15
741,528,81.3000000000,2022-07-15
741,528,256.9000000000,2022-07-15
741,528,128.0000000000,2022-07-15
739,528,90.5000000000,2022-07-15
739,528,361.1000000000,2022-07-15
739,528,280.5000000000,2022-07-15
739,528,299.8000000000,2022-07-15
739,528,166.2000000000,2022-07-15
739,528,193.7000000000,2022-07-15
739,528,415.9000000000,2022-07-15
739,528,215.7000000000,2022-07-15
739,528,235.8000000000,2022-07-15
1559,528,252.3000000000,2022-07-15
1559,528,226.6000000000,2022-07-15
739,528,123.4000000000,2022-07-15
739,528,363.7000000000,2022-07-15
739,528,138.0000000000,2022-07-15
739,528,462.5000000000,2022-07-15
739,528,475.3000000000,2022-07-15
739,528,296.1000000000,2022-07-15
739,528,366.5000000000,2022-07-15
739,528,152.7000000000,2022-07-15
9093,529,220.0000000000,2022-07-22
9652,529,1.0000000000,2022-07-23
308,529,99.7000000000,2022-08-10
308,529,105.2000000000,2022-08-17
8874,530,2.0000000000,2022-07-16
9702,530,3.0000000000,2022-07-16
4704,531,15000.0000000000,2022-08-01
4705,531,10000.0000000000,2022-08-01
4707,531,10000.0000000000,2022-08-01
4627,531,4200.0000000000,2022-08-03
4627,531,800.0000000000,2022-08-09
9676,531,5000.0000000000,2022-08-11
9715,532,6.0000000000,2022-07-16
6720,532,1575.0000000000,2022-07-16
2649,532,5000.0000000000,2022-07-18
7925,532,5000.0000000000,2022-07-18
6624,532,9.1400000000,2022-07-18
888,532,10.0000000000,2022-07-19
2344,532,48.0000000000,2022-07-19
