quantity,product_id,is_increase
725.000000,1941,1
99.600000,1941,1
12.000000,1942,1
2.000000,1942,1
405.500000,1943,1
35.600000,1943,1
84.900000,1943,1
71.600000,1943,1
91.400000,1943,1
91.400000,1943,1
441.100000,1943,0
69.400000,1943,1
106.900000,1944,1
106.900000,1944,0
8.000000,1944,1
1.500000,1944,1
344.300000,1945,1
293.700000,1946,1
85.500000,1947,1
136.800000,1948,1
3.000000,1948,0
27.800000,1948,1
42.900000,1948,0
563.700000,1949,1
1238.200000,1950,1
1238.200000,1950,0
0.600000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
91.400000,1950,1
5.400000,1950,1
4.000000,1950,1
96.100000,1950,1
96.100000,1950,1
3.100000,1950,1
55.900000,1950,1
87.800000,1950,1
2.200000,1950,1
1.300000,1950,0
3.000000,1950,0
91.400000,1950,0
91.400000,1950,0
91.400000,1950,0
24.635100,1950,0
311.200000,1951,1
0.700000,1953,1
423.900000,1953,1
439.300000,1954,1
78.500000,1955,1
2.900000,1955,1
149.300000,1956,1
0.500000,1956,0
7.200000,1956,1
121.100000,1957,1
10.800000,1957,1
332.200000,1959,1
16.500000,1959,1
30.000000,1959,0
369.500000,1960,1
844.300000,1961,1
118.000000,1961,0
118.000000,1961,0
72.200000,1961,1
357.600000,1962,1
425.200000,1963,1
756.700000,1964,1
5.000000,1965,1
1.500000,1965,1
149.000000,1965,1
91.400000,1965,1
106.900000,1966,1
15.000000,1966,1
8.800000,1969,1
180.700000,1970,1
55.900000,1970,0
45.000000,1970,1
414.800000,1971,1
128.900000,1973,1
90.000000,1974,1
45.000000,1978,1
8.000000,1978,0
45.000000,1980,1
678.800000,1981,1
232.100000,1984,1
195.500000,1987,1
272.500000,1988,1
189.000000,1989,1
254.200000,1990,1
51.000000,1993,1
217.000000,1994,1
856.100000,1995,1
118.900000,1997,1
29.100000,1997,0
6.200000,1999,1
10.800000,1999,1
207.500000,2000,1
233.000000,2002,1
609.600000,2003,1
237.000000,2005,1
203.000000,2006,1
254.600000,2007,1
60.000000,2009,1
516.800000,2011,1
261.000000,2014,1
131.000000,2015,1
62.700000,2016,1
200.900000,2018,1
171.000000,2021,1
458.300000,2023,1
219.000000,2025,1
208.000000,2026,1
240.900000,2027,1
2.400000,2029,1
17.000000,2029,1
240.000000,2030,1
210.000000,2035,1
82.200000,2037,1
99.000000,2038,1
21.000000,2039,1
25.000000,2043,1
15.400000,2045,1
16.500000,2050,1
3.000000,2050,0
46.500000,2059,1
36.000000,2072,1
31.500000,2076,1
10.000000,2089,1
10.000000,2089,0
115.000000,2091,1
337.700000,2099,1
12.900000,2103,1
13.500000,2114,1
3.500000,2114,0
10.000000,2116,1
0.300000,2117,1
39.100000,2120,1
28.100000,2120,0
30.000000,2128,1
8.000000,2128,1
3.000000,2128,1
70.000000,2129,1
30.000000,2129,1
30.000000,2129,1
329.000000,2140,1
13.000000,2142,1
1.912000,2144,0
27.000000,2144,1
13.000000,2150,1
41.900000,2152,1
14.000000,2153,1
35.000000,2159,1
159.600000,2167,1
159.600000,2167,1
159.600000,2167,0
159.600000,2167,0
2.900000,2167,1
19.500000,2167,1
35.700000,2167,1
29.500000,2167,1
3.300000,2167,1
7.300000,2167,1
55.500000,2167,1
4.300000,2167,1
1.600000,2167,1
3.300000,2167,0
2.900000,2167,0
12.300000,2167,0
28.806900,2167,0
7.300000,2167,0
3.800000,2167,0
0.600000,2167,0
9.000000,2168,1
19.800000,2169,1
382.200000,2170,1
25.400000,2170,1
352.300000,2176,1
8.100000,2176,0
45.000000,2178,1
356.500000,2179,1
283.000000,2180,1
249.100000,2183,1
422.000000,2188,1
28.000000,2190,1
173.700000,2192,1
415.000000,2194,1
404.100000,2195,1
273.300000,2198,1
167.400000,2200,1
349.900000,2202,1
182.000000,2204,1
45.100000,2204,0
73.900000,2206,1
228.300000,2208,1
24.900000,2210,1
4.000000,2213,1
57.500000,2213,1
55.000000,2213,1
11.700000,2213,1
57.500000,2213,1
60.500000,2213,1
59.500000,2213,1
23.700000,2213,1
5.000000,2213,1
57.500000,2213,1
28.000000,2213,1
234.000000,2216,1
56.000000,2217,1
40.000000,2218,1
33.000000,2219,1
132.000000,2220,1
63.000000,2221,1
40.000000,2222,1
179.000000,2223,1
72.000000,2225,1
41.000000,2226,1
79.000000,2227,1
68.000000,2228,1
133.000000,2229,1
127.000000,2230,1
130.000000,2232,1
101.000000,2233,1
146.000000,2234,1
109.000000,2235,1
133.200000,2236,1
117.000000,2238,1
284.000000,2239,1
390.000000,2241,1
15.500000,2242,1
2755.800000,2259,1
608.000000,2259,0
2453.600000,2260,1
2207.970000,2260,0
50.000000,2260,1
20.000000,2271,1
55.700000,2272,0
7.000000,2276,1
5.500000,2276,1
0.900000,2276,0
12.900000,2276,1
12.000000,2276,1
12.000000,2277,0
2.000000,2277,1
49.500000,2278,1
14.500000,2288,1
6.000000,2299,1
7.000000,2325,1
1923.800000,2328,1
486.000000,2328,1
395.800000,2328,0
732.600000,2328,0
984.000000,2328,1
107.500000,2330,1
51.800000,2331,1
3.000000,2335,1
3.000000,2335,1
10.600000,2335,1
95.400000,2337,1
30.000000,2340,1
30.000000,2340,0
39.000000,2342,1
5584.600000,2346,1
5584.600000,2346,1
91.400000,2346,0
5544.336100,2346,0
1683.050000,2348,1
1683.050000,2348,1
146.400000,2348,0
1683.050000,2348,0
748.400000,2348,0
798.000000,2349,1
798.000000,2349,1
219.600000,2349,0
396.800000,2349,0
393.600000,2350,1
300.000000,2351,1
659.200000,2351,0
480.900000,2352,1
42.000000,2352,1
484.000000,2353,1
246.000000,2353,1
1400.000000,2354,1
457.000000,2355,1
2467.800000,2356,1
1096.800000,2358,1
3490.000000,2361,1
293.000000,2363,1
83.000000,2364,1
537.000000,2365,1
462.000000,2367,1
472.000000,2368,1
2182.000000,2372,1
330.000000,2373,1
1651.000000,2374,1
97.000000,2374,0
452.000000,2376,1
438.000000,2378,1
1559.000000,2379,1
605.000000,2380,1
687.000000,2381,1
820.000000,2383,1
745.000000,2386,1
5959.000000,2387,1
1660.000000,2388,1
5868.000000,2389,1
11488.000000,2390,1
5756.000000,2391,1
4770.000000,2392,1
5330.000000,2393,1
5970.000000,2394,1
4203.000000,2395,1
6000.000000,2396,1
7765.000000,2397,1
5686.000000,2398,1
378.000000,2398,1
8420.000000,2399,1
9076.000000,2400,1
18900.000000,2401,1
8618.000000,2402,1
914.000000,2402,0
301.000000,2402,0
27000.000000,2403,1
35020.000000,2404,1
4057.000000,2404,1
105.000000,2404,0
4185.000000,2404,0
486.000000,2404,0
18.000000,2404,0
15817.000000,2405,1
566.000000,2405,0
4050.000000,2406,1
9090.000000,2407,1
2453.000000,2407,0
703.000000,2407,1
9369.000000,2408,1
15100.000000,2409,1
4048.000000,2410,1
943.000000,2410,0
185.000000,2410,1
4755.000000,2411,1
5995.000000,2411,1
5950.000000,2412,1
3694.000000,2413,1
6646.000000,2414,1
26.000000,2414,0
12.000000,2414,0
9219.000000,2415,1
1681.000000,2416,1
236.000000,2416,1
9512.000000,2417,1
26.000000,2417,0
5824.000000,2418,1
83.000000,2418,1
11400.000000,2419,1
11400.000000,2419,1
11400.000000,2419,0
1302.000000,2419,1
9536.000000,2420,1
3570.000000,2421,1
5970.000000,2422,1
6000.000000,2423,1
9303.000000,2424,1
3042.000000,2425,1
21.000000,2425,0
2912.000000,2426,1
13563.800000,2427,1
193.800000,2427,0
6000.000000,2428,1
10392.000000,2430,1
189.000000,2430,0
4657.000000,2431,1
6405.000000,2432,1
5765.000000,2432,1
10872.000000,2433,1
1722.000000,2433,0
3395.000000,2434,1
4057.000000,2435,1
4142.000000,2436,1
1349.000000,2436,0
1113.000000,2436,0
11489.000000,2437,1
80.000000,2437,1
15697.000000,2438,1
4692.000000,2439,1
6680.000000,2440,1
438.000000,2440,1
4685.000000,2441,1
6270.000000,2442,1
551.000000,2442,0
500.000000,2444,1
2292.000000,2447,1
6648.000000,2448,1
1720.000000,2448,0
100.000000,2448,0
1000.000000,2448,1
5982.000000,2449,1
4985.000000,2451,1
1518.000000,2451,0
1748.000000,2451,1
3727.000000,2453,1
727.000000,2453,0
7300.000000,2459,1
3983.000000,2459,0
242.000000,2473,1
5368.000000,2474,1
192.000000,2474,1
955.000000,2479,1
6714.000000,2480,1
1491.420000,2480,1
52.000000,2481,1
390.000000,2481,1
349.000000,2482,1
4659.000000,2483,1
465.000000,2484,1
454.000000,2485,1
460.000000,2486,1
877.000000,2487,1
1393.000000,2488,1
3430.000000,2489,1
20000.000000,2489,1
48700.000000,2490,1
1066.000000,2490,0
3265.000000,2491,1
23156.000000,2492,1
21953.000000,2492,1
23156.000000,2492,0
2067.000000,2493,1
12783.000000,2494,1
27.000000,2494,1
4380.000000,2495,1
170.000000,2495,1
1798.000000,2496,1
8832.000000,2497,1
1535.000000,2498,1
1289.000000,2499,1
1095.000000,2500,1
2000.000000,2500,1
5583.000000,2501,1
8359.000000,2502,1
1217.000000,2503,1
2238.000000,2504,1
2854.000000,2505,1
700.000000,2506,1
156.000000,2507,1
2000.000000,2507,1
1449.000000,2507,1
321.000000,2508,1
5000.000000,2508,1
8315.000000,2509,1
6700.000000,2510,1
1631.000000,2512,1
13335.000000,2512,1
14684.000000,2512,1
9107.000000,2513,1
58.000000,2513,0
4887.000000,2514,1
2480.000000,2515,1
22620.000000,2515,1
1314.000000,2516,1
430.000000,2517,1
686.000000,2518,1
7000.000000,2518,1
5808.000000,2519,1
1807.000000,2520,1
2657.000000,2521,1
500.000000,2521,1
306.000000,2522,1
62153.000000,2523,1
5307.000000,2524,1
11900.000000,2524,1
3813.000000,2525,1
3790.000000,2526,1
1520.000000,2526,0
144.000000,2526,1
700.000000,2527,1
7566.000000,2528,1
9580.000000,2529,1
4830.000000,2531,1
3737.000000,2532,1
15700.000000,2533,1
7000.000000,2534,1
285.000000,2534,0
570.000000,2534,1
5178.000000,2535,1
1228.000000,2536,1
5125.000000,2537,1
5467.000000,2538,1
17040.000000,2539,1
18891.000000,2540,1
32275.000000,2541,1
31693.000000,2542,1
143.000000,2542,0
95199.000000,2543,1
15102.000000,2543,1
3000.000000,2544,1
5056.000000,2545,1
1798.000000,2546,1
3515.000000,2547,1
500.000000,2548,1
39.000000,2550,1
5895.000000,2553,1
87858.000000,2555,1
500.000000,2556,1
6160.000000,2557,1
5000.000000,2557,1
4970.000000,2557,0
16705.000000,2559,1
20.000000,2559,0
3615.000000,2559,0
7256.000000,2560,1
2194.000000,2560,0
1500.000000,2561,1
20635.000000,2562,1
5947.000000,2562,0
9.000000,2566,1
12.000000,2567,1
18.000000,2568,1
8708.000000,2569,1
3490.000000,2571,1
659940.000000,2571,1
7771.000000,2572,1
196206.000000,2572,1
17.000000,2586,1
186.000000,2588,1
134.000000,2589,1
398.000000,2591,1
464072.000000,2592,1
297.000000,2595,1
18862.000000,2596,1
2028.000000,2596,1
20586.000000,2596,0
20586.000000,2596,1
4989.000000,2597,1
15.000000,2598,1
2171.000000,2604,1
5000.000000,2605,1
8382.000000,2608,1
9612.000000,2610,1
9600.000000,2611,1
1621.000000,2612,1
6877.000000,2613,1
340.000000,2614,1
17837.000000,2615,1
19.000000,2616,1
1090.000000,2617,1
55.000000,2621,1
103.000000,2624,1
60.000000,2626,1
1963.000000,2627,1
1810.000000,2627,0
1435.000000,2628,1
179.000000,2629,1
6000.000000,2630,1
898.000000,2632,1
949.000000,2635,1
590.000000,2636,1
105.000000,2637,1
24.000000,2638,1
39.000000,2639,1
270.000000,2649,1
1225.000000,2649,1
25.000000,2649,0
200.000000,2653,1
750.000000,2654,1
10.000000,2654,0
230.000000,2655,1
170.000000,2656,1
763.000000,2657,1
106.000000,2657,0
2851.000000,2661,1
841.000000,2661,1
10.000000,2661,0
841.000000,2661,0
20586.000000,2662,1
20586.000000,2662,0
100.000000,2662,1
896.000000,2663,1
95.000000,2665,1
780.000000,2666,1
3000.000000,2667,1
960.000000,2672,1
15.000000,2672,0
960.000000,2673,1
20.000000,2673,0
1.000000,3011,1
1.000000,3300,1
1.000000,3300,1
24.000000,3302,1
3.000000,3302,1
4.000000,3302,0
7.000000,3303,1
2.000000,3304,1
1.000000,3305,1
22.000000,3306,1
5.000000,3307,1
2.000000,3307,0
4.000000,3309,1
34.000000,3310,1
3.000000,3310,1
62.000000,3310,1
9.000000,3311,1
3.000000,3312,1
2.000000,3313,1
54.000000,3314,1
12.000000,3315,1
2.000000,3316,1
137.800000,3318,1
13.000000,3318,0
7.000000,3318,1
270.000000,3318,1
116.375000,3318,0
47.000000,3318,0
100.000000,3318,0
65.900000,3318,0
7.000000,3318,0
29.600000,3318,0
6.000000,3320,1
6.000000,3320,1
36.000000,3322,1
1.000000,3322,0
10.000000,3323,1
2.000000,3324,1
79.000000,3325,1
7.000000,3326,1
2.000000,3327,1
2.000000,3329,1
3.000000,3330,1
1.000000,3331,1
5.000000,3332,1
2.000000,3333,1
20.000000,3335,1
1.000000,3335,1
3.000000,3335,1
3.000000,3336,1
1.000000,3336,0
8.000000,3338,1
15.000000,3340,1
20.000000,3340,1
19.000000,3340,1
1.000000,3340,1
18.000000,3341,1
7.000000,3342,1
7.000000,3342,1
20.000000,3343,1
40.000000,3343,1
20.000000,3343,1
12.000000,3344,1
160.000000,3345,1
269.000000,3345,1
20.000000,3345,0
20.000000,3346,1
87.000000,3346,1
4.000000,3346,0
63.000000,3347,1
5.000000,3347,1
2.000000,3348,1
2.000000,3349,1
4.000000,3350,1
10.000000,3351,1
3.000000,3352,1
5.000000,3353,1
10.000000,3354,1
10.000000,3354,1
21.000000,3354,1
10.000000,3354,0
15.000000,3356,1
14.000000,3357,1
10.000000,3357,0
2.000000,3357,1
2.000000,3357,1
3.000000,3359,1
3.000000,3360,1
1.000000,3360,0
7.000000,3362,1
3.000000,3362,0
11.000000,3363,1
11.000000,3363,1
1.000000,3363,0
1.000000,3363,0
2.000000,3364,1
17.000000,3365,1
1.000000,3365,0
2.000000,3366,1
5.000000,3367,1
1.000000,3367,1
2.000000,3368,1
1.000000,3369,1
1.400000,3369,0
20.000000,3370,1
1.000000,3370,0
5.000000,3371,1
1.000000,3372,1
5.000000,3373,1
20.000000,3374,1
132.000000,3374,1
10.000000,3375,1
70.000000,3376,1
3.000000,3376,1
9.000000,3376,1
10.000000,3376,1
20.000000,3378,1
1.000000,3378,0
2.000000,3379,1
98.000000,3381,1
47.000000,3382,1
6.000000,3383,1
5.000000,3384,1
2.000000,3385,1
10.000000,3386,1
52.000000,3386,1
1.000000,3386,0
2.000000,3386,1
3.000000,3387,1
8.000000,3388,1
9.000000,3389,1
24.000000,3390,1
1.000000,3391,1
2.000000,3392,1
51.000000,3393,1
1.000000,3393,0
10.000000,3395,1
47.000000,3395,1
1.000000,3396,1
2.000000,3396,1
1.000000,3397,1
118.000000,3398,1
29.000000,3399,1
5.000000,3399,0
3.000000,3401,1
2.000000,3402,1
5.000000,3403,1
20.000000,3403,1
2.000000,3404,1
2.000000,3405,1
2.000000,3406,1
3.000000,3407,1
1.000000,3408,1
9.000000,3409,1
22.000000,3411,1
2.000000,3411,1
26.000000,3412,1
20.000000,3412,1
3.000000,3413,1
9.000000,3414,1
20.000000,3415,1
19.000000,3416,1
40.000000,3417,1
1.000000,3417,1
1.000000,3417,1
11.000000,3418,1
22.000000,3419,1
1.000000,3420,1
58.000000,3422,1
8.000000,3422,0
18.000000,3422,1
8.000000,3423,1
10.000000,3423,1
3.000000,3423,0
50.000000,3424,1
1.000000,3424,0
2.000000,3425,1
21.000000,3426,1
0.600000,3426,0
3.000000,3426,1
83.000000,3427,1
0.400000,3427,1
110.000000,3429,1
102.000000,3429,1
10.000000,3429,1
3.000000,3430,1
142.000000,3431,1
4.000000,3432,1
3.000000,3432,1
0.300000,3432,0
3.000000,3432,0
6.000000,3433,1
2.000000,3433,0
4.000000,3434,1
3.000000,3435,1
1.000000,3435,0
20.000000,3436,1
5.000000,3436,0
8.000000,3436,1
1.000000,3437,1
3.000000,3437,1
6.000000,3438,1
30.000000,3438,1
2.000000,3438,0
14.000000,3439,1
39.000000,3440,1
3.000000,3440,1
10.000000,3441,1
4.000000,3441,1
92.000000,3442,1
18.000000,3443,1
10.000000,3443,1
11.000000,3444,1
2.000000,3445,1
2.000000,3446,1
4.000000,3447,1
2.000000,3448,1
44.000000,3449,1
82.000000,3450,1
2.000000,3450,0
3.000000,3450,0
2.000000,3450,0
30.000000,3450,1
17.000000,3450,1
16.000000,3451,1
2.000000,3452,1
20.000000,3453,1
13.000000,3453,0
3.000000,3454,1
10.000000,3455,1
5.000000,3455,1
10.000000,3455,0
4.000000,3456,1
14.000000,3457,1
187.000000,3458,1
108.000000,3458,1
187.000000,3458,0
70.000000,3458,1
10.000000,3458,1
10.000000,3458,0
10.400000,3458,1
16.000000,3459,1
3.000000,3459,1
2.000000,3460,1
1.000000,3460,1
1.000000,3461,1
8.000000,3462,1
3.000000,3462,1
2.000000,3463,1
4.000000,3464,1
1.000000,3465,1
20.000000,3465,1
1.000000,3466,1
2.000000,3466,1
2.000000,3467,1
87.000000,3468,1
5.500000,3468,0
10.000000,3468,1
10.000000,3468,1
10.000000,3468,0
10.000000,3468,0
20.000000,3469,1
6.000000,3469,1
20.000000,3469,0
4.000000,3470,1
1.000000,3470,1
22.000000,3471,1
7.000000,3471,1
10.000000,3471,1
10.000000,3471,1
7.000000,3471,0
2.000000,3472,1
1.000000,3472,1
8.000000,3473,1
8.000000,3473,1
8.000000,3473,0
5.000000,3473,1
5.000000,3474,1
12.000000,3475,1
10.000000,3475,0
10.000000,3475,1
3.000000,3476,1
10.000000,3476,1
1.000000,3476,0
9.500000,3476,0
4.000000,3477,1
18.000000,3478,1
2.000000,3478,0
1.000000,3478,1
1.000000,3478,1
5.000000,3479,1
1.000000,3479,1
46.000000,3480,1
10.000000,3480,1
3.000000,3481,1
2.000000,3482,1
1.000000,3482,0
35.000000,3483,1
10.000000,3483,1
18.000000,3484,1
3.000000,3484,0
10.000000,3484,1
10.000000,3484,1
3.000000,3484,1
5.000000,3485,1
68.000000,3486,1
9.000000,3486,1
1.000000,3486,1
8.000000,3486,0
9.000000,3486,0
7.000000,3487,1
1.000000,3487,1
101.000000,3487,1
1.000000,3487,0
2.000000,3488,1
2.000000,3489,1
1.000000,3490,0
3.000000,3491,1
3.000000,3493,1
2.000000,3493,1
2.000000,3493,0
30.000000,3494,1
2.000000,3495,1
98.000000,3496,1
6.000000,3497,1
2.000000,3500,1
13.000000,3501,1
3.000000,3501,1
4.000000,3502,1
64.000000,3503,1
14.000000,3503,1
26.000000,3503,1
5.000000,3504,1
1.000000,3504,1
24.000000,3505,1
1.000000,3505,0
2.000000,3506,1
29.000000,3507,1
13.900000,3507,0
10.000000,3507,1
3.000000,3507,1
14.000000,3507,1
14.000000,3507,0
13.000000,3507,1
3.000000,3507,0
1.000000,3508,1
1.000000,3508,1
7.000000,3509,1
54.000000,3510,1
2.000000,3510,1
5.000000,3510,0
2.000000,3511,1
2.000000,3511,0
3.000000,3511,1
9.000000,3512,1
2.000000,3513,1
2.000000,3514,1
1.000000,3514,1
3.000000,3515,1
1.000000,3515,1
2.000000,3516,1
2.000000,3516,1
1.000000,3517,1
1.000000,3517,1
11.000000,3518,1
30.000000,3518,1
10.000000,3518,0
6.000000,3518,1
15.500000,3518,0
2.000000,3519,1
1.000000,3520,1
1.000000,3520,1
1.000000,3520,1
3.000000,3520,1
1.000000,3520,0
1.000000,3520,0
91.000000,3521,1
86.829600,3521,0
7.000000,3521,1
1.000000,3521,1
14.000000,3522,1
21.000000,3523,1
12.000000,3523,0
65.000000,3524,1
20.000000,3524,1
24.000000,3524,1
20.000000,3524,0
7.000000,3526,1
20.000000,3526,1
1.000000,3526,1
5.000000,3526,0
2.000000,3526,0
7.000000,3526,1
1.000000,3526,0
3.000000,3527,1
3.000000,3528,1
1.000000,3528,1
7.000000,3528,1
3.000000,3528,0
1.000000,3528,0
8.000000,3529,1
83.000000,3530,1
1.000000,3530,1
11.600000,3531,1
1.655000,3531,1
2.000000,3531,0
3.000000,3531,0
5.000000,3531,0
1.000000,3531,0
3.000000,3532,1
10.000000,3533,1
5.000000,3533,0
49.000000,3535,1
1.000000,3535,1
2.000000,3535,1
5.000000,3535,1
1.000000,3535,0
2.000000,3535,0
1.000000,3536,1
120.000000,3536,1
80.000000,3536,1
3.000000,3536,1
1.000000,3536,1
1.000000,3536,0
1.000000,3536,0
40.000000,3536,1
45.000000,3536,0
3.000000,3536,0
24.000000,3537,1
5.000000,3537,0
2.000000,3537,1
58.000000,3538,1
10.000000,3538,1
4.000000,3538,1
6.000000,3539,1
3.000000,3541,1
38.000000,3542,1
1.000000,3542,1
5.000000,3542,1
1.000000,3543,1
1.000000,3543,0
0.100000,3543,1
91.000000,3544,1
10.000000,3544,1
30.000000,3544,1
10.000000,3544,0
12.000000,3545,1
2.000000,3546,1
1.000000,3546,1
9.000000,3548,1
1.000000,3548,1
1.000000,3549,1
10.000000,3549,1
1.000000,3549,0
3.000000,3549,0
29.000000,3551,1
3.000000,3551,1
5.000000,3552,1
4.000000,3553,1
2.000000,3553,0
13.000000,3554,1
3.000000,3556,1
3.000000,3557,1
13.000000,3558,1
28.000000,3560,1
67.000000,3561,1
109.000000,3563,1
5.000000,3563,1
8.000000,3563,1
7.000000,3563,1
5.000000,3563,0
2.000000,3564,1
17.000000,3565,1
4.000000,3565,1
4.000000,3565,1
4.000000,3565,0
3.000000,3566,1
2.000000,3566,0
5.000000,3567,1
5.000000,3568,1
11.000000,3569,1
5.000000,3569,1
5.000000,3570,1
4.000000,3571,1
60.000000,3572,1
30.000000,3572,1
1.000000,3572,1
4.000000,3572,1
36.000000,3572,1
30.000000,3572,0
1.000000,3572,0
2.000000,3573,1
4.000000,3574,1
1.000000,3574,1
0.200000,3574,0
30.000000,3575,1
1.000000,3575,1
2.000000,3576,1
9.100000,3576,1
10.000000,3576,0
1.000000,3576,1
3.000000,3577,1
3.000000,3578,1
5.000000,3579,1
2.000000,3580,1
4.000000,3581,1
23.000000,3583,1
70.000000,3583,1
5.000000,3583,0
7.000000,3583,0
70.000000,3583,0
1.000000,3584,1
6.000000,3585,1
2.000000,3586,1
2.000000,3587,1
1.000000,3587,1
5.000000,3588,1
100.000000,3588,1
3.000000,3588,1
19.000000,3588,1
24.000000,3588,0
27.000000,3588,1
3.000000,3588,0
5.000000,3589,1
1.000000,3590,1
1.000000,3590,1
1.000000,3592,1
1.000000,3593,1
3.000000,3593,1
1.000000,3595,1
2.000000,3595,1
1.000000,3595,0
2.000000,3596,1
10.000000,3598,1
3.000000,3600,1
8.000000,3601,1
1.000000,3601,1
2.000000,3601,0
1.000000,3602,1
27.000000,3603,1
20.000000,3603,1
5.000000,3603,1
9.000000,3603,1
5.000000,3603,0
2.000000,3604,1
1.000000,3604,0
3.000000,3605,1
3.000000,3605,1
16.000000,3606,1
1.000000,3607,1
2.000000,3607,1
3.000000,3608,1
8.000000,3609,1
1.000000,3609,0
4.000000,3610,1
2.000000,3611,1
1.000000,3611,0
3.000000,3612,1
1.000000,3612,0
69.000000,3613,1
4.000000,3613,0
22.000000,3614,1
6.000000,3615,1
1.000000,3615,0
5.000000,3615,0
5.800000,3615,1
2.000000,3618,1
2.000000,3618,0
13.000000,3618,1
10.000000,3618,0
45.000000,3619,1
5.000000,3619,1
5.000000,3619,0
7.000000,3620,1
2.000000,3621,0
8.000000,3622,1
47.000000,3623,1
13.000000,3624,1
1.000000,3624,1
5.000000,3625,1
3.000000,3626,1
32.000000,3627,1
23.000000,3627,0
10.000000,3627,1
1.000000,3628,1
38.000000,3629,1
86.000000,3630,1
69.000000,3630,0
1.000000,3630,1
2.000000,3631,1
9.000000,3632,1
2.000000,3632,1
7.000000,3632,1
2.000000,3632,0
2.000000,3632,0
2.000000,3633,1
2.000000,3634,1
2.000000,3635,1
1.000000,3635,0
1.000000,3636,1
5.000000,3636,1
11.000000,3638,1
1.000000,3638,1
1.000000,3638,0
9.000000,3638,0
1.000000,3638,0
24.000000,3639,1
9.000000,3639,0
3.000000,3640,1
6.000000,3641,1
148.000000,3642,1
8.000000,3642,1
100.000000,3642,1
1.000000,3642,0
148.000000,3642,0
7.000000,3642,0
151.000000,3642,1
3.000000,3643,1
18.000000,3645,1
18.000000,3645,0
14.000000,3645,0
10.000000,3645,1
10.500000,3645,0
7.000000,3645,0
1.000000,3645,0
20.900000,3646,1
5.300000,3646,0
10.000000,3646,0
1.600000,3646,0
1.000000,3647,1
43.000000,3648,1
52.500000,3648,1
20.000000,3648,0
5.000000,3649,1
23.000000,3651,1
2.000000,3651,1
120.000000,3651,1
25.000000,3651,0
45.000000,3651,1
4.000000,3652,1
7.000000,3653,1
1.000000,3653,0
34.000000,3654,1
40.000000,3654,1
2.000000,3654,1
40.000000,3654,1
40.000000,3654,0
2.000000,3654,0
31.000000,3655,1
30.000000,3655,1
3.000000,3655,0
10.000000,3655,1
28.000000,3655,0
49.000000,3655,1
10.000000,3655,0
17.000000,3656,1
98.000000,3656,1
16.000000,3656,0
18.000000,3656,1
15.000000,3657,1
2.000000,3657,0
10.000000,3657,1
12.000000,3657,0
12.000000,3657,1
10.000000,3657,0
4.000000,3657,0
4.000000,3658,1
1.000000,3658,0
5.000000,3659,1
3.000000,3659,1
22.000000,3659,1
4.000000,3659,0
8.000000,3659,0
25.000000,3660,1
15.000000,3660,1
5.000000,3660,1
15.000000,3660,0
16.000000,3661,1
16.000000,3661,0
4.000000,3661,1
3.000000,3662,1
1.000000,3663,1
2.000000,3664,1
53.000000,3666,1
2.000000,3666,1
4.000000,3666,1
2.000000,3666,0
53.000000,3666,0
5.000000,3667,1
1.000000,3667,0
1.000000,3667,1
24.800000,3668,1
15.600000,3668,0
35.000000,3668,0
3.000000,3668,1
19.000000,3669,1
426.000000,3670,1
100.000000,3670,1
450.000000,3670,1
426.000000,3670,0
100.000000,3670,0
653.000000,3670,1
540.000000,3670,0
2.000000,3671,1
1.000000,3671,1
8.000000,3672,1
18.000000,3673,1
10.000000,3673,1
13.000000,3673,0
23.500000,3673,1
1.000000,3674,1
5.000000,3674,1
20.000000,3675,1
8.000000,3675,1
9.000000,3676,1
20.000000,3677,1
1.000000,3677,1
17.000000,3678,1
69.000000,3678,1
1.000000,3678,0
3.000000,3678,0
20.000000,3678,1
2.000000,3678,0
6.000000,3678,1
67.000000,3679,1
20.000000,3679,1
2.000000,3679,1
28.000000,3679,1
20.000000,3679,0
2.000000,3679,0
2.000000,3680,1
20.000000,3680,1
40.000000,3680,1
1.000000,3680,1
3.000000,3680,1
3.000000,3680,0
20.000000,3680,0
32.000000,3680,1
3.000000,3680,0
19.000000,3681,1
70.000000,3681,1
19.000000,3681,0
1.000000,3682,1
4.000000,3682,0
13.000000,3683,1
2.000000,3683,0
77.000000,3684,1
70.000000,3684,1
10.000000,3684,1
10.000000,3684,1
19.000000,3684,1
3.000000,3685,1
5.000000,3686,1
310.000000,3699,1
195.000000,3700,1
1328.800000,3701,1
14.270000,3701,0
6893.700000,3702,1
403.730000,3702,0
243.400000,3702,1
367.300000,3703,1
3150.000000,3704,1
79.800000,3705,1
10626.000000,3709,1
5564.000000,3710,1
1234.400000,3712,1
377.000000,3713,1
40.000000,3714,1
280.000000,3715,1
51.000000,3715,1
155.000000,3717,1
274.300000,3717,1
310.000000,3718,1
40.000000,3719,1
240.000000,3721,1
45.000000,3722,1
10.000000,3723,1
200.000000,3725,1
27.000000,3725,1
810.000000,3726,1
822.300000,3727,1
4389.000000,3727,1
3537.000000,3728,1
1100.000000,3729,1
187.000000,3730,1
1322.000000,3731,1
