code,name,product_id,outsourcing_order_id,is_complete_order,created_at_,delivery_at_,outsourcing_quantity,is_complete_order_detail
17072022-404,TTD-180722-129-Trung Việt,1686,403,1,2022-07-17,,43.000000,1
17072022-404,TTD-180722-129-Trung Việt,1738,403,1,2022-07-17,,14.000000,1
17072022-404,TTD-180722-129-Trung Việt,1740,403,1,2022-07-17,,54.000000,1
17072022-404,TTD-180722-129-Trung Việt,1732,403,1,2022-07-17,,8.000000,1
17072022-404,TTD-180722-129-Trung Việt,1734,403,1,2022-07-17,,29.000000,1
17072022-404,TTD-180722-129-Trung Việt,1054,403,1,2022-07-17,,30.000000,1
17072022-404,TTD-180722-129-Trung Việt,9717,403,1,2022-07-17,,28.000000,1
17072022-403,Trung Việt,1308,402,1,2022-07-17,,55.000000,1
16072022-402,TTD-160722-131-KQ,9008,401,1,2022-07-16,,1616.000000,1
16072022-401,TTD-160722-128-Trung Việt,317,400,1,2022-07-16,,327.200000,1
16072022-400,DYC-CH1-220706-Hydra Island,9645,399,1,2022-07-16,2022-07-18,70.000000,1
16072022-400,DYC-CH1-220706-Hydra Island,9644,399,1,2022-07-16,2022-07-18,70.000000,1
16072022-399,TTD-220527-Hubb&Wills 5-Style 3,8708,398,1,2022-07-16,2022-07-18,85.000000,1
16072022-399,TTD-220527-Hubb&Wills 5-Style 3,8702,398,1,2022-07-16,2022-07-18,85.000000,1
16072022-398,AD-220623-YELIR GREY,8708,397,1,2022-07-16,2022-07-18,200.000000,1
16072022-398,AD-220623-YELIR GREY,8702,397,1,2022-07-16,2022-07-18,200.000000,1
16072022-397,DYC-CH1-220629-Air-Glaciers SA,7117,396,1,2022-07-16,2022-07-18,830.000000,0
16072022-396,Outbound Cap-Darkest Navy-OS / Outbound Cap-Heathered Gray-OS - SA-38003,8647,395,1,2022-07-16,2022-07-18,800.000000,1
16072022-396,Outbound Cap-Darkest Navy-OS / Outbound Cap-Heathered Gray-OS - SA-38003,8468,395,1,2022-07-16,2022-07-18,800.000000,1
15072022-395,TTD-160722-129-KQ,9028,394,1,2022-07-15,,805.000000,1
15072022-395,TTD-160722-129-KQ,9008,394,1,2022-07-15,,1525.000000,1
15072022-395,TTD-160722-129-KQ,9655,394,1,2022-07-15,,162.000000,1
15072022-395,TTD-160722-129-KQ,9661,394,1,2022-07-15,,162.000000,1
15072022-395,TTD-160722-129-KQ,9005,394,1,2022-07-15,,323.000000,1
15072022-394,TTD-160722-128-Trung Việt,1236,393,1,2022-07-15,,4.000000,1
15072022-394,TTD-160722-128-Trung Việt,1238,393,1,2022-07-15,,13.000000,1
15072022-394,TTD-160722-128-Trung Việt,1239,393,1,2022-07-15,,5.500000,1
15072022-394,TTD-160722-128-Trung Việt,1262,393,1,2022-07-15,,67.000000,1
15072022-394,TTD-160722-128-Trung Việt,9701,393,1,2022-07-15,,87.000000,1
15072022-394,TTD-160722-128-Trung Việt,9699,393,1,2022-07-15,,101.000000,1
15072022-394,TTD-160722-128-Trung Việt,8234,393,1,2022-07-15,,7.000000,1
15072022-394,TTD-160722-128-Trung Việt,9098,393,1,2022-07-15,,32.000000,1
15072022-394,TTD-160722-128-Trung Việt,9043,393,1,2022-07-15,,13.000000,1
15072022-394,TTD-160722-128-Trung Việt,2201,393,1,2022-07-15,,23.000000,1
15072022-394,TTD-160722-128-Trung Việt,9714,393,1,2022-07-15,,5.000000,1
15072022-393,TTD-150722-040-Quãng Viễn.,6691,392,1,2022-07-15,,177.000000,1
15072022-393,TTD-150722-040-Quãng Viễn.,9664,392,1,2022-07-15,,9.000000,1
15072022-393,TTD-150722-040-Quãng Viễn.,9663,392,1,2022-07-15,,10.000000,1
15072022-393,TTD-150722-040-Quãng Viễn.,2334,392,1,2022-07-15,,37.000000,1
15072022-393,TTD-150722-040-Quãng Viễn.,2340,392,1,2022-07-15,,34.000000,1
15072022-392,DYC-US-220520-Whico-577-Opt15,9514,391,1,2022-07-15,2022-07-16,85.000000,1
15072022-392,DYC-US-220520-Whico-577-Opt15,9513,391,1,2022-07-15,2022-07-16,85.000000,1
15072022-391,DYC-US-220520-Whico-577-Opt11 / opt 10,8354,390,1,2022-07-15,2022-07-16,180.000000,1
15072022-391,DYC-US-220520-Whico-577-Opt11 / opt 10,8333,390,1,2022-07-15,2022-07-16,180.000000,1
15072022-390,DYC-US-220520-Whico-577-Opt06/opt12,9110,389,1,2022-07-15,2022-07-16,300.000000,1
15072022-390,DYC-US-220520-Whico-577-Opt06/opt12,9109,389,1,2022-07-15,2022-07-16,300.000000,1
15072022-389,DYC-US-220520-Whico-577-Opt03/OPT4/OPT9/584,8352,388,1,2022-07-15,2022-07-16,360.000000,1
15072022-389,DYC-US-220520-Whico-577-Opt03/OPT4/OPT9/584,8331,388,1,2022-07-15,2022-07-16,360.000000,1
15072022-388,TTD-150722-127-Trung Việt,190,387,1,2022-07-15,,4.000000,1
15072022-388,TTD-150722-127-Trung Việt,2196,387,1,2022-07-15,,73.000000,1
15072022-388,TTD-150722-127-Trung Việt,6697,387,1,2022-07-15,,12.000000,1
15072022-388,TTD-150722-127-Trung Việt,8966,387,1,2022-07-15,,14.000000,1
15072022-388,TTD-150722-127-Trung Việt,8447,387,1,2022-07-15,,17.000000,1
15072022-388,TTD-150722-127-Trung Việt,8643,387,1,2022-07-15,,13.000000,1
15072022-388,TTD-150722-127-Trung Việt,1281,387,1,2022-07-15,,29.000000,1
15072022-388,TTD-150722-127-Trung Việt,1236,387,1,2022-07-15,,20.000000,1
15072022-388,TTD-150722-127-Trung Việt,1238,387,1,2022-07-15,,46.000000,1
15072022-388,TTD-150722-127-Trung Việt,8652,387,1,2022-07-15,,13.000000,1
15072022-388,TTD-150722-127-Trung Việt,1295,387,1,2022-07-15,,29.000000,1
15072022-388,TTD-150722-127-Trung Việt,1261,387,1,2022-07-15,,43.000000,1
15072022-388,TTD-150722-127-Trung Việt,1262,387,1,2022-07-15,,55.000000,1
15072022-388,TTD-150722-127-Trung Việt,8662,387,1,2022-07-15,,23.000000,1
15072022-388,TTD-150722-127-Trung Việt,1241,387,1,2022-07-15,,55.000000,1
15072022-388,TTD-150722-127-Trung Việt,1307,387,1,2022-07-15,,55.000000,1
15072022-388,TTD-150722-127-Trung Việt,1310,387,1,2022-07-15,,99.000000,1
15072022-388,TTD-150722-127-Trung Việt,1054,387,1,2022-07-15,,5.000000,1
15072022-388,TTD-150722-127-Trung Việt,1059,387,1,2022-07-15,,12.000000,1
15072022-388,TTD-150722-127-Trung Việt,8386,387,1,2022-07-15,,68.000000,1
15072022-388,TTD-150722-127-Trung Việt,8384,387,1,2022-07-15,,102.000000,1
15072022-387,TTD-150722-044-Hằng Phong,8677,386,1,2022-07-15,,3.500000,1
15072022-386,HM-220609-RT LUXEMBOURG + CIE-220527-Run Amok Solid,1066,385,1,2022-07-15,,2.000000,1
15072022-386,HM-220609-RT LUXEMBOURG + CIE-220527-Run Amok Solid,8434,385,1,2022-07-15,,1.000000,1
15072022-385,DYC-US-220520-Whico-577-Opt02,8354,384,1,2022-07-15,2022-07-16,200.000000,1
15072022-385,DYC-US-220520-Whico-577-Opt02,8333,384,1,2022-07-15,2022-07-16,200.000000,1
15072022-384,DYC-US-220520-Whico-577 opt1/15,9511,383,1,2022-07-15,2022-07-16,960.000000,1
15072022-383,DYC-US-220604-Fraser-585,9110,382,1,2022-07-15,2022-07-16,600.000000,1
15072022-383,DYC-US-220604-Fraser-585,9109,382,1,2022-07-15,2022-07-16,600.000000,1
15072022-383,DYC-US-220604-Fraser-585,6963,382,1,2022-07-15,2022-07-16,1500.000000,1
14072022-382,DYC-US-220630-Holman-594-Opt03,8354,381,1,2022-07-14,2022-07-15,85.000000,1
14072022-382,DYC-US-220630-Holman-594-Opt03,8333,381,1,2022-07-14,2022-07-15,85.000000,1
14072022-381,DYC-US-220630-Holman-594-Opt02,7330,380,1,2022-07-14,2022-07-15,200.000000,1
14072022-381,DYC-US-220630-Holman-594-Opt02,8353,380,1,2022-07-14,2022-07-15,85.000000,1
14072022-381,DYC-US-220630-Holman-594-Opt02,8332,380,1,2022-07-14,2022-07-15,85.000000,1
14072022-380,DYC-US-220630-Holman-594-Opt01,8352,379,1,2022-07-14,2022-07-15,85.000000,1
14072022-380,DYC-US-220630-Holman-594-Opt01,8331,379,1,2022-07-14,2022-07-15,85.000000,1
14072022-379,TTD-120722-126-KQ,9028,378,1,2022-07-14,,1449.000000,1
14072022-378,R2B-112-AC22061217 MORAND,6934,377,1,2022-07-14,2022-07-15,800.000000,1
14072022-377,R2B-112-AC22061217 MORAND,8355,376,1,2022-07-14,2022-07-15,85.000000,1
14072022-377,R2B-112-AC22061217 MORAND,8334,376,1,2022-07-14,2022-07-15,85.000000,1
14072022-376,JP-220707-KATALLER MESH KIDS / ADULT,9651,375,1,2022-07-14,2022-07-15,253.000000,1
14072022-376,JP-220707-KATALLER MESH KIDS / ADULT,9633,375,1,2022-07-14,2022-07-15,253.000000,1
14072022-375,JP-220707-KATALLER MESH KIDS,9651,374,1,2022-07-14,2022-07-15,120.000000,0
14072022-375,JP-220707-KATALLER MESH KIDS,9633,374,1,2022-07-14,2022-07-15,120.000000,0
14072022-374,JP-220707-KATALLER MESH,9484,373,1,2022-07-14,2022-07-15,830.000000,1
14072022-373,DYC-CH1-220629-Air-Glaciers SA,8349,372,1,2022-07-14,2022-07-15,370.000000,1
14072022-373,DYC-CH1-220629-Air-Glaciers SA,8328,372,1,2022-07-14,2022-07-15,370.000000,1
14072022-372,TTD-120722-126-KQ,9008,371,1,2022-07-14,,1251.000000,1
14072022-371,TTD-150722-043-Hằng Phong,8403,370,1,2022-07-14,,188.000000,1
14072022-371,TTD-150722-043-Hằng Phong,8572,370,1,2022-07-14,,25.000000,1
14072022-371,TTD-150722-043-Hằng Phong,6691,370,1,2022-07-14,,1.000000,1
14072022-371,TTD-150722-043-Hằng Phong,1065,370,1,2022-07-14,,60.000000,1
14072022-371,TTD-150722-043-Hằng Phong,1066,370,1,2022-07-14,,29.000000,1
13072022-370,AD-220620-REDFILLS,8522,369,1,2022-07-13,2022-07-14,700.000000,1
13072022-370,AD-220620-REDFILLS,8376,369,1,2022-07-13,2022-07-14,700.000000,1
13072022-369,TTD-130722-126-Trung Việt,1287,368,1,2022-07-13,,251.600000,1
13072022-369,TTD-130722-126-Trung Việt,1286,368,1,2022-07-13,,30.000000,1
13072022-369,TTD-130722-126-Trung Việt,1288,368,1,2022-07-13,,105.500000,1
13072022-369,TTD-130722-126-Trung Việt,190,368,1,2022-07-13,,10.500000,1
13072022-369,TTD-130722-126-Trung Việt,91,368,1,2022-07-13,,10.500000,1
13072022-369,TTD-130722-126-Trung Việt,2214,368,1,2022-07-13,,7.000000,1
13072022-369,TTD-130722-126-Trung Việt,145,368,1,2022-07-13,,3.500000,1
13072022-369,TTD-130722-126-Trung Việt,309,368,1,2022-07-13,,16.000000,1
13072022-369,TTD-130722-126-Trung Việt,310,368,1,2022-07-13,,97.000000,1
13072022-369,TTD-130722-126-Trung Việt,1284,368,1,2022-07-13,,5.000000,1
13072022-369,TTD-130722-126-Trung Việt,9540,368,1,2022-07-13,,5.500000,1
13072022-369,TTD-130722-126-Trung Việt,1054,368,1,2022-07-13,,4.000000,1
13072022-369,TTD-130722-126-Trung Việt,1283,368,1,2022-07-13,,4.000000,1
13072022-368,ĐAI THUN MÈ BLACK - PEWTER,8382,367,1,2022-07-13,2022-07-14,5700.000000,1
13072022-368,ĐAI THUN MÈ BLACK - PEWTER,8381,367,1,2022-07-13,2022-07-14,5700.000000,1
13072022-368,ĐAI THUN MÈ BLACK - PEWTER,8380,367,1,2022-07-13,2022-07-14,2900.000000,1
13072022-368,ĐAI THUN MÈ BLACK - PEWTER,8379,367,1,2022-07-13,2022-07-14,2900.000000,1
13072022-367,ĐAI COTON BLACK VAC06,8458,366,1,2022-07-13,,4000.000000,1
13072022-367,ĐAI COTON BLACK VAC06,8457,366,1,2022-07-13,,4000.000000,1
13072022-367,ĐAI COTON BLACK VAC06,8347,366,1,2022-07-13,,2000.000000,1
13072022-367,ĐAI COTON BLACK VAC06,8326,366,1,2022-07-13,,2000.000000,1
13072022-366,JP-220708-SUMITOMO NEW,8570,365,1,2022-07-13,,670.000000,1
13072022-366,JP-220708-SUMITOMO NEW,8569,365,1,2022-07-13,,670.000000,1
13072022-365,DYC-CH1-220629-Air-Glaciers SA,8349,364,1,2022-07-13,2022-07-14,370.000000,0
13072022-365,DYC-CH1-220629-Air-Glaciers SA,8328,364,1,2022-07-13,2022-07-14,370.000000,0
12072022-364,XA-297,9379,363,1,2022-07-12,2022-07-13,140.000000,1
12072022-364,XA-297,7716,363,1,2022-07-12,2022-07-13,210.000000,1
12072022-363,TTD-120722-125-KQ,9028,362,1,2022-07-12,,322.000000,1
12072022-363,TTD-120722-125-KQ,9637,362,1,2022-07-12,,931.000000,1
12072022-362,XA-296-EPFL KIDS TEAL,9339,361,1,2022-07-12,2022-07-13,200.000000,0
11072022-361,SANDWHICH 1.7cm HM-220629-FENDT,7724,360,1,2022-07-11,2022-07-14,3200.000000,1
11072022-360,VIỀN HM-220629 FENDT,9479,359,1,2022-07-11,2022-07-14,9400.000000,1
11072022-359,TTD-110722-125-Trung Việt,86,358,1,2022-07-11,,4.000000,1
11072022-359,TTD-110722-125-Trung Việt,8795,358,1,2022-07-11,,4.000000,1
11072022-359,TTD-110722-125-Trung Việt,1303,358,1,2022-07-11,,5.000000,1
11072022-359,TTD-110722-125-Trung Việt,8796,358,1,2022-07-11,,5.000000,1
11072022-359,TTD-110722-125-Trung Việt,9508,358,1,2022-07-11,,8.000000,1
11072022-359,TTD-110722-125-Trung Việt,9512,358,1,2022-07-11,,11.000000,1
11072022-359,TTD-110722-125-Trung Việt,9515,358,1,2022-07-11,,3.000000,1
11072022-359,TTD-110722-125-Trung Việt,9542,358,1,2022-07-11,,4.000000,1
11072022-359,TTD-110722-125-Trung Việt,9543,358,1,2022-07-11,,5.500000,1
11072022-359,TTD-110722-125-Trung Việt,1308,358,1,2022-07-11,,4.000000,1
11072022-359,TTD-110722-125-Trung Việt,1309,358,1,2022-07-11,,34.500000,1
11072022-359,TTD-110722-125-Trung Việt,1310,358,1,2022-07-11,,27.000000,1
11072022-359,TTD-110722-125-Trung Việt,1238,358,1,2022-07-11,,13.000000,1
11072022-359,TTD-110722-125-Trung Việt,1236,358,1,2022-07-11,,16.000000,1
11072022-359,TTD-110722-125-Trung Việt,1239,358,1,2022-07-11,,27.500000,1
11072022-359,TTD-110722-125-Trung Việt,1250,358,1,2022-07-11,,4.000000,1
11072022-359,TTD-110722-125-Trung Việt,1252,358,1,2022-07-11,,11.000000,1
11072022-359,TTD-110722-125-Trung Việt,1234,358,1,2022-07-11,,4.000000,1
11072022-359,TTD-110722-125-Trung Việt,1233,358,1,2022-07-11,,5.000000,1
11072022-359,TTD-110722-125-Trung Việt,9638,358,1,2022-07-11,,5.500000,1
11072022-359,TTD-110722-125-Trung Việt,105,358,1,2022-07-11,,3.500000,1
11072022-359,TTD-110722-125-Trung Việt,91,358,1,2022-07-11,,3.500000,1
11072022-359,TTD-110722-125-Trung Việt,9605,358,1,2022-07-11,,41.000000,1
11072022-359,TTD-110722-125-Trung Việt,1059,358,1,2022-07-11,,41.000000,1
11072022-359,TTD-110722-125-Trung Việt,1271,358,1,2022-07-11,,10.000000,1
11072022-359,TTD-110722-125-Trung Việt,1229,358,1,2022-07-11,,10.000000,1
11072022-359,TTD-110722-125-Trung Việt,1286,358,1,2022-07-11,,8.000000,1
11072022-359,TTD-110722-125-Trung Việt,1287,358,1,2022-07-11,,29.000000,1
11072022-359,TTD-110722-125-Trung Việt,1288,358,1,2022-07-11,,13.000000,1
11072022-359,TTD-110722-125-Trung Việt,1298,358,1,2022-07-11,,10.000000,1
11072022-358,VIỀN DYC-US-220630-Holman-594-Opt02,7330,357,1,2022-07-11,2022-07-14,160.000000,1
11072022-357,VIỀN DYC-585/ DYC-577-OPT06/ DYC-577-OPT12,6963,356,1,2022-07-11,2022-07-14,2000.000000,1
11072022-356,TTD-110722-124-KQ,9008,355,1,2022-07-11,,797.000000,1
11072022-355,ĐAI AD-220623-YELIR-GREY,8708,354,1,2022-07-11,2022-07-12,180.000000,1
11072022-355,ĐAI AD-220623-YELIR-GREY,8702,354,1,2022-07-11,2022-07-12,180.000000,1
11072022-354,ĐAI HUBB&WILLS 5-STYLE 3,8708,353,1,2022-07-11,2022-07-13,86.000000,1
11072022-354,ĐAI HUBB&WILLS 5-STYLE 3,8702,353,1,2022-07-11,2022-07-13,86.000000,1
11072022-353,ĐAI HM-220630-PZ,8733,352,1,2022-07-11,2022-07-13,86.000000,1
11072022-353,ĐAI HM-220630-PZ,8425,352,1,2022-07-11,2022-07-13,86.000000,1
11072022-352,ĐAI HM-22060-FENDT,8782,351,1,2022-07-11,2022-07-14,3730.000000,1
11072022-352,ĐAI HM-22060-FENDT,8781,351,1,2022-07-11,2022-07-14,3730.000000,1
11072022-351,ĐAI R2B-108,8347,350,1,2022-07-11,2022-07-13,150.000000,1
11072022-351,ĐAI R2B-108,8326,350,1,2022-07-11,2022-07-13,150.000000,1
09072022-350,TTD-090722-123-KQ,9004,349,1,2022-07-09,,162.000000,1
09072022-350,TTD-090722-123-KQ,9028,349,1,2022-07-09,,1288.000000,1
09072022-349,ĐAI HM-220630,8733,348,1,2022-07-09,2022-07-11,230.000000,1
09072022-349,ĐAI HM-220630,8425,348,1,2022-07-09,2022-07-11,230.000000,1
09072022-348,ĐAI HM-220630,9481,347,1,2022-07-09,2022-07-11,50.000000,1
09072022-348,ĐAI HM-220630,9480,347,1,2022-07-09,2022-07-11,50.000000,1
09072022-347,ĐAI HM-220630,9478,346,1,2022-07-09,2022-07-11,150.000000,1
09072022-347,ĐAI HM-220630,8699,346,1,2022-07-09,2022-07-11,150.000000,1
09072022-346,ĐAI HM-220630,9483,345,1,2022-07-09,2022-07-11,50.000000,1
09072022-346,ĐAI HM-220630,9482,345,1,2022-07-09,2022-07-11,50.000000,1
09072022-345,ĐAI HM-220630,8992,344,1,2022-07-09,2022-07-11,150.000000,1
09072022-345,ĐAI HM-220630,8457,344,1,2022-07-09,2022-07-11,150.000000,1
08072022-344,TTD-080722-122-KQ,9028,343,1,2022-07-08,,648.000000,1
08072022-343,AD-220620-REDFILLS IR PATCH 2/ CHARACTER/ FACE 2,8522,342,1,2022-07-08,2022-07-11,470.000000,1
08072022-343,AD-220620-REDFILLS IR PATCH 2/ CHARACTER/ FACE 2,8376,342,1,2022-07-08,2022-07-11,470.000000,1
08072022-342,ROV-220621-CLYDE'S CORNER 03,9084,341,1,2022-07-08,2022-07-11,65.000000,1
08072022-342,ROV-220621-CLYDE'S CORNER 03,8457,341,1,2022-07-08,2022-07-11,65.000000,1
07072022-341,CIE-SMS,8490,340,1,2022-07-07,2022-07-09,30.000000,1
07072022-341,CIE-SMS,8489,340,1,2022-07-07,2022-07-09,30.000000,1
07072022-340,CIE-SMS,8506,339,1,2022-07-07,2022-07-09,150.000000,1
07072022-340,CIE-SMS,8505,339,1,2022-07-07,2022-07-09,150.000000,1
07072022-339,CIE-SMS,8649,338,1,2022-07-07,2022-07-09,70.000000,1
07072022-339,CIE-SMS,8648,338,1,2022-07-07,2022-07-09,70.000000,1
07072022-338,CIE-SMS,8651,337,1,2022-07-07,2022-07-09,130.000000,1
07072022-338,CIE-SMS,8650,337,1,2022-07-07,2022-07-09,130.000000,1
07072022-337,CIE-SMS,8680,336,1,2022-07-07,2022-07-09,70.000000,1
07072022-337,CIE-SMS,8679,336,1,2022-07-07,2022-07-09,70.000000,1
07072022-335,CIE-SMS,7738,334,1,2022-07-07,2022-07-09,50.000000,1
07072022-334,CIE-SMS,9214,333,1,2022-07-07,2022-07-09,50.000000,1
07072022-333,CIE-SMS,8661,332,1,2022-07-07,2022-07-09,80.000000,1
07072022-332,CIE-SMS,9356,331,1,2022-07-07,2022-07-09,90.000000,1
07072022-331,CIE-SMS,7247,330,1,2022-07-07,2022-07-09,140.000000,1
07072022-329,CIE-SMS,9265,328,1,2022-07-07,2022-07-09,25.000000,1
07072022-329,CIE-SMS,9264,328,1,2022-07-07,2022-07-09,25.000000,1
07072022-328,TTD-050722-123-Trung Việt,8658,327,1,2022-07-07,,6.000000,1
07072022-328,TTD-050722-123-Trung Việt,9097,327,1,2022-07-07,,8.000000,1
07072022-328,TTD-050722-123-Trung Việt,8741,327,1,2022-07-07,,3.000000,1
07072022-328,TTD-050722-123-Trung Việt,2337,327,1,2022-07-07,,25.000000,1
07072022-328,TTD-050722-123-Trung Việt,9501,327,1,2022-07-07,,55.000000,1
07072022-328,TTD-050722-123-Trung Việt,8191,327,1,2022-07-07,,25.000000,1
07072022-328,TTD-050722-123-Trung Việt,2330,327,1,2022-07-07,,82.000000,1
07072022-328,TTD-050722-123-Trung Việt,8190,327,1,2022-07-07,,15.000000,1
07072022-327,TTD-070722-121-KQ,9008,326,1,2022-07-07,,162.000000,1
07072022-327,TTD-070722-121-KQ,9497,326,1,2022-07-07,,9198.000000,1
07072022-327,TTD-070722-121-KQ,9028,326,1,2022-07-07,,162.000000,1
07072022-326,TTD-070722-124-Trung Việt,105,325,1,2022-07-07,,4.000000,1
07072022-326,TTD-070722-124-Trung Việt,9504,325,1,2022-07-07,,9.000000,1
07072022-326,TTD-070722-124-Trung Việt,7517,325,1,2022-07-07,,10.000000,1
07072022-325,TTD-220705-POTTU & SEITZ SA,9517,324,1,2022-07-07,,100.000000,1
07072022-324,TTDKTY-220627,8645,323,1,2022-07-07,2022-07-09,300.000000,1
07072022-323,Sample,9554,322,1,2022-07-07,,3.000000,1
06072022-322,DYC-US-220517-E11even-573-Opt05,8627,321,1,2022-07-06,2022-07-08,213.000000,1
06072022-322,DYC-US-220517-E11even-573-Opt05,8624,321,1,2022-07-06,2022-07-08,213.000000,1
06072022-321,DYC-US-220604 Worth Avenue Yachts 586,7117,320,1,2022-07-06,2022-07-08,148.500000,1
06072022-320,DYC-US-220604 Worth Avenue Yachts 586,8349,319,1,2022-07-06,2022-07-08,90.000000,1
06072022-320,DYC-US-220604 Worth Avenue Yachts 586,8328,319,1,2022-07-06,2022-07-08,90.000000,1
06072022-319,HM-220629-FENDT,9538,318,1,2022-07-06,,6050.000000,1
06072022-318,TTD-060722-120-KQ,9008,317,1,2022-07-06,,809.000000,1
05072022-316,CIELE-SMS-ĐAI,9265,315,1,2022-07-05,2022-07-06,72.000000,0
05072022-316,CIELE-SMS-ĐAI,9264,315,1,2022-07-05,2022-07-06,72.000000,0
05072022-316,CIELE-SMS-ĐAI,8490,315,1,2022-07-05,2022-07-06,42.000000,0
05072022-316,CIELE-SMS-ĐAI,8489,315,1,2022-07-05,2022-07-06,42.000000,0
05072022-316,CIELE-SMS-ĐAI,9126,315,1,2022-07-05,2022-07-06,55.000000,0
05072022-316,CIELE-SMS-ĐAI,8648,315,1,2022-07-05,2022-07-06,55.000000,0
05072022-316,CIELE-SMS-ĐAI,8651,315,1,2022-07-05,2022-07-06,70.000000,0
05072022-316,CIELE-SMS-ĐAI,8650,315,1,2022-07-05,2022-07-06,70.000000,0
05072022-316,CIELE-SMS-ĐAI,8506,315,1,2022-07-05,2022-07-06,110.000000,0
05072022-316,CIELE-SMS-ĐAI,8505,315,1,2022-07-05,2022-07-06,110.000000,0
05072022-315,CIE-SMS-211222,9214,314,1,2022-07-05,2022-07-06,94.000000,0
05072022-315,CIE-SMS-211222,7738,314,1,2022-07-05,2022-07-06,65.000000,0
05072022-315,CIE-SMS-211222,9198,314,1,2022-07-05,2022-07-06,80.000000,0
05072022-315,CIE-SMS-211222,7247,314,1,2022-07-05,2022-07-06,98.000000,0
05072022-315,CIE-SMS-211222,9356,314,1,2022-07-05,2022-07-06,80.000000,0
05072022-314,XA-297-EHL WHITE / BLACK / NAVY,8377,313,1,2022-07-05,2022-07-06,90.000000,1
05072022-314,XA-297-EHL WHITE / BLACK / NAVY,8373,313,1,2022-07-05,2022-07-06,90.000000,0
05072022-314,XA-297-EHL WHITE / BLACK / NAVY,9415,313,1,2022-07-05,2022-07-06,180.000000,0
05072022-314,XA-297-EHL WHITE / BLACK / NAVY,9414,313,1,2022-07-05,2022-07-06,180.000000,0
05072022-313,TTD-050722-042-Hằng Phong,9505,312,1,2022-07-05,,8.500000,1
05072022-313,TTD-050722-042-Hằng Phong,1659,312,1,2022-07-05,,23.000000,1
05072022-313,TTD-050722-042-Hằng Phong,1065,312,1,2022-07-05,,10.000000,1
05072022-313,TTD-050722-042-Hằng Phong,1502,312,1,2022-07-05,,34.500000,1
05072022-313,TTD-050722-042-Hằng Phong,1312,312,1,2022-07-05,,12.000000,1
05072022-312,TTD-050722-039-Quãng Viễn.,6691,311,1,2022-07-05,,384.000000,1
05072022-312,TTD-050722-039-Quãng Viễn.,1062,311,1,2022-07-05,,14.000000,1
05072022-312,TTD-050722-039-Quãng Viễn.,1065,311,1,2022-07-05,,18.000000,1
05072022-312,TTD-050722-039-Quãng Viễn.,2335,311,1,2022-07-05,,43.500000,1
05072022-312,TTD-050722-039-Quãng Viễn.,7509,311,1,2022-07-05,,9.000000,1
05072022-311,TTDKTY-220627-VV520-Fandango Pink-Slide,8645,310,1,2022-07-05,2022-07-06,325.000000,1
05072022-311,TTDKTY-220627-VV520-Fandango Pink-Slide,8387,310,1,2022-07-05,2022-07-06,600.000000,1
05072022-310,TTDKTY-220627-VV520-Fandango Pink-Slide,8645,309,1,2022-07-05,2022-07-06,325.000000,0
05072022-309,DYC-US-220616-E11even-587-Opt01,9349,308,1,2022-07-05,2022-07-06,101.000000,0
04072022-308,ĐAI GF,8733,307,1,2022-07-04,2022-07-05,3300.000000,1
04072022-308,ĐAI GF,8425,307,1,2022-07-04,2022-07-05,3300.000000,1
04072022-308,ĐAI GF,8458,307,1,2022-07-04,2022-07-05,3200.000000,1
04072022-308,ĐAI GF,8457,307,1,2022-07-04,2022-07-05,3200.000000,1
04072022-308,ĐAI GF,8706,307,1,2022-07-04,2022-07-05,2200.000000,1
04072022-308,ĐAI GF,8699,307,1,2022-07-04,2022-07-05,2200.000000,1
04072022-308,ĐAI GF,8980,307,1,2022-07-04,2022-07-05,800.000000,1
04072022-308,ĐAI GF,8979,307,1,2022-07-04,2022-07-05,800.000000,1
04072022-308,ĐAI GF,8860,307,1,2022-07-04,2022-07-05,500.000000,1
04072022-308,ĐAI GF,8430,307,1,2022-07-04,2022-07-05,1000.000000,1
04072022-308,ĐAI GF,8991,307,1,2022-07-04,2022-07-05,1200.000000,1
04072022-308,ĐAI GF,8746,307,1,2022-07-04,2022-07-05,1200.000000,1
04072022-307,TTD-040722-124-Trung Việt,1635,306,1,2022-07-04,,13.000000,1
04072022-307,TTD-040722-124-Trung Việt,8257,306,1,2022-07-04,,4.000000,1
04072022-307,TTD-040722-124-Trung Việt,8189,306,1,2022-07-04,,15.000000,1
04072022-307,TTD-040722-124-Trung Việt,8256,306,1,2022-07-04,,8.000000,1
04072022-307,TTD-040722-124-Trung Việt,135,306,1,2022-07-04,,14.000000,1
04072022-307,TTD-040722-124-Trung Việt,2196,306,1,2022-07-04,,51.000000,1
04072022-307,TTD-040722-124-Trung Việt,9499,306,1,2022-07-04,,2.000000,1
04072022-307,TTD-040722-124-Trung Việt,272,306,1,2022-07-04,,4.000000,1
04072022-307,TTD-040722-124-Trung Việt,91,306,1,2022-07-04,,4.000000,1
04072022-307,TTD-040722-124-Trung Việt,9042,306,1,2022-07-04,,15.000000,1
04072022-307,TTD-040722-124-Trung Việt,9043,306,1,2022-07-04,,69.000000,1
04072022-306,R2B-104-AC2205896 FONDATION AVENIR,8377,305,1,2022-07-04,2022-07-05,87.000000,1
