product_id,request_id,is_exported,is_complete_req_detail,quantity_req_stockout,assign_product_stockout_id,quantity_exported_req_stockout
1307,1179,1,1,4.000000,31800.0,4.800000
1308,1461,1,1,2.000000,39541.0,2.000000
1308,1622,1,1,2.000000,42529.0,2.400000
1308,1758,1,1,5.000000,46099.0,5.000000
1308,1945,1,1,6.000000,49857.0,6.000000
1309,1621,1,1,5.000000,42621.0,5.000000
1309,376,1,1,2.000000,16584.0,2.000000
1309,570,1,1,3.000000,20094.0,3.000000
1310,135,1,1,4.000000,8650.0,4.000000
1310,181,1,1,3.000000,9941.0,3.000000
1310,739,1,1,5.000000,23344.0,5.750000
1310,753,1,1,45.000000,24103.0,45.000000
1310,1036,1,1,25.000000,29203.0,25.000000
1310,1115,1,1,10.000000,30381.0,10.000000
1310,1179,1,1,15.000000,31796.0,6.110000
1310,1179,1,1,15.000000,31797.0,8.890000
1310,1191,1,1,30.000000,31810.0,36.000000
1310,1431,1,1,35.000000,38885.0,35.000000
1310,1638,1,1,45.000000,42965.0,45.000000
1310,1758,1,1,35.000000,46097.0,35.000000
1310,1945,1,1,46.000000,49872.0,46.000000
1312,162,1,1,2.000000,8747.0,1.000000
1312,162,1,1,2.000000,8748.0,1.000000
1312,269,1,1,10.000000,12461.0,1.000000
1312,269,1,1,10.000000,12462.0,1.000000
1312,269,1,1,10.000000,12463.0,1.000000
1312,269,1,1,10.000000,12464.0,1.000000
1312,269,1,1,10.000000,12465.0,1.000000
1312,269,1,1,10.000000,12466.0,1.000000
1312,269,1,1,10.000000,12467.0,1.000000
1312,269,1,1,10.000000,12468.0,1.000000
1312,269,1,1,10.000000,12469.0,1.000000
1312,269,1,1,10.000000,12470.0,1.000000
1312,675,1,1,2.000000,22800.0,2.000000
1312,797,1,1,12.000000,24342.0,12.000000
1312,1331,1,1,16.000000,35656.0,3.000000
1312,1331,1,1,16.000000,35657.0,3.000000
1312,1331,1,1,16.000000,35658.0,5.000000
1312,1331,1,1,16.000000,35659.0,5.000000
1313,1252,1,1,12.000000,33298.0,12.000000
1313,1378,1,1,16.000000,36693.0,16.000000
1319,1237,1,1,4.000000,33026.0,4.000000
1323,1387,1,1,5.000000,38401.0,5.000000
1325,1387,1,1,5.000000,39502.0,5.000000
1329,394,1,1,3.000000,15983.0,3.000000
1329,541,1,1,1.000000,21557.0,1.000000
1329,1153,1,1,4.000000,30994.0,4.000000
1330,394,1,1,1.500000,15984.0,1.500000
1330,1095,1,1,9.000000,30011.0,10.800000
1330,1557,1,1,2.000000,41072.0,2.000000
1331,394,1,1,1.500000,15982.0,1.500000
1331,541,1,1,1.000000,19609.0,1.000000
1332,252,1,1,0.500000,11963.0,0.500000
1332,690,1,1,2.000000,22929.0,2.000000
1332,916,1,1,2.000000,26593.0,2.000000
1332,1873,1,1,1.000000,48146.0,1.000000
1335,1601,1,1,4.000000,42533.0,4.000000
1335,252,1,1,0.500000,11964.0,0.500000
1335,485,1,1,4.000000,17971.0,4.000000
1335,1276,1,1,4.000000,33929.0,4.000000
1338,252,1,1,0.500000,11965.0,0.500000
1338,358,1,1,1.000000,14586.0,1.000000
1341,241,1,1,0.500000,11368.0,0.500000
1341,252,1,1,0.500000,11966.0,0.500000
1341,471,1,1,2.000000,18723.0,2.000000
1341,1324,1,1,4.000000,35600.0,4.000000
1341,1387,1,1,5.000000,38402.0,5.000000
1341,1727,1,1,4.000000,44734.0,4.000000
1341,1812,1,1,4.000000,46486.0,4.000000
1344,252,1,1,0.500000,11967.0,0.500000
1344,471,1,1,0.200000,18724.0,0.200000
1344,956,1,1,0.500000,27174.0,0.500000
1445,27,1,1,1.000000,5309.0,1.000000
1445,177,1,1,3.000000,8824.0,3.000000
1445,294,1,1,2.000000,13443.0,2.000000
1445,451,1,1,2.000000,17856.0,2.000000
1445,497,1,1,1.000000,18578.0,1.000000
1445,647,1,1,10.000000,21525.0,10.000000
1446,177,1,1,1.000000,8827.0,1.000000
1446,294,1,1,1.000000,13444.0,1.000000
1446,451,1,1,1.000000,17857.0,1.000000
1466,1766,1,1,3.000000,45728.0,3.000000
1481,1846,1,1,3.000000,47209.0,3.000000
1481,1955,1,1,5.000000,49982.0,5.000000
1481,265,1,1,1.000000,12180.0,1.000000
1481,348,1,1,0.500000,14582.0,0.500000
1481,470,1,1,0.500000,18358.0,0.500000
1481,1008,1,1,1.000000,28678.0,1.000000
1481,1387,1,1,10.000000,38409.0,10.000000
1481,1450,1,1,3.000000,38876.0,3.000000
1482,541,1,1,0.500000,21558.0,0.500000
1484,241,1,1,0.500000,11371.0,0.500000
1484,265,1,1,1.000000,12183.0,1.000000
1484,470,1,1,0.200000,18360.0,0.200000
1484,515,1,1,1.000000,19050.0,1.000000
1484,793,1,1,0.500000,24340.0,0.500000
1484,916,1,1,2.000000,26594.0,2.000000
1484,956,1,1,0.500000,27183.0,0.500000
1484,1276,1,1,2.000000,33930.0,2.000000
1484,1387,1,1,10.000000,38405.0,10.000000
1484,1600,1,1,4.000000,42541.0,4.000000
1484,1812,1,1,1.000000,46490.0,1.000000
1484,2007,0,0,3.000000,,
1490,601,1,1,1.000000,21081.0,1.000000
1493,1202,1,1,3.000000,32586.0,3.000000
1493,1873,1,1,5.000000,48141.0,5.000000
1499,1222,0,0,2.000000,32694.0,2.000000
1499,1400,1,1,2.000000,37966.0,2.000000
1500,1202,1,1,3.000000,32587.0,3.000000
1500,1873,1,1,5.000000,48140.0,5.000000
1506,1855,1,1,1.000000,48023.0,1.000000
1507,1387,1,1,10.000000,38408.0,10.000000
1513,1855,1,1,1.000000,48022.0,1.000000
1513,1907,1,1,1.000000,49071.0,1.000000
1514,98,1,1,1.000000,21598.0,1.000000
1514,394,1,1,1.000000,15990.0,1.000000
1514,510,1,1,3.000000,18736.0,3.000000
1514,529,1,1,5.000000,19231.0,5.000000
1514,550,1,1,3.000000,20166.0,3.000000
1514,690,1,1,3.000000,22934.0,3.000000
1514,746,1,1,2.000000,23802.0,2.000000
1514,817,1,1,0.500000,25047.0,0.500000
1514,855,1,1,3.000000,26031.0,3.000000
1514,1387,1,1,10.000000,38404.0,10.000000
1515,690,1,1,2.000000,22935.0,2.000000
1515,746,1,1,1.000000,23801.0,1.000000
1515,913,1,1,4.000000,26362.0,4.000000
1515,1222,0,0,0.500000,32697.0,0.500000
1519,102,1,1,5.000000,21604.0,5.000000
1519,141,0,0,1.500000,,
1524,1982,1,1,1.000000,50928.0,1.000000
1527,596,1,1,80.000000,21079.0,80.000000
1527,791,1,1,21.000000,24321.0,21.000000
1528,27,1,1,3.000000,5304.0,3.000000
1528,89,1,1,4.000000,6765.0,4.000000
1528,451,1,1,0.500000,17845.0,0.500000
1528,699,1,1,0.500000,22923.0,0.500000
1528,702,1,1,1.000000,22924.0,1.000000
1528,1986,1,1,3.000000,50944.0,3.000000
1529,1400,1,1,0.500000,37965.0,0.500000
1535,451,1,1,3.000000,17853.0,3.000000
1535,956,1,1,2.000000,27172.0,2.000000
1537,27,1,1,2.000000,5301.0,2.000000
1537,348,1,1,0.500000,14581.0,0.500000
1537,541,1,1,0.500000,19611.0,0.500000
1537,1179,1,1,1.000000,31799.0,1.200000
1537,1387,1,1,10.000000,38407.0,10.000000
1537,1416,1,1,3.000000,37985.0,3.000000
1537,1469,1,1,1.000000,39710.0,1.000000
1537,1616,1,1,1.000000,42729.0,1.000000
1537,1830,1,1,1.000000,48039.0,1.000000
1539,1659,1,1,5.000000,43682.0,5.000000
1539,1688,1,1,1.500000,43991.0,1.500000
1539,1812,1,1,1.000000,46487.0,1.000000
1539,241,1,1,0.500000,11370.0,0.500000
1539,394,1,1,1.000000,15978.0,1.000000
1539,451,1,1,1.000000,17847.0,1.000000
1539,570,1,1,1.000000,20082.0,1.000000
1539,748,1,1,3.000000,23793.0,3.000000
1539,921,1,1,4.000000,26599.0,4.000000
1539,1162,1,1,15.000000,31310.0,15.000000
1539,1276,1,1,1.000000,33928.0,1.000000
1539,1288,1,1,3.000000,34692.0,3.000000
1540,14,1,1,2.000000,21627.0,2.000000
1541,27,1,1,5.000000,5305.0,5.000000
1541,451,1,1,0.500000,17846.0,0.500000
1541,699,1,1,0.500000,22925.0,0.500000
1541,702,1,1,1.000000,22926.0,1.000000
1542,1678,1,1,0.200000,43685.0,0.200000
1543,1613,1,1,1.000000,42554.0,1.000000
1543,1667,1,1,3.000000,43508.0,3.000000
1545,1460,1,1,147.000000,38959.0,147.000000
1554,394,1,1,1.000000,15987.0,1.000000
1554,515,1,1,0.500000,19062.0,0.500000
1554,799,1,1,1.500000,24466.0,1.500000
1556,799,1,1,2.000000,24467.0,2.000000
1557,241,1,1,0.500000,11369.0,0.500000
1557,265,1,1,1.000000,12182.0,1.000000
1557,363,1,1,0.500000,16596.0,0.500000
1557,471,1,1,3.000000,18725.0,3.000000
1557,690,1,1,1.000000,22930.0,1.000000
1557,1276,1,1,1.000000,33931.0,1.000000
1557,1727,1,1,2.000000,44735.0,2.000000
1557,1812,1,1,1.000000,46488.0,1.000000
1559,591,1,1,0.500000,20735.0,0.500000
1562,591,1,1,0.500000,20736.0,0.500000
1562,799,1,1,2.500000,24468.0,2.500000
1599,348,1,1,1.000000,14584.0,1.000000
1599,727,1,1,5.500000,23324.0,5.500000
1600,570,1,1,5.000000,20077.0,5.000000
1601,1855,1,1,2.000000,48021.0,2.000000
1615,1590,1,1,9.000000,42725.0,9.000000
1615,394,1,1,2.000000,15980.0,2.000000
1615,1557,1,1,2.000000,41073.0,2.000000
1616,1222,0,0,3.000000,32698.0,3.000000
1616,1321,1,1,1.000000,35587.0,1.000000
1616,1378,1,1,1.500000,36702.0,1.500000
1624,407,1,1,4.000000,16000.0,4.000000
1625,164,1,1,2.000000,8834.0,2.000000
1625,497,1,1,4.000000,18572.0,4.000000
1630,308,1,1,1.000000,13622.0,1.000000
1631,807,1,1,6.000000,24632.0,6.000000
1632,407,1,1,4.000000,16003.0,4.000000
1632,793,1,1,3.000000,24338.0,3.000000
1633,497,1,1,4.000000,18573.0,4.000000
1634,394,1,1,2.000000,15989.0,2.000000
1634,1387,1,1,5.000000,38399.0,5.000000
1635,183,1,1,13.000000,14311.0,13.000000
1635,451,1,1,4.000000,17842.0,4.000000
1635,1387,1,1,5.000000,39500.0,5.000000
1648,252,1,1,0.500000,11970.0,0.500000
1648,690,1,1,2.500000,22928.0,2.500000
1648,868,1,1,2.000000,25956.0,2.000000
1648,1146,1,1,2.000000,31241.0,2.000000
1648,1284,1,1,2.000000,33949.0,2.000000
1648,1387,1,1,10.000000,38403.0,10.000000
1651,14,1,1,5.000000,5294.0,5.000000
1651,252,1,1,0.500000,11971.0,0.500000
1651,1867,1,1,3.000000,48024.0,3.000000
1652,363,1,1,0.500000,16602.0,0.500000
1653,177,1,1,3.000000,8829.0,3.000000
1653,252,1,1,0.500000,11968.0,0.500000
1653,348,1,1,2.000000,14577.0,2.000000
1653,413,1,1,2.000000,16023.0,2.000000
1653,1218,1,1,2.500000,32843.0,2.500000
1654,177,1,1,3.000000,8825.0,3.000000
1654,252,1,1,1.000000,11949.0,1.000000
1654,348,1,1,2.000000,14579.0,2.000000
1654,413,1,1,2.000000,16022.0,2.000000
1654,570,1,1,4.000000,20081.0,4.000000
1654,1015,1,1,3.000000,28748.0,3.600000
1654,1431,1,1,4.000000,38892.0,4.000000
1675,60,1,1,3.000000,6185.0,3.000000
1675,135,1,1,2.000000,8658.0,2.000000
1675,752,1,1,2.000000,24092.0,2.000000
1675,1146,1,1,2.000000,31244.0,2.000000
1675,1387,1,1,10.000000,38412.0,10.000000
1675,1525,1,1,2.000000,40646.0,2.000000
1675,1812,1,1,2.000000,46484.0,2.000000
1676,1675,1,1,10.000000,43518.0,10.000000
1676,1766,1,1,5.000000,45740.0,5.000000
1676,399,1,1,5.000000,16019.0,5.000000
1676,838,1,1,10.000000,25453.0,10.000000
1676,1387,1,1,10.000000,39503.0,3.390000
1676,1387,1,1,10.000000,39504.0,1.500000
1676,1387,1,1,10.000000,39505.0,3.000000
1676,1387,1,1,10.000000,39506.0,0.560000
1676,1387,1,1,10.000000,39507.0,0.400000
1676,1387,1,1,10.000000,39508.0,1.150000
1677,399,1,1,5.000000,16020.0,5.000000
1677,838,1,1,10.000000,25452.0,10.000000
1677,1387,1,1,10.000000,38410.0,8.050000
1677,1387,1,1,10.000000,38411.0,1.950000
1677,1621,1,1,5.000000,42632.0,2.500000
1677,1621,1,1,5.000000,42633.0,2.000000
1677,1621,1,1,5.000000,42634.0,0.500000
1677,1675,1,1,10.000000,43519.0,10.000000
1677,1766,1,1,5.000000,45738.0,5.000000
1683,1075,1,1,1.000000,29846.0,1.000000
1690,60,1,1,1.000000,6181.0,1.000000
1690,1075,1,1,1.000000,29834.0,1.000000
1690,1311,1,1,3.000000,34717.0,3.000000
1696,1075,1,1,2.000000,29830.0,2.000000
1703,1075,1,1,1.000000,29841.0,1.000000
1712,1075,1,1,1.000000,29839.0,1.000000
1712,1525,1,1,1.000000,40648.0,1.000000
1716,1075,1,1,1.000000,29838.0,1.000000
1716,1276,1,1,1.000000,33924.0,1.000000
1716,1525,1,1,3.000000,40647.0,3.000000
1720,1075,1,1,2.000000,29833.0,2.000000
1726,1075,1,1,2.000000,29840.0,2.000000
1729,1952,1,1,3.000000,50939.0,3.000000
1736,1075,1,1,2.000000,29845.0,2.000000
1740,815,1,1,2.500000,26027.0,3.000000
1742,60,1,1,3.000000,6182.0,3.000000
1742,179,1,1,1.500000,9165.0,1.500000
1742,188,1,1,1.200000,9927.0,1.200000
1742,294,1,1,3.000000,13440.0,3.000000
1742,1110,1,1,9.000000,31001.0,10.800000
1742,1321,1,1,5.000000,35584.0,5.000000
1742,1418,1,1,1.000000,38226.0,1.000000
1742,1469,1,0,2.000000,39670.0,1.440000
1742,1572,1,1,2.000000,41731.0,2.000000
1744,209,1,1,2.000000,10997.0,2.000000
1744,399,1,1,5.000000,16018.0,5.000000
1744,1472,1,1,4.000000,39668.0,4.000000
1746,399,1,1,5.000000,16017.0,5.000000
1746,1472,1,1,3.000000,39669.0,3.000000
1756,76,1,1,2.000000,6205.0,2.000000
1756,296,1,1,1.000000,13621.0,1.000000
1756,352,1,1,0.500000,14540.0,0.500000
1756,839,1,1,1.500000,25278.0,1.500000
1756,1093,1,1,1.500000,29858.0,1.500000
1756,1354,1,1,5.000000,36658.0,5.000000
1756,1355,1,1,6.000000,36659.0,6.000000
1756,1401,1,1,13.700000,37674.0,9.100000
1756,1401,1,1,13.700000,37675.0,4.600000
1759,306,1,1,4.000000,13629.0,4.000000
1759,315,1,1,4.000000,13609.0,4.000000
1759,1387,1,1,5.000000,38415.0,5.000000
1764,209,1,1,2.000000,10998.0,2.000000
1764,752,1,1,3.000000,24091.0,3.000000
1764,918,1,1,12.000000,26596.0,12.000000
1764,1056,1,1,1.500000,29417.0,1.800000
1764,1252,1,1,2.000000,33305.0,2.400000
1764,1387,1,1,10.000000,38413.0,10.000000
1764,1422,1,1,3.500000,38214.0,3.500000
1764,1469,1,1,2.000000,39673.0,2.000000
1764,1525,1,1,2.000000,40639.0,2.000000
1764,1675,1,1,3.000000,43511.0,3.000000
1766,1621,1,1,5.000000,42635.0,3.000000
1766,1621,1,1,5.000000,42636.0,2.000000
1766,1830,1,1,10.000000,48046.0,9.050000
1766,1830,1,1,10.000000,48047.0,0.720000
1766,1830,1,1,10.000000,48048.0,0.230000
1766,838,1,1,10.000000,25451.0,10.000000
1766,1387,1,1,10.000000,39509.0,12.000000
1768,1075,1,1,1.000000,29844.0,1.000000
1772,1075,1,1,1.000000,29835.0,1.000000
1772,1311,1,1,3.000000,34718.0,3.000000
1772,1621,1,1,1.000000,42631.0,1.000000
1772,1881,1,1,3.000000,48272.0,3.000000
1775,1621,1,1,3.000000,42640.0,3.000000
1775,1115,1,1,1.000000,30384.0,1.000000
1775,1465,1,1,1.000000,39542.0,1.000000
1781,1075,1,1,1.000000,29836.0,1.000000
1781,1311,1,1,3.000000,34716.0,3.000000
1785,154,1,1,1.000000,8750.0,1.000000
1785,1056,1,1,1.000000,29416.0,1.200000
1785,1075,1,1,1.000000,29837.0,1.000000
1785,1621,1,1,3.000000,42642.0,3.000000
1787,1075,1,1,2.000000,29832.0,2.000000
1792,1317,1,1,1.000000,35660.0,1.000000
1795,1075,1,1,2.000000,29842.0,2.000000
1801,1075,1,1,2.000000,29843.0,2.000000
1805,1075,1,1,2.000000,29831.0,2.000000
1807,60,1,1,2.000000,6183.0,2.000000
1807,241,1,1,2.000000,11367.0,2.000000
1807,1321,1,1,5.000000,35585.0,5.000000
1807,1572,1,1,2.000000,41732.0,2.000000
1809,1418,1,1,8.000000,38225.0,8.000000
1810,68,1,1,3.000000,5767.0,3.000000
1810,797,1,1,1.000000,24341.0,1.000000
1810,884,1,1,35.000000,25962.0,35.000000
1810,1146,1,1,0.500000,31245.0,0.500000
1810,1331,1,1,9.500000,35654.0,10.000000
1810,1355,1,1,7.000000,36661.0,7.000000
1810,1401,1,1,31.000000,37672.0,27.040000
1810,1401,1,1,31.000000,37673.0,3.960000
1810,1469,1,1,4.000000,39689.0,4.000000
1810,1830,1,1,4.000000,48037.0,4.000000
1834,348,1,1,1.000000,14585.0,1.000000
1834,752,1,1,0.500000,24094.0,0.500000
1835,265,1,1,2.000000,12178.0,2.000000
1835,956,1,1,1.000000,27181.0,1.000000
1836,5,1,1,1.000000,5576.0,1.000000
1838,1416,1,1,1.000000,37986.0,1.000000
1838,1541,1,1,1.000000,40888.0,1.000000
1856,675,1,1,1.500000,22798.0,1.500000
1859,451,1,1,0.500000,17849.0,0.500000
1859,485,1,1,4.500000,17973.0,4.500000
1888,1491,1,1,7.000000,40090.0,7.000000
1918,1667,1,1,2.000000,43510.0,2.000000
1922,1675,1,1,1.000000,43513.0,1.000000
1922,1696,1,1,1.700000,44269.0,1.700000
1922,1948,1,1,1.500000,49980.0,1.500000
1922,541,1,1,1.000000,19603.0,1.000000
1922,570,1,1,1.000000,20080.0,1.000000
1922,762,1,1,0.500000,24111.0,0.500000
1922,768,1,1,1.500000,24028.0,1.500000
1922,991,1,1,1.500000,27524.0,1.800000
1922,1015,1,1,1.500000,28747.0,1.800000
1922,1387,1,1,5.000000,38423.0,5.000000
1922,1419,1,1,1.500000,38215.0,1.500000
1922,1469,1,1,1.000000,39686.0,1.000000
1922,1581,1,1,0.300000,41790.0,0.300000
1924,1387,1,1,5.000000,38426.0,5.000000
1926,541,1,1,1.000000,19604.0,1.000000
1926,768,1,1,1.500000,24029.0,1.500000
1926,1015,1,1,1.500000,28746.0,1.800000
1926,1948,1,1,1.500000,49979.0,1.500000
1929,1907,1,1,6.000000,49069.0,6.000000
1929,209,1,1,0.500000,10992.0,0.500000
1929,254,1,1,3.000000,12188.0,3.000000
1929,300,1,1,0.300000,12834.0,0.300000
1929,411,1,1,0.500000,16230.0,0.500000
1929,485,1,1,0.500000,17966.0,0.500000
1929,509,1,1,1.000000,18739.0,1.000000
1929,515,1,1,3.000000,19043.0,3.000000
1929,518,1,1,2.200000,19092.0,2.200000
1929,541,1,1,0.500000,19598.0,0.500000
1929,868,1,1,0.500000,25954.0,0.600000
1929,1036,1,1,2.000000,29207.0,2.400000
1929,1115,1,1,2.000000,30380.0,2.000000
1929,1146,1,1,2.000000,31231.0,2.000000
1929,1224,1,1,1.000000,32841.0,1.000000
1929,1311,1,1,5.000000,34699.0,5.000000
1929,1379,1,1,24.000000,37667.0,24.000000
1929,1387,1,1,5.000000,38429.0,5.000000
1929,1476,1,1,11.500000,40086.0,11.500000
1929,1548,1,1,7.000000,41054.0,7.000000
1929,1581,1,1,0.300000,41789.0,0.300000
1930,13,1,1,7.000000,21611.0,7.000000
1930,96,1,1,2.500000,7105.0,2.500000
1932,485,1,1,0.500000,17968.0,0.500000
1932,1548,1,1,12.000000,41060.0,12.000000
1932,1815,1,1,1.000000,46127.0,1.000000
1933,1837,1,1,2.000000,48031.0,2.000000
1933,103,1,1,0.500000,7408.0,0.500000
1933,254,1,1,1.000000,12190.0,1.000000
1933,485,1,1,0.500000,17965.0,0.500000
1933,541,1,1,0.500000,19596.0,0.500000
1933,675,1,1,1.000000,22805.0,1.000000
1933,1469,1,1,0.500000,39694.0,0.500000
1935,96,1,1,3.000000,7106.0,3.000000
1937,1075,1,1,1.000000,29815.0,1.000000
1938,85,1,1,2.500000,6795.0,2.500000
1939,521,1,1,2.500000,19094.0,2.500000
1939,570,1,1,2.000000,20088.0,2.000000
1941,103,1,1,0.500000,7401.0,0.500000
1941,294,1,1,0.500000,13432.0,0.500000
1941,614,1,1,1.000000,21759.0,1.000000
1941,979,1,1,1.000000,27798.0,1.000000
1941,1115,1,1,0.500000,30388.0,0.500000
1941,1146,1,1,0.500000,31233.0,0.500000
1941,1179,1,1,1.000000,31792.0,1.000000
1941,1336,1,1,2.500000,35664.0,2.500000
1941,1469,1,1,0.500000,39677.0,0.500000
1941,1495,1,1,1.000000,40102.0,1.000000
1941,1613,1,1,1.000000,42564.0,1.000000
1942,96,1,1,12.000000,7107.0,12.000000
1942,129,1,1,2.000000,8857.0,2.000000
1943,1321,1,1,0.500000,35595.0,0.500000
1943,1572,1,1,1.000000,41728.0,1.000000
1944,96,1,1,8.000000,7108.0,8.000000
1944,129,1,1,1.500000,8855.0,1.500000
1945,956,1,1,1.000000,27164.0,1.000000
1946,334,1,1,8.000000,13664.0,8.000000
1946,541,1,1,0.500000,19612.0,0.500000
1948,181,1,1,1.000000,9950.0,1.000000
1948,434,1,1,21.000000,17289.0,21.000000
1948,1548,1,1,6.000000,41057.0,6.000000
1948,1815,1,1,0.500000,46129.0,0.500000
1949,103,1,1,0.500000,7410.0,0.500000
1949,1115,1,1,0.500000,30389.0,0.500000
1950,793,1,1,3.000000,24334.0,3.000000
1950,1311,1,1,1.000000,34697.0,1.000000
1950,1378,1,1,1.000000,36684.0,1.000000
1950,1469,1,1,1.000000,39704.0,1.000000
1950,1548,1,1,4.000000,41053.0,4.000000
1950,1727,1,1,1.000000,44740.0,1.000000
1950,1815,1,1,1.000000,46128.0,1.000000
1950,1969,1,1,1.000000,50506.0,1.000000
1951,96,1,1,9.000000,6780.0,9.000000
1951,129,1,1,2.000000,8221.0,2.000000
1953,1023,1,1,50.000000,28821.0,50.000000
1954,1159,1,1,3.000000,31300.0,3.000000
1954,1490,1,1,0.500000,39799.0,0.500000
1955,27,1,1,0.500000,5299.0,0.500000
1955,1186,1,1,3.000000,31807.0,3.000000
1955,1463,1,1,1.500000,39636.0,1.500000
1956,21,1,0,3.500000,4865.0,3.500000
1956,348,1,1,1.000000,14583.0,1.000000
1956,407,1,1,1.000000,15996.0,1.000000
1956,541,1,1,0.500000,19602.0,0.500000
1956,831,1,1,0.500000,25455.0,0.500000
1956,956,1,1,1.000000,27166.0,1.000000
1956,979,1,1,1.000000,27800.0,1.000000
1956,1036,1,1,1.000000,29208.0,1.200000
1956,1049,1,1,1.000000,29409.0,1.000000
1956,1062,1,1,20.000000,42847.0,20.000000
1956,1244,1,1,21.000000,33030.0,23.000000
1956,1311,1,1,1.000000,34714.0,1.000000
1956,1469,1,1,1.000000,39709.0,1.000000
1956,1545,1,1,2.000000,41026.0,2.000000
1956,1669,1,1,9.000000,43688.0,9.000000
1957,254,1,1,1.000000,12191.0,1.000000
1957,515,1,1,1.000000,19059.0,1.000000
1957,570,1,1,0.500000,20090.0,0.500000
1957,718,1,1,1.000000,23328.0,1.000000
1957,1115,1,1,0.500000,30375.0,0.500000
1957,1378,1,1,0.500000,36686.0,0.500000
1957,1469,1,1,0.500000,39683.0,0.500000
1957,1572,1,1,1.000000,41714.0,1.000000
1959,1431,1,1,0.500000,38896.0,0.500000
1960,372,1,1,3.000000,15394.0,3.000000
1960,396,1,1,1.000000,16604.0,1.000000
1961,241,1,1,0.500000,11372.0,0.500000
1961,284,1,1,15.000000,12471.0,15.000000
1961,675,1,1,1.000000,22799.0,1.000000
1961,1337,1,1,9.000000,36652.0,9.000000
1962,497,1,1,0.500000,18569.0,0.500000
1962,1075,1,1,2.000000,29813.0,2.000000
1962,1873,1,1,2.000000,48142.0,2.000000
1963,1659,1,1,4.000000,43683.0,4.000000
1963,1873,1,1,1.000000,48138.0,1.000000
1963,96,1,1,5.000000,6779.0,5.000000
1963,129,1,1,2.000000,8219.0,2.000000
1963,329,1,1,1.000000,14589.0,1.000000
1963,859,1,1,19.000000,25723.0,19.000000
1963,998,1,1,7.500000,28745.0,9.000000
1963,1075,1,1,2.000000,29809.0,2.000000
1963,1112,1,1,5.000000,31003.0,5.000000
1963,1276,1,1,1.500000,33944.0,1.500000
1963,1337,1,1,5.000000,36654.0,5.000000
1964,265,1,1,0.500000,12181.0,0.500000
1964,859,1,1,25.000000,25722.0,25.000000
1964,1075,1,1,1.000000,29811.0,1.000000
1964,1337,1,1,20.000000,36653.0,20.000000
1965,96,1,1,5.000000,7109.0,5.000000
1965,129,1,1,1.500000,8856.0,1.500000
1966,85,1,1,4.000000,6791.0,4.000000
1966,252,1,1,0.500000,11950.0,0.500000
1966,329,1,1,1.000000,14591.0,1.000000
1966,451,1,1,1.000000,17825.0,1.000000
1966,466,1,1,1.000000,17826.0,1.000000
1970,979,1,1,1.000000,27786.0,1.000000
1981,213,1,1,2.500000,11244.0,2.500000
1993,103,1,1,0.500000,7390.0,0.500000
1997,103,1,1,0.500000,7391.0,0.500000
1997,254,1,1,0.500000,12186.0,0.500000
1997,294,1,1,1.000000,13439.0,1.000000
1997,931,1,1,2.000000,26610.0,2.000000
1997,1258,1,1,10.650000,33350.0,10.650000
1997,1378,1,1,1.000000,36688.0,1.000000
1997,1387,1,1,5.000000,38422.0,5.000000
1997,1572,1,1,1.000000,41725.0,1.000000
1999,62,1,1,3.500000,5770.0,2.600000
1999,62,1,1,3.500000,5771.0,0.900000
1999,293,1,1,0.500000,13423.0,0.500000
1999,1258,1,1,10.110000,33351.0,10.110000
2011,60,1,1,1.000000,6179.0,1.000000
2011,438,1,1,1.000000,17284.0,1.000000
2011,570,1,1,1.000000,20079.0,1.000000
2011,636,1,1,0.500000,21782.0,0.500000
2011,1004,1,1,0.800000,28738.0,0.960000
2011,1222,0,0,1.000000,,
2011,1883,1,1,2.500000,48360.0,2.500000
2018,1812,1,1,1.000000,46478.0,1.000000
2023,868,1,1,1.000000,25952.0,1.000000
2027,1572,1,1,1.000000,41724.0,1.000000
2040,835,0,0,1.000000,,
2045,1008,1,1,2.000000,28671.0,2.400000
2045,1271,1,1,1.000000,33897.0,1.000000
2045,1572,1,1,2.000000,41711.0,2.400000
2072,835,1,1,1.000000,25286.0,1.200000
2091,78,1,1,5.000000,6195.0,5.000000
2091,265,1,1,1.000000,12176.0,1.000000
2091,383,1,1,2.000000,15393.0,2.000000
2091,671,1,1,5.000000,22340.0,5.000000
2091,673,1,1,10.000000,22341.0,10.000000
2091,1004,1,1,5.000000,28740.0,6.000000
2091,1224,1,1,0.700000,32840.0,0.840000
2091,1525,1,1,1.000000,40653.0,1.000000
2091,1649,1,1,2.000000,42972.0,2.000000
2091,1873,1,1,1.000000,48147.0,1.000000
2097,1067,1,1,28.700000,29604.0,28.700000
2103,895,1,1,1.500000,26033.0,1.500000
2110,135,1,1,2.000000,8661.0,2.000000
2110,407,1,1,2.000000,16008.0,2.000000
2112,407,1,1,2.000000,16010.0,2.000000
2112,1068,1,1,2.000000,29607.0,2.400000
2113,135,1,1,0.500000,8659.0,0.500000
2114,606,1,1,2.000000,21661.0,2.300000
2116,103,1,1,0.500000,7412.0,0.500000
2117,294,1,1,1.000000,13434.0,1.000000
2117,407,1,1,2.000000,16016.0,2.000000
2117,521,1,1,1.800000,19095.0,1.800000
2124,521,1,1,1.200000,19096.0,1.200000
2124,1004,1,1,2.500000,28742.0,3.000000
