product_id,product_code,product_unit_id,purchase_order_quantity,purchase_order_id,is_complete
3490,7-CM7473-BLU-50-PP,10730,5.000000,50,1
3491,7-CM7503-BLU-50-PP,10678,20.000000,599,1
3491,7-CM7503-BLU-50-PP,10678,65.000000,626,1
3491,7-CM7503-BLU-50-PP,10678,75.000000,764,1
3491,7-CM7503-BLU-50-PP,10678,100.000000,1022,1
3503,7-CM7656-BST-50-PP,3503,45.000000,941,1
3503,7-CM7656-BST-50-PP,3503,13.000000,764,1
3504,7-CM7669-MIN-50-PP,3504,2.000000,374,1
3506,7-CM7912-GRY-50-PP,3506,80.000000,238,1
3507,7-CM7915-NAV-50-PP,10090,10.000000,604,1
3507,7-CM7915-NAV-50-PP,10090,5.000000,1022,1
3510,7-CM7932-NAV-50-PP,10091,15.000000,985,0
3510,7-CM7932-NAV-50-PP,10091,5.000000,1226,1
3510,7-CM7932-NAV-50-PP,10091,10.000000,1364,1
3510,7-CM7932-NAV-50-PP,10091,5.000000,205,1
3510,7-CM7932-NAV-50-PP,10091,20.000000,504,1
3510,7-CM7932-NAV-50-PP,10091,30.000000,631,1
3511,7-CM7933-NAV-50-PP,10017,5.000000,140,1
3511,7-CM7933-NAV-50-PP,10017,15.000000,305,1
3511,7-CM7933-NAV-50-PP,10017,10.000000,366,1
3514,7-CM7949-NAV-50-PP,3514,6.000000,783,0
3514,7-CM7949-NAV-50-PP,3514,15.000000,807,1
3514,7-CM7949-NAV-50-PP,3514,10.000000,831,1
3515,7-CM7952-NAV-50-PP,8072,15.000000,289,1
3515,7-CM7952-NAV-50-PP,8072,7.000000,513,1
3515,7-CM7952-NAV-50-PP,8072,5.000000,640,1
3515,7-CM7952-NAV-50-PP,8072,4.000000,876,1
3515,7-CM7952-NAV-50-PP,8072,7.000000,985,0
3517,7-CM7955-NAV-50-PP,3517,5.000000,890,1
3517,7-CM7955-NAV-50-PP,3517,45.000000,1240,1
3518,7-CM7956-NAV-50-PP,9881,39.000000,517,1
3520,7-CM7959-NAV-50-PP,3520,5.000000,631,1
3520,7-CM7959-NAV-50-PP,3520,125.000000,764,1
3522,7-CM7967-NAV-50-PP,3522,6.000000,177,1
3523,7-CM7969-NAV-50-PP,3523,25.000000,446,1
3523,7-CM7969-NAV-50-PP,3523,6.000000,764,1
3523,7-CM7969-NAV-50-PP,3523,3.000000,925,1
3523,7-CM7969-NAV-50-PP,3523,20.000000,941,1
3525,7-CM7975-NAV-50-PP,3525,2.000000,1116,0
3531,7-CM7982-NAV-50-PP,11788,15.000000,890,1
3531,7-CM7982-NAV-50-PP,11788,6.000000,985,0
3531,7-CM7982-NAV-50-PP,11788,4.000000,1116,1
3531,7-CM7982-NAV-50-PP,11788,4.000000,1168,1
3531,7-CM7982-NAV-50-PP,11788,5.000000,1364,1
3531,7-CM7982-NAV-50-PP,9880,15.000000,50,1
3531,7-CM7982-NAV-50-PP,11788,10.000000,221,1
3531,7-CM7982-NAV-50-PP,11788,20.000000,250,1
3531,7-CM7982-NAV-50-PP,11788,5.000000,289,1
3531,7-CM7982-NAV-50-PP,11788,5.000000,305,1
3531,7-CM7982-NAV-50-PP,11788,60.000000,366,1
3531,7-CM7982-NAV-50-PP,11788,45.000000,380,1
3531,7-CM7982-NAV-50-PP,11788,10.000000,446,1
3531,7-CM7982-NAV-50-PP,11788,5.000000,537,1
3531,7-CM7982-NAV-50-PP,11788,4.000000,807,1
3532,7-CM7985-NAV-50-PP,3532,5.000000,698,1
3532,7-CM7985-NAV-50-PP,3532,2.000000,849,1
3532,7-CM7985-NAV-50-PP,3532,10.000000,1083,1
3532,7-CM7985-NAV-50-PP,3532,2.000000,1100,1
3536,7-CM8111-SST-50-PP,3536,115.000000,941,1
3536,7-CM8111-SST-50-PP,3536,80.000000,552,1
3536,7-CM8111-SST-50-PP,3536,50.000000,626,0
3536,7-CM8111-SST-50-PP,3536,15.000000,631,0
3536,7-CM8111-SST-50-PP,3536,200.000000,764,1
3536,7-CM8111-SST-50-PP,3536,2.000000,783,1
3538,7-CM8119-BGE-50-PP,3538,65.000000,576,1
3538,7-CM8119-BGE-50-PP,3538,25.000000,626,1
3538,7-CM8119-BGE-50-PP,3538,10.000000,631,1
3538,7-CM8119-BGE-50-PP,3538,10.000000,698,1
3538,7-CM8119-BGE-50-PP,3538,37.000000,764,1
3538,7-CM8119-BGE-50-PP,3538,125.000000,905,1
3539,7-CM8140-BGE-50-PP,3539,5.000000,305,1
3539,7-CM8140-BGE-50-PP,3539,16.000000,537,1
3540,7-CM8149-IVO-50-PP,3540,16.000000,831,1
3542,7-CM8182-BGE-50-PP,11964,15.000000,205,1
3542,7-CM8182-BGE-50-PP,11964,50.000000,566,1
3542,7-CM8182-BGE-50-PP,11964,8.000000,831,1
3543,7-CM8248-BGE-50-PP,3543,16.000000,140,1
3543,7-CM8248-BGE-50-PP,3543,2.000000,289,1
3543,7-CM8248-BGE-50-PP,3543,25.000000,576,1
3543,7-CM8248-BGE-50-PP,3543,2.000000,807,1
3543,7-CM8248-BGE-50-PP,3543,4.000000,1226,1
3547,7-CM8319-BGE-50-PP,3547,6.000000,985,1
3547,7-CM8319-BGE-50-PP,3547,2.000000,380,1
3547,7-CM8319-BGE-50-PP,3547,2.000000,783,1
3551,7-CM8334-BGE-50-PP,3551,100.000000,1232,1
3551,7-CM8334-BGE-50-PP,3551,45.000000,1342,0
3553,7-CM8347-BGE-50-PP,3553,2.000000,783,1
3553,7-CM8347-BGE-50-PP,3553,4.000000,807,1
3558,7-CM8383-TAN-50-PP,3558,15.000000,941,1
3566,7-CM8599-BGE-50-PP,3566,5.000000,657,1
3567,7-CM8602-GRY-50-PP,3567,5.000000,941,1
3568,7-CM8604-GRN-50-PP,3568,55.000000,764,1
3570,7-CM8607-SAN-50-PP,3570,20.000000,552,1
3570,7-CM8607-SAN-50-PP,3570,30.000000,599,1
3570,7-CM8607-SAN-50-PP,3570,200.000000,626,1
3572,7-CM8612-MGN-50-PP,3572,100.000000,552,1
3572,7-CM8612-MGN-50-PP,3572,55.000000,631,1
3572,7-CM8612-MGN-50-PP,3572,15.000000,764,1
3572,7-CM8612-MGN-50-PP,3572,30.000000,890,1
3572,7-CM8612-MGN-50-PP,3572,55.000000,941,1
3572,7-CM8612-MGN-50-PP,3572,3.000000,985,0
3572,7-CM8612-MGN-50-PP,3572,20.000000,1022,1
3573,7-CM8627-BRO-50-PP,3573,6.000000,1240,1
3574,7-CM8639-BGE-50-PP,3574,5.000000,238,1
3574,7-CM8639-BGE-50-PP,3574,5.000000,604,1
3574,7-CM8639-BGE-50-PP,3574,11.000000,807,1
3575,7-CM8640-BGE-50-PP,3575,12.000000,764,1
3575,7-CM8640-BGE-50-PP,3575,5.000000,941,1
3575,7-CM8640-BGE-50-PP,3575,10.000000,1188,1
3576,7-CM8652-GRY-50-PP,9106,5.000000,941,1
3576,7-CM8652-GRY-50-PP,9106,2.000000,1083,1
3576,7-CM8652-GRY-50-PP,9106,5.000000,394,1
3576,7-CM8652-GRY-50-PP,9106,8.000000,446,1
3576,7-CM8652-GRY-50-PP,9106,2.000000,831,1
3577,7-CM8654-GRN-50-PP,9271,3.000000,91,1
3577,7-CM8654-GRN-50-PP,9271,5.000000,205,1
3577,7-CM8654-GRN-50-PP,9271,5.000000,221,1
3577,7-CM8654-GRN-50-PP,9271,10.000000,238,1
3577,7-CM8654-GRN-50-PP,9271,5.000000,394,1
3577,7-CM8654-GRN-50-PP,9271,4.000000,1151,1
3577,7-CM8654-GRN-50-PP,9271,1.000000,1215,1
3577,7-CM8654-GRN-50-PP,9271,20.000000,1264,1
3579,7-CM8660-BRO-50-PP,3579,2.000000,985,0
3579,7-CM8660-BRO-50-PP,3579,2.000000,485,1
3579,7-CM8660-BRO-50-PP,3579,6.000000,537,1
3579,7-CM8660-BRO-50-PP,3579,3.000000,807,1
3580,7-CM8663-BGE-50-PP,3580,40.000000,765,1
3581,7-CM8664-GRN-50-PP,3581,45.000000,765,1
3581,7-CM8664-GRN-50-PP,3581,15.000000,941,1
3583,7-CM8669-BGE-50-PP,3583,10.000000,890,1
3583,7-CM8669-BGE-50-PP,3583,25.000000,1022,1
3584,7-CM8676-BGE-50-PP,3584,5.000000,890,1
3584,7-CM8676-BGE-50-PP,3584,2.000000,831,1
3585,7-CM8677-SAN-50-PP,3585,30.000000,599,1
3585,7-CM8677-SAN-50-PP,3585,100.000000,626,1
3585,7-CM8677-SAN-50-PP,3585,30.000000,941,1
3586,7-CM8678-GRY-50-PP,3586,15.000000,599,1
3586,7-CM8678-GRY-50-PP,3586,26.000000,765,1
3588,7-CM8682-SAN-50-PP,9744,40.000000,631,1
3588,7-CM8682-SAN-50-PP,9744,63.000000,765,1
3588,7-CM8682-SAN-50-PP,9744,5.000000,1313,1
3589,7-CM8687-JUN-50-PP,3589,25.000000,941,1
3589,7-CM8687-JUN-50-PP,3589,25.000000,446,1
3597,7-CM8924-DBR-50-PP,3597,2.000000,678,1
3597,7-CM8924-DBR-50-PP,3597,8.000000,849,0
3597,7-CM8924-DBR-50-PP,3597,5.000000,1240,1
3597,7-CM8924-DBR-50-PP,3597,5.000000,1306,1
3599,7-CM8929-BRO-50-PP,3599,2.000000,783,1
3599,7-CM8929-BRO-50-PP,3599,4.000000,807,1
3607,7-CM8979-BRO-50-PP,3607,8.000000,604,1
3609,7-CM8985-BRO-50-PP,3609,2.000000,807,1
3609,7-CM8985-BRO-50-PP,3609,5.000000,876,1
3609,7-CM8985-BRO-50-PP,3609,2.000000,1116,1
3610,7-CM8986-BRO-50-PP,3610,20.000000,38,1
3611,7-CM8991-BRO-50-PP,3611,13.000000,831,1
3615,7-CM9121-BGE-50-PP,15902,5.000000,50,0
3615,7-CM9121-BGE-50-PP,15902,3.000000,234,1
3615,7-CM9121-BGE-50-PP,15902,4.000000,604,1
3615,7-CM9121-BGE-50-PP,15902,2.000000,876,1
3617,7-CM9178-BGE-50-PP,15878,5.000000,205,1
3618,7-CM9294-BGE-50-PP,15903,10.000000,140,1
3618,7-CM9294-BGE-50-PP,15903,31.000000,967,1
3618,7-CM9294-BGE-50-PP,15903,2.000000,1151,1
3618,7-CM9294-BGE-50-PP,15903,10.000000,1226,1
3618,7-CM9294-BGE-50-PP,15903,4.000000,1332,0
3620,7-CM9335-BGE-50-PP,3620,10.000000,238,1
3620,7-CM9335-BGE-50-PP,3620,15.000000,566,1
3620,7-CM9335-BGE-50-PP,3620,2.000000,831,1
3621,7-CM9338-MIN-50-PP,3621,5.000000,166,1
3623,7-CM9363-GRY-50-PP,3623,87.000000,765,1
3623,7-CM9363-GRY-50-PP,3623,10.000000,985,1
3627,7-CM9387-GRY-50-PP,3627,5.000000,20,0
3627,7-CM9387-GRY-50-PP,3627,25.000000,38,0
3629,7-CM9392-GRY-50-PP,8953,7.000000,765,1
3630,7-CM9393-GRY-50-PP,9785,100.000000,108,1
3630,7-CM9393-GRY-50-PP,9785,10.000000,366,1
3630,7-CM9393-GRY-50-PP,9785,20.000000,890,1
3631,7-CM9394-BGE-50-PP,3631,3.000000,925,1
3632,7-CM9404-BGE-50-PP,3632,4.000000,1019,1
3632,7-CM9404-BGE-50-PP,3632,2.000000,206,1
3632,7-CM9404-BGE-50-PP,3632,20.000000,599,1
3632,7-CM9404-BGE-50-PP,3632,10.000000,631,1
3632,7-CM9404-BGE-50-PP,3632,5.000000,765,1
3634,7-CM9493-GRY-50-PP,11846,8.000000,250,1
3634,7-CM9493-GRY-50-PP,11846,3.000000,1206,1
3635,7-CM9505-BGE-50-PP,3635,10.000000,1332,0
3635,7-CM9505-BGE-50-PP,3635,1.000000,289,1
3635,7-CM9505-BGE-50-PP,3635,2.000000,698,1
3635,7-CM9505-BGE-50-PP,3635,4.000000,841,1
3636,7-CM9524-QRY-50-PP,3636,5.000000,423,1
3636,7-CM9524-QRY-50-PP,3636,3.000000,678,1
3636,7-CM9524-QRY-50-PP,3636,43.000000,765,1
3636,7-CM9524-QRY-50-PP,3636,7.000000,841,1
3636,7-CM9524-QRY-50-PP,3636,3.000000,1240,1
3637,7-CM9537-GRY-50-PP,3637,68.000000,765,1
3638,7-CM9583-GRN-50-PP,3638,15.000000,169,1
3638,7-CM9583-GRN-50-PP,3638,10.000000,476,1
3639,7-CM9592-GRY-50-PP,3639,50.000000,765,1
3643,7-CM9625-GRY-50-PP,3643,5.000000,941,1
3644,7-CM9628-GRY-50-PP,3644,20.000000,38,1
3645,7-CM9631-GRY-50-PP,3645,100.000000,169,1
3645,7-CM9631-GRY-50-PP,3645,35.000000,289,1
3645,7-CM9631-GRY-50-PP,3645,100.000000,374,1
3645,7-CM9631-GRY-50-PP,3645,5.000000,504,1
3645,7-CM9631-GRY-50-PP,3645,5.000000,513,1
3645,7-CM9631-GRY-50-PP,3645,10.000000,537,1
3645,7-CM9631-GRY-50-PP,3645,35.000000,552,1
3645,7-CM9631-GRY-50-PP,3645,10.000000,566,1
3645,7-CM9631-GRY-50-PP,3645,200.000000,588,1
3645,7-CM9631-GRY-50-PP,3645,40.000000,1264,1
3645,7-CM9631-GRY-50-PP,3645,20.000000,1357,0
3646,7-CM9633-QRY-50-PP,11427,2.000000,876,1
3646,7-CM9633-QRY-50-PP,11427,50.000000,890,1
3646,7-CM9633-QRY-50-PP,11427,2.000000,925,1
3646,7-CM9633-QRY-50-PP,11427,105.000000,941,1
3646,7-CM9633-QRY-50-PP,11427,9.000000,1019,1
3646,7-CM9633-QRY-50-PP,11427,4.000000,985,0
3646,7-CM9633-QRY-50-PP,11427,10.000000,1364,1
3646,7-CM9633-QRY-50-PP,11427,10.000000,186,1
3646,7-CM9633-QRY-50-PP,11427,10.000000,205,1
3646,7-CM9633-QRY-50-PP,11427,20.000000,289,1
3646,7-CM9633-QRY-50-PP,11427,2.000000,351,1
3646,7-CM9633-QRY-50-PP,11427,5.000000,394,1
3646,7-CM9633-QRY-50-PP,11427,5.000000,640,1
3646,7-CM9633-QRY-50-PP,11427,2.000000,783,0
3646,7-CM9633-QRY-50-PP,11427,9.000000,807,1
3647,7-CM9643-GRY-50-PP,3647,50.000000,765,1
3648,7-CM9655-GRY-50-PP,3648,100.000000,366,1
3649,7-CM9656-GRY-50-PP,3649,7.000000,698,1
3651,7-CM9665-GRY-50-PP,9786,75.000000,599,1
3651,7-CM9665-GRY-50-PP,9786,252.000000,626,1
3651,7-CM9665-GRY-50-PP,9786,52.000000,765,1
3651,7-CM9665-GRY-50-PP,9786,5.000000,1022,1
3651,7-CM9665-GRY-50-PP,9786,6.000000,1043,1
3652,7-CM9666-SGR-50-PP,10059,10.000000,305,1
3652,7-CM9666-SGR-50-PP,10059,10.000000,423,1
3653,7-CM9667-GRY-50-PP,3653,25.000000,765,1
3655,7-CM9675-CHA-50-PP,8954,10.000000,38,0
3655,7-CM9675-CHA-50-PP,8954,60.000000,366,1
3655,7-CM9675-CHA-50-PP,8954,5.000000,423,1
3655,7-CM9675-CHA-50-PP,8954,5.000000,446,1
3655,7-CM9675-CHA-50-PP,8954,5.000000,576,1
3655,7-CM9675-CHA-50-PP,8954,46.000000,765,1
3655,7-CM9675-CHA-50-PP,8954,6.000000,783,0
3655,7-CM9675-CHA-50-PP,8954,50.000000,890,1
3655,7-CM9675-CHA-50-PP,8954,100.000000,941,1
3655,7-CM9675-CHA-50-PP,8954,4.000000,985,0
3656,7-CM9676-GRY-50-PP,9089,19.000000,967,1
3656,7-CM9676-GRY-50-PP,9089,6.000000,1240,1
3656,7-CM9676-GRY-50-PP,9089,3.000000,1306,1
3656,7-CM9676-GRY-50-PP,9089,10.000000,1313,1
3656,7-CM9676-GRY-50-PP,9089,10.000000,1319,1
3656,7-CM9676-GRY-50-PP,9089,10.000000,1332,1
3656,7-CM9676-GRY-50-PP,9089,55.000000,351,1
3656,7-CM9676-GRY-50-PP,9089,50.000000,616,1
3656,7-CM9676-GRY-50-PP,9089,25.000000,765,1
3657,7-CM9678-GRY-50-PP,9178,20.000000,169,1
3657,7-CM9678-GRY-50-PP,9178,4.000000,206,1
3657,7-CM9678-GRY-50-PP,9178,10.000000,289,1
3657,7-CM9678-GRY-50-PP,9178,20.000000,366,1
3657,7-CM9678-GRY-50-PP,9178,10.000000,380,1
3657,7-CM9678-GRY-50-PP,9178,30.000000,423,1
3657,7-CM9678-GRY-50-PP,9178,7.000000,701,1
3657,7-CM9678-GRY-50-PP,9178,55.000000,765,1
3657,7-CM9678-GRY-50-PP,9178,7.000000,876,1
3657,7-CM9678-GRY-50-PP,9178,6.000000,925,1
3657,7-CM9678-GRY-50-PP,9178,5.000000,1319,1
3659,7-CM9684-GRY-50-PP,9165,15.000000,1097,1
3659,7-CM9684-GRY-50-PP,9165,10.000000,38,1
3659,7-CM9684-GRY-50-PP,9165,15.000000,153,1
3659,7-CM9684-GRY-50-PP,9165,10.000000,576,1
3659,7-CM9684-GRY-50-PP,9165,7.000000,599,1
3659,7-CM9684-GRY-50-PP,9165,5.000000,631,1
3659,7-CM9684-GRY-50-PP,9165,16.000000,765,1
3661,7-CM9698-GRN-50-PP,3661,16.000000,765,1
3661,7-CM9698-GRN-50-PP,3661,20.000000,890,1
3661,7-CM9698-GRN-50-PP,3661,90.000000,941,1
3666,7-CM9824-GRY-50-PP,9915,50.000000,351,1
3666,7-CM9824-GRY-50-PP,9915,82.000000,765,1
3668,7-CM9870-GRY-50-PP,9787,10.000000,38,0
3668,7-CM9870-GRY-50-PP,9787,50.000000,153,1
3668,7-CM9870-GRY-50-PP,9787,30.000000,238,1
3668,7-CM9870-GRY-50-PP,9787,2.000000,250,1
3668,7-CM9870-GRY-50-PP,9787,25.000000,366,1
3668,7-CM9870-GRY-50-PP,9787,2.000000,485,1
3668,7-CM9870-GRY-50-PP,9787,15.000000,513,1
3668,7-CM9870-GRY-50-PP,9787,2.000000,807,1
3668,7-CM9870-GRY-50-PP,9787,2.000000,816,0
3668,7-CM9870-GRY-50-PP,9787,6.000000,831,1
3668,7-CM9870-GRY-50-PP,9787,7.000000,876,1
3668,7-CM9870-GRY-50-PP,9787,3.000000,849,0
3668,7-CM9870-GRY-50-PP,9787,4.000000,1168,1
3668,7-CM9870-GRY-50-PP,9787,5.000000,1286,1
3674,7-CM9939-GRY-50-PP,3674,5.000000,698,1
3674,7-CM9939-GRY-50-PP,3674,5.000000,765,1
3676,7-CM9952-GRY-50-PP,3676,130.000000,765,1
3676,7-CM9952-GRY-50-PP,3676,7.000000,841,1
3676,7-CM9952-GRY-50-PP,3676,40.000000,1342,1
3677,7-CM9954-GRY-50-PP,3677,3.000000,1101,1
3677,7-CM9954-GRY-50-PP,3677,4.000000,206,1
3677,7-CM9954-GRY-50-PP,3677,5.000000,552,1
3678,7-CM9959-GRY-50-PP,8952,20.000000,108,1
3678,7-CM9959-GRY-50-PP,8952,45.000000,765,1
3678,7-CM9959-GRY-50-PP,8952,3.000000,783,0
3678,7-CM9959-GRY-50-PP,8952,4.000000,807,1
3678,7-CM9959-GRY-50-PP,8952,6.000000,831,1
3680,7-CM9967-SLA-50-PP,11562,50.000000,631,1
3680,7-CM9967-SLA-50-PP,11562,5.000000,816,0
3680,7-CM9967-SLA-50-PP,11562,20.000000,941,1
3681,7-CM9969-GRY-50-PP,11810,70.000000,941,1
3681,7-CM9969-GRY-50-PP,11810,10.000000,1022,1
3681,7-CM9969-GRY-50-PP,11810,15.000000,446,1
3681,7-CM9969-GRY-50-PP,11810,100.000000,626,1
3681,7-CM9969-GRY-50-PP,11810,30.000000,631,1
3681,7-CM9969-GRY-50-PP,11810,101.000000,765,1
3682,7-CM9979-GRY-50-PP,3682,4.000000,238,1
3682,7-CM9979-GRY-50-PP,3682,3.000000,289,1
3682,7-CM9979-GRY-50-PP,3682,5.000000,366,1
3682,7-CM9979-GRY-50-PP,3682,5.000000,731,1
3683,7-CM9981-GRY-50-PP,9181,5.000000,588,1
3684,7-CM9984-GRY-50-PP,3684,40.000000,1022,1
3702,5-DA0311-TIT-18-PI,14214,600.000000,1003,1
3702,5-DA0311-TIT-18-PI,14214,700.000000,687,1
3704,5-DA221Z-HPN-19-PI,3704,2200.000000,571,1
3709,5-DA0275-BLK-20-PI,17294,20000.000000,313,1
3709,5-DA0275-BLK-20-PI,17294,50000.000000,88,1
3709,5-DA0275-BLK-20-PI,17294,5000.000000,915,1
3709,5-DA0275-BLK-20-PI,17294,1200.000000,1077,1
3709,5-DA0275-BLK-20-PI,17294,2300.000000,1140,1
3710,5-DA0275-WHI-20-PI,17293,5000.000000,907,1
3710,5-DA0275-WHI-20-PI,17293,5000.000000,915,1
3710,5-DA0275-WHI-20-PI,17293,10000.000000,313,1
3713,5-DA0136-BLK-20-PI,14225,1000.000000,544,1
3717,5-DA0126-BLK-25-PI,11487,1000.000000,88,1
3717,5-DA0126-BLK-25-PI,11487,600.000000,571,1
3717,5-DA0126-BLK-25-PI,11487,4500.000000,687,1
3719,5-DA0447-NRW-04-PI,14230,1500.000000,742,1
3720,5-DAQ122-BLK-05-PI,14231,600.000000,524,1
3723,5-DAQ122-MTQ-05-PI,14234,20.000000,381,0
3724,5-DAQ122-NAV-05-PI,14235,100.000000,524,1
3725,5-DAQ122-TRQ-05-PI,11498,1000.000000,88,0
3726,5-DA0185-IRI-07-PI,14236,600.000000,571,1
3727,5-DA0185-BLK-05-PI,11493,2000.000000,88,1
3728,5-DA0185-BLK-07-PI,11468,30000.000000,88,1
3728,5-DA0185-BLK-07-PI,11468,4317.500000,923,1
3728,5-DA0185-BLK-07-PI,11468,4000.000000,915,1
3728,5-DA0185-BLK-07-PI,11468,2100.000000,951,0
3728,5-DA0185-BLK-07-PI,11468,3000.000000,994,1
3729,5-DA0185-CRM-07-PI,11469,984.000000,923,1
3729,5-DA0185-CRM-07-PI,11469,1000.000000,915,1
3729,5-DA0185-CRM-07-PI,11469,200.000000,951,1
3729,5-DA0185-CRM-07-PI,11469,15000.000000,88,1
3730,5-DA0185-GRI-05-PI,11494,5000.000000,88,1
3730,5-DA0185-GRI-05-PI,11494,3000.000000,571,1
3730,5-DA0185-GRI-05-PI,11494,1200.000000,687,1
3730,5-DA0185-GRI-05-PI,11494,500.000000,915,1
3731,5-DA0185-GRI-07-PI,11470,7942.000000,923,0
3731,5-DA0185-GRI-07-PI,11470,7500.000000,915,1
3731,5-DA0185-GRI-07-PI,11470,12000.000000,951,1
3731,5-DA0185-GRI-07-PI,11470,9700.000000,1077,1
3731,5-DA0185-GRI-07-PI,11470,80000.000000,88,1
3731,5-DA0185-GRI-07-PI,11470,20000.000000,687,1
3731,5-DA0185-GRI-07-PI,11470,5000.000000,742,1
3732,5-DA0185-IRG-05-PI,14237,7000.000000,571,1
3732,5-DA0185-IRG-05-PI,14237,200.000000,915,1
3732,5-DA0185-IRG-05-PI,14237,11000.000000,951,1
3740,5-DA0021-BLK-03-PI,14245,500.000000,951,1
3740,5-DA0021-BLK-03-PI,14245,3200.000000,571,1
3740,5-DA0021-BLK-03-PI,14245,4000.000000,742,1
3742,5-DA0021-COA-03-PI,14247,4000.000000,571,1
3742,5-DA0021-COA-03-PI,14247,1000.000000,915,1
3743,5-DA0021-FOS-03-PI,8871,3500.000000,915,1
3743,5-DA0021-FOS-03-PI,8871,500.000000,951,1
3743,5-DA0021-FOS-03-PI,3743,1000.000000,87,0
3743,5-DA0021-FOS-03-PI,8871,3000.000000,88,1
3743,5-DA0021-FOS-03-PI,8871,600.000000,571,1
3743,5-DA0021-FOS-03-PI,8871,3000.000000,687,1
3746,5-DAB928-CHA-04-PI,11495,6000.000000,88,1
3747,5-DAB928-CRM-04-PI,11480,4000.000000,88,1
3751,5-DA0311-BLK-10-PI,14253,1100.000000,571,1
3752,5-DA0311-BLK-15-PI,3752,50.000000,18,0
3753,5-DA0311-BLK-20-PI,14255,2800.000000,544,1
3753,5-DA0311-BLK-20-PI,14255,250.000000,709,1
3756,5-DA0311-BMT-20-PI,14258,600.000000,544,1
3756,5-DA0311-BMT-20-PI,14258,500.000000,915,1
3757,5-DA0311-CHA-10-PI,14259,700.000000,571,1
3757,5-DA0311-CHA-10-PI,14259,100.000000,687,1
3758,5-DA0311-CHA-15-PI,14260,500.000000,598,1
3759,5-DA0311-CHA-20-PI,3759,1000.000000,87,0
3759,5-DA0311-CHA-20-PI,11471,3000.000000,88,1
3759,5-DA0311-CHA-20-PI,11471,1500.000000,544,1
3761,5-DA0311-CPR-20-PI,14262,200.000000,915,1
3774,5-DA0311-LAV-10-PI,14275,200.000000,571,1
3775,5-DA0311-LAV-20-PI,14276,900.000000,544,1
3793,5-DA0514-BLK-05-PI,14294,500.000000,742,1
3795,5-DA0514-BLK-10-PI,11472,3000.000000,88,1
3795,5-DA0514-BLK-10-PI,11472,1100.000000,915,1
3795,5-DA0514-BLK-10-PI,11472,100.000000,951,1
3795,5-DA0514-BLK-10-PI,11472,100.000000,1140,1
3796,5-DA0514-BLK-20-PI,11473,1000.000000,884,1
3796,5-DA0514-BLK-20-PI,11473,5100.000000,915,1
3796,5-DA0514-BLK-20-PI,11473,1500.000000,942,1
3796,5-DA0514-BLK-20-PI,11473,4000.000000,951,1
3796,5-DA0514-BLK-20-PI,11473,10000.000000,88,1
3796,5-DA0514-BLK-20-PI,11473,500.000000,687,1
3796,5-DA0514-BLK-20-PI,11473,500.000000,857,1
3800,5-DA0514-CHA-05-PI,14299,3000.000000,571,1
3801,5-DA0514-CHA-10-PI,11474,5000.000000,88,1
3801,5-DA0514-CHA-10-PI,11474,800.000000,1077,1
3802,5-DA0514-CHA-20-PI,11475,950.000000,884,1
3802,5-DA0514-CHA-20-PI,11475,1300.000000,915,1
3802,5-DA0514-CHA-20-PI,11475,3500.000000,951,1
3802,5-DA0514-CHA-20-PI,11475,4500.000000,1077,1
3802,5-DA0514-CHA-20-PI,11475,25000.000000,88,1
3802,5-DA0514-CHA-20-PI,11475,2000.000000,598,1
3802,5-DA0514-CHA-20-PI,11475,25000.000000,617,1
3802,5-DA0514-CHA-20-PI,11475,7500.000000,687,1
3805,5-DA0514-CRM-20-PI,14302,2200.000000,544,1
3811,5-DA0514-IRG-10-PI,8870,40.000000,89,1
3811,5-DA0514-IRG-10-PI,8870,2200.000000,571,1
3812,5-DA0514-IRG-20-PI,11476,5000.000000,88,1
3812,5-DA0514-IRG-20-PI,11476,4000.000000,544,1
3812,5-DA0514-IRG-20-PI,11476,150.000000,687,1
3812,5-DA0514-IRG-20-PI,11476,4600.000000,915,1
3812,5-DA0514-IRG-20-PI,11476,500.000000,951,1
3817,5-DA1254-3MS-10-PI,11479,100.000000,915,1
3817,5-DA1254-3MS-10-PI,11479,900.000000,951,1
3817,5-DA1254-3MS-10-PI,11479,400.000000,1077,1
3817,5-DA1254-3MS-10-PI,11479,1000.000000,1121,1
3817,5-DA1254-3MS-10-PI,11479,5000.000000,88,1
3817,5-DA1254-3MS-10-PI,11479,1500.000000,687,1
3820,5-DA0514-QRY-10-PI,11488,1000.000000,88,1
3824,5-DA0514-SAN-10-PI,11477,2000.000000,88,1
3824,5-DA0514-SAN-10-PI,11477,1000.000000,915,1
3825,5-DA0514-SAN-20-PI,11478,1500.000000,915,1
3825,5-DA0514-SAN-20-PI,11478,500.000000,1111,1
3825,5-DA0514-SAN-20-PI,11478,8000.000000,88,1
3825,5-DA0514-SAN-20-PI,11478,8000.000000,617,1
3825,5-DA0514-SAN-20-PI,11478,250.000000,687,1
3835,5-GA8632-BLK-20-PI,11484,700.000000,88,1
3835,5-GA8632-BLK-20-PI,11484,200.000000,544,1
3835,5-GA8632-BLK-20-PI,11484,1000.000000,687,1
3836,5-GA8632-WHI-20-PI,11485,500.000000,88,1
3836,5-GA8632-WHI-20-PI,11485,200.000000,915,1
3837,5-GA8605-BLK-20-PI,11482,300.000000,88,1
